"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2020-01-21",36135.16,0.6,36230,21578,0
"2020-01-22",36135.16,0,0,0,0
"2020-01-23",35970.92,0.72,35969,25894,0
"2020-01-24",37168.8,0.72,35809,25894,0
"2020-01-25",37168.8,0,0,0,0
"2020-01-26",37168.8,0,0,0,0
"2020-01-27",37168.8,0,0,0,0.291428571428571
"2020-01-28",37350.56,0.7,37003,25894,0.305714285714286
"2020-01-29",36847.08,0.7,37176,25894,0.405714285714286
"2020-01-30",37364.96,0.71,36685,25894,0.404285714285714
"2020-01-31",37364.96,0,0,0,0.301428571428571
"2020-02-01",37364.96,0,0,0,0.301428571428571
"2020-02-02",37364.96,0,0,0,0.301428571428571
"2020-02-03",37324.3,0.78,37195,29160,0.412857142857143
"2020-02-04",37324.3,0,0,0,0.312857142857143
"2020-02-05",37324.3,0,0,0,0.212857142857143
"2020-02-06",37324.3,0,0,0,0.111428571428571
"2020-02-07",37324.3,0,0,0,0.111428571428571
"2020-02-08",37324.3,0,0,0,0.111428571428571
"2020-02-09",37324.3,0,0,0,0.111428571428571
"2020-02-10",37324.3,0,0,0,0
"2020-02-11",37254.64,0.78,37155,29160,0.111428571428571
"2020-02-12",37185.16,0.7,37080,25894,0.211428571428571
"2020-02-13",37146.56,0.93,37115,34525,0.344285714285714
"2020-02-14",37444.6,0.93,36978,34525,0.477142857142857
"2020-02-15",37444.6,0,0,0,0.477142857142857
"2020-02-16",37444.6,0,0,0,0.477142857142857
"2020-02-17",37444.6,0,0,0,0.477142857142857
"2020-02-18",37491.12,0.93,37281,34525,0.498571428571429
"2020-02-19",37491.12,0,0,0,0.398571428571429
"2020-02-20",37113.16,0.93,37164,34525,0.398571428571429
"2020-02-21",37113.16,0,0,0,0.265714285714286
"2020-02-22",37113.16,0,0,0,0.265714285714286
"2020-02-23",37113.16,0,0,0,0.265714285714286
"2020-02-24",37173.02,0.94,36780,34525,0.4
"2020-02-25",37173.02,0,0,0,0.267142857142857
"2020-02-26",39165.82,3.82,37236,142417,0.812857142857143
"2020-02-27",39344.9,0,39102,0,0.68
"2020-02-28",39764.15,3.35,39020,130660,1.15857142857143
"2020-02-29",39764.15,1.66,39448,65330,1.39571428571429
"2020-03-01",40034.23,0,39682,0,1.39571428571429
"2020-03-02",40520.39,1.65,39712,65330,1.49714285714286
"2020-03-03",40520.39,0,0,0,1.49714285714286
"2020-03-04",40520.39,0,0,0,0.951428571428571
"2020-03-05",41871.77,4.19,40145,168312,1.55
"2020-03-06",41871.77,0,0,0,1.07142857142857
"2020-03-07",41871.77,0,0,0,0.834285714285714
"2020-03-08",41871.77,0,0,0,0.834285714285714
"2020-03-09",41171.84,4.31,41097,177147,1.21428571428571
"2020-03-10",43622.03,2.13,40405,85999,1.51857142857143
"2020-03-11",44837.31,2.21,43128,95204,1.83428571428571
"2020-03-12",45559.83,1.07,44515,47602,1.38857142857143
"2020-03-13",45559.83,0,0,0,1.38857142857143
"2020-03-14",45559.83,0,0,0,1.38857142857143
"2020-03-15",45559.83,0,0,0,1.38857142857143
"2020-03-16",45739.31,1.05,45226,47602,0.922857142857143
"2020-03-17",45497.91,4.06,45527,184952,1.19857142857143
"2020-03-18",46944.47,1.74,46921,81706,1.13142857142857
"2020-03-19",47504.17,1.15,46191,52891,1.14285714285714
"2020-03-20",47652.07,1.12,47172,52891,1.30285714285714
"2020-03-21",47652.07,0,0,0,1.30285714285714
"2020-03-22",47652.07,0,0,0,1.30285714285714
"2020-03-23",48044.37,0.23,47176,10656,1.18571428571429
"2020-03-24",48044.37,0,0,0,0.605714285714286
"2020-03-25",48545.47,1.1,47974,52891,0.514285714285714
"2020-03-26",48821.33,1.1,48177,52891,0.507142857142857
"2020-03-27",48741.23,1.09,48331,52891,0.502857142857143
"2020-03-28",48741.23,0,0,0,0.502857142857143
"2020-03-29",48814.39,0.11,48266,5328,0.518571428571429
"2020-03-30",48335.7,1.11,47862,52891,0.644285714285714
"2020-03-31",48675.78,0.33,47926,15984,0.691428571428572
"2020-04-01",49045.24,0.33,48199,15984,0.581428571428572
"2020-04-02",49063.16,0.33,48566,15984,0.471428571428571
"2020-04-03",49065.42,1.09,48579,52891,0.471428571428571
"2020-04-04",49065.42,0,0,0,0.471428571428571
"2020-04-05",49065.42,0,0,0,0.455714285714286
"2020-04-06",49232.82,1.09,48591,52891,0.452857142857143
"2020-04-07",49457.74,0.33,48754,15984,0.452857142857143
"2020-04-08",49318.4,1.08,48891,52891,0.56
"2020-04-09",49653.06,1.08,48768,52891,0.667142857142857
"2020-04-10",49653.06,0,0,0,0.511428571428571
"2020-04-11",49653.06,0,0,0,0.511428571428571
"2020-04-12",49653.06,0,0,0,0.511428571428571
"2020-04-13",48831.5,1.08,49095,52891,0.51
"2020-04-14",48187.96,0.33,48355,15984,0.51
"2020-04-15",47834.44,0.45,47700,21312,0.42
"2020-04-16",47344.86,1.12,47350,52891,0.425714285714286
"2020-04-17",47344.86,0,0,0,0.425714285714286
"2020-04-18",47344.86,0,0,0,0.425714285714286
"2020-04-19",47344.86,0,0,0,0.425714285714286
"2020-04-20",48591.05,0.34,46709,15984,0.32
"2020-04-21",50025.78,0,49486,0,0.272857142857143
"2020-04-22",50329.24,0.32,49391,15984,0.254285714285714
"2020-04-23",50329.24,0,0,0,0.0942857142857143
"2020-04-24",50237.04,1.06,49697,52891,0.245714285714286
"2020-04-25",50237.04,0,0,0,0.245714285714286
"2020-04-26",50237.04,0,0,0,0.245714285714286
"2020-04-27",50237.04,0,0,0,0.197142857142857
"2020-04-28",50237.04,0,0,0,0.197142857142857
"2020-04-29",49605.46,1.07,49605,52891,0.304285714285714
"2020-04-30",49851.26,1.08,48966,52891,0.458571428571429
"2020-05-01",49851.26,0,0,0,0.307142857142857
"2020-05-02",49851.26,0,0,0,0.307142857142857
"2020-05-03",49851.26,0,0,0,0.307142857142857
"2020-05-04",50349.02,0.32,49272,15984,0.352857142857143
"2020-05-05",50349.02,0,0,0,0.352857142857143
"2020-05-06",50349.02,0,0,0,0.2
"2020-05-07",50090.48,0.32,49714,15984,0.0914285714285714
"2020-05-08",50058.28,0.36,49451,18000,0.142857142857143
"2020-05-09",50058.28,0,0,0,0.142857142857143
"2020-05-10",50058.28,0,0,0,0.142857142857143
"2020-05-11",50058.28,0,0,0,0.0971428571428571
"2020-05-12",51259.52,0.43,49420,21312,0.158571428571429
"2020-05-13",51259.52,0,0,0,0.158571428571429
"2020-05-14",51259.52,0,0,0,0.112857142857143
"2020-05-15",51265.82,0.21,50626,10656,0.0914285714285714
"2020-05-16",51265.82,0,0,0,0.0914285714285714
"2020-05-17",51265.82,0,0,0,0.0914285714285714
"2020-05-18",51265.82,0,0,0,0.0914285714285714
"2020-05-19",51437.12,0.21,50632,10656,0.06
"2020-05-20",51437.12,0,0,0,0.06
"2020-05-21",50963.74,0.42,50644,21312,0.12
"2020-05-22",51171.36,0.42,50170,21312,0.15
"2020-05-23",51171.36,0,0,0,0.15
"2020-05-24",51171.36,0,0,0,0.15
"2020-05-25",51171.36,0,0,0,0.15
"2020-05-26",51171.36,0,0,0,0.12
"2020-05-27",51171.36,0,0,0,0.12
"2020-05-28",51089.96,0.21,50378,10656,0.09
"2020-05-29",51068.42,0.32,50297,15984,0.0757142857142857
"2020-05-30",51068.42,0,0,0,0.0757142857142857
"2020-05-31",51068.42,0,0,0,0.0757142857142857
"2020-06-01",51068.42,0,0,0,0.0757142857142857
"2020-06-02",50976.35,0.27,50273,13608,0.114285714285714
"2020-06-03",51298.59,0.36,50180,18144,0.165714285714286
"2020-06-04",51142.21,0.18,50505,9072,0.161428571428571
"2020-06-05",51142.21,0,0,0,0.115714285714286
"2020-06-06",51142.21,0,0,0,0.115714285714286
"2020-06-07",51142.21,0,0,0,0.115714285714286
"2020-06-08",51241.79,0.05,50352,2268,0.122857142857143
"2020-06-09",50878.99,0.42,50433,21312,0.144285714285714
"2020-06-10",50555.23,0.43,50082,21312,0.154285714285714
"2020-06-11",50555.23,0,0,0,0.128571428571429
"2020-06-12",50376.69,0.32,49735,15984,0.174285714285714
"2020-06-13",50376.69,0,0,0,0.174285714285714
"2020-06-14",50376.69,0,0,0,0.174285714285714
"2020-06-15",50376.69,0,0,0,0.167142857142857
"2020-06-16",49979.61,0.32,49582,15984,0.152857142857143
"2020-06-17",50143.07,0.32,49187,15984,0.137142857142857
"2020-06-18",50220.53,0.32,49351,15984,0.182857142857143
"2020-06-19",49688.46,0.28,49136,13608,0.177142857142857
"2020-06-20",49688.46,0,0,0,0.177142857142857
"2020-06-21",49688.46,0,0,0,0.177142857142857
"2020-06-22",49688.46,0,0,0,0.177142857142857
"2020-06-23",49300.86,0.28,48382,13608,0.171428571428571
"2020-06-24",49300.86,0,0,0,0.125714285714286
"2020-06-25",49300.86,0,0,0,0.08
"2020-06-26",49315.32,0.14,48350,6804,0.06
"2020-06-27",49315.32,0,0,0,0.06
"2020-06-28",49315.32,0,0,0,0.06
