"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2013-07-08",100366.04,1.84,100323,184113,0
"2013-07-09",102477.04,1.8,102434,184113,0
"2013-07-10",109108.28,1.45,109065,158198,0
"2013-07-11",109780.28,1.44,109737,158198,0
"2013-07-12",107381.28,1.47,107338,158198,0
"2013-07-13",107381.28,1.47,107338,158198,0
"2013-07-14",107381.28,1.47,107338,158198,1.56285714285714
"2013-07-15",108263.28,1.46,108220,158198,1.50857142857143
"2013-07-16",108112.28,1.46,108069,158198,1.46
"2013-07-17",113155.7,1.13,113113,128047,1.41428571428571
"2013-07-18",112360.7,1.14,112318,128047,1.37142857142857
"2013-07-19",112657.7,1.14,112615,128047,1.32428571428571
"2013-07-20",112657.7,1.14,112615,128047,1.27714285714286
"2013-07-21",112657.7,1.14,112615,128047,1.23
"2013-07-22",113362.77,1.36,113320,153640,1.21571428571429
"2013-07-23",113062.02,0.99,113019,111540,1.14857142857143
"2013-07-24",110777.02,1.01,110734,111540,1.13142857142857
"2013-07-25",111453.02,1,111410,111540,1.11142857142857
"2013-07-26",109895.02,1.02,109852,111540,1.09428571428571
"2013-07-27",109895.02,1.02,109852,111540,1.07714285714286
"2013-07-28",109895.02,1.02,109852,111540,1.06
"2013-07-29",109786.3,1.26,109743,138236,1.04571428571429
"2013-07-30",110933.3,0.99,110890,109791,1.04571428571429
"2013-07-31",111488.3,0.99,111445,109791,1.04285714285714
"2013-08-01",114120.3,0.96,114077,109791,1.03714285714286
"2013-08-02",112359.3,0.98,112316,109791,1.03142857142857
"2013-08-03",112359.3,0.98,112316,109791,1.02571428571429
"2013-08-04",112359.3,0.98,112316,109791,1.02
"2013-08-05",111365.73,1.18,111323,131216,1.00857142857143
"2013-08-06",109182.16,1.01,109139,109791,1.01142857142857
"2013-08-07",108549.16,1.01,108463,109791,1.01428571428571
"2013-08-08",107923.16,1.02,107837,109791,1.02285714285714
"2013-08-09",107545.16,1.02,107459,109791,1.02857142857143
"2013-08-10",107545.16,1.02,107459,109791,1.03428571428571
"2013-08-11",107545.16,1.02,107459,109791,1.04
"2013-08-12",107035.23,1.33,106949,141817,1.06142857142857
"2013-08-13",106438.23,1.33,106352,141817,1.10714285714286
"2013-08-14",133558.96,1.1,133473,147154,1.12
"2013-08-15",131374.96,1.12,131289,147154,1.13428571428571
"2013-08-16",134273.2,0.9,134187,120458,1.11714285714286
"2013-08-17",134273.2,0.9,134187,120458,1.1
