"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-08-22",10019.79,1,9916,9946,0
"2017-08-23",9936.79,1.01,9854,9946,0
"2017-08-24",9616.79,1.04,9534,9946,0
"2017-08-25",9892.79,1.01,9810,9946,0
"2017-08-26",9892.79,1.01,9810,9946,0
"2017-08-27",9892.79,1.01,9810,9946,0
"2017-08-28",9976.79,1.01,9894,9946,1.01285714285714
"2017-08-29",9888.79,1.01,9806,9946,1.01428571428571
"2017-08-30",9931.79,1.01,9849,9946,1.01428571428571
"2017-08-31",10177.79,0.99,10095,9946,1.00714285714286
"2017-09-01",10182.79,0.98,10100,9946,1.00285714285714
"2017-09-02",10182.79,0.98,10100,9946,0.998571428571429
"2017-09-03",10182.79,0.98,10100,9946,0.994285714285714
"2017-09-04",10182.79,0.98,10100,9946,0.99
"2017-09-05",9255.4,1.03,9172,9432,0.992857142857143
"2017-09-06",9475.4,1,9392,9432,0.991428571428571
"2017-09-07",9515.4,1,9432,9432,0.992857142857143
"2017-09-08",9268.4,1.03,9185,9432,1
"2017-09-09",9268.4,1.03,9185,9432,1.00714285714286
"2017-09-10",9268.4,1.03,9185,9432,1.01428571428571
"2017-09-11",9812.4,0.97,9729,9432,1.01285714285714
"2017-09-12",10068.4,0.94,9985,9432,1
"2017-09-13",10402.4,0.91,10319,9432,0.987142857142857
"2017-09-14",10238.4,0.93,10155,9432,0.977142857142857
"2017-09-15",10438.4,0.91,10355,9432,0.96
"2017-09-16",10438.4,0.91,10355,9432,0.942857142857143
"2017-09-17",10438.4,0.91,10355,9432,0.925714285714286
"2017-09-18",10884.4,0.87,10801,9432,0.911428571428571
"2017-09-19",10907.4,0.87,10824,9432,0.901428571428571
"2017-09-20",10880.4,0.87,10797,9432,0.895714285714286
"2017-09-21",10881.4,0.88,10715,9432,0.888571428571429
"2017-09-22",10818.4,0.89,10652,9432,0.885714285714286
"2017-09-23",10818.4,0.89,10652,9432,0.882857142857143
"2017-09-24",10818.4,0.89,10652,9432,0.88
"2017-09-25",10801.4,0.89,10635,9432,0.882857142857143
"2017-09-26",10932.4,0.88,10766,9432,0.884285714285714
"2017-09-27",11002.4,0.87,10836,9432,0.884285714285714
"2017-09-28",11165.4,0.86,10999,9432,0.881428571428571
"2017-09-29",11373.4,0.84,11207,9432,0.874285714285714
"2017-09-30",11373.4,0.84,11207,9432,0.867142857142857
"2017-10-01",11373.4,0.84,11207,9432,0.86
"2017-10-02",11609.4,0.82,11443,9432,0.85
"2017-10-03",11640.4,0.82,11474,9432,0.841428571428571
"2017-10-04",11616.4,0.82,11450,9432,0.834285714285714
"2017-10-05",11986.4,0.8,11820,9432,0.825714285714286
"2017-10-06",11989.4,0.8,11823,9432,0.82
"2017-10-07",11989.4,0.8,11823,9432,0.814285714285714
"2017-10-08",11989.4,0.8,11823,9432,0.808571428571429
"2017-10-09",11667.06,1.02,11476,11667,0.837142857142857
"2017-10-10",11928.06,0.99,11762,11667,0.861428571428571
"2017-10-11",12204.53,1.01,12038,12193,0.888571428571429
"2017-10-12",12300.42,1.02,12134,12322,0.92
"2017-10-13",12067.94,1,12006,11962,0.948571428571429
"2017-10-14",12067.94,0.96,11902,11442,0.971428571428571
"2017-10-15",12067.94,0.96,11902,11442,0.994285714285714
"2017-10-16",12255.36,1.02,11996,12221,0.994285714285714
"2017-10-17",12297.36,1.01,12131,12221,0.997142857142857
"2017-10-18",12156.84,0,12128,0,0.852857142857143
"2017-10-19",12139.32,1.01,11987,12119,0.851428571428571
