"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-06-05",50000,0,0,0,0
"2017-06-06",50176,0.85,49993,42742,0
"2017-06-07",50176,0,0,0,0
"2017-06-08",50176,0,0,0,0
"2017-06-09",50176,0,0,0,0
"2017-06-10",50176,0,0,0,0
"2017-06-11",50176,0,0,0,0.121428571428571
"2017-06-12",50176,0,0,0,0.121428571428571
"2017-06-13",50176,0,0,0,0
"2017-06-14",50176,0,0,0,0
"2017-06-15",50176,0,0,0,0
"2017-06-16",50622,0.4,50085,20120,0.0571428571428571
"2017-06-17",50622,0,0,0,0.0571428571428571
"2017-06-18",50622,0,0,0,0.0571428571428571
"2017-06-19",50622,0,0,0,0.0571428571428571
"2017-06-20",50622,0,0,0,0.0571428571428571
"2017-06-21",50622,0,0,0,0.0571428571428571
"2017-06-22",50882,0.2,50535,10328,0.0857142857142857
"2017-06-23",50882,0,0,0,0.0285714285714286
"2017-06-24",50882,0,0,0,0.0285714285714286
"2017-06-25",50882,0,0,0,0.0285714285714286
"2017-06-26",50882,0,0,0,0.0285714285714286
"2017-06-27",50961,0.5,50771,25545,0.1
"2017-06-28",50961,0,0,0,0.1
"2017-06-29",50961,0,0,0,0.0714285714285714
"2017-06-30",50997,0.12,50876,5916,0.0885714285714286
"2017-07-01",50997,0,0,0,0.0885714285714286
"2017-07-02",50997,0,0,0,0.0885714285714286
"2017-07-03",50997,0,0,0,0.0885714285714286
"2017-07-04",50997,0,0,0,0.0171428571428571
"2017-07-05",50997,0,0,0,0.0171428571428571
"2017-07-06",50997,0,0,0,0.0171428571428571
"2017-07-07",50997,0,0,0,0
"2017-07-08",50997,0,0,0,0
"2017-07-09",50997,0,0,0,0
"2017-07-10",50997,0,0,0,0
"2017-07-11",50997,0,0,0,0
"2017-07-12",50997,0,0,0,0
"2017-07-13",50997,0,0,0,0
"2017-07-14",50997,0,0,0,0
"2017-07-15",50997,0,0,0,0
"2017-07-16",50997,0,0,0,0
"2017-07-17",50997,0,0,0,0
"2017-07-18",50997,0,0,0,0
"2017-07-19",50997,0,0,0,0
"2017-07-20",50997,0,0,0,0
"2017-07-21",50997,0,0,0,0
"2017-07-22",50997,0,0,0,0
"2017-07-23",50997,0,0,0,0
"2017-07-24",50997,0,0,0,0
"2017-07-25",50997,0,0,0,0
"2017-07-26",50997,0,0,0,0
"2017-07-27",50997,0,0,0,0
"2017-07-28",50997,0,0,0,0
"2017-07-29",50997,0,0,0,0
"2017-07-30",50997,0,0,0,0
"2017-07-31",50997,0,0,0,0
"2017-08-01",50997,0,0,0,0
"2017-08-02",50997,0,0,0,0
"2017-08-03",50997,0,0,0,0
"2017-08-04",50997,0,0,0,0
"2017-08-05",50997,0,0,0,0
"2017-08-06",50997,0,0,0,0
"2017-08-07",50997,0,0,0,0
"2017-08-08",50997,0,0,0,0
"2017-08-09",50997,0,0,0,0
"2017-08-10",50997,0,0,0,0
"2017-08-11",50997,0,0,0,0
"2017-08-12",50997,0,0,0,0
"2017-08-13",50997,0,0,0,0
"2017-08-14",50997,0,0,0,0
"2017-08-15",50997,0,0,0,0
"2017-08-16",50997,0,0,0,0
"2017-08-17",50997,0,0,0,0
"2017-08-18",50997,0,0,0,0
"2017-08-19",50997,0,0,0,0
"2017-08-20",50997,0,0,0,0
"2017-08-21",50997,0,0,0,0
"2017-08-22",50997,0,0,0,0
"2017-08-23",50997,0,0,0,0
"2017-08-24",50997,0,0,0,0
"2017-08-25",50997,0,0,0,0
"2017-08-26",50997,0,0,0,0
"2017-08-27",50997,0,0,0,0
"2017-08-28",50997,0,0,0,0
"2017-08-29",50997,0,0,0,0
"2017-08-30",50997,0,0,0,0
"2017-08-31",50997,0,0,0,0
"2017-09-01",50997,0,0,0,0
"2017-09-02",50997,0,0,0,0
"2017-09-03",50997,0,0,0,0
"2017-09-04",50997,0,0,0,0
"2017-09-05",50997,0,0,0,0
"2017-09-06",50997,0,0,0,0
"2017-09-07",50997,0,0,0,0
"2017-09-08",50997,0,0,0,0
