"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-10-16",49500,0,0,0,0
"2017-10-17",49500,0,0,0,0
"2017-10-18",49500,0,0,0,0
"2017-10-19",49578.7,16.8,49250,827343,0
"2017-10-20",50568.7,16.37,50536,827343,0
"2017-10-21",50568.7,16.37,50536,827343,0
"2017-10-22",50568.7,16.37,50536,827343,9.41571428571429
"2017-10-23",48173.4,33.87,48140,1630629,14.2542857142857
"2017-10-24",49856.4,32.73,49823,1630629,18.93
"2017-10-25",45747.4,35.67,45714,1630629,24.0257142857143
"2017-10-26",48470.4,33.66,48437,1630629,26.4342857142857
"2017-10-27",53321.4,30.6,53288,1630629,28.4671428571429
"2017-10-28",53321.4,22.8,53288,1214928,29.3857142857143
"2017-10-29",53321.4,15.07,53288,803286,29.2
"2017-10-30",53222.4,15.1,53189,803286,26.5185714285714
"2017-10-31",53519.4,15.02,53486,803286,23.9885714285714
"2017-11-01",53865.4,14.92,53832,803286,21.0242857142857
"2017-11-02",54707.4,14.69,54674,803286,18.3142857142857
"2017-11-03",55038.32,34.86,54361,1894855,18.9228571428571
"2017-11-04",55038.32,27.17,55005,1494648,19.5471428571429
"2017-11-05",55038.32,19.84,55005,1091569,20.2285714285714
"2017-11-06",55810.32,19.57,55777,1091569,20.8671428571429
"2017-11-07",55810.32,19.57,55777,1091569,21.5171428571429
"2017-11-08",56003.32,19.5,55970,1091569,22.1714285714286
"2017-11-09",56018.4,35.48,55970,1985895,25.1414285714286
"2017-11-10",56850.4,34.95,56817,1985895,25.1542857142857
"2017-11-11",56850.4,34.95,56817,1985895,26.2657142857143
"2017-11-12",56850.4,34.95,56817,1985895,28.4242857142857
"2017-11-13",57869.4,34.34,57836,1985895,30.5342857142857
"2017-11-14",57828.4,34.36,57795,1985895,32.6471428571429
"2017-11-15",57945.4,34.31,57879,1985895,34.7628571428571
"2017-11-16",58719.4,33.86,58653,1985895,34.5314285714286
"2017-11-17",58836.4,33.79,58770,1985895,34.3657142857143
"2017-11-18",58836.4,24.45,58770,1437183,32.8657142857143
"2017-11-19",58836.4,15.22,58770,894326,30.0471428571429
"2017-11-20",58942.4,15.19,58876,894326,27.3114285714286
"2017-11-21",59047.4,15.16,58981,894326,24.5685714285714
"2017-11-22",60056.4,51.32,57817,2967156,26.9985714285714
"2017-11-23",60617.4,34.23,60551,2072830,27.0514285714286
"2017-11-24",59382.4,34.95,59316,2072830,27.2171428571429
"2017-11-25",59382.4,34.95,59316,2072830,28.7171428571429
"2017-11-26",59382.4,34.95,59316,2072830,31.5357142857143
"2017-11-27",59719.4,34.75,59653,2072830,34.33
"2017-11-28",61458.4,33.76,61392,2072830,36.9871428571429
"2017-11-29",46222.24,43.25,46156,1996253,35.8342857142857
"2017-11-30",47344.24,42.22,47278,1996253,36.9757142857143
"2017-12-01",48466.24,41.24,48400,1996253,37.8742857142857
"2017-12-02",48466.24,20.43,48400,989006,35.8
"2017-12-03",48466.24,20.43,48400,989006,33.7257142857143
"2017-12-04",43343.24,10.27,48400,497140,30.2285714285714
"2017-12-05",43285.24,0.88,43219,38247,25.5314285714286
"2017-12-06",43722.24,0.88,43656,38247,19.4785714285714
"2017-12-07",44465.24,0.86,44399,38247,13.57
"2017-12-08",44440.24,0.86,44374,38247,7.80142857142857
"2017-12-09",44440.24,0.86,44374,38247,5.00571428571429
"2017-12-10",44440.24,0.86,44374,38247,2.21
"2017-12-11",44663.24,0.86,44597,38247,0.865714285714286
"2017-12-12",43914.47,0.58,43865,25427,0.822857142857143
"2017-12-13",44046.47,0.58,43980,25427,0.78
"2017-12-14",43848.47,0.58,43782,25427,0.74
"2017-12-15",44079.47,0.58,43980,25427,0.7
"2017-12-16",44079.47,0.58,43980,25427,0.66
"2017-12-17",44079.47,0.58,43980,25427,0.62
