"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-02-04",10000,0,0,0,0
"2018-02-05",10000,0,0,0,0
"2018-02-06",8528,17.91,9045,162000,0
"2018-02-07",8320,4.68,8437,39496,0
"2018-02-08",8320,0,0,0,0
"2018-02-09",8612,22.1,7329,162000,0
"2018-02-10",8672,0,0,0,6.38428571428571
"2018-02-11",8672,0,0,0,6.38428571428571
"2018-02-12",8672,0,0,0,6.38428571428571
"2018-02-13",7408,20.97,7725,162000,6.82142857142857
"2018-02-14",7392,22.16,7309,162000,9.31857142857143
"2018-02-15",7392,0,0,0,9.31857142857143
"2018-02-16",7392,0,0,0,6.16142857142857
"2018-02-17",7392,0,0,0,6.16142857142857
"2018-02-18",7392,0,0,0,6.16142857142857
"2018-02-19",7392,0,0,0,6.16142857142857
"2018-02-20",6976,22.21,7293,162000,6.33857142857143
"2018-02-21",6976,0,0,0,3.17285714285714
"2018-02-22",6976,0,0,0,3.17285714285714
"2018-02-23",6976,0,0,0,3.17285714285714
"2018-02-24",6976,0,0,0,3.17285714285714
"2018-02-25",6976,0,0,0,3.17285714285714
"2018-02-26",6976,0,0,0,3.17285714285714
"2018-02-27",7770,23.56,6877,162000,3.36571428571429
"2018-02-28",7764,21.12,7671,162000,6.38285714285714
"2018-03-01",8198,21.14,7665,162000,9.40285714285714
"2018-03-02",8198,0,0,0,9.40285714285714
"2018-03-03",8198,0,0,0,9.40285714285714
"2018-03-04",8198,0,0,0,9.40285714285714
"2018-03-05",8198,0,0,0,9.40285714285714
"2018-03-06",8198,0,0,0,6.03714285714286
"2018-03-07",8198,0,0,0,3.02
"2018-03-08",8198,0,0,0,0
"2018-03-09",8198,0,0,0,0
"2018-03-10",8198,0,0,0,0
"2018-03-11",8198,0,0,0,0
"2018-03-12",8198,0,0,0,0
"2018-03-13",8198,0,0,0,0
"2018-03-14",8198,0,0,0,0
"2018-03-15",8198,0,0,0,0
"2018-03-16",8198,0,0,0,0
"2018-03-17",8198,0,0,0,0
"2018-03-18",8198,0,0,0,0
"2018-03-19",8198,0,0,0,0
"2018-03-20",8198,0,0,0,0
"2018-03-21",8198,0,0,0,0
"2018-03-22",8198,0,0,0,0
"2018-03-23",8198,0,0,0,0
"2018-03-24",8198,0,0,0,0
"2018-03-25",8198,0,0,0,0
"2018-03-26",8198,0,0,0,0
"2018-03-27",8198,0,0,0,0
"2018-03-28",8198,0,0,0,0
"2018-03-29",8198,0,0,0,0
"2018-03-30",8198,0,0,0,0
"2018-03-31",8198,0,0,0,0
"2018-04-01",8198,0,0,0,0
"2018-04-02",8198,0,0,0,0
"2018-04-03",8198,0,0,0,0
"2018-04-04",8198,0,0,0,0
"2018-04-05",8198,0,0,0,0
"2018-04-06",8198,0,0,0,0
"2018-04-07",8198,0,0,0,0
"2018-04-08",8198,0,0,0,0
"2018-04-09",8198,0,0,0,0
"2018-04-10",8198,0,0,0,0
"2018-04-11",8198,0,0,0,0
"2018-04-12",8198,0,0,0,0
"2018-04-13",8198,0,0,0,0
"2018-04-14",8198,0,0,0,0
"2018-04-15",8198,0,0,0,0
"2018-04-16",8198,0,0,0,0
"2018-04-17",8198,0,0,0,0
"2018-04-18",8198,0,0,0,0
