"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-01-01",10000,0,0,0,0
"2019-01-02",10031,0.21,9955,2120,0
"2019-01-03",10065,1.23,10079,12348,0
"2019-01-04",9975,0.21,9942,2120,0
"2019-01-05",9975,0.21,9942,2120,0
"2019-01-06",9957,0.32,9933,3160,0
"2019-01-07",9915,0.88,9858,8696,0.437142857142857
"2019-01-08",9896,0,9858,0,0.437142857142857
"2019-01-09",9910,0.88,9844,8696,0.532857142857143
"2019-01-10",9868,0.54,9820,5280,0.434285714285714
"2019-01-11",9844,0.38,9812,3692,0.458571428571429
"2019-01-12",9844,0.38,9811,3692,0.482857142857143
"2019-01-13",9869,0.22,9820,2120,0.468571428571429
"2019-01-14",9828,0.94,9803,9228,0.477142857142857
"2019-01-15",9821,0.48,9798,4732,0.545714285714286
"2019-01-16",9795,0.73,9770,7108,0.524285714285714
"2019-01-17",9753,0,9729,0,0.447142857142857
"2019-01-18",9753,0,0,0,0.392857142857143
"2019-01-19",9753,0,0,0,0.338571428571429
"2019-01-20",9752,0.33,9716,3160,0.354285714285714
"2019-01-21",9744,0.9,9701,8696,0.348571428571429
"2019-01-22",9739,0.79,9701,7656,0.392857142857143
"2019-01-23",9731,0.33,9702,3160,0.335714285714286
"2019-01-24",9569,0.9,9662,8696,0.464285714285714
"2019-01-25",9676,0.55,9643,5280,0.542857142857143
"2019-01-26",9676,0.55,9643,5280,0.621428571428571
"2019-01-27",9686,1.12,9627,10816,0.734285714285714
"2019-01-28",9635,0.57,9641,5536,0.687142857142857
"2019-01-29",9603,0.33,9580,3160,0.621428571428571
"2019-01-30",9692,1.08,9516,10265,0.728571428571429
"2019-01-31",9662,0.55,9597,5280,0.678571428571429
"2019-02-01",9609,0.55,9543,5280,0.678571428571429
"2019-02-02",9609,0.55,9543,5280,0.678571428571429
"2019-02-03",9586,0.33,9522,3160,0.565714285714286
"2019-02-04",9560,0.92,9479,8696,0.615714285714286
"2019-02-05",9558,1.14,9457,10816,0.731428571428571
"2019-02-06",9571,0.81,9478,7656,0.692857142857143
"2019-02-07",9557,0.81,9479,7656,0.73
