"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-01-03",35000,0,0,0,0
"2019-01-04",35000,0,0,0,0
"2019-01-05",35000,0,0,0,0
"2019-01-06",35000,0,0,0,0
"2019-01-07",35259.6,1,34961,34803,0
"2019-01-08",36078.2,1,35222,35110,0
"2019-01-09",36457.94,0.99,36043,35778,0.427142857142857
"2019-01-10",36869.26,0.99,36421,36132,0.568571428571429
"2019-01-11",36751.8,0.5,36833,18338,0.64
"2019-01-12",36751.8,0,0,0,0.64
"2019-01-13",36751.8,0,0,0,0.64
"2019-01-14",36870.28,0.5,36715,18227,0.568571428571429
"2019-01-15",36870.28,0,0,0,0.425714285714286
"2019-01-16",36870.28,0,0,0,0.284285714285714
"2019-01-17",37731.4,0.99,36831,36632,0.284285714285714
"2019-01-18",37989.6,0.99,37697,37350,0.354285714285714
"2019-01-19",37989.6,0,0,0,0.354285714285714
"2019-01-20",37989.6,0,0,0,0.354285714285714
"2019-01-21",37989.6,0,0,0,0.282857142857143
"2019-01-22",37147.84,1,37950,37846,0.425714285714286
"2019-01-23",36633.96,5.03,37096,186621,1.14428571428571
"2019-01-24",38495.74,4.06,36584,148649,1.58285714285714
"2019-01-25",37891.18,0.99,38460,38184,1.58285714285714
"2019-01-26",37891.18,0,0,0,1.58285714285714
"2019-01-27",37891.18,0,0,0,1.58285714285714
"2019-01-28",38289.56,1,37848,37879,1.72571428571429
"2019-01-29",38361.94,1,38252,38092,1.72571428571429
"2019-01-30",38584.54,0.94,38329,36112,1.14142857142857
"2019-01-31",39036.92,1,38543,38570,0.704285714285714
"2019-02-01",39036.92,0,0,0,0.562857142857143
"2019-02-02",39036.92,0,0,0,0.562857142857143
"2019-02-03",39036.92,0,0,0,0.562857142857143
"2019-02-04",39149.14,1,38968,38933,0.562857142857143
"2019-02-05",38921.02,0.99,39081,38715,0.561428571428571
"2019-02-06",38792.84,0.99,38853,38494,0.568571428571429
"2019-02-07",38687.34,1,38722,38621,0.568571428571429
"2019-02-08",38782.34,1,38616,38686,0.711428571428571
"2019-02-09",38782.34,0,0,0,0.711428571428571
"2019-02-10",38782.34,0,0,0,0.711428571428571
"2019-02-11",38015.34,1,38710,38711,0.711428571428571
"2019-02-12",38015.34,0,0,0,0.57
"2019-02-13",38015.34,0,0,0,0.428571428571429
"2019-02-14",38390.34,1,37944,38036,0.428571428571429
"2019-02-15",37610.62,1,38316,38412,0.428571428571429
"2019-02-16",37610.62,0,0,0,0.428571428571429
"2019-02-17",37610.62,0,0,0,0.428571428571429
"2019-02-18",37610.62,0,0,0,0.285714285714286
"2019-02-19",38162.18,0.94,37544,35244,0.42
"2019-02-20",38463.38,0.99,38094,37678,0.561428571428571
"2019-02-21",38341.32,1,38394,38405,0.561428571428571
"2019-02-22",38826.64,0.98,38275,37473,0.558571428571429
"2019-02-23",38826.64,0,0,0,0.558571428571429
"2019-02-24",38826.64,0,0,0,0.558571428571429
"2019-02-25",38874.42,1,38758,38680,0.701428571428571
"2019-02-26",39040.32,1,38800,38888,0.71
"2019-02-27",39517.58,1,38965,39067,0.711428571428571
"2019-02-28",40267.66,1,39449,39397,0.711428571428571
"2019-03-01",39600.02,1,40198,40004,0.714285714285714
"2019-03-02",39600.02,0,0,0,0.714285714285714
"2019-03-03",39600.02,0,0,0,0.714285714285714
"2019-03-04",38808.8,1,39530,39470,0.714285714285714
"2019-03-05",39020.66,1,38707,38638,0.714285714285714
"2019-03-06",38258.12,1,38917,38953,0.714285714285714
"2019-03-07",38266,1,38154,38246,0.714285714285714
"2019-03-08",38687.06,2.01,38152,76684,0.858571428571429
"2019-03-09",38687.06,0,0,0,0.858571428571429
"2019-03-10",38687.06,0,0,0,0.858571428571429
"2019-03-11",38687.06,0,0,0,0.715714285714286
"2019-03-12",38687.06,0,0,0,0.572857142857143
"2019-03-13",38675.52,1,38584,38642,0.572857142857143
"2019-03-14",38793.52,1.01,38572,38802,0.574285714285714
"2019-03-15",38793.52,0,0,0,0.287142857142857
"2019-03-16",38793.52,0,0,0,0.287142857142857
"2019-03-17",38793.52,0,0,0,0.287142857142857
"2019-03-18",38385.68,1,38692,38682,0.43
"2019-03-19",38015.56,1,38285,38325,0.572857142857143
"2019-03-20",37856.2,1,37914,38011,0.572857142857143
"2019-03-21",38963.2,1.01,37752,37953,0.572857142857143
"2019-03-22",38963.2,0,0,0,0.572857142857143
"2019-03-23",38963.2,0,0,0,0.572857142857143
"2019-03-24",38963.2,0,0,0,0.572857142857143
"2019-03-25",39087.64,1,38858,39039,0.572857142857143
"2019-03-26",38597.5,1,38987,38969,0.572857142857143
"2019-03-27",38341.18,1,38491,38679,0.572857142857143
"2019-03-28",39113.82,2,38234,76617,0.714285714285714
"2019-03-29",38853.6,0.99,39013,38755,0.855714285714286
"2019-03-30",38853.6,0,0,0,0.855714285714286
"2019-03-31",38853.6,0,0,0,0.855714285714286
"2019-04-01",38924.36,1,38755,38698,0.855714285714286
"2019-04-02",38924.36,0,0,0,0.712857142857143
"2019-04-03",39050.5,1.01,38821,39019,0.714285714285714
"2019-04-04",39304.74,1.01,38910,39210,0.572857142857143
"2019-04-05",39891.44,1.01,39168,39420,0.575714285714286
"2019-04-06",39891.44,0,0,0,0.575714285714286
"2019-04-07",39891.44,0,0,0,0.575714285714286
"2019-04-08",40162.22,1.01,39751,39970,0.577142857142857
"2019-04-09",39745.22,1.01,40025,40326,0.721428571428571
"2019-04-10",39553.06,1.01,39604,39896,0.721428571428571
"2019-04-11",39808.32,1,39418,39434,0.72
"2019-04-12",39808.32,0,0,0,0.575714285714286
"2019-04-13",39808.32,0,0,0,0.575714285714286
"2019-04-14",39808.32,0,0,0,0.575714285714286
"2019-04-15",39010.32,1,39673,39767,0.574285714285714
"2019-04-16",38224.14,1.01,38870,39145,0.574285714285714
"2019-04-17",38013.12,2.04,37683,76774,0.721428571428571
"2019-04-18",37888.54,1.01,37873,38215,0.722857142857143
"2019-04-19",37888.54,0,0,0,0.722857142857143
"2019-04-20",37888.54,0,0,0,0.722857142857143
"2019-04-21",37888.54,0,0,0,0.722857142857143
"2019-04-22",38474.04,2.01,37756,75712,0.867142857142857
"2019-04-23",39383.48,0.99,38340,38082,0.864285714285714
"2019-04-24",38897.88,1.01,39247,39461,0.717142857142857
"2019-04-25",39868.3,1.01,38761,39015,0.717142857142857
"2019-04-26",40551.04,1,39734,39765,0.86
"2019-04-27",40551.04,0,0,0,0.86
"2019-04-28",40551.04,0,0,0,0.86
"2019-04-29",40873.96,1.01,40411,40739,0.717142857142857
"2019-04-30",40746.4,1.01,40737,40960,0.72
"2019-05-01",40419.92,1.01,40606,40950,0.72
"2019-05-02",39612.54,1,40286,40282,0.718571428571429
"2019-05-03",38805.92,1.01,39472,39889,0.72
"2019-05-04",38805.92,0,0,0,0.72
"2019-05-05",38805.92,0,0,0,0.72
"2019-05-06",38805.92,0,0,0,0.575714285714286
"2019-05-07",38021.84,1.01,38638,38907,0.575714285714286
"2019-05-08",38102.72,1.01,37854,38098,0.575714285714286
"2019-05-09",38597.98,1.01,37930,38356,0.577142857142857
"2019-05-10",39212.98,1.01,38427,38859,0.577142857142857
"2019-05-11",39212.98,0,0,0,0.577142857142857
"2019-05-12",39212.98,0,0,0,0.577142857142857
"2019-05-13",38420.98,1.01,39043,39541,0.721428571428571
"2019-05-14",38588.68,1.01,38252,38681,0.721428571428571
"2019-05-15",38588.68,0,0,0,0.577142857142857
"2019-05-16",38588.68,0,0,0,0.432857142857143
"2019-05-17",38967.86,1.01,38416,38869,0.432857142857143
"2019-05-18",38967.86,0,0,0,0.432857142857143
"2019-05-19",38967.86,0,0,0,0.432857142857143
"2019-05-20",39049.78,1.01,38794,39285,0.432857142857143
"2019-05-21",39452.16,2.01,38875,78073,0.575714285714286
"2019-05-22",39730.88,1.01,39281,39759,0.72
"2019-05-23",40079.88,1.01,39561,40090,0.864285714285714
"2019-05-24",39822.76,1.01,39912,40172,0.864285714285714
"2019-05-25",39822.76,0,0,0,0.864285714285714
"2019-05-26",39822.76,0,0,0,0.864285714285714
"2019-05-27",39822.76,0,0,0,0.72
"2019-05-28",39822.76,0,0,0,0.432857142857143
"2019-05-29",40122.8,1.01,39658,40145,0.432857142857143
"2019-05-30",40434.16,1.01,39955,40293,0.432857142857143
"2019-05-31",40359.16,1.01,40264,40781,0.432857142857143
"2019-06-01",40359.16,0,0,0,0.432857142857143
"2019-06-02",40359.16,0,0,0,0.432857142857143
"2019-06-03",39513.14,1.01,40194,40564,0.577142857142857
"2019-06-04",40428.48,1.01,39310,39810,0.721428571428571
"2019-06-05",40506.78,1,40228,40422,0.72
"2019-06-06",41021.66,1.01,40304,40704,0.72
"2019-06-07",41021.66,0,0,0,0.575714285714286
"2019-06-08",41021.66,0,0,0,0.575714285714286
"2019-06-09",41021.66,0,0,0,0.575714285714286
"2019-06-10",40178.36,1.01,40821,41272,0.575714285714286
"2019-06-11",39898.26,1.01,39978,40283,0.575714285714286
"2019-06-12",39674.28,1.01,39693,40236,0.577142857142857
"2019-06-13",39658.22,2.03,39302,79793,0.722857142857143
"2019-06-14",40106.16,1.02,39454,40048,0.868571428571429
"2019-06-15",40106.16,0,0,0,0.868571428571429
"2019-06-16",40106.16,0,0,0,0.868571428571429
"2019-06-17",39687.52,1.01,39904,40471,0.868571428571429
