"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-08-02",49992,1.24,49759,61776,0
"2018-08-03",49984,1.24,49759,61776,0
"2018-08-04",49984,0,0,0,0
"2018-08-05",49984,0,0,0,0
"2018-08-06",49984,0,0,0,0
"2018-08-07",50418,0,49759,108,0
"2018-08-08",50418,0,0,0,0.354285714285714
"2018-08-09",50418,0,0,0,0.177142857142857
"2018-08-10",50418,0,0,0,0
"2018-08-11",50418,0,0,0,0
"2018-08-12",50418,0,0,0,0
"2018-08-13",50410,1.23,50177,61776,0.175714285714286
"2018-08-14",50394,1.23,50161,61776,0.351428571428571
"2018-08-15",50344,1.23,50111,61776,0.527142857142857
"2018-08-16",50344,0,0,0,0.527142857142857
"2018-08-17",50344,0,0,0,0.527142857142857
"2018-08-18",50344,0,0,0,0.527142857142857
"2018-08-19",50344,0,0,0,0.527142857142857
"2018-08-20",50344,0,0,0,0.351428571428571
"2018-08-21",50344,0,0,0,0.175714285714286
"2018-08-22",50344,0,0,0,0
"2018-08-23",50344,0,0,0,0
"2018-08-24",50344,0,0,0,0
"2018-08-25",50344,0,0,0,0
"2018-08-26",50344,0,0,0,0
"2018-08-27",50344,0,0,0,0
"2018-08-28",50344,0,0,0,0
"2018-08-29",50344,0,0,0,0
"2018-08-30",50344,0,0,0,0
"2018-08-31",50344,0,0,0,0
"2018-09-01",50344,0,0,0,0
"2018-09-02",50344,0,0,0,0
"2018-09-03",50344,0,0,0,0
"2018-09-04",50344,0,0,0,0
"2018-09-05",50344,0,0,0,0
"2018-09-06",50344,0,0,0,0
"2018-09-07",50344,0,0,0,0
"2018-09-08",50344,0,0,0,0
"2018-09-09",50344,0,0,0,0
"2018-09-10",50891,1.24,49842,61776,0.177142857142857
"2018-09-11",50883,1.23,50417,61776,0.352857142857143
"2018-09-12",50875,1.23,50409,61776,0.528571428571429
"2018-09-13",50871,0,50405,0,0.528571428571429
"2018-09-14",50871,0,0,0,0.528571428571429
"2018-09-15",50871,0,0,0,0.528571428571429
"2018-09-16",50871,0,0,0,0.528571428571429
"2018-09-17",50871,0,0,0,0.351428571428571
"2018-09-18",51363,1.23,50397,61776,0.351428571428571
"2018-09-19",51359,1.21,50893,61776,0.348571428571429
"2018-09-20",52417,0,51951,0,0.348571428571429
"2018-09-21",52418,0,0,0,0.348571428571429
"2018-09-22",52418,0,0,0,0.348571428571429
"2018-09-23",52418,0,0,0,0.348571428571429
"2018-09-24",52418,0,0,0,0.348571428571429
"2018-09-25",52418,0,0,0,0.172857142857143
"2018-09-26",52418,0,0,0,0
"2018-09-27",52418,0,0,0,0
"2018-09-28",52418,0,0,0,0
"2018-09-29",52418,0,0,0,0
"2018-09-30",52418,0,0,0,0
"2018-10-01",52418,0,0,0,0
"2018-10-02",52418,0,0,0,0
"2018-10-03",52418,0,0,0,0
"2018-10-04",52418,0,0,0,0
"2018-10-05",52418,0,0,0,0
"2018-10-06",52418,0,0,0,0
"2018-10-07",52418,0,0,0,0
"2018-10-08",52418,0,0,0,0
"2018-10-09",52418,0,0,0,0
"2018-10-10",52418,0,0,0,0
"2018-10-11",52418,0,0,0,0
"2018-10-12",52418,0,0,0,0
"2018-10-13",52418,0,0,0,0
"2018-10-14",52418,0,0,0,0
"2018-10-15",52418,0,0,0,0
"2018-10-16",52418,0,0,0,0
"2018-10-17",52418,0,0,0,0
"2018-10-18",52418,0,0,0,0
"2018-10-19",51422,1.19,51719,61776,0.17
"2018-10-20",51422,0,0,0,0.17
"2018-10-21",51422,0,0,0,0.17
"2018-10-22",50339,1.22,50723,61776,0.344285714285714
"2018-10-23",50339,0,0,0,0.344285714285714
"2018-10-24",50339,0,0,0,0.344285714285714
"2018-10-25",51528,1.25,49616,61776,0.522857142857143
"2018-10-26",51974,1.22,50813,61776,0.527142857142857
"2018-10-27",51974,0,0,0,0.527142857142857
"2018-10-28",51974,0,0,0,0.527142857142857
"2018-10-29",52902,1.22,50876,61883,0.527142857142857
"2018-10-30",52902,0,0,0,0.527142857142857
"2018-10-31",52902,0,0,0,0.527142857142857
"2018-11-01",52902,0,0,0,0.348571428571429
"2018-11-02",52902,0,0,0,0.174285714285714
"2018-11-03",52902,0,0,0,0.174285714285714
"2018-11-04",52902,0,0,0,0.174285714285714
"2018-11-05",52723,1.19,51954,61776,0.17
"2018-11-06",53262,1.2,51680,61776,0.341428571428571
"2018-11-07",53262,0,0,0,0.341428571428571
