"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2014-02-13",49961.04,0.96,49986,48000,0
"2014-02-14",49486.04,0.97,49486,48000,0
"2014-02-15",49486.04,0.97,49486,48000,0
"2014-02-16",48772.08,0,49472,0,0
"2014-02-17",48772.08,0,0,0,0
"2014-02-18",48772.08,0,0,0,0
"2014-02-19",48772.08,0,0,0,0.414285714285714
"2014-02-20",48772.08,0,0,0,0.277142857142857
"2014-02-21",48772.08,0,0,0,0.138571428571429
"2014-02-22",48772.08,0,0,0,0
"2014-02-23",48772.08,0,0,0,0
"2014-02-24",48772.08,0,0,0,0
"2014-02-25",48772.08,0,0,0,0
"2014-02-26",48772.08,0,0,0,0
"2014-02-27",48772.08,0,0,0,0
"2014-02-28",48772.08,0,0,0,0
"2014-03-01",48772.08,0,0,0,0
"2014-03-02",48772.08,0,0,0,0
"2014-03-03",48772.08,0,0,0,0
"2014-03-04",48772.08,0,0,0,0
"2014-03-05",48772.08,0,0,0,0
"2014-03-06",48772.08,0,0,0,0
"2014-03-07",48772.08,0,0,0,0
"2014-03-08",48772.08,0,0,0,0
"2014-03-09",48772.08,0,0,0,0
"2014-03-10",48772.08,0,0,0,0
"2014-03-11",48772.08,0,0,0,0
"2014-03-12",48772.08,0,0,0,0
"2014-03-13",48772.08,0,0,0,0
"2014-03-14",48772.08,0,0,0,0
"2014-03-15",48772.08,0,0,0,0
"2014-03-16",48772.08,0,0,0,0
"2014-03-17",48772.08,0,0,0,0
"2014-03-18",48772.08,0,0,0,0
"2014-03-19",48772.08,0,0,0,0
"2014-03-20",48772.08,0,0,0,0
"2014-03-21",48772.08,0,0,0,0
"2014-03-22",48772.08,0,0,0,0
"2014-03-23",48772.08,0,0,0,0
"2014-03-24",48772.08,0,0,0,0
"2014-03-25",48772.08,0,0,0,0
"2014-03-26",48772.08,0,0,0,0
"2014-03-27",48772.08,0,0,0,0
"2014-03-28",48772.08,0,0,0,0
"2014-03-29",48772.08,0,0,0,0
"2014-03-30",48783.12,1.19,48758,58240,0.17
"2014-03-31",49724.12,1.17,49724,58240,0.337142857142857
"2014-04-01",56380.16,2.34,49828,116480,0.671428571428571
"2014-04-02",60484.24,0,60484,0,0.671428571428571
"2014-04-03",59779.24,0,0,0,0.671428571428571
"2014-04-04",59779.24,0,0,0,0.671428571428571
"2014-04-05",59779.24,0,0,0,0.671428571428571
"2014-04-06",59779.24,0,0,0,0.501428571428571
"2014-04-07",59751.32,0.57,59751,33984,0.415714285714286
"2014-04-08",58671.32,0.58,58671,33984,0.164285714285714
"2014-04-09",57759.32,0.59,57759,33984,0.248571428571429
"2014-04-10",58863.32,0.58,58863,33984,0.331428571428571
"2014-04-11",58527.32,0.58,58527,33984,0.414285714285714
"2014-04-12",58527.32,0.58,58527,33984,0.497142857142857
"2014-04-13",58143.32,0.58,58143,33984,0.58
"2014-04-14",58311.32,0.58,58311,33984,0.581428571428571
"2014-04-15",56535.32,0.6,56535,33984,0.584285714285714
"2014-04-16",54999.32,0.62,54999,33984,0.588571428571429
"2014-04-17",55215.32,0.62,55215,33984,0.594285714285714
"2014-04-18",55263.32,0.61,55263,33984,0.598571428571429
"2014-04-19",55263.32,0.61,55263,33984,0.602857142857143
"2014-04-20",55311.32,0.61,55311,33984,0.607142857142857
"2014-04-21",55853.36,1.06,56065,59184,0.675714285714286
"2014-04-22",56555.4,1.5,56271,84384,0.804285714285714
"2014-04-23",51771.4,1.63,51771,84384,0.948571428571429
"2014-04-24",52643.4,1.6,52643,84384,1.08857142857143
"2014-04-25",53219.4,1.59,53219,84384,1.22857142857143
"2014-04-26",53219.4,1.59,53219,84384,1.36857142857143
"2014-04-27",52859.4,1.6,52859,84384,1.51
"2014-04-28",53755.4,1.57,53755,84384,1.58285714285714
"2014-04-29",54923.4,1.54,54923,84384,1.58857142857143
"2014-04-30",58747.4,1.44,58747,84384,1.56142857142857
"2014-05-01",62451.4,1.35,62451,84384,1.52571428571429
"2014-05-02",61219.4,1.38,61219,84384,1.49571428571429
"2014-05-03",61219.4,1.38,61219,84384,1.46571428571429
"2014-05-04",60706.46,0.97,60706,58896,1.37571428571429
"2014-05-05",60120.5,0.56,60121,33696,1.23142857142857
"2014-05-06",60560.5,0.56,60561,33696,1.09142857142857
"2014-05-07",62410.5,0.54,62411,33696,0.962857142857143
"2014-05-08",62231.52,0.4,62232,25200,0.827142857142857
"2014-05-09",62377.52,0.4,62378,25200,0.687142857142857
"2014-05-10",62377.52,0.4,62378,25200,0.547142857142857
"2014-05-11",62377.52,0.4,62378,25200,0.465714285714286
"2014-05-12",63437.52,0.4,63438,25200,0.442857142857143
"2014-05-13",62917.52,0.4,62918,25200,0.42
"2014-05-14",62043.56,0,62304,0,0.342857142857143
"2014-05-15",62043.56,0,0,0,0.285714285714286
"2014-05-16",62043.56,0,0,0,0.228571428571429
"2014-05-17",62043.56,0,0,0,0.171428571428571
"2014-05-18",62043.56,0,0,0,0.114285714285714
"2014-05-19",62043.56,0,0,0,0.0571428571428571
"2014-05-20",62043.56,0,0,0,0
"2014-05-21",62043.56,0,0,0,0
"2014-05-22",62043.56,0,0,0,0
"2014-05-23",62043.56,0,0,0,0
"2014-05-24",62043.56,0,0,0,0
"2014-05-25",62043.56,0,0,0,0
"2014-05-26",62043.56,0,0,0,0
"2014-05-27",62043.56,0,0,0,0
"2014-05-28",62043.56,0,0,0,0
"2014-05-29",62043.56,0,0,0,0
"2014-05-30",62043.56,0,0,0,0
"2014-05-31",62043.56,0,0,0,0
"2014-06-01",62043.56,0,0,0,0
"2014-06-02",62043.56,0,0,0,0
"2014-06-03",62043.56,0,0,0,0
"2014-06-04",62043.56,0,0,0,0
"2014-06-05",62043.56,0,0,0,0
"2014-06-06",62043.56,0,0,0,0
"2014-06-07",62043.56,0,0,0,0
"2014-06-08",62043.56,0,0,0,0
"2014-06-09",62615.64,5.74,62483,358464,0.82
"2014-06-10",64590.64,5.56,64458,358464,1.61428571428571
"2014-06-11",64090.64,5.6,63958,358464,2.41428571428571
"2014-06-12",63340.64,5.67,63208,358464,3.22428571428571
"2014-06-13",64640.64,5.56,64508,358464,4.01857142857143
"2014-06-14",64640.64,5.57,64375,358464,4.81428571428571
"2014-06-15",64290.64,5.6,64025,358464,5.61428571428571
"2014-06-16",63290.64,5.69,63025,358464,5.60714285714286
"2014-06-17",63890.64,5.63,63625,358464,5.61714285714286
"2014-06-18",62190.64,5.79,61925,358464,5.64428571428571
"2014-06-19",60190.64,5.98,59925,358464,5.68857142857143
"2014-06-20",61340.64,5.87,61075,358464,5.73285714285714
"2014-06-21",61340.64,5.87,61075,358464,5.77571428571429
"2014-06-22",61340.64,5.87,61075,358464,5.81428571428571
"2014-06-23",61340.64,5.87,61075,358464,5.84
"2014-06-24",61382.72,7.17,61117,438464,6.06
"2014-06-25",63118.76,6.34,62853,398464,6.13857142857143
"2014-06-26",64957.84,7.7,64692,497824,6.38428571428571
"2014-06-27",71165.84,7.02,70900,497824,6.54857142857143
"2014-06-28",71165.84,7.02,70900,497824,6.71285714285714
"2014-06-29",72016.88,7.64,71086,543184,6.96571428571429
"2014-06-30",80665,8.31,71839,597184,7.31428571428571
"2014-07-01",86767.1,1.97,86764,170680,6.57142857142857
"2014-07-02",83805.1,1.56,83539,130680,5.88857142857143
"2014-07-03",86292.1,1.52,86026,130680,5.00571428571429
"2014-07-04",86242.1,1.52,85976,130680,4.22
"2014-07-05",86242.1,1.52,85976,130680,3.43428571428571
"2014-07-06",86292.1,1.52,86026,130680,2.56
"2014-07-07",86471.16,0.89,85755,76680,1.5
"2014-07-08",85384.16,0.63,85118,54000,1.30857142857143
"2014-07-09",85346.16,0.63,85080,54000,1.17571428571429
"2014-07-10",92621.16,0.58,92355,54000,1.04142857142857
"2014-07-11",94159.16,0.58,93893,54000,0.907142857142857
"2014-07-12",94159.16,0.58,93893,54000,0.772857142857143
"2014-07-13",94159.16,0.58,93893,54000,0.638571428571429
"2014-07-14",92952.18,0.29,93753,27000,0.552857142857143
"2014-07-15",93664.18,0.29,93265,27000,0.504285714285714
"2014-07-16",93646.18,0.29,93247,27000,0.455714285714286
"2014-07-17",93064.18,0.29,92665,27000,0.414285714285714
"2014-07-18",90233.18,0.3,89834,27000,0.374285714285714
"2014-07-19",90233.18,0.3,89834,27000,0.334285714285714
"2014-07-20",90233.18,0.3,89834,27000,0.294285714285714
"2014-07-21",90027.18,0.3,89628,27000,0.295714285714286
"2014-07-22",90869.22,2.09,90470,189000,0.552857142857143
"2014-07-23",86638.26,4.07,86239,351000,1.09285714285714
"2014-07-24",88871.26,3.97,88472,351000,1.61857142857143
"2014-07-25",87989.26,4.01,87590,351000,2.14857142857143
"2014-07-26",87989.26,4.01,87590,351000,2.67857142857143
"2014-07-27",89149.26,3.95,88750,351000,3.2
"2014-07-28",90054.3,4.29,89675,384280,3.77
"2014-07-29",92475.34,4.53,92076,417560,4.11857142857143
"2014-07-30",98758.34,4.25,98359,417560,4.14428571428571
"2014-07-31",99452.38,2.58,99153,255560,3.94571428571429
"2014-08-01",99927.4,2.3,99458,228560,3.70142857142857
"2014-08-02",99927.4,2.3,99528,228560,3.45714285714286
"2014-08-03",99139.48,0.67,99300,66560,2.98857142857143
"2014-08-04",98819.48,0.34,98420,33280,2.42428571428571
"2014-08-05",99235.52,0.68,98847,67152,1.87428571428571
"2014-08-06",97950.52,0.69,97552,67152,1.36571428571429
"2014-08-07",98635.52,0.68,98237,67152,1.09428571428571
"2014-08-08",99160.52,0.68,98762,67152,0.862857142857143
"2014-08-09",99160.52,0.68,98762,67152,0.631428571428571
"2014-08-10",99356.56,1.02,98768,101024,0.681428571428571
"2014-08-11",100896.56,1.01,100498,101024,0.777142857142857
"2014-08-12",102336.56,0.99,101938,101024,0.821428571428571
"2014-08-13",104798.62,0.48,104114,50216,0.791428571428571
"2014-08-14",103228.62,0.49,102697,50216,0.764285714285714
"2014-08-15",101660.62,0.5,101129,50216,0.738571428571429
"2014-08-16",101660.62,0.5,101129,50216,0.712857142857143
"2014-08-17",102198.62,0.49,101667,50216,0.637142857142857
"2014-08-18",102314.7,0.9,101529,91016,0.621428571428571
"2014-08-19",102304.7,0.89,101773,91016,0.607142857142857
"2014-08-20",104557.7,0.87,104026,91016,0.662857142857143
"2014-08-21",102692.7,0.89,102161,91016,0.72
"2014-08-22",101562.7,0.9,101031,91016,0.777142857142857
"2014-08-23",101562.7,0.9,101031,91016,0.834285714285714
"2014-08-24",102143.74,0.57,101099,57736,0.845714285714286
"2014-08-25",102343.74,0.57,101812,57736,0.798571428571429
"2014-08-26",102954.78,0.36,102460,37336,0.722857142857143
"2014-08-27",101970.9,1.57,102181,160920,0.822857142857143
"2014-08-28",100357.98,1.91,100033,190920,0.968571428571429
"2014-08-29",96025.98,2,95494,190920,1.12571428571429
"2014-08-30",96025.98,2,95494,190920,1.28285714285714
"2014-08-31",95067.98,2.02,94536,190920,1.49
"2014-09-01",96056.98,2,95525,190920,1.69428571428571
"2014-09-02",105159.06,1.34,104627,140520,1.83428571428571
"2014-09-03",98490.06,1.43,97958,140520,1.81428571428571
"2014-09-04",100912.08,1.23,100246,123584,1.71714285714286
"2014-09-05",103432.08,1.2,102900,123584,1.60285714285714
"2014-09-06",103432.08,1.2,102900,123584,1.48857142857143
"2014-09-07",104020.08,1.19,103488,123584,1.37
"2014-09-08",106199.12,0.58,105742,61792,1.16714285714286
"2014-09-09",107291.12,0.58,106759,61792,1.05857142857143
"2014-09-10",108904.12,0.57,108372,61792,0.935714285714286
"2014-09-11",109512.14,0.28,108810,30896,0.8
"2014-09-12",110037.14,0.28,109372,30896,0.668571428571429
"2014-09-13",110037.14,0.28,109372,30896,0.537142857142857
"2014-09-14",110037.14,0.28,109372,30896,0.407142857142857
"2014-09-15",109718.14,0.28,109053,30896,0.364285714285714
"2014-09-16",108500.14,0.29,107835,30896,0.322857142857143
"2014-09-17",108878.14,0.29,108213,30896,0.282857142857143
"2014-09-18",109420.14,0.28,108755,30896,0.282857142857143
"2014-09-19",108550.14,0.29,107885,30896,0.284285714285714
"2014-09-20",108550.14,0.29,107885,30896,0.285714285714286
"2014-09-21",108823.14,0.29,108158,30896,0.287142857142857
"2014-09-22",103359.3,1.43,102694,146864,0.451428571428571
"2014-09-23",107215.3,1.38,106550,146864,0.607142857142857
"2014-09-24",100740.3,1.47,100075,146864,0.775714285714286
"2014-09-25",98986.46,0.31,99341,30896,0.78
"2014-09-26",100255.46,0.31,99590,30896,0.782857142857143
"2014-09-27",100255.46,0.31,99590,30896,0.785714285714286
"2014-09-28",100448.46,0.31,99783,30896,0.788571428571429
"2014-09-29",99252.48,0,98646,0,0.584285714285714
"2014-09-30",99252.48,0,0,0,0.387142857142857
"2014-10-01",99252.48,0,0,0,0.177142857142857
"2014-10-02",99252.48,0,0,0,0.132857142857143
"2014-10-03",99252.48,0,0,0,0.0885714285714286
"2014-10-04",99252.48,0,0,0,0.0442857142857143
"2014-10-05",99252.48,0,0,0,0
"2014-10-06",82497.56,1.32,81833,108000,0.188571428571429
"2014-10-07",83901.64,0,83980,0,0.188571428571429
"2014-10-08",83901.64,0,0,0,0.188571428571429
"2014-10-09",83901.64,0,0,0,0.188571428571429
"2014-10-10",83901.64,0,0,0,0.188571428571429
"2014-10-11",83901.64,0,0,0,0.188571428571429
"2014-10-12",83901.64,0,0,0,0.188571428571429
"2014-10-13",83901.64,0,0,0,0
"2014-10-14",83901.64,0,0,0,0
"2014-10-15",83901.64,0,0,0,0
"2014-10-16",83901.64,0,0,0,0
"2014-10-17",83901.64,0,0,0,0
"2014-10-18",83901.64,0,0,0,0
"2014-10-19",83901.64,0,0,0,0
"2014-10-20",83901.64,0,0,0,0
"2014-10-21",83901.64,0,0,0,0
"2014-10-22",83901.64,0,0,0,0
"2014-10-23",83901.64,0,0,0,0
"2014-10-24",83901.64,0,0,0,0
"2014-10-25",83901.64,0,0,0,0
"2014-10-26",83901.64,0,0,0,0
"2014-10-27",83901.64,0,0,0,0
"2014-10-28",83901.64,0,0,0,0
"2014-10-29",84573.72,1.02,83076,84992,0.145714285714286
"2014-10-30",82195.8,2.22,81628,180992,0.462857142857143
"2014-10-31",84535.8,2.16,83738,180992,0.771428571428571
"2014-11-01",84535.8,2.16,83738,180992,1.08
"2014-11-02",87185.8,2.08,87038,180992,1.37714285714286
"2014-11-03",86221.84,1.62,85424,138496,1.60857142857143
"2014-11-04",91911.84,1.52,91114,138496,1.82571428571429
"2014-11-05",95791.84,1.46,94994,138496,1.88857142857143
"2014-11-06",94207.88,0.97,93410,90496,1.71
"2014-11-07",92392.88,0.99,91595,90496,1.54285714285714
"2014-11-08",92392.88,0.99,91595,90496,1.37571428571429
"2014-11-09",91022.88,1,90225,90496,1.22142857142857
"2014-11-10",93092.88,0.98,92162,90496,1.13
"2014-11-11",91792.88,1,90862,90496,1.05571428571429
"2014-11-12",91647.88,1,90717,90496,0.99
"2014-11-13",92712.88,0.99,91782,90496,0.992857142857143
"2014-11-14",89487.88,1.02,88557,90496,0.997142857142857
"2014-11-15",89487.88,1.02,88557,90496,1.00142857142857
"2014-11-16",88537.88,1.03,87607,90496,1.00571428571429
"2014-11-17",90612.88,1.01,89682,90496,1.01
"2014-11-18",92832.88,0.98,91902,90496,1.00714285714286
"2014-11-19",93342.88,0.98,92412,90496,1.00428571428571
"2014-11-20",92432.88,0.99,91502,90496,1.00428571428571
"2014-11-21",91542.88,1,90612,90496,1.00142857142857
"2014-11-22",91542.88,1,90612,90496,0.998571428571429
"2014-11-23",91007.88,1,90077,90496,0.994285714285714
"2014-11-24",94697.88,0.97,93767,90496,0.988571428571429
"2014-11-25",97432.88,0.94,96502,90496,0.982857142857143
"2014-11-26",96297.88,0.95,95367,90496,0.978571428571429
"2014-11-27",99832.88,0.92,98902,90496,0.968571428571429
"2014-11-28",103207.88,0.88,102277,90496,0.951428571428571
"2014-11-29",103207.88,0.88,102277,90496,0.934285714285714
"2014-11-30",102929.96,2.44,101999,248480,1.14
"2014-12-01",75014.96,3.35,74084,248480,1.48
"2014-12-02",80209.96,3.13,79279,248480,1.79285714285714
"2014-12-03",77399.96,3.25,76469,248480,2.12142857142857
"2014-12-04",78239.96,3.21,77309,248480,2.44857142857143
"2014-12-05",83749.96,3,82819,248480,2.75142857142857
"2014-12-06",83749.96,3,82819,248480,3.05428571428571
"2014-12-07",83709.96,3,82779,248480,3.13428571428571
"2014-12-08",82624.96,3.04,81694,248480,3.09
"2014-12-09",68724.96,3.67,67794,248480,3.16714285714286
"2014-12-10",68369.96,3.69,67306,248480,3.23
"2014-12-11",70164.96,3.6,69101,248480,3.28571428571429
"2014-12-12",72134.96,3.5,71071,248480,3.35714285714286
"2014-12-13",72134.96,3.5,71071,248480,3.42857142857143
"2014-12-14",74234.96,3.4,73171,248480,3.48571428571429
"2014-12-15",85421,2.7,76367,205984,3.43714285714286
"2014-12-16",86216,2.42,85152,205984,3.25857142857143
"2014-12-17",85094.12,2.96,84030,248480,3.15428571428571
"2014-12-18",85599.12,2.94,84535,248480,3.06
