"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-11-11",50000,0,0,0,0
"2019-11-12",50156.7,0.4,49909,20075,0
"2019-11-13",50304.48,1.08,49904,54124,0
"2019-11-14",50046.28,0.89,49816,44114,0
"2019-11-15",50806.18,0.68,50012,34049,0
"2019-11-16",50806.18,0.67,50773,34049,0
"2019-11-17",50806.18,0.67,50773,34049,0.627142857142857
"2019-11-18",50696.63,0.78,50773,39469,0.738571428571429
"2019-11-19",51189.56,0.98,50663,49430,0.821428571428572
"2019-11-20",50916.56,0.97,50884,49430,0.805714285714286
"2019-11-21",50752.26,0.77,50667,39170,0.788571428571429
"2019-11-22",50845.54,0.58,50645,29171,0.774285714285714
"2019-11-23",50845.54,0.57,50813,29171,0.76
"2019-11-24",50845.54,0.57,50813,29171,0.745714285714286
"2019-11-25",51453.06,0.6,50810,30323,0.72
"2019-11-26",51391.45,0.78,51416,40031,0.691428571428571
"2019-11-27",51497.45,0.78,51464,40031,0.664285714285714
"2019-11-28",51497.45,0.78,51464,40031,0.665714285714286
"2019-11-29",51305.37,0.55,51437,28124,0.661428571428571
"2019-11-30",51305.37,0.55,51272,28124,0.658571428571429
"2019-12-01",51305.37,0.55,51272,28124,0.655714285714286
"2019-12-02",51137.12,1.17,51104,59691,0.737142857142857
"2019-12-03",50604.26,1.18,50441,59618,0.794285714285714
"2019-12-04",51398.65,0.99,50570,49909,0.824285714285714
"2019-12-05",51801.03,0.78,51364,39948,0.824285714285714
"2019-12-06",52159.23,0.61,51945,31493,0.832857142857143
"2019-12-07",52159.23,0.6,52126,31493,0.84
"2019-12-08",52159.23,0.6,52126,31493,0.847142857142857
"2019-12-09",51901.23,0.77,51868,39793,0.79
"2019-12-10",52141.23,0.76,52108,39793,0.73
"2019-12-11",52122.23,0.76,52056,39793,0.697142857142857
"2019-12-12",52532.23,0.76,52466,39793,0.694285714285714
"2019-12-13",52682.23,0.76,52616,39793,0.715714285714286
"2019-12-14",52682.23,0.76,52616,39793,0.738571428571429
"2019-12-15",52682.23,0.76,52616,39793,0.761428571428571
"2019-12-16",52892.33,0.52,52612,27323,0.725714285714286
"2019-12-17",52833.39,0.74,52767,38892,0.722857142857143
"2019-12-18",53025.62,0.94,52906,49903,0.748571428571429
"2019-12-19",53285.62,0.94,53220,49903,0.774285714285714
"2019-12-20",53887.62,0.93,53822,49903,0.798571428571429
"2019-12-21",53887.62,0.93,53822,49903,0.822857142857143
"2019-12-22",53887.62,0.93,53822,49903,0.847142857142857
"2019-12-23",54098.62,0.92,54033,49903,0.904285714285714
"2019-12-24",54192.62,0.92,54127,49903,0.93
"2019-12-25",54192.62,0.92,54127,49903,0.927142857142857
"2019-12-26",54231.48,0.74,54143,39928,0.898571428571429
"2019-12-27",54232.48,0.74,54166,39928,0.871428571428571
"2019-12-28",54232.48,0.74,54166,39928,0.844285714285714
"2019-12-29",54232.48,0.74,54166,39928,0.817142857142857
"2019-12-30",54064.48,0.74,53998,39928,0.791428571428571
"2019-12-31",54085.19,0.93,53890,49889,0.792857142857143
"2020-01-01",54085.19,0.92,54019,49889,0.792857142857143
"2020-01-02",54346.19,0.92,54280,49889,0.818571428571429
"2020-01-03",53934.19,0.93,53868,49889,0.845714285714286
"2020-01-04",53934.19,0.93,53868,49889,0.872857142857143
"2020-01-05",53934.19,0.93,53868,49889,0.9
"2020-01-06",53932.04,0.74,53865,39996,0.9
"2020-01-07",53995.04,0.56,53865,30229,0.847142857142857
"2020-01-08",53963.75,0.38,53898,20267,0.77
"2020-01-09",54183.75,0.37,54118,20267,0.691428571428572
"2020-01-10",54231.75,0.37,54133,20267,0.611428571428571
"2020-01-11",54231.75,0.37,54133,20267,0.531428571428571
"2020-01-12",54231.75,0.37,54133,20267,0.451428571428571
"2020-01-13",54255.05,0.56,54132,30314,0.425714285714286
"2020-01-14",54666.35,0.37,54434,20267,0.398571428571429
"2020-01-15",54157.25,0.97,54058,52341,0.482857142857143
"2020-01-16",54066.1,0.82,54058,44403,0.547142857142857
"2020-01-17",54030.1,0.82,53931,44403,0.611428571428571
"2020-01-18",54030.1,0.82,53931,44403,0.675714285714286
"2020-01-19",54030.1,0.82,53931,44403,0.74
"2020-01-20",54030.1,0.82,53931,44403,0.777142857142857
"2020-01-21",53835.58,0.6,53930,32267,0.81
"2020-01-22",54310.32,0.95,53734,50794,0.807142857142857
"2020-01-23",54441.32,0.93,54342,50794,0.822857142857143
"2020-01-24",53748.32,0.95,53649,50794,0.841428571428571
"2020-01-25",53748.32,0.95,53649,50794,0.86
"2020-01-26",53748.32,0.95,53649,50794,0.878571428571429
"2020-01-27",52922.12,0.77,53648,41538,0.871428571428571
"2020-01-28",52969.12,0.56,52870,29538,0.865714285714286
"2020-01-29",51539.51,2.09,52870,110538,1.02857142857143
"2020-01-30",42802.46,5.56,50331,279833,1.69
"2020-01-31",42547.46,0.23,42448,9795,1.58714285714286
"2020-02-01",42547.46,0.23,42448,9795,1.48428571428571
"2020-02-02",42547.46,0.23,42448,9795,1.38142857142857
"2020-02-03",42318.76,4.6,42412,195123,1.92857142857143
"2020-02-04",42652.76,0.69,42220,29130,1.94714285714286
"2020-02-05",44044.36,4.32,42435,183139,2.26571428571429
"2020-02-06",46279.36,3.97,46180,183139,2.03857142857143
"2020-02-07",45355.36,4.05,45256,183139,2.58428571428571
"2020-02-08",45355.36,4.05,45256,183139,3.13
"2020-02-09",45355.36,4.05,45256,183139,3.67571428571429
"2020-02-10",46321.36,6.74,45519,306623,3.98142857142857
"2020-02-11",48059.36,6.79,47752,324008,4.85285714285714
"2020-02-12",49763.36,16.29,49344,803798,6.56285714285714
"2020-02-13",49995.36,16.51,49631,819574,8.35428571428571
"2020-02-14",50457.36,16.29,50325,819574,10.1028571428571
"2020-02-15",50457.36,16.29,50325,819574,11.8514285714286
"2020-02-16",50457.36,16.29,50325,819574,13.6
"2020-02-17",52080.36,15.78,51948,819574,14.8914285714286
"2020-02-18",51688.36,15.9,51556,819574,16.1928571428571
"2020-02-19",55699.36,14.75,55567,819574,15.9728571428571
"2020-02-20",52163.36,15.75,52031,819574,15.8642857142857
"2020-02-21",47192.36,17.42,47060,819574,16.0257142857143
"2020-02-22",47192.36,17.42,47060,819574,16.1871428571429
"2020-02-23",47184.36,14.79,47060,696022,15.9728571428571
"2020-02-24",40836.36,19.75,40704,803798,16.54
"2020-02-25",37737.26,21.27,40704,865574,17.3071428571429
"2020-02-26",37094.96,18.21,37605,684841,17.8014285714286
"2020-02-27",54838.46,14.82,36963,547880,17.6685714285714
"2020-02-28",54858.46,0,0,0,15.18
"2020-02-29",54858.46,0,0,0,12.6914285714286
"2020-03-01",54858.46,0,0,0,10.5785714285714
"2020-03-02",52339.96,2.03,52208,106064,8.04714285714286
"2020-03-03",51883.96,5.24,51752,271382,5.75714285714286
"2020-03-04",54110.96,5.06,53979,272975,3.87857142857143
"2020-03-05",54776.86,1.62,53979,87647,1.99285714285714
"2020-03-06",56926.56,0.65,54645,35372,2.08571428571429
"2020-03-07",56926.56,0.22,56795,12612,2.11714285714286
"2020-03-08",56926.56,0.22,56795,12612,2.14857142857143
"2020-03-09",58229.46,0,59297,0,1.85857142857143
"2020-03-10",58229.46,0,0,0,1.11
"2020-03-11",58229.46,0,0,0,0.387142857142857
"2020-03-12",58229.46,0,0,0,0.155714285714286
"2020-03-13",58229.46,0,0,0,0.0628571428571429
"2020-03-14",58229.46,0,0,0,0.0314285714285714
"2020-03-15",58229.46,0,0,0,0
"2020-03-16",58229.46,0,0,0,0
"2020-03-17",58229.46,0,0,0,0
"2020-03-18",58229.46,0,0,0,0
"2020-03-19",58229.46,0,0,0,0
"2020-03-20",58229.46,0,0,0,0
"2020-03-21",58229.46,0,0,0,0
"2020-03-22",58229.46,0,0,0,0
"2020-03-23",58229.46,0,0,0,0
"2020-03-24",58229.46,0,0,0,0
"2020-03-25",58229.46,0,0,0,0
"2020-03-26",58229.46,0,0,0,0
