"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-09-20",10137,0.96,9967,9600,0
"2019-09-21",10137,0,0,0,0
"2019-09-22",10137,0,0,0,0
"2019-09-23",10124,0.95,10104,9600,0
"2019-09-24",10014,0.96,9981,9600,0
"2019-09-25",10267,0.94,10234,9600,0
"2019-09-26",10380,2.09,10267,21423,0.842857142857143
"2019-09-27",10180,0,10182,0,0.705714285714286
"2019-09-28",10180,0,0,0,0.705714285714286
"2019-09-29",10162,0.48,10147,4846,0.774285714285714
"2019-09-30",10096,0,10072,0,0.638571428571429
"2019-10-01",10096,0,0,0,0.501428571428571
"2019-10-02",10096,0,0,0,0.367142857142857
"2019-10-03",10096,0,0,0,0.0685714285714286
"2019-10-04",10065,0.48,10063,4800,0.137142857142857
"2019-10-05",10065,0.48,10032,4800,0.205714285714286
"2019-10-06",10084,0.96,10032,9600,0.274285714285714
"2019-10-07",10097,1.19,10079,12013,0.444285714285714
"2019-10-08",10125,1.45,9982,14434,0.651428571428571
"2019-10-09",10025,1.45,9992,14509,0.858571428571429
"2019-10-10",9750,1.48,9757,14482,1.07
"2019-10-11",9761,0.25,9717,2408,1.03714285714286
"2019-10-12",9761,0,0,0,0.968571428571429
"2019-10-13",9761,0,0,0,0.831428571428571
"2019-10-14",9763,0.99,9728,9600,0.802857142857143
"2019-10-15",9763,0,0,0,0.595714285714286
"2019-10-16",9763,0,0,0,0.388571428571429
"2019-10-17",9763,0,0,0,0.177142857142857
"2019-10-18",9763,0,0,0,0.141428571428571
"2019-10-19",9763,0,0,0,0.141428571428571
"2019-10-20",9763,0,0,0,0.141428571428571
"2019-10-21",9763,0,0,0,0
"2019-10-22",9788,0.49,9697,4800,0.07
"2019-10-23",9745,0.99,9735,9600,0.211428571428571
"2019-10-24",9745,0,0,0,0.211428571428571
"2019-10-25",9745,0,0,0,0.211428571428571
"2019-10-26",9745,0,0,0,0.211428571428571
"2019-10-27",9759,0,9679,44,0.211428571428571
"2019-10-28",9655,1.01,9613,9696,0.355714285714286
"2019-10-29",9629,1.01,9581,9658,0.43
"2019-10-30",10032,2.01,9654,19408,0.575714285714286
"2019-10-31",10111,1.95,10012,19510,0.854285714285714
"2019-11-01",10152,0.97,10080,9742,0.992857142857143
"2019-11-02",10152,0.97,10086,9742,1.13142857142857
"2019-11-03",10139,0.97,10073,9742,1.27
"2019-11-04",10140,0,10073,0,1.12571428571429
"2019-11-05",10140,0,0,0,0.981428571428571
"2019-11-06",10126,0.96,10074,9671,0.831428571428571
"2019-11-07",10045,0.48,9967,4824,0.621428571428571
"2019-11-08",10017,0,9968,0,0.482857142857143
"2019-11-09",10017,0,0,0,0.344285714285714
"2019-11-10",10017,0,0,0,0.205714285714286
"2019-11-11",10005,0.49,9951,4832,0.275714285714286
"2019-11-12",10054,0.48,9988,4834,0.344285714285714
"2019-11-13",10100,0.48,10034,4848,0.275714285714286
"2019-11-14",10149,0.48,10055,4859,0.275714285714286
"2019-11-15",10136,0.97,10074,9726,0.414285714285714
"2019-11-16",10136,0.96,10070,9704,0.551428571428571
"2019-11-17",10137,0,10070,0,0.551428571428571
"2019-11-18",10071,0.49,10076,4895,0.551428571428571
"2019-11-19",10131,0.48,10059,4846,0.551428571428571
"2019-11-20",10131,0,0,0,0.482857142857143
"2019-11-21",10151,0.48,10032,4800,0.482857142857143
"2019-11-22",10315,0.95,10061,9600,0.48
"2019-11-23",10315,0.94,10216,9600,0.477142857142857
"2019-11-24",10300,0.47,10205,4800,0.544285714285714
"2019-11-25",10323,0.94,10210,9644,0.608571428571429
"2019-11-26",10271,0.95,10172,9628,0.675714285714286
"2019-11-27",10249,0.95,10163,9652,0.811428571428571
"2019-11-28",10249,0,0,0,0.742857142857143
"2019-11-29",10249,0,0,0,0.607142857142857
