"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-08-05",50000,0,0,0,0
"2018-08-06",50198.06,0.8,49894,39978,0
"2018-08-07",50320.76,0.99,50097,49822,0
"2018-08-08",50340.76,0.99,50242,49822,0
"2018-08-09",50491.76,0.99,50393,49822,0
"2018-08-10",49957.26,0.8,49957,39804,0
"2018-08-11",49957.26,0.8,49858,39804,0.767142857142857
"2018-08-12",49957.26,0.8,49858,39804,0.881428571428571
"2018-08-13",49801.52,0.6,49852,29960,0.852857142857143
"2018-08-14",49801.52,0,0,0,0.711428571428571
"2018-08-15",49801.52,0,0,0,0.57
"2018-08-16",49927.66,1,49694,49658,0.571428571428571
"2018-08-17",50369.66,0.99,50271,49658,0.598571428571429
"2018-08-18",50369.66,0.99,50271,49658,0.625714285714286
"2018-08-19",50369.66,0.99,50271,49658,0.652857142857143
"2018-08-20",50694.66,0.98,50596,49658,0.707142857142857
"2018-08-21",50803.8,0.74,50711,37297,0.812857142857143
"2018-08-22",50803.8,0,0,0,0.812857142857143
"2018-08-23",50803.8,0,0,0,0.67
"2018-08-24",50803.8,0,0,0,0.528571428571429
"2018-08-25",50803.8,0,0,0,0.387142857142857
"2018-08-26",50803.8,0,0,0,0.245714285714286
"2018-08-27",51119.34,0.99,50695,49990,0.247142857142857
"2018-08-28",50735.34,0.99,50636,49990,0.282857142857143
"2018-08-29",50899.34,0.98,50800,49990,0.422857142857143
"2018-08-30",50414.88,0.79,50791,40003,0.535714285714286
"2018-08-31",50414.88,0,0,0,0.535714285714286
"2018-09-01",50414.88,0,0,0,0.535714285714286
"2018-09-02",50414.88,0,0,0,0.535714285714286
"2018-09-03",50414.88,0,0,0,0.394285714285714
"2018-09-04",50414.88,0,0,0,0.252857142857143
"2018-09-05",50414.88,0,0,0,0.112857142857143
"2018-09-06",50414.88,0,0,0,0
"2018-09-07",50426.83,0.25,50216,12495,0.0357142857142857
"2018-09-08",50426.83,0.25,50229,12495,0.0714285714285714
"2018-09-09",50426.83,0.25,50229,12495,0.107142857142857
"2018-09-10",50440.83,0.48,50227,23931,0.175714285714286
"2018-09-11",50401.53,1.08,50206,54155,0.33
"2018-09-12",50581.48,0.67,50389,33640,0.425714285714286
"2018-09-13",50715.52,0.77,50611,38775,0.535714285714286
"2018-09-14",50915.52,0.76,50718,38775,0.608571428571429
"2018-09-15",50915.52,0.76,50718,38775,0.681428571428571
"2018-09-16",50915.52,0.76,50718,38775,0.754285714285714
"2018-09-17",50548.62,0.58,50713,29241,0.768571428571429
"2018-09-18",50605.77,0.4,50350,19992,0.671428571428571
"2018-09-19",50557.66,0.2,50406,9991,0.604285714285714
"2018-09-20",50767.66,0.97,50462,49184,0.632857142857143
"2018-09-21",50710.66,1.32,50635,66724,0.712857142857143
"2018-09-22",50710.66,1.32,50513,66724,0.792857142857143
"2018-09-23",50710.66,1.32,50513,66724,0.872857142857143
"2018-09-24",50135.66,0.54,50500,27372,0.867142857142857
"2018-09-25",50135.66,0,0,0,0.81
