"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-06-07",5000,0,0,0,0
"2017-06-08",5000,0,0,0,0
"2017-06-09",5000,0,0,0,0
"2017-06-10",5000,0,0,0,0
"2017-06-11",5000,0,0,0,0
"2017-06-12",5000,0,0,0,0
"2017-06-13",5000,0,0,0,0
"2017-06-14",5000,0,0,0,0
"2017-06-15",5000,0,0,0,0
"2017-06-16",5000,0,0,0,0
"2017-06-17",5000,0,0,0,0
"2017-06-18",5000,0,0,0,0
"2017-06-19",5000,0,0,0,0
"2017-06-20",5000,0,0,0,0
"2017-06-21",5000,0,0,0,0
"2017-06-22",5000,0,0,0,0
"2017-06-23",5000,0,0,0,0
"2017-06-24",5000,0,0,0,0
"2017-06-25",5000,0,0,0,0
"2017-06-26",5000,0,0,0,0
"2017-06-27",5000,0,0,0,0
"2017-06-28",5000,0,0,0,0
"2017-06-29",5000,0,0,0,0
"2017-06-30",5000,0,0,0,0
"2017-07-01",5000,0,0,0,0
"2017-07-02",5000,0,0,0,0
"2017-07-03",5000,0,0,0,0
"2017-07-04",5000,0,0,0,0
"2017-07-05",5000,0,0,0,0
"2017-07-06",4808.1,100.73,4725,475970,14.39
"2017-07-07",5148.1,95.54,4982,475970,28.0385714285714
"2017-07-08",5148.1,95.54,4982,475970,41.6871428571429
"2017-07-09",5148.1,95.54,4982,475970,55.3357142857143
"2017-07-10",5086.2,48.73,4880,237790,62.2971428571429
"2017-07-11",5086.2,0,0,0,62.2971428571429
"2017-07-12",5086.2,0,0,0,62.2971428571429
"2017-07-13",5086.2,0,0,0,47.9071428571429
"2017-07-14",5086.2,0,0,0,34.2585714285714
"2017-07-15",5086.2,0,0,0,20.61
"2017-07-16",5086.2,0,0,0,6.96142857142857
"2017-07-17",5086.2,0,0,0,0
"2017-07-18",5086.2,0,0,0,0
"2017-07-19",5086.2,0,0,0,0
"2017-07-20",5086.2,0,0,0,0
"2017-07-21",5086.2,0,0,0,0
"2017-07-22",5086.2,0,0,0,0
"2017-07-23",5086.2,0,0,0,0
"2017-07-24",5086.2,0,0,0,0
"2017-07-25",5086.2,0,0,0,0
"2017-07-26",5086.2,0,0,0,0
"2017-07-27",5086.2,0,0,0,0
"2017-07-28",5086.2,0,0,0,0
"2017-07-29",5086.2,0,0,0,0
"2017-07-30",5086.2,0,0,0,0
"2017-07-31",5086.2,0,0,0,0
"2017-08-01",5086.2,0,0,0,0
"2017-08-02",5086.2,0,0,0,0
"2017-08-03",5086.2,0,0,0,0
"2017-08-04",5086.2,0,0,0,0
"2017-08-05",5086.2,0,0,0,0
"2017-08-06",5086.2,0,0,0,0
"2017-08-07",5086.2,0,0,0,0
"2017-08-08",5086.2,0,0,0,0
"2017-08-09",5086.2,0,0,0,0
"2017-08-10",5139.6,254.64,4731,1204700,36.3771428571429
"2017-08-11",5066.6,149.31,4818,719390,57.7071428571429
"2017-08-12",5066.6,149.31,4818,719390,79.0371428571429
"2017-08-13",5066.6,149.31,4818,719390,100.367142857143
"2017-08-14",5066.6,149.31,4818,719390,121.697142857143
"2017-08-15",5066.6,149.31,4818,719390,143.027142857143
"2017-08-16",5066.6,149.31,4818,719390,164.357142857143
"2017-08-17",4729.6,160.54,4481,719390,150.914285714286
"2017-08-18",6476.8,153.67,6228,957040,151.537142857143
"2017-08-19",6476.8,153.67,6228,957040,152.16
"2017-08-20",6476.8,153.67,6228,957040,152.782857142857
"2017-08-21",6476.8,153.67,6228,957040,153.405714285714
"2017-08-22",6476.8,153.67,6228,957040,154.028571428571
"2017-08-23",3642.8,281.98,3394,957040,172.981428571429
"2017-08-24",3280.8,315.65,3032,957040,195.14
"2017-08-25",3246.8,319.23,2998,957040,218.791428571429
"2017-08-26",3246.8,319.23,2998,957040,242.442857142857
"2017-08-27",3246.8,319.23,2998,957040,266.094285714286
"2017-08-28",3364.9,240.32,2986,717590,278.472857142857
"2017-08-29",3364.9,153.56,3116,478480,278.457142857143
"2017-08-30",3364.9,153.56,3116,478480,260.111428571429
"2017-08-31",-825.1,NA,NA,NA,0
"2017-09-01",4774.9,105.72,4526,478480,230.121428571429
"2017-09-02",4774.9,105.72,4526,478480,199.62
"2017-09-03",4774.9,105.72,4526,478480,169.118571428571
"2017-09-04",4774.9,105.72,4526,478480,138.617142857143
"2017-09-05",2888.9,181.24,2640,478480,130.177142857143
"2017-09-06",1374.9,458.75,1043,478480,173.775714285714
"2017-09-07",4454.9,116.05,4123,478480,168.417142857143
"2017-09-08",5124.9,99.83,4793,478480,167.575714285714
"2017-09-09",5124.9,99.83,4793,478480,166.734285714286
"2017-09-10",5124.9,99.83,4793,478480,165.892857142857
"2017-09-11",4423,249.09,961,239380,186.374285714286
"2017-09-12",4423,0,0,0,160.482857142857
"2017-09-13",4423,0,0,0,94.9471428571429
"2017-09-14",4423,0,0,0,78.3685714285714
"2017-09-15",4423,0,0,0,64.1071428571429
"2017-09-16",4423,0,0,0,49.8457142857143
"2017-09-17",4423,0,0,0,35.5842857142857
"2017-09-18",4423,0,0,0,0
"2017-09-19",4423,0,0,0,0
"2017-09-20",4423,0,0,0,0
"2017-09-21",4423,0,0,0,0
"2017-09-22",4423,0,0,0,0
"2017-09-23",4423,0,0,0,0
"2017-09-24",4423,0,0,0,0
"2017-09-25",4423,0,0,0,0
"2017-09-26",4423,0,0,0,0
"2017-09-27",4423,0,0,0,0
"2017-09-28",4423,0,0,0,0
"2017-09-29",4423,0,0,0,0
"2017-09-30",4423,0,0,0,0
"2017-10-01",4423,0,0,0,0
"2017-10-02",4423,0,0,0,0
"2017-10-03",4423,0,0,0,0
"2017-10-04",4423,0,0,0,0
"2017-10-05",4423,0,0,0,0
"2017-10-06",4423,0,0,0,0
"2017-10-07",4423,0,0,0,0
"2017-10-08",4423,0,0,0,0
"2017-10-09",4423,0,0,0,0
"2017-10-10",4423,0,0,0,0
"2017-10-11",4423,0,0,0,0
"2017-10-12",4423,0,0,0,0
"2017-10-13",4423,0,0,0,0
"2017-10-14",4423,0,0,0,0
"2017-10-15",4423,0,0,0,0
"2017-10-16",4423,0,0,0,0
"2017-10-17",4423,0,0,0,0
"2017-10-18",4423,0,0,0,0
"2017-10-19",4423,0,0,0,0
"2017-10-20",4423,0,0,0,0
"2017-10-21",4423,0,0,0,0
"2017-10-22",4423,0,0,0,0
"2017-10-23",4423,0,0,0,0
"2017-10-24",4423,0,0,0,0
"2017-10-25",4423,0,0,0,0
"2017-10-26",4423,0,0,0,0
"2017-10-27",4423,0,0,0,0
"2017-10-28",4423,0,0,0,0
"2017-10-29",4423,0,0,0,0
"2017-10-30",4423,0,0,0,0
"2017-10-31",4423,0,0,0,0
"2017-11-01",4423,0,0,0,0
"2017-11-02",4423,0,0,0,0
"2017-11-03",4423,0,0,0,0
"2017-11-04",4423,0,0,0,0
"2017-11-05",4423,0,0,0,0
"2017-11-06",4423,0,0,0,0
"2017-11-07",4423,0,0,0,0
"2017-11-08",4423,0,0,0,0
"2017-11-09",4423,0,0,0,0
"2017-11-10",4423,0,0,0,0
"2017-11-11",4423,0,0,0,0
"2017-11-12",4423,0,0,0,0
"2017-11-13",4423,0,0,0,0
"2017-11-14",4423,0,0,0,0
"2017-11-15",4423,0,0,0,0
"2017-11-16",4423,0,0,0,0
