"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-05-25",50000,0,0,0,0
"2019-05-26",50000,0,0,0,0
"2019-05-27",50000,0,0,0,0
"2019-05-28",49542.2,1.03,49380,51071,0
"2019-05-29",49542.2,1.03,49380,51071,0
"2019-05-30",49542.2,1.03,49380,51071,0
"2019-05-31",49542.2,1.03,49380,51071,0.588571428571429
"2019-06-01",49542.2,1.03,49380,51071,0.735714285714286
"2019-06-02",49542.2,1.03,49380,51071,0.882857142857143
"2019-06-03",49880.2,1.03,49718,51071,1.03
"2019-06-04",50573.2,1.01,50411,51071,1.02714285714286
"2019-06-05",50833.2,1.01,50671,51071,1.02428571428571
"2019-06-06",51101.2,1,50939,51071,1.02
"2019-06-07",51447.2,1,51285,51071,1.01571428571429
"2019-06-08",51447.2,1,51285,51071,1.01142857142857
"2019-06-09",51447.2,1,51285,51071,1.00714285714286
"2019-06-10",51124.2,1,50962,51071,1.00285714285714
"2019-06-11",51133.2,1,50971,51071,1.00142857142857
"2019-06-12",51528.2,0.99,51366,51071,0.998571428571429
"2019-06-13",51306.2,1,51144,51071,0.998571428571429
"2019-06-14",51518.2,0.99,51356,51071,0.997142857142857
"2019-06-15",51518.2,0.99,51356,51071,0.995714285714286
"2019-06-16",51518.2,0.99,51356,51071,0.994285714285714
"2019-06-17",51302.2,1,51140,51071,0.994285714285714
"2019-06-18",51086.2,1,50924,51071,0.994285714285714
"2019-06-19",51337.2,1,51175,51071,0.995714285714286
"2019-06-20",51548.2,0.99,51386,51071,0.994285714285714
"2019-06-21",51558.2,0.99,51396,51071,0.994285714285714
"2019-06-22",51558.2,0.99,51396,51071,0.994285714285714
"2019-06-23",51558.2,0.99,51396,51071,0.994285714285714
"2019-06-24",51661.2,0.99,51337,51071,0.992857142857143
"2019-06-25",51519.2,1,51195,51071,0.992857142857143
"2019-06-26",50689.2,1.01,50365,51071,0.994285714285714
"2019-06-27",51049.2,1.01,50725,51071,0.997142857142857
"2019-06-28",51509.2,1,51185,51071,0.998571428571429
"2019-06-29",51509.2,1,51185,51071,1
"2019-06-30",51509.2,1,51185,51071,1.00142857142857
"2019-07-01",51731.8,0.98,51177,50329,1
"2019-07-02",51959.8,0.95,51636,48978,0.992857142857143
"2019-07-03",52212.8,0.94,51889,48978,0.982857142857143
"2019-07-04",52212.8,0.94,51889,48978,0.972857142857143
"2019-07-05",52086.8,0.95,51763,48978,0.965714285714286
"2019-07-06",52086.8,0.95,51763,48978,0.958571428571429
"2019-07-07",52086.8,0.95,51763,48978,0.951428571428571
"2019-07-08",52108.8,0.95,51785,48978,0.947142857142857
"2019-07-09",52041.8,0.95,51718,48978,0.947142857142857
"2019-07-10",52041.8,0.55,51718,28304,0.891428571428571
