"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2020-04-09",50294.25,0.6,49831,29879,0
"2020-04-10",50294.25,0.6,50132,29879,0
"2020-04-11",50294.25,0.6,50132,29879,0
"2020-04-12",50294.25,0.6,50132,29879,0
"2020-04-13",50406.5,0.79,50132,39740,0
"2020-04-14",51157,0.59,50237,29879,0
"2020-04-15",51157,0,0,0,0.54
"2020-04-16",51939.61,0.59,51018,29942,0.538571428571429
"2020-04-17",53134.22,0.39,51773,19953,0.508571428571429
"2020-04-18",53134.22,0,0,0,0.422857142857143
"2020-04-19",53134.22,0,0,0,0.337142857142857
"2020-04-20",53134.22,0,0,0,0.224285714285714
"2020-04-21",53209.88,0.56,52994,29844,0.22
"2020-04-22",53851.88,0.56,53690,29844,0.3
"2020-04-23",53420.96,0.93,53692,49769,0.348571428571429
"2020-04-24",53513.65,0.37,53282,19907,0.345714285714286
"2020-04-25",53513.65,0.37,53352,19907,0.398571428571429
"2020-04-26",53513.65,0.37,53352,19907,0.451428571428571
"2020-04-27",53572.34,0.28,53390,14957,0.491428571428571
"2020-04-28",53523.94,0.36,53414,19285,0.462857142857143
"2020-04-29",53523.94,0,0,0,0.382857142857143
"2020-04-30",53711.27,0.46,53359,24620,0.315714285714286
"2020-05-01",53329.07,0.55,53277,29539,0.341428571428571
"2020-05-02",53329.07,0.46,53167,24570,0.354285714285714
"2020-05-03",53329.07,0.46,53167,24570,0.367142857142857
"2020-05-04",54020.8,0.37,53167,19578,0.38
"2020-05-05",54711.2,0.28,53852,14984,0.368571428571429
"2020-05-06",54639.56,0.09,54549,5028,0.381428571428571
"2020-05-07",54648.56,0.09,54487,5028,0.328571428571429
"2020-05-08",54640.56,0.09,54479,5028,0.262857142857143
"2020-05-09",54640.56,0.09,54479,5028,0.21
"2020-05-10",54640.56,0.09,54317,5028,0.157142857142857
"2020-05-11",54852.56,0.09,54529,5028,0.117142857142857
"2020-05-12",54259.93,0.26,54110,14012,0.114285714285714
"2020-05-13",54191.02,0.52,53646,27827,0.175714285714286
"2020-05-14",54587.93,0.65,53867,34760,0.255714285714286
"2020-05-15",54465.93,0.64,54142,34760,0.334285714285714
"2020-05-16",54465.93,0.64,54142,34760,0.412857142857143
"2020-05-17",54465.93,0.64,54142,34760,0.491428571428571
"2020-05-18",55237.96,0.57,55109,31171,0.56
"2020-05-19",55237.96,0,0,0,0.522857142857143
"2020-05-20",55237.96,0,0,0,0.448571428571429
"2020-05-21",55431.26,0.27,54893,14722,0.394285714285714
"2020-05-22",55599.85,0.36,55104,19690,0.354285714285714
"2020-05-23",55599.85,0.27,55276,14842,0.301428571428571
"2020-05-24",55599.85,0.27,55276,14842,0.248571428571429
"2020-05-25",55599.85,0.27,55276,14842,0.205714285714286
"2020-05-26",55856.32,0.27,55271,14773,0.244285714285714
"2020-05-27",55706.82,0.35,55532,19439,0.294285714285714
"2020-05-28",56168.82,0.35,55845,19439,0.305714285714286
"2020-05-29",56544.56,0.26,56189,14512,0.291428571428571
"2020-05-30",56544.56,0.26,56221,14512,0.29
"2020-05-31",56544.56,0.26,56221,14512,0.288571428571429
"2020-06-01",56771.37,0.35,56216,19406,0.3
"2020-06-02",57068.1,0.43,56445,24461,0.322857142857143
"2020-06-03",57474.1,0.26,57150,14863,0.31
"2020-06-04",57300.7,0.26,56975,15062,0.297142857142857
"2020-06-05",57362.44,0.35,56952,19971,0.31
"2020-06-06",57362.44,0.35,57038,19971,0.322857142857143
"2020-06-07",57362.44,0.35,57038,19971,0.335714285714286
"2020-06-08",57228.98,0.26,57038,14929,0.322857142857143
"2020-06-09",57551.98,0.26,57066,14929,0.298571428571429
"2020-06-10",57871.7,0.17,57066,9858,0.285714285714286
"2020-06-11",57718.1,0.26,57380,14704,0.285714285714286
"2020-06-12",57915.27,0.26,57305,14763,0.272857142857143
"2020-06-13",57915.27,0.26,57429,14763,0.26
"2020-06-14",57915.27,0.26,57429,14763,0.247142857142857
"2020-06-15",58356.57,0.17,57429,9823,0.234285714285714
"2020-06-16",58600,0.26,57939,14821,0.234285714285714
"2020-06-17",58579.16,0.26,58052,14997,0.247142857142857
"2020-06-18",58472.16,0.26,57986,14997,0.247142857142857
