"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2016-07-18",20000,0,0,0,0
"2016-07-19",19893.8,1.01,19712,19836,0
"2016-07-20",19317.8,1.04,19136,19836,0
"2016-07-21",19909.8,1.01,19728,19836,0
"2016-07-22",19453.8,1.03,19272,19836,0
"2016-07-23",19453.8,1.03,19272,19836,0
"2016-07-24",19453.8,1.03,19272,19836,0.878571428571429
"2016-07-25",19328.32,3.05,19258,58807,1.31428571428571
"2016-07-26",19449.48,1.13,19087,21559,1.33142857142857
"2016-07-27",19929.48,1.09,19747,21559,1.33857142857143
"2016-07-28",20333.48,1.07,20151,21559,1.34714285714286
"2016-07-29",21117.48,1.03,20935,21559,1.34714285714286
"2016-07-30",21117.48,1.03,20935,21559,1.34714285714286
"2016-07-31",21117.48,1.03,20935,21559,1.34714285714286
"2016-08-01",21867.92,2.44,21690,52929,1.26
"2016-08-02",19784,0,21678,0,1.09857142857143
"2016-08-03",19783,0,0,0,0.942857142857143
"2016-08-04",19783,0,0,0,0.79
"2016-08-05",19823.48,1.02,19592,19971,0.788571428571429
"2016-08-06",19823.48,1.01,19641,19908,0.785714285714286
"2016-08-07",19823.48,1.01,19641,19908,0.782857142857143
"2016-08-08",20121.13,1.03,19630,20201,0.581428571428571
"2016-08-09",20449.13,1,20267,20195,0.724285714285714
"2016-08-10",19957.13,1.02,19775,20195,0.87
"2016-08-11",20064.13,1.02,19882,20195,1.01571428571429
"2016-08-12",20265.13,1.01,20083,20195,1.01428571428571
"2016-08-13",20265.13,1.01,20083,20195,1.01428571428571
"2016-08-14",20265.13,1.01,20083,20195,1.01428571428571
"2016-08-15",20585.13,0.99,20403,20195,1.00857142857143
"2016-08-16",19878.13,1.03,19696,20195,1.01285714285714
"2016-08-17",20387.13,1.01,20023,20195,1.01142857142857
"2016-08-18",20749.13,0.99,20385,20195,1.00714285714286
"2016-08-19",20697.55,0.99,20380,20226,1.00428571428571
"2016-08-20",20697.55,0.99,20334,20226,1.00142857142857
"2016-08-21",20697.55,0.99,20334,20226,0.998571428571429
"2016-08-22",20802.1,0.99,20230,19931,0.998571428571429
"2016-08-23",20857.1,0.97,20493,19931,0.99
"2016-08-24",20399.1,0.99,20035,19931,0.987142857142857
"2016-08-25",20380.1,1,20016,19931,0.988571428571429
"2016-08-26",21112.01,0.98,20304,19838,0.987142857142857
"2016-08-27",21112.01,0.94,20748,19508,0.98
"2016-08-28",21112.01,0.94,20748,19508,0.972857142857143
"2016-08-29",21522.01,0.92,21158,19508,0.962857142857143
"2016-08-30",21678.01,0.92,21314,19508,0.955714285714286
"2016-08-31",21114.37,1.04,20806,21567,0.962857142857143
"2016-09-01",20823.27,1.18,20074,23657,0.988571428571429
"2016-09-02",21694.27,1.11,21330,23657,1.00714285714286
"2016-09-03",21694.27,1.11,21330,23657,1.03142857142857
"2016-09-04",21694.27,1.11,21330,23657,1.05571428571429
"2016-09-05",21694.27,1.11,21330,23657,1.08285714285714
"2016-09-06",22341.27,1.08,21977,23657,1.10571428571429
"2016-09-07",22663.27,1.06,22299,23657,1.10857142857143
"2016-09-08",22385.29,1.84,22161,40755,1.20285714285714
"2016-09-09",21803.83,0.93,20963,19557,1.17714285714286
"2016-09-10",21803.83,0.89,21440,19001,1.14571428571429
"2016-09-11",21803.83,0.89,21440,19001,1.11428571428571
"2016-09-12",23058.83,0.84,22695,19001,1.07571428571429
"2016-09-13",20761.34,1.84,20397,37609,1.18428571428571
"2016-09-14",22280.84,2.75,21266,58468,1.42571428571429
"2016-09-15",22654.56,0.9,21732,19638,1.29142857142857
"2016-09-16",22758.97,1.85,21671,40109,1.42285714285714
"2016-09-17",22758.97,0.9,22213,20088,1.42428571428571
"2016-09-18",22758.97,0.9,22213,20088,1.42571428571429
"2016-09-19",23278.97,0.88,22733,20088,1.43142857142857
"2016-09-20",23432.97,0.88,22887,20088,1.29428571428571
"2016-09-21",25007.97,0.82,24462,20088,1.01857142857143
"2016-09-22",25810.97,0.8,25265,20088,1.00428571428571
"2016-09-23",25606.97,0.8,25061,20088,0.854285714285714
"2016-09-24",25606.97,0.8,25061,20088,0.84
"2016-09-25",25606.97,0.8,25061,20088,0.825714285714286
"2016-09-26",24497.13,0.79,23951,18943,0.812857142857143
"2016-09-27",25207.99,3.05,23342,71231,1.12285714285714
"2016-09-28",24320.57,0.83,23775,19700,1.12428571428571
"2016-09-29",25753.43,2.49,24051,59826,1.36571428571429
"2016-09-30",25123.57,0,24490,0,1.25142857142857
"2016-10-01",25123.57,0,0,0,1.13714285714286
"2016-10-02",25123.57,0,0,0,1.02285714285714
"2016-10-03",25123.57,0,0,0,0.91
"2016-10-04",25123.57,0,0,0,0.474285714285714
"2016-10-05",25123.57,0,0,0,0.355714285714286
"2016-10-06",24744.57,1.67,24567,40953,0.238571428571429
"2016-10-07",24193.82,0.99,23648,23297,0.38
"2016-10-08",24193.82,0.99,23648,23297,0.521428571428571
"2016-10-09",24193.82,0.99,23648,23297,0.662857142857143
"2016-10-10",23870.58,1.34,23234,31174,0.854285714285714
"2016-10-11",22083.3,0.92,21537,19723,0.985714285714286
"2016-10-12",21637.8,0.95,21092,20058,1.12142857142857
"2016-10-13",21079.8,0.94,20028,18774,1.01714285714286
"2016-10-14",21296.8,0.9,20751,18774,1.00428571428571
"2016-10-15",21296.8,0.9,20751,18774,0.991428571428571
"2016-10-16",21296.8,0.9,20751,18774,0.978571428571429
"2016-10-17",21379.8,0.91,20652,18774,0.917142857142857
"2016-10-18",22176.8,0.88,21449,18774,0.911428571428571
"2016-10-19",22644.8,0.86,21917,18774,0.898571428571429
"2016-10-20",22288.41,0.92,21560,19911,0.895714285714286
"2016-10-21",21858.41,0.94,21130,19911,0.901428571428571
"2016-10-22",21858.41,0.94,21130,19911,0.907142857142857
"2016-10-23",21868.41,0.94,21140,19911,0.912857142857143
"2016-10-24",21129.41,0.98,20401,19911,0.922857142857143
