"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-05-09",50000,0,0,0,0
"2018-05-10",49711,0.71,49693,35237,0
"2018-05-11",49057.92,1.03,49025,50314,0
"2018-05-12",49057.92,1.03,49025,50314,0
"2018-05-13",49057.92,1.03,49025,50314,0
"2018-05-14",48845.92,1.03,48813,50314,0
"2018-05-15",49096.92,1.03,49064,50314,0.837142857142857
"2018-05-16",48854.92,1.03,48822,50314,0.984285714285714
"2018-05-17",48460.92,1.04,48428,50314,1.03142857142857
"2018-05-18",48554.92,1.33,48424,64414,1.07428571428571
"2018-05-19",48554.92,1.33,48522,64414,1.11714285714286
"2018-05-20",48554.92,1.33,48522,64414,1.16
"2018-05-21",48439.42,1.54,48406,74398,1.23285714285714
"2018-05-22",48843.72,1.44,48294,69372,1.29142857142857
"2018-05-23",50055.45,1.13,48796,55272,1.30571428571429
"2018-05-24",50724.67,1.33,50241,66733,1.34714285714286
"2018-05-25",50578.3,1.65,50402,83261,1.39285714285714
"2018-05-26",50578.3,1.65,50545,83261,1.43857142857143
"2018-05-27",50578.3,1.65,50545,83261,1.48428571428571
"2018-05-28",50578.3,1.65,50545,83261,1.5
"2018-05-29",51209.67,1.55,50539,78254,1.51571428571429
"2018-05-30",51351.07,1.13,51341,57851,1.51571428571429
"2018-05-31",51500.37,1.12,51571,57653,1.48571428571429
"2018-06-01",51564.37,1.41,51339,72255,1.45142857142857
"2018-06-02",51564.37,1.4,51531,72255,1.41571428571429
"2018-06-03",51564.37,1.4,51531,72255,1.38
"2018-06-04",51484.37,1.51,51451,77495,1.36
"2018-06-05",51553.22,1.41,51451,72491,1.34
"2018-06-06",51090.61,1.46,51169,74741,1.38714285714286
"2018-06-07",51547.4,1.35,51273,69340,1.42
"2018-06-08",51404.82,1.55,51513,79770,1.44
"2018-06-09",51404.82,1.54,51339,78846,1.46
"2018-06-10",51404.82,1.54,51339,78846,1.48
"2018-06-11",51313.82,1.54,51248,78846,1.48428571428571
"2018-06-12",51806.17,1.73,51246,88807,1.53
"2018-06-13",52573.31,1.62,51831,83756,1.55285714285714
"2018-06-14",53279.77,1.91,53254,101518,1.63285714285714
"2018-06-15",52845.27,2.11,53175,111995,1.71285714285714
"2018-06-16",52845.27,1.49,52779,78461,1.70571428571429
"2018-06-17",52845.27,1.49,52779,78461,1.69857142857143
"2018-06-18",53288.52,1.79,52771,94441,1.73428571428571
"2018-06-19",53532.97,1.51,53286,80462,1.70285714285714
"2018-06-20",53478.12,1.21,53412,64770,1.64428571428571
"2018-06-21",54667.12,1.08,53403,57570,1.52571428571429
"2018-06-22",53789.58,1.1,53724,58981,1.38142857142857
"2018-06-23",53789.58,1.1,53724,58981,1.32571428571429
"2018-06-24",53789.58,1.1,53724,58981,1.27
"2018-06-25",52938.09,0.94,53570,50429,1.14857142857143
"2018-06-26",54025.69,0.73,54149,39521,1.03714285714286
"2018-06-27",52702.18,1.42,52636,74510,1.06714285714286
"2018-06-28",53186.68,1.87,52020,97324,1.18
"2018-06-29",53710.33,1.82,53495,97367,1.28285714285714
"2018-06-30",53710.33,1.82,53644,97367,1.38571428571429
"2018-07-01",53710.33,1.82,53644,97367,1.48857142857143
"2018-07-02",55303.68,1.86,53632,99854,1.62
"2018-07-03",54669.48,1.79,54603,97773,1.77142857142857
"2018-07-04",54669.48,1.79,54603,97773,1.82428571428571
"2018-07-05",55083.36,1.51,54597,82641,1.77285714285714
"2018-07-06",55477.75,1.43,55390,79060,1.71714285714286
"2018-07-07",55477.75,1.43,55412,79060,1.66142857142857
"2018-07-08",55477.75,1.43,55412,79060,1.60571428571429
"2018-07-09",56606.5,1.24,55595,69045,1.51714285714286
"2018-07-10",56965.5,1.51,56501,85436,1.47714285714286
"2018-07-11",56674.61,1.35,56576,76239,1.41428571428571
"2018-07-12",57205.91,1.46,57077,83284,1.40714285714286
"2018-07-13",56431.76,1.23,56609,69523,1.37857142857143
"2018-07-14",56431.76,1.23,56333,69523,1.35
"2018-07-15",56431.76,1.23,56333,69523,1.32142857142857
"2018-07-16",56680.13,1.24,56329,69960,1.32142857142857
"2018-07-17",56728.08,1.1,55918,61779,1.26285714285714
"2018-07-18",56993.54,1.27,56882,72078,1.25142857142857
"2018-07-19",56910.94,1.21,56894,68813,1.21571428571429
"2018-07-20",56708.17,1.43,56392,80760,1.24428571428571
"2018-07-21",56708.17,1.25,56609,70739,1.24714285714286
"2018-07-22",56708.17,1.25,56609,70739,1.25
"2018-07-23",56599.17,1.25,56500,70739,1.25142857142857
"2018-07-24",56266.89,1.52,56486,85739,1.31142857142857
"2018-07-25",56557.89,1.42,56459,80390,1.33285714285714
"2018-07-26",56196.81,1.6,56458,90248,1.38857142857143
"2018-07-27",55471.28,1.62,55407,89963,1.41571428571429
"2018-07-28",55471.28,1.62,55372,89963,1.46857142857143
"2018-07-29",55471.28,1.62,55372,89963,1.52142857142857
"2018-07-30",54844.54,1.81,55365,100206,1.60142857142857
"2018-07-31",54960.36,1.77,54862,97338,1.63714285714286
"2018-08-01",55043.61,1.87,54971,102587,1.70142857142857
"2018-08-02",56202.37,2.03,54716,110859,1.76285714285714
"2018-08-03",56093.64,1.78,55936,99762,1.78571428571429
"2018-08-04",56093.64,1.78,55995,99762,1.80857142857143
"2018-08-05",56093.64,1.78,55995,99762,1.83142857142857
"2018-08-06",56583.46,1.55,55991,87037,1.79428571428571
"2018-08-07",55631.03,1.67,55074,92019,1.78
"2018-08-08",55872.85,1.42,55563,79086,1.71571428571429
"2018-08-09",55988.67,1.27,55457,70550,1.60714285714286
"2018-08-10",57355.38,1.02,55852,57233,1.49857142857143
"2018-08-11",57355.38,0.95,57223,54527,1.38
"2018-08-12",57355.38,0.95,57223,54527,1.26142857142857
"2018-08-13",57297.58,1.11,57518,63926,1.19857142857143
"2018-08-14",56980.98,1.43,57063,81565,1.16428571428571
"2018-08-15",54951.75,1.97,56842,112077,1.24285714285714
"2018-08-16",54686.75,1.19,54555,64749,1.23142857142857
"2018-08-17",54145.75,1.2,54014,64749,1.25714285714286
"2018-08-18",54145.75,1.2,54014,64749,1.29285714285714
"2018-08-19",54145.75,1.2,54014,64749,1.32857142857143
"2018-08-20",54472.75,1.37,54117,74073,1.36571428571429
"2018-08-21",55625.1,1.49,55382,82493,1.37428571428571
"2018-08-22",56082.6,1.62,56082,91058,1.32428571428571
"2018-08-23",56381.65,1.16,55946,65156,1.32
"2018-08-24",56062.15,1.65,55867,92070,1.38428571428571
"2018-08-25",56062.15,1.65,55930,92070,1.44857142857143
"2018-08-26",56062.15,1.65,55930,92070,1.51285714285714
"2018-08-27",55481.65,1.85,55381,102439,1.58142857142857
"2018-08-28",55355.65,1.95,55212,107499,1.64714285714286
"2018-08-29",55832.65,1.84,55635,102439,1.67857142857143
