"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2016-09-19",9881.11,1.03,9749,10017,0
"2016-09-20",9933.11,1.02,9801,10017,0
"2016-09-21",10676.11,0.95,10544,10017,0
"2016-09-22",11098.11,0.91,10966,10017,0
"2016-09-23",10997.11,0.92,10865,10017,0
"2016-09-24",10997.11,0.92,10865,10017,0
"2016-09-25",10997.11,0.92,10865,10017,0.952857142857143
"2016-09-26",10376.11,0.98,10244,10017,0.945714285714286
"2016-09-27",10922.11,0.93,10790,10017,0.932857142857143
"2016-09-28",11072.11,0.92,10940,10017,0.928571428571429
"2016-09-29",10393.11,0.98,10261,10017,0.938571428571429
"2016-09-30",10806.11,0.94,10674,10017,0.941428571428571
"2016-10-01",10806.11,0.94,10674,10017,0.944285714285714
"2016-10-02",10806.11,0.94,10674,10017,0.947142857142857
"2016-10-03",10910.11,0.93,10778,10017,0.94
"2016-10-04",10904.11,0.93,10772,10017,0.94
"2016-10-05",11017.11,0.92,10885,10017,0.94
"2016-10-06",11107.11,0.91,10975,10017,0.93
"2016-10-07",11075.11,0.92,10943,10017,0.927142857142857
"2016-10-08",11075.11,0.92,10943,10017,0.924285714285714
"2016-10-09",11075.11,0.92,10943,10017,0.921428571428571
"2016-10-10",11306.11,0.9,11174,10017,0.917142857142857
"2016-10-11",10688.11,0.95,10556,10017,0.92
"2016-10-12",10665.11,0.95,10533,10017,0.924285714285714
"2016-10-13",10266.22,0,10530,0,0.794285714285714
"2016-10-14",10266.22,0,0,0,0.662857142857143
"2016-10-15",10266.22,0,0,0,0.531428571428571
"2016-10-16",10266.22,0,0,0,0.4
"2016-10-17",10266.22,0,0,0,0.271428571428571
"2016-10-18",10266.22,0,0,0,0.135714285714286
"2016-10-19",10287.56,1.03,10024,10300,0.147142857142857
"2016-10-20",10401.56,1.02,10138,10300,0.292857142857143
"2016-10-21",10624.56,0.99,10361,10300,0.434285714285714
