"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-04-29",30492.06,2.95,28849,85118,0
"2019-04-30",30795.76,2.8,30346,85118,0
"2019-05-01",30961.44,0.72,30638,21930,0
"2019-05-02",31509.84,11.1,31352,347906,0
"2019-05-03",32094.28,11.83,31266,369837,0
"2019-05-04",32094.28,2.72,31936,86965,0
"2019-05-05",32823.98,1.36,31913,43482,4.78285714285714
"2019-05-06",33402.68,3.44,32599,112290,4.85285714285714
"2019-05-07",33386.68,0.16,33229,5242,4.47571428571429
"2019-05-08",33851.06,2.72,33169,90360,4.76142857142857
"2019-05-09",34270.74,3.98,33670,133843,3.74428571428571
"2019-05-10",34323.14,2.65,34037,90360,2.43285714285714
"2019-05-11",34323.14,0.08,34165,2621,2.05571428571429
"2019-05-12",34754.82,0.72,34156,24551,1.96428571428571
"2019-05-13",35672.06,8.61,35363,304570,2.70285714285714
"2019-05-14",35445.62,2.9,35312,102488,3.09428571428571
"2019-05-15",35032.28,1.55,34977,54157,2.92714285714286
"2019-05-16",36108.84,3.48,35005,121897,2.85571428571429
"2019-05-17",36108.84,0,0,0,2.47714285714286
"2019-05-18",36108.84,0,0,0,2.46571428571429
"2019-05-19",36108.84,0,0,0,2.36285714285714
"2019-05-20",36285.66,1.34,35951,48330,1.32428571428571
"2019-05-21",36388.22,1.34,36124,48330,1.10142857142857
"2019-05-22",36571.7,2.08,36323,75619,1.17714285714286
"2019-05-23",36994.62,1.33,36383,48330,0.87
"2019-05-24",37488.59,1.34,37262,49787,1.06142857142857
"2019-05-25",37488.59,0.04,37331,1457,1.06714285714286
"2019-05-26",37350.41,1.33,37331,49787,1.25714285714286
"2019-05-27",37563.3,5.17,37405,193322,1.80428571428571
"2019-05-28",37238.68,2.72,37061,100818,2.00142857142857
"2019-05-29",37238.68,0,0,0,1.70428571428571
"2019-05-30",37299.04,5.39,36640,197424,2.28428571428571
"2019-05-31",37283.6,2.92,37072,108357,2.51
"2019-06-01",37283.6,0,0,0,2.50428571428571
"2019-06-02",37480.08,0.73,36968,27084,2.41857142857143
"2019-06-03",38272.76,5.73,36901,211319,2.49857142857143
"2019-06-04",38410.28,2.74,37926,103743,2.50142857142857
"2019-06-05",38571.18,0.71,38034,27084,2.60285714285714
"2019-06-06",38607.18,0.1,38291,3961,1.84714285714286
"2019-06-07",38720.66,0.46,38292,17510,1.49571428571429
