"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2016-11-29",100044.74,0.59,99993,58647,0
"2016-11-30",101154.74,0.58,101023,59059,0
"2016-12-01",101453.73,1.19,101581,120671,0
"2016-12-02",101224.69,1.81,101146,182973,0
"2016-12-03",101224.69,1.81,101225,182973,0
"2016-12-04",101224.69,1.81,101225,182973,0
"2016-12-05",100021.69,1.84,99417,182973,1.37571428571429
"2016-12-06",99845.07,1.89,99803,188515,1.56142857142857
"2016-12-07",99537.07,1.85,99523,183744,1.74285714285714
"2016-12-08",97574.07,1.88,97574,183744,1.84142857142857
"2016-12-09",97605.07,1.88,97605,183744,1.85142857142857
"2016-12-10",97605.07,1.88,97605,183744,1.86142857142857
"2016-12-11",97605.07,1.88,97605,183744,1.87142857142857
"2016-12-12",95645.07,1.92,95645,183744,1.88285714285714
"2016-12-13",95221.07,1.93,94989,183744,1.88857142857143
"2016-12-14",98209.07,1.88,97977,183744,1.89285714285714
"2016-12-15",96112.07,1.92,95880,183744,1.89857142857143
"2016-12-16",96355.07,1.91,96123,183744,1.90285714285714
"2016-12-17",96355.07,1.91,96123,183744,1.90714285714286
"2016-12-18",96355.07,1.91,96123,183744,1.91142857142857
"2016-12-19",96750.07,1.9,96518,183744,1.90857142857143
"2016-12-20",95614.07,1.93,95382,183744,1.90857142857143
"2016-12-21",96002.07,1.92,95770,183744,1.91428571428571
"2016-12-22",96400.07,1.91,96168,183744,1.91285714285714
"2016-12-23",96305.07,1.91,96073,183744,1.91285714285714
"2016-12-24",96305.07,1.91,96073,183744,1.91285714285714
"2016-12-25",96305.07,1.91,96073,183744,1.91285714285714
"2016-12-26",96305.07,1.91,96073,183744,1.91428571428571
"2016-12-27",95026.07,1.94,94794,183744,1.91571428571429
"2016-12-28",94821.07,1.94,94589,183744,1.91857142857143
"2016-12-29",94448.07,1.95,94216,183744,1.92428571428571
"2016-12-30",94417.07,1.95,94185,183744,1.93
"2016-12-31",94433.07,1.95,94201,183744,1.93571428571429
"2017-01-01",94433.07,1.95,94201,183744,1.94142857142857
"2017-01-02",94417.07,1.95,94185,183744,1.94714285714286
"2017-01-03",91957.07,2,91725,183744,1.95571428571429
"2017-01-04",91501.07,2.01,91269,183744,1.96571428571429
"2017-01-05",92411.07,1.99,92179,183744,1.97142857142857
"2017-01-06",93307.07,1.97,93075,183744,1.97428571428571
"2017-01-07",93307.07,1.97,93075,183744,1.97714285714286
"2017-01-08",93307.07,1.97,93075,183744,1.98
"2017-01-09",93763.07,1.96,93531,183744,1.98142857142857
"2017-01-10",93735.07,1.97,93503,183744,1.97714285714286
"2017-01-11",92963.07,1.98,92731,183744,1.97285714285714
"2017-01-12",93031.07,1.98,92567,183744,1.97142857142857
"2017-01-13",94165.07,1.96,93701,183744,1.97
"2017-01-14",94169.07,1.96,93705,183744,1.96857142857143
"2017-01-15",94165.07,1.96,93701,183744,1.96714285714286
"2017-01-16",94162.07,1.96,93698,183744,1.96714285714286
"2017-01-17",94384.07,1.96,93920,183744,1.96571428571429
"2017-01-18",94790.07,1.95,94326,183744,1.96142857142857
"2017-01-19",95385.07,1.94,94921,183744,1.95571428571429
"2017-01-20",95068.07,1.94,94604,183744,1.95285714285714
"2017-01-21",95068.07,1.94,94604,183744,1.95
"2017-01-22",95068.07,1.94,94604,183744,1.94714285714286
"2017-01-23",94902.07,1.95,94438,183744,1.94571428571429
"2017-01-24",94127.07,1.96,93663,183744,1.94571428571429
"2017-01-25",94560.07,1.95,94096,183744,1.94571428571429
"2017-01-26",94597.07,1.95,94133,183744,1.94714285714286
"2017-01-27",92800.07,1.99,92336,183744,1.95428571428571
"2017-01-28",92800.07,1.99,92336,183744,1.96142857142857
"2017-01-29",92795.07,1.99,92331,183744,1.96857142857143
"2017-01-30",93505.07,1.97,93041,183744,1.97142857142857
"2017-01-31",94282.07,1.96,93818,183744,1.97142857142857
"2017-02-01",93901.07,1.97,93437,183744,1.97428571428571
"2017-02-02",93500.07,1.97,93036,183744,1.97714285714286
"2017-02-03",93242.07,1.98,92778,183744,1.97571428571429
"2017-02-04",93239.07,1.98,92775,183744,1.97428571428571
"2017-02-05",93245.07,1.98,92781,183744,1.97285714285714
"2017-02-06",93566.07,1.97,93102,183744,1.97285714285714
"2017-02-07",94236.07,1.96,93772,183744,1.97285714285714
"2017-02-08",94767.07,1.95,94303,183744,1.97
"2017-02-09",94939.07,1.94,94475,183744,1.96571428571429
"2017-02-10",94311.07,1.96,93847,183744,1.96285714285714
"2017-02-11",94308.07,1.96,93612,183744,1.96
"2017-02-12",94334.07,1.96,93638,183744,1.95714285714286
"2017-02-13",94724.07,1.95,94028,183744,1.95428571428571
"2017-02-14",94727.07,1.95,94031,183744,1.95285714285714
"2017-02-15",95694.07,1.93,94998,183744,1.95
"2017-02-16",95933.07,1.93,95237,183744,1.94857142857143
"2017-02-17",97361.07,1.9,96665,183744,1.94
"2017-02-18",97352.07,1.9,96656,183744,1.93142857142857
"2017-02-19",97311.07,1.9,96615,183744,1.92285714285714
"2017-02-20",97311.07,1.9,96615,183744,1.91571428571429
"2017-02-21",97277.07,1.9,96581,183744,1.90857142857143
"2017-02-22",98396.07,1.88,97700,183744,1.90142857142857
"2017-02-23",98152.07,1.89,97456,183744,1.89571428571429
"2017-02-24",99439.07,1.86,98743,183744,1.89
"2017-02-25",99439.07,1.86,98743,183744,1.88428571428571
