"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-04-07",25000,0,0,0,0
"2018-04-08",25000,0,0,0,0
"2018-04-09",25000,0,0,0,0
"2018-04-10",25000,0,0,0,0
"2018-04-11",25000,0,0,0,0
"2018-04-12",25000,0,0,0,0
"2018-04-13",25000,0,0,0,0
"2018-04-14",25000,0,0,0,0
"2018-04-15",25000,0,0,0,0
"2018-04-16",25000,0,0,0,0
"2018-04-17",25000,0,0,0,0
"2018-04-18",25000,0,0,0,0
"2018-04-19",25000,0,0,0,0
"2018-04-20",25142,2.48,24928,61776,0.354285714285714
"2018-04-21",25142,0,0,0,0.354285714285714
"2018-04-22",25142,0,0,0,0.354285714285714
"2018-04-23",25142,0,0,0,0.354285714285714
"2018-04-24",25142,0,0,0,0.354285714285714
"2018-04-25",25142,0,0,0,0.354285714285714
"2018-04-26",25142,0,0,0,0.354285714285714
"2018-04-27",25142,0,0,0,0
"2018-04-28",25142,0,0,0,0
"2018-04-29",25142,0,0,0,0
"2018-04-30",25142,0,0,0,0
"2018-05-01",25142,0,0,0,0
"2018-05-02",25142,0,0,0,0
"2018-05-03",25142,0,0,0,0
"2018-05-04",25142,0,0,0,0
"2018-05-05",25142,0,0,0,0
"2018-05-06",25142,0,0,0,0
"2018-05-07",25142,0,0,0,0
"2018-05-08",25142,0,0,0,0
"2018-05-09",25142,0,0,0,0
"2018-05-10",25142,0,0,0,0
"2018-05-11",25142,0,0,0,0
"2018-05-12",25142,0,0,0,0
"2018-05-13",25142,0,0,0,0
"2018-05-14",25142,0,0,0,0
"2018-05-15",25142,0,0,0,0
"2018-05-16",25142,0,0,0,0
"2018-05-17",25142,0,0,0,0
"2018-05-18",25142,0,0,0,0
"2018-05-19",25142,0,0,0,0
"2018-05-20",25142,0,0,0,0
"2018-05-21",25142,0,0,0,0
"2018-05-22",25142,0,0,0,0
"2018-05-23",25142,0,0,0,0
"2018-05-24",25142,0,0,0,0
"2018-05-25",25142,0,0,0,0
"2018-05-26",25142,0,0,0,0
"2018-05-27",25142,0,0,0,0
"2018-05-28",25142,0,0,0,0
"2018-05-29",25142,0,0,0,0
"2018-05-30",25142,0,0,0,0
"2018-05-31",25142,0,0,0,0
"2018-06-01",25142,0,0,0,0
"2018-06-02",25142,0,0,0,0
