"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-01-30",14713.02,3.67,14713,53944,0
"2017-01-31",15090.1,7.5,14390,107888,0
"2017-02-01",14558.12,7.41,14558,107888,0
"2017-02-02",14537.3,3.75,14403,53944,0
"2017-02-03",14795.38,5.08,14509,73707,0
"2017-02-04",14794.38,1.34,14794,19763,0
"2017-02-05",14794.38,1.34,14794,19763,4.29857142857143
"2017-02-06",14786.52,1.34,14779,19763,3.96571428571429
"2017-02-07",14783.57,0.66,14676,9735,2.98857142857143
"2017-02-08",14784.62,1.33,14621,19470,2.12
"2017-02-09",15048,6.22,14933,92916,2.47285714285714
"2017-02-10",15078,1.32,14968,19827,1.93571428571429
"2017-02-11",15078,1.32,14968,19827,1.93285714285714
"2017-02-12",15078,1.32,14968,19827,1.93
"2017-02-13",15133,1.32,15023,19827,1.92714285714286
"2017-02-14",15177.15,1.98,15044,29722,2.11571428571429
"2017-02-15",15285.15,1.96,15175,29722,2.20571428571429
"2017-02-16",15232.35,0.66,15171,10060,1.41142857142857
"2017-02-17",15233.4,1.3,15116,19686,1.40857142857143
"2017-02-18",15233.4,1.3,15123,19686,1.40571428571429
"2017-02-19",15233.4,1.3,15123,19686,1.40285714285714
"2017-02-20",15233.4,1.3,15123,19686,1.4
"2017-02-21",15275.45,1.95,15122,29529,1.39571428571429
"2017-02-22",15281.45,1.95,15171,29529,1.39428571428571
"2017-02-23",15278.75,2.6,15166,39372,1.67142857142857
"2017-02-24",15273.75,0.65,15164,9873,1.57857142857143
"2017-02-25",15273.75,0.65,15164,9873,1.48571428571429
"2017-02-26",15273.75,0.65,15164,9873,1.39285714285714
"2017-02-27",15280.75,0.65,15171,9873,1.3
"2017-02-28",15258.85,2,15149,30235,1.30714285714286
"2017-03-01",16271.87,5.56,15142,84179,1.82285714285714
"2017-03-02",15667.12,6.77,15932,107888,2.41857142857143
"2017-03-03",15667.12,0,0,0,2.32571428571429
"2017-03-04",15667.12,0,0,0,2.23285714285714
"2017-03-05",15667.12,0,0,0,2.14
"2017-03-06",15665.32,2.67,15549,41582,2.42857142857143
"2017-03-07",15695.32,2.67,15585,41582,2.52428571428571
"2017-03-08",15683.32,2.67,15573,41582,2.11142857142857
"2017-03-09",15679.32,2.69,15459,41582,1.52857142857143
