"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-08-16",250103.98,1,249718,250025,0
"2017-08-17",244106.98,1.02,244069,250025,0
"2017-08-18",245316.98,1.02,245279,250025,0
"2017-08-19",245316.98,1.02,245279,250025,0
"2017-08-20",245316.98,1.02,245279,250025,0
"2017-08-21",246953.98,1.01,246916,250025,0
"2017-08-22",249464.98,1,249427,250025,1.01285714285714
"2017-08-23",249871.98,1,249834,250025,1.01285714285714
"2017-08-24",248215.98,1.01,248178,250025,1.01142857142857
"2017-08-25",249598.3,1.01,248161,249414,1.01
"2017-08-26",249598.3,1,249560,249414,1.00714285714286
"2017-08-27",249598.3,1,249560,249414,1.00428571428571
"2017-08-28",250966.07,1,249539,249085,1.00285714285714
"2017-08-29",251246.07,0.99,251208,249085,1.00142857142857
"2017-08-30",251725.07,0.99,251687,249085,1
"2017-08-31",254518.07,0.98,254480,249085,0.995714285714286
"2017-09-01",254185.07,0.98,254147,249085,0.991428571428571
"2017-09-02",254185.07,0.98,254147,249085,0.988571428571429
"2017-09-03",254185.07,0.98,254147,249085,0.985714285714286
"2017-09-04",254185.07,0.98,254147,249085,0.982857142857143
"2017-09-05",253630.14,0.97,254127,246474,0.98
"2017-09-06",254304.14,0.97,254266,247106,0.977142857142857
"2017-09-07",255236.14,0.97,255198,247106,0.975714285714286
"2017-09-08",253781.14,0.97,253743,247106,0.974285714285714
"2017-09-09",253781.14,0.97,253743,247106,0.972857142857143
"2017-09-10",253781.14,0.97,253743,247106,0.971428571428571
"2017-09-11",254551.07,0.97,253743,246620,0.97
"2017-09-12",255792.07,0.96,255754,246620,0.968571428571429
"2017-09-13",256745.07,0.96,256707,246620,0.967142857142857
"2017-09-14",256504.07,0.96,256466,246620,0.965714285714286
"2017-09-15",257398.07,0.96,257322,246620,0.964285714285714
"2017-09-16",257398.07,0.96,257322,246620,0.962857142857143
"2017-09-17",257398.07,0.96,257322,246620,0.961428571428571
"2017-09-18",258122.95,0.96,257301,246622,0.96
"2017-09-19",257629.51,0.95,257420,243409,0.958571428571429
"2017-09-20",255673.51,0.95,255598,243409,0.957142857142857
"2017-09-21",255344.51,0.95,255269,243409,0.955714285714286
"2017-09-22",256744.51,0.95,256669,243409,0.954285714285714
"2017-09-23",256744.51,0.95,256669,243409,0.952857142857143
"2017-09-24",256744.51,0.95,256669,243409,0.951428571428571
"2017-09-25",257903.79,0.97,256837,248366,0.952857142857143
"2017-09-26",258073.79,0.96,257998,248366,0.954285714285714
"2017-09-27",257335.79,0.97,257260,248366,0.957142857142857
"2017-09-28",257940.79,0.96,257865,248366,0.958571428571429
"2017-09-29",259205.79,0.96,259130,248366,0.96
"2017-09-30",259205.79,0.96,259130,248366,0.961428571428571
"2017-10-01",259205.79,0.96,259130,248366,0.962857142857143
"2017-10-02",259224.88,0.96,259110,247835,0.961428571428571
"2017-10-03",259542.88,0.96,259467,247835,0.961428571428571
"2017-10-04",259582.88,0.96,259507,247835,0.96
"2017-10-05",260983.88,0.95,260908,247835,0.958571428571429
"2017-10-06",260810.88,0.95,260735,247835,0.957142857142857
"2017-10-07",260810.88,0.95,260735,247835,0.955714285714286
"2017-10-08",260810.88,0.95,260735,247835,0.954285714285714
"2017-10-09",260568.46,0.97,260722,252600,0.955714285714286
"2017-10-10",261773.46,0.97,261697,252600,0.957142857142857
"2017-10-11",262810.46,0.96,262734,252600,0.957142857142857
"2017-10-12",263795.46,0.96,263719,252600,0.958571428571429
"2017-10-13",265800.46,0.95,265724,252600,0.958571428571429
"2017-10-14",265800.46,0.95,265724,252600,0.958571428571429
"2017-10-15",265800.46,0.95,265724,252600,0.958571428571429
"2017-10-16",266586.45,0.95,265668,253312,0.955714285714286
"2017-10-17",265938.45,0.95,265824,253312,0.952857142857143
"2017-10-18",265977.45,0.95,265863,253312,0.951428571428571
"2017-10-19",266209.45,0.95,266095,253312,0.95
"2017-10-20",266358.45,0.95,266244,253312,0.95
"2017-10-21",266358.45,0.95,266244,253312,0.95
"2017-10-22",266358.45,0.95,266244,253312,0.95
"2017-10-23",264539.16,0.95,266219,253572,0.95
"2017-10-24",262522.03,1,262408,262284,0.957142857142857
"2017-10-25",260459.76,1,259952,259070,0.964285714285714
"2017-10-26",260453.56,1,260346,261143,0.971428571428571
"2017-10-27",263350.56,0.99,263237,261143,0.977142857142857
"2017-10-28",263350.56,0.99,263237,261143,0.982857142857143
"2017-10-29",263350.56,0.99,263237,261143,0.988571428571429
"2017-10-30",263215.52,0.98,263215,257451,0.992857142857143
"2017-10-31",264194.52,0.97,264081,257451,0.988571428571429
"2017-11-01",263907.52,0.98,263794,257451,0.985714285714286
"2017-11-02",264819.52,0.97,264706,257451,0.981428571428571
"2017-11-03",265474.52,0.97,265361,257451,0.978571428571429
"2017-11-04",265474.52,0.97,265361,257451,0.975714285714286
"2017-11-05",265474.52,0.97,265361,257451,0.972857142857143
"2017-11-06",267231.12,0.97,265740,257126,0.971428571428571
"2017-11-07",266785.12,0.96,266671,257126,0.97
"2017-11-08",266463.12,0.97,266349,257126,0.968571428571429
"2017-11-09",265044.12,0.97,264930,257126,0.968571428571429
"2017-11-10",262364.12,0.98,262250,257126,0.97
"2017-11-11",262364.12,0.98,262250,257126,0.971428571428571
"2017-11-12",262364.12,0.98,262250,257126,0.972857142857143
"2017-11-13",262961.67,0.98,262230,257381,0.974285714285714
"2017-11-14",263111.67,0.98,262960,257381,0.977142857142857
"2017-11-15",264703.19,0.97,263222,255595,0.977142857142857
"2017-11-16",267070.19,0.96,266918,255595,0.975714285714286
"2017-11-17",270191.19,0.95,270039,255595,0.971428571428571
"2017-11-18",270191.19,0.95,270039,255595,0.967142857142857
"2017-11-19",270191.19,0.95,270039,255595,0.962857142857143
"2017-11-20",271886.91,0.96,270026,259779,0.96
"2017-11-21",274673.91,0.95,274522,259779,0.955714285714286
"2017-11-22",276047.91,0.94,275896,259779,0.951428571428571
"2017-11-23",276047.91,0.94,275896,259779,0.948571428571429
"2017-11-24",276643.91,0.94,276492,259779,0.947142857142857
"2017-11-25",276643.91,0.94,276492,259779,0.945714285714286
"2017-11-26",276643.91,0.94,276492,259779,0.944285714285714
"2017-11-27",275938.84,0.94,276470,259054,0.941428571428571
"2017-11-28",277386.84,0.94,277235,259815,0.94
"2017-11-29",275331.84,0.94,275180,259815,0.94
"2017-11-30",274553.53,0.97,274102,265921,0.944285714285714
"2017-12-01",272536.77,0.96,273352,262953,0.947142857142857
"2017-12-02",272536.77,0.96,272385,262506,0.95
"2017-12-03",272536.77,0.96,272385,262506,0.952857142857143
"2017-12-04",271909.16,0.97,272371,264763,0.957142857142857
"2017-12-05",270856.16,0.98,270704,264763,0.962857142857143
"2017-12-06",270967.16,0.98,270815,264763,0.968571428571429
"2017-12-07",271537.16,0.98,271385,264763,0.97
"2017-12-08",273274.16,0.97,273122,264763,0.971428571428571
"2017-12-09",273274.16,0.97,273122,264763,0.972857142857143
"2017-12-10",273274.16,0.97,273122,264763,0.974285714285714
"2017-12-11",275245.8,0.97,273163,266212,0.974285714285714
"2017-12-12",274116.8,0.97,273965,266212,0.972857142857143
"2017-12-13",274914.8,0.97,274763,266212,0.971428571428571
"2017-12-14",274877.8,0.97,274688,266212,0.97
"2017-12-15",277711.63,0.97,275894,268158,0.97
"2017-12-16",277711.63,0.97,277522,268158,0.97
"2017-12-17",277773.63,0.97,277584,268158,0.97
"2017-12-18",280104.91,1.31,277547,363106,1.01857142857143
"2017-12-19",278983.91,0.95,278794,266056,1.01571428571429
"2017-12-20",278025.91,0.96,277836,266056,1.01428571428571
"2017-12-21",279954.91,0.95,279765,266056,1.01142857142857
"2017-12-22",279692.91,0.95,279503,266056,1.00857142857143
"2017-12-23",279692.91,0.95,279503,266056,1.00571428571429
"2017-12-24",279692.91,0.95,279503,266056,1.00285714285714
"2017-12-25",279692.91,0.95,279503,266056,0.951428571428571
"2017-12-26",280980.12,0.95,279062,264596,0.951428571428571
"2017-12-27",280392.12,0.94,280202,264596,0.948571428571429
"2017-12-28",281565.12,0.94,281375,264596,0.947142857142857
"2017-12-29",280816.12,0.94,280626,264596,0.945714285714286
"2017-12-30",280899.12,0.94,280709,264596,0.944285714285714
"2017-12-31",280899.12,0.94,280709,264596,0.942857142857143
"2018-01-01",280899.12,0.94,280709,264596,0.941428571428571
"2018-01-02",283165.24,0.95,280700,266630,0.941428571428571
"2018-01-03",285258.24,0.94,285068,266630,0.941428571428571
"2018-01-04",285123.24,0.94,284933,266630,0.941428571428571
"2018-01-05",284454.14,1.01,284320,287345,0.951428571428571
"2018-01-06",284454.14,0.97,284264,276449,0.955714285714286
"2018-01-07",284454.14,0.97,284264,276449,0.96
"2018-01-08",285226.35,0.98,283787,276710,0.965714285714286
"2018-01-09",284092.35,0.97,283902,276710,0.968571428571429
"2018-01-10",286459.85,0.97,283859,274609,0.972857142857143
"2018-01-11",288270.85,0.95,288081,274609,0.974285714285714
"2018-01-12",288786.47,0.95,287812,273211,0.965714285714286
"2018-01-13",288786.47,0.95,288596,273211,0.962857142857143
"2018-01-14",288786.47,0.95,288558,273211,0.96
"2018-01-15",288786.47,0.95,288558,273211,0.955714285714286
"2018-01-16",284981.9,1.04,288543,299851,0.965714285714286
"2018-01-17",286279.14,1.01,284910,286628,0.971428571428571
"2018-01-18",285186.14,1.01,284958,286628,0.98
"2018-01-19",284919.14,1.01,284691,286628,0.988571428571429
"2018-01-20",284919.14,1.01,284691,286628,0.997142857142857
"2018-01-21",284919.14,1.01,284691,286628,1.00571428571429
"2018-01-22",286420.68,1.02,284672,289029,1.01571428571429
"2018-01-23",285936.68,1.01,285709,287269,1.01142857142857
"2018-01-24",284581.68,1.01,284354,287269,1.01142857142857
"2018-01-25",285212.68,1.01,284985,287269,1.01142857142857
"2018-01-26",285091.68,1.01,284864,287269,1.01142857142857
"2018-01-27",285091.68,1.01,284864,287269,1.01142857142857
"2018-01-28",285091.68,1.01,284864,287269,1.01142857142857
"2018-01-29",281367.32,1,284864,286244,1.00857142857143
"2018-01-30",279389.32,0.85,279161,238542,0.985714285714286
"2018-01-31",279517.82,1.02,279136,285712,0.987142857142857
"2018-02-01",276624.5,1,278015,279358,0.985714285714286
"2018-02-02",271618.5,0.86,271391,233539,0.964285714285714
"2018-02-03",271618.5,0.86,271391,233539,0.942857142857143
"2018-02-04",271618.5,0.86,271391,233539,0.921428571428571
"2018-02-05",278503.31,1.02,269721,276374,0.924285714285714
"2018-02-06",277130.97,0.94,278686,263128,0.937142857142857
"2018-02-07",274492.85,0.86,274341,236061,0.914285714285714
"2018-02-08",284442.85,0.83,284215,236061,0.89
"2018-02-09",278036.85,0.85,277809,236061,0.888571428571429
"2018-02-10",278036.85,0.85,277809,236061,0.887142857142857
"2018-02-11",278036.85,0.85,277809,236061,0.885714285714286
"2018-02-12",276560.85,0.85,276295,236061,0.861428571428571
"2018-02-13",276802.85,0.85,276537,236061,0.848571428571429
"2018-02-14",275718.35,0.7,276534,192274,0.825714285714286
"2018-02-15",276291.42,0.84,275438,231533,0.827142857142857
"2018-02-16",277344.42,0.84,277078,231533,0.825714285714286
"2018-02-17",277344.42,0.84,277078,231533,0.824285714285714
"2018-02-18",277344.42,0.84,277078,231533,0.822857142857143
"2018-02-19",277344.42,0.84,277078,231533,0.821428571428571
"2018-02-20",276449.49,0.85,277049,236164,0.821428571428571
"2018-02-21",275754.17,0.84,276171,231834,0.841428571428571
"2018-02-22",275904.17,0.84,275638,231834,0.841428571428571
"2018-02-23",277219.17,0.84,276953,231834,0.841428571428571
"2018-02-24",277219.17,0.84,276953,231834,0.841428571428571
"2018-02-25",277219.17,0.84,276953,231834,0.841428571428571
"2018-02-26",277800.07,0.83,277500,231486,0.84
"2018-02-27",276582.07,0.84,276316,231486,0.838571428571429
"2018-02-28",276260.07,0.84,275994,231486,0.838571428571429
"2018-03-01",275435.77,1,275075,275025,0.861428571428571
"2018-03-02",274745.05,1,276525,275279,0.884285714285714
"2018-03-03",274745.05,0.84,274479,231309,0.884285714285714
"2018-03-04",274745.05,0.84,274479,231309,0.884285714285714
"2018-03-05",274949.05,1,274474,274973,0.908571428571429
"2018-03-06",275883.05,0.84,275617,231309,0.908571428571429
"2018-03-07",274942.05,0.84,274676,231309,0.908571428571429
