"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-08-02",10000,0,0,0,0
"2019-08-03",10000,0,0,0,0
"2019-08-04",10000,0,0,0,0
"2019-08-05",9929.9,2.01,9847,19756,0
"2019-08-06",10217.9,1.95,10135,19756,0
"2019-08-07",10508.35,2.92,10134,29634,0
"2019-08-08",11107.9,2.07,10425,21552,1.27857142857143
"2019-08-09",10886.9,1.99,10804,21552,1.56285714285714
"2019-08-10",10886.9,1.99,10804,21552,1.84714285714286
"2019-08-11",10886.9,1.99,10804,21552,2.13142857142857
"2019-08-12",10637.9,2.04,10555,21552,2.13571428571429
"2019-08-13",11126.9,1.95,11044,21552,2.13571428571429
"2019-08-14",10403.9,2.09,10321,21552,2.01714285714286
"2019-08-15",10388.9,2.09,10306,21552,2.02
"2019-08-16",10733.9,2.02,10651,21552,2.02428571428571
"2019-08-17",10733.9,2.02,10651,21552,2.02857142857143
"2019-08-18",10733.9,2.02,10651,21552,2.03285714285714
"2019-08-19",11076.9,1.96,10994,21552,2.02142857142857
"2019-08-20",10920.9,1.99,10838,21552,2.02714285714286
"2019-08-21",11118.9,1.95,11036,21552,2.00714285714286
"2019-08-22",11042.9,1.97,10960,21552,1.99
"2019-08-23",10315.9,2.11,10233,21552,2.00285714285714
"2019-08-24",10315.9,2.11,10233,21552,2.01571428571429
"2019-08-25",10315.9,2.11,10233,21552,2.02857142857143
"2019-08-26",10564.7,0,10232,0,1.74857142857143
"2019-08-27",10564.7,0,0,0,1.46428571428571
"2019-08-28",10564.7,0,0,0,1.18571428571429
"2019-08-29",10564.7,0,0,0,0.904285714285714
"2019-08-30",10564.7,0,0,0,0.602857142857143
"2019-08-31",10564.7,0,0,0,0.301428571428571
"2019-09-01",10564.7,0,0,0,0
"2019-09-02",10564.7,0,0,0,0
"2019-09-03",10564.7,0,0,0,0
"2019-09-04",10564.7,0,0,0,0
"2019-09-05",10564.7,0,0,0,0
"2019-09-06",10564.7,0,0,0,0
"2019-09-07",10564.7,0,0,0,0
"2019-09-08",10564.7,0,0,0,0
"2019-09-09",10564.7,0,0,0,0
"2019-09-10",10564.7,0,0,0,0
"2019-09-11",10564.7,0,0,0,0
"2019-09-12",10564.7,0,0,0,0
"2019-09-13",10564.7,0,0,0,0
"2019-09-14",10564.7,0,0,0,0
"2019-09-15",10564.7,0,0,0,0
"2019-09-16",10564.7,0,0,0,0
"2019-09-17",10564.7,0,0,0,0
"2019-09-18",10564.7,0,0,0,0
"2019-09-19",10564.7,0,0,0,0
"2019-09-20",10564.7,0,0,0,0
"2019-09-21",10564.7,0,0,0,0
"2019-09-22",10564.7,0,0,0,0
"2019-09-23",10564.7,0,0,0,0
"2019-09-24",10564.7,0,0,0,0
"2019-09-25",10564.7,0,0,0,0
