"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-03-01",50000,0,0,0,0
"2019-03-02",50000,0,0,0,0
"2019-03-03",49838,2.03,49668,100760,0
"2019-03-04",50037,6.26,47759,298888,0
"2019-03-05",50284,5.6,48900,273608,0
"2019-03-06",51127,4.3,50004,214992,0
"2019-03-07",50937,3.42,50343,171928,3.08714285714286
"2019-03-08",53087,6.55,52306,342848,4.02285714285714
"2019-03-09",53087,6.37,52904,336832,4.93285714285714
"2019-03-10",53723,7.48,53305,398608,5.71142857142857
"2019-03-11",44248,11.72,45737,536096,6.49142857142857
"2019-03-12",43157,11.51,40924,470856,7.33571428571429
"2019-03-13",36278,9.27,36070,334496,8.04571428571429
"2019-03-14",35941,9.35,35758,334496,8.89285714285714
"2019-03-15",33170,5.68,32637,185328,8.76857142857143
"2019-03-16",33170,5.62,32987,185328,8.66142857142857
"2019-03-17",33347,10.53,32979,347328,9.09714285714286
"2019-03-18",30102,13.67,29919,409104,9.37571428571428
"2019-03-19",31576,15.53,31443,488416,9.95
"2019-03-20",31982,5.11,30895,157984,9.35571428571428
"2019-03-21",33032,5.64,32295,182088,8.82571428571429
"2019-03-22",34140,10.33,33691,347880,9.49
"2019-03-23",34140,3.72,33957,126280,9.21857142857143
"2019-03-24",36633,9.66,34334,331552,9.09428571428571
"2019-03-25",38254,7.43,36802,273312,8.20285714285714
"2019-03-26",39468,6.87,37548,257832,6.96571428571429
"2019-03-27",38788,4.85,38605,187200,6.92857142857143
"2019-03-28",41022,6.25,38605,241200,7.01571428571429
"2019-03-29",40279,7.45,40531,301840,6.60428571428571
"2019-03-30",40279,3.49,40096,139840,6.57142857142857
"2019-03-31",39646,4.78,39280,187840,5.87428571428571
"2019-04-01",35470,8.51,35104,298560,6.02857142857143
"2019-04-02",34866,10.29,34673,356800,6.51714285714286
"2019-04-03",36994,11.05,37435,413560,7.40285714285714
"2019-04-04",36881,12.16,35866,436000,8.24714285714286
"2019-04-05",30114,17.55,29748,522000,9.69
"2019-04-06",30114,17.55,29748,522000,11.6985714285714
"2019-04-07",31699,6.41,30869,198000,11.9314285714286
"2019-04-08",34638,7.13,34042,242800,11.7342857142857
"2019-04-09",33059,7.53,35237,265200,11.34
"2019-04-10",31858,7.13,33537,238992,10.78
"2019-04-11",26887,13.02,26521,345184,10.9028571428571
"2019-04-12",26787,14.42,25601,369184,10.4557142857143
"2019-04-13",26787,6.89,26421,181984,8.93285714285714
"2019-04-14",26289,7.47,25923,193712,9.08428571428571
"2019-04-15",24804,12.82,24438,313200,9.89714285714286
"2019-04-16",23252,6.1,24786,151200,9.69285714285714
"2019-04-17",20596,11.74,20230,237600,10.3514285714286
"2019-04-18",14998,16.05,18985,304800,10.7842857142857
"2019-04-19",14998,9.76,14632,142800,10.1185714285714
"2019-04-20",14998,9.76,14632,142800,10.5285714285714
"2019-04-21",14998,9.76,14632,142800,10.8557142857143
"2019-04-22",13031,9.85,14496,142800,10.4314285714286
"2019-04-23",17058,8.99,13076,117600,10.8442857142857
"2019-04-24",17413,4.25,15806,67200,9.77428571428571
"2019-04-25",16338,4.21,15972,67200,8.08285714285714
"2019-04-26",17533,5.87,15730,92400,7.52714285714286
"2019-04-27",17533,5.38,17167,92400,6.90142857142857
"2019-04-28",17533,5.38,17167,92400,6.27571428571429
"2019-04-29",15913,8.78,17151,150640,6.12285714285714
"2019-04-30",15014,8.67,14465,125440,6.07714285714286
"2019-05-01",15014,8.67,14465,125440,6.70857142857143
"2019-05-02",13264,11.23,12715,142800,7.71142857142857
"2019-05-03",11944,12.53,11395,142800,8.66285714285714
"2019-05-04",11944,12.53,11395,142800,9.68428571428571
"2019-05-05",11944,12.53,11395,142800,10.7057142857143
"2019-05-06",18126,8.12,17577,142800,10.6114285714286
"2019-05-07",23116,7.58,20495,155400,10.4557142857143
"2019-05-08",20709,10.35,21416,221688,10.6957142857143
"2019-05-09",24625,7.62,22342,170192,10.18
"2019-05-10",25818,17.59,24370,428688,10.9028571428571
"2019-05-11",25818,2.66,25269,67200,9.49285714285714
"2019-05-12",26096,10.02,25197,252528,9.13428571428571
"2019-05-13",26860,17.8,26534,472200,10.5171428571429
"2019-05-14",27932,13.24,26305,348240,11.3257142857143
"2019-05-15",27674,10.12,26900,272352,11.2928571428571
"2019-05-16",23444,10.82,26774,289568,11.75
"2019-05-17",23894,10.24,21395,219120,10.7
"2019-05-18",23894,2.88,23345,67200,10.7314285714286
"2019-05-19",24647,11.51,23573,271320,10.9442857142857
"2019-05-20",26547,10.88,25228,274560,9.95571428571429
"2019-05-21",24976,13.4,22912,306960,9.97857142857143
"2019-05-22",22585,17.03,22209,378240,10.9657142857143
"2019-05-23",21303,19.48,20576,400920,12.2028571428571
"2019-05-24",21641,7.49,21092,157920,11.81
"2019-05-25",21641,7.49,21092,157920,12.4685714285714
"2019-05-26",21641,7.49,21092,157920,11.8942857142857
"2019-05-27",23303,17.27,22654,391200,12.8071428571429
"2019-05-28",25861,16.13,24246,391200,13.1971428571429
"2019-05-29",25617,14.34,26586,381216,12.8128571428571
"2019-05-30",25949,11.3,25467,287664,11.6442857142857
"2019-05-31",30603,7.04,29646,208560,11.58
"2019-06-01",30603,6.98,29871,208560,11.5071428571429
"2019-06-02",30603,6.98,29871,208560,11.4342857142857
"2019-06-03",37206,9.54,28917,275760,10.33
"2019-06-04",46273,11.36,40703,462400,9.64857142857143
"2019-06-05",33979,17.24,32914,567528,10.0628571428571
"2019-06-06",39727,9.45,40612,383600,9.79857142857143
"2019-06-07",43856,7.59,42664,324000,9.87714285714286
"2019-06-08",43856,6.31,43124,272160,9.78142857142857
"2019-06-09",42447,11.02,41992,462576,10.3585714285714
"2019-06-10",42896,8.79,42164,370656,10.2514285714286
"2019-06-11",37373,12.83,38516,494208,10.4614285714286
"2019-06-12",22829,18.02,24022,432976,10.5728571428571
"2019-06-13",26743,11.92,24161,287912,10.9257142857143
"2019-06-14",28996,6.59,25739,169744,10.7828571428571
"2019-06-15",28996,0,0,0,9.88142857142857
"2019-06-16",28380,5.71,27648,157984,9.12285714285714
"2019-06-17",33016,6.18,30912,191096,8.75
