"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2018-09-11",10000,0,0,0,0
"2018-09-12",10000,0,0,0,0
"2018-09-13",10010,1.21,9949,12000,0
"2018-09-14",10010,0,0,0,0
"2018-09-15",10010,0,0,0,0
"2018-09-16",10010,0,0,0,0
"2018-09-17",10025,1.2,9959,12000,0.344285714285714
"2018-09-18",10033,1.2,9974,12000,0.515714285714286
"2018-09-19",10037,0.01,9982,107,0.517142857142857
"2018-09-20",10045,0.01,9986,107,0.345714285714286
"2018-09-21",10054,0.01,9994,107,0.347142857142857
"2018-09-22",10054,0,0,0,0.347142857142857
"2018-09-23",10054,0,0,0,0.347142857142857
"2018-09-24",10058,0.01,10003,107,0.177142857142857
"2018-09-25",10058,0,0,0,0.00571428571428571
"2018-09-26",10058,0,0,0,0.00428571428571429
"2018-09-27",10071,0.01,10007,106,0.00428571428571429
"2018-09-28",10073,0,10020,21,0.00285714285714286
"2018-09-29",10073,0,0,0,0.00285714285714286
"2018-09-30",10073,0,0,0,0.00285714285714286
"2018-10-01",10071,0.01,10022,149,0.00285714285714286
"2018-10-02",10025,0.01,10020,149,0.00428571428571429
"2018-10-03",10011,0.01,9974,147,0.00571428571428571
"2018-10-04",10011,0,0,0,0.00428571428571429
"2018-10-05",10011,0,0,0,0.00428571428571429
"2018-10-06",10011,0,0,0,0.00428571428571429
"2018-10-07",10011,0,0,0,0.00428571428571429
"2018-10-08",10011,0,0,0,0.00285714285714286
"2018-10-09",10011,0,0,0,0.00142857142857143
"2018-10-10",9931,2,9880,19720,0.285714285714286
"2018-10-11",9896,2,9840,19720,0.571428571428571
"2018-10-12",9896,0,0,0,0.571428571428571
"2018-10-13",9896,0,0,0,0.571428571428571
"2018-10-14",9896,0,0,0,0.571428571428571
"2018-10-15",9898,4.04,9786,39496,1.14857142857143
"2018-10-16",9920,4.04,9788,39496,1.72571428571429
"2018-10-17",9922,4.03,9810,39496,2.01571428571429
"2018-10-18",9974,4.03,9812,39496,2.30571428571429
"2018-10-19",9974,0,0,0,2.30571428571429
"2018-10-20",9974,0,0,0,2.30571428571429
"2018-10-21",9974,0,0,0,2.30571428571429
"2018-10-22",9974,0,0,0,1.72857142857143
"2018-10-23",9976,4,9864,39496,1.72285714285714
"2018-10-24",9976,0,0,0,1.14714285714286
"2018-10-25",9975,0.4,9866,3944,0.628571428571429
"2018-10-26",9975,0,0,0,0.628571428571429
"2018-10-27",9975,0,0,0,0.628571428571429
"2018-10-28",9975,0,0,0,0.628571428571429
"2018-10-29",9964.8,3.41,9863,33591,1.11571428571429
"2018-10-30",9901.8,3.43,9800,33591,1.03428571428571
"2018-10-31",9895.5,8.54,9776,83532,2.25428571428571
"2018-11-01",10194.5,10.29,9794,100797,3.66714285714286
"2018-11-02",10194.5,0,0,0,3.66714285714286
"2018-11-03",10194.5,0,0,0,3.66714285714286
"2018-11-04",10194.5,0,0,0,3.66714285714286
"2018-11-05",10126.1,6.72,10024,67320,4.14
"2018-11-06",10096.1,6.74,9994,67320,4.61285714285714
"2018-11-07",10120.1,6.72,10018,67320,4.35285714285714
"2018-11-08",10047.3,12.15,9945,120816,4.61857142857143
"2018-11-09",9930.5,12.31,9829,120954,6.37714285714286
"2018-11-10",9930.5,12.31,9829,120954,8.13571428571429
"2018-11-11",9930.5,12.31,9829,120954,9.89428571428572
"2018-11-12",9900.5,17.55,9726,170670,11.4414285714286
"2018-11-13",9906.5,6.92,9754,67458,11.4671428571429
"2018-11-14",9948.5,6.89,9796,67458,11.4914285714286
"2018-11-15",9954.5,6.88,9802,67458,10.7385714285714
"2018-11-16",9995.3,10.27,9836,100995,10.4471428571429
"2018-11-17",9995.3,10.26,9842,100995,10.1542857142857
"2018-11-18",9995.3,10.26,9842,100995,9.86142857142857
"2018-11-19",9998.3,10.26,9845,100995,8.82
"2018-11-20",9997.1,8.57,9835,84246,9.05571428571429
"2018-11-21",10039.1,6.82,9886,67458,9.04571428571429
"2018-11-22",10087.1,6.79,9934,67458,9.03285714285714
"2018-11-23",10021.1,6.84,9868,67458,8.54285714285714
"2018-11-24",10021.1,6.84,9868,67458,8.05428571428572
"2018-11-25",10021.1,6.84,9868,67458,7.56571428571429
"2018-11-26",10033.1,6.83,9880,67458,7.07571428571429
"2018-11-27",9985.1,6.86,9832,67458,6.83142857142857
"2018-11-28",9991.1,6.86,9838,67458,6.83714285714286
"2018-11-29",10033.1,6.83,9880,67458,6.84285714285714
"2018-11-30",10021.1,6.84,9868,67458,6.84285714285714
"2018-12-01",10021.1,6.84,9868,67458,6.84285714285714
"2018-12-02",10021.1,6.84,9868,67458,6.84285714285714
"2018-12-03",10075.1,6.8,9922,67458,6.83857142857143
"2018-12-04",10069.1,6.8,9916,67458,6.83
"2018-12-05",10123.1,6.77,9970,67458,6.81714285714286
"2018-12-06",10081.1,6.79,9928,67458,6.81142857142857
"2018-12-07",10123.1,6.77,9970,67458,6.80142857142857
"2018-12-08",10123.1,6.77,9970,67458,6.79142857142857
"2018-12-09",10123.1,6.77,9970,67458,6.78142857142857
"2018-12-10",10141.1,6.79,9937,67458,6.78
"2018-12-11",10111.1,6.81,9907,67458,6.78142857142857
"2018-12-12",10129.1,6.8,9925,67458,6.78571428571429
"2018-12-13",10135.1,6.79,9931,67458,6.78571428571429
"2018-12-14",10153.1,6.78,9949,67458,6.78714285714286
"2018-12-15",10153.1,6.78,9949,67458,6.78857142857143
"2018-12-16",10153.1,6.78,9949,67458,6.79
"2018-12-17",10123.1,6.8,9919,67458,6.79142857142857
"2018-12-18",10129.1,6.8,9925,67458,6.79
"2018-12-19",10129.1,6.8,9925,67458,6.79
"2018-12-20",10234.7,3.34,9925,33120,6.29714285714286
"2018-12-21",10200.5,3.41,9997,34095,5.81571428571429
"2018-12-22",10200.5,3.41,9997,34095,5.33428571428571
"2018-12-23",10200.5,3.41,9997,34095,4.85285714285714
"2018-12-24",10323.5,3.37,10120,34095,4.36285714285714
"2018-12-25",10323.5,3.37,10120,34095,3.87285714285714
"2018-12-26",10313.3,6.79,10109,68592,3.87142857142857
"2018-12-27",10319.3,6.78,10115,68592,4.36285714285714
"2018-12-28",10316.3,6.78,10112,68592,4.84428571428571
"2018-12-29",10316.3,6.78,10112,68592,5.32571428571429
"2018-12-30",10316.3,6.78,10112,68592,5.80714285714286
"2018-12-31",10370.3,6.75,10166,68592,6.29
"2019-01-01",10370.3,6.75,10166,68592,6.77285714285714
"2019-01-02",10342.1,8.5,10108,85932,7.01714285714286
"2019-01-03",10348.1,6.76,10144,68592,7.01428571428571
"2019-01-04",10351.1,6.76,10147,68592,7.01142857142857
"2019-01-05",10351.1,6.76,10147,68592,7.00857142857143
"2019-01-06",10351.1,6.76,10147,68592,7.00571428571429
"2019-01-07",10348.1,6.76,10144,68592,7.00714285714286
"2019-01-08",10345.1,6.76,10141,68592,7.00857142857143
"2019-01-09",10333.1,6.81,10078,68592,6.76714285714286
"2019-01-10",10351.1,6.79,10096,68592,6.77142857142857
"2019-01-11",10339.1,6.8,10084,68592,6.77714285714286
"2019-01-12",10339.1,6.8,10084,68592,6.78285714285714
"2019-01-13",10339.1,6.8,10084,68592,6.78857142857143
"2019-01-14",10333.1,6.81,10078,68592,6.79571428571429
"2019-01-15",10321.7,5.09,10078,51282,6.55714285714286
"2019-01-16",10321.7,0,0,0,5.58428571428571
"2019-01-17",10248.1,4.68,9993,46788,5.28285714285714
"2019-01-18",10233.3,7.02,9978,70048,5.31428571428571
"2019-01-19",10233.3,7.02,9978,70048,5.34571428571429
"2019-01-20",10233.3,7.02,9978,70048,5.37714285714286
"2019-01-21",10389.3,6.91,10134,70048,5.39142857142857
"2019-01-22",10197.3,7.05,9942,70048,5.67142857142857
"2019-01-23",10201.3,7.04,9946,70048,6.67714285714286
"2019-01-24",10121.3,7.1,9866,70048,7.02285714285714
"2019-01-25",10306.5,9.58,9866,94520,7.38857142857143
"2019-01-26",10306.5,9.4,10052,94520,7.72857142857143
"2019-01-27",10306.5,9.4,10052,94520,8.06857142857143
"2019-01-28",10282.5,9.43,10028,94520,8.42857142857143
"2019-01-29",10306.5,9.4,10052,94520,8.76428571428571
"2019-01-30",10272.9,9.5,10018,95136,9.11571428571429
"2019-01-31",10276.9,9.49,10022,95136,9.45714285714286
"2019-02-01",10252.9,9.52,9998,95136,9.44857142857143
"2019-02-02",10252.9,9.52,9998,95136,9.46571428571429
"2019-02-03",10252.9,9.52,9998,95136,9.48285714285714
"2019-02-04",10232.9,9.53,9978,95136,9.49714285714286
"2019-02-05",10252.9,9.52,9998,95136,9.51428571428571
"2019-02-06",10200.9,9.57,9946,95136,9.52428571428571
"2019-02-07",10224.9,9.54,9970,95136,9.53142857142857
"2019-02-08",10240.9,9.58,9935,95136,9.54
"2019-02-09",10240.9,9.58,9935,95136,9.54857142857143
"2019-02-10",10240.9,9.58,9935,95136,9.55714285714286
"2019-02-11",10200.9,9.61,9895,95136,9.56857142857143
"2019-02-12",10212.9,9.6,9907,95136,9.58
"2019-02-13",10200.9,9.61,9895,95136,9.58571428571429
"2019-02-14",10224.9,9.59,9919,95136,9.59285714285714
"2019-02-15",10268.9,9.55,9963,95136,9.58857142857143
"2019-02-16",10268.9,9.55,9963,95136,9.58428571428571
"2019-02-17",10268.9,9.55,9963,95136,9.58
"2019-02-18",10248.9,9.57,9943,95136,9.57428571428571
"2019-02-19",10368.9,9.45,10063,95136,9.55285714285714
"2019-02-20",10360.9,9.46,10055,95136,9.53142857142857
"2019-02-21",10316.9,9.5,10011,95136,9.51857142857143
"2019-02-22",10348.9,9.47,10043,95136,9.50714285714286
"2019-02-23",10348.9,9.47,10043,95136,9.49571428571429
"2019-02-24",10348.9,9.47,10043,95136,9.48428571428571
"2019-02-25",10320.9,9.5,10015,95136,9.47428571428572
"2019-02-26",10320.9,9.5,10015,95136,9.48142857142857
"2019-02-27",10268.9,9.55,9963,95136,9.49428571428571
"2019-02-28",10236.9,9.58,9931,95136,9.50571428571429
"2019-03-01",10148.9,9.67,9843,95136,9.53428571428571
"2019-03-02",10148.9,9.67,9843,95136,9.56285714285714
"2019-03-03",10148.9,9.67,9843,95136,9.59142857142857
"2019-03-04",10096.9,9.72,9791,95136,9.62285714285714
"2019-03-05",10096.9,9.72,9791,95136,9.65428571428571
"2019-03-06",10088.9,9.72,9783,95136,9.67857142857143
"2019-03-07",10084.9,9.73,9779,95136,9.7
"2019-03-08",10140.9,9.67,9835,95136,9.7
"2019-03-09",10140.9,9.67,9835,95136,9.7
"2019-03-10",10140.9,9.67,9835,95136,9.7
"2019-03-11",10108.9,9.76,9752,95136,9.70571428571429
"2019-03-12",10136.9,9.73,9780,95136,9.70714285714286
"2019-03-13",10192.9,9.67,9836,95136,9.7
"2019-03-14",10136.9,9.73,9780,95136,9.7
"2019-03-15",10156.9,9.71,9800,95136,9.70571428571429
"2019-03-16",10156.9,9.71,9800,95136,9.71142857142857
"2019-03-17",10156.9,9.71,9800,95136,9.71714285714286
"2019-03-18",10156.9,9.71,9800,95136,9.71
"2019-03-19",10184.9,9.68,9828,95136,9.70285714285714
"2019-03-20",10184.9,9.68,9828,95136,9.70428571428572
"2019-03-21",10184.9,9.68,9828,95136,9.69714285714286
"2019-03-22",10184.9,9.68,9828,95136,9.69285714285714
"2019-03-23",10184.9,9.68,9828,95136,9.68857142857143
"2019-03-24",10184.9,9.68,9828,95136,9.68428571428571
"2019-03-25",10184.9,9.68,9828,95136,9.68
"2019-03-26",10184.9,9.68,9828,95136,9.68
"2019-03-27",10184.9,9.68,9828,95136,9.68
"2019-03-28",10184.9,9.68,9828,95136,9.68
"2019-03-29",10184.9,9.68,9828,95136,9.68
"2019-03-30",10184.9,9.68,9828,95136,9.68
"2019-03-31",10064.9,9.8,9708,95136,9.69714285714286
"2019-04-01",10064.9,9.8,9708,95136,9.71428571428571
"2019-04-02",10064.9,9.8,9708,95136,9.73142857142857
"2019-04-03",10064.9,9.8,9708,95136,9.74857142857143
