"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2013-12-30",9808,6.48,9808,63589,0
"2013-12-31",10796,2.29,10491,24000,0
"2014-01-01",10796,2.22,10796,24000,0
"2014-01-02",11533,2.3,11032,25351,0
"2014-01-03",11263.5,0.88,11264,9924,0
"2014-01-04",11263.5,0.88,11264,9924,0
"2014-01-05",11416.5,0.87,11417,9924,2.27428571428571
"2014-01-06",10895,1.91,10823,20683,1.62142857142857
"2014-01-07",10637,1.96,10565,20683,1.57428571428571
"2014-01-08",9935.5,3.45,9864,34034,1.75
"2014-01-09",10423.5,3.29,10352,34034,1.89142857142857
"2014-01-10",11802.5,2.88,11731,33828,2.17714285714286
"2014-01-11",11802.5,2.88,11731,33828,2.46285714285714
"2014-01-12",12120.5,2.81,12049,33828,2.74
"2014-01-13",13364,1.53,13583,20807,2.68571428571429
"2014-01-14",12224,2.23,12348,27481,2.72428571428571
"2014-01-15",11891,3.35,12153,40725,2.71
"2014-01-16",12144,2.54,12072,30663,2.60285714285714
"2014-01-17",12032,2.65,11953,31649,2.57
"2014-01-18",12032,2.65,11960,31649,2.53714285714286
"2014-01-19",12229,2.6,12157,31649,2.50714285714286
"2014-01-20",11980.5,2.37,11909,28206,2.62714285714286
"2014-01-21",12649.5,2.08,12578,26152,2.60571428571429
"2014-01-22",11923.5,2.06,11852,24457,2.42142857142857
"2014-01-23",10775.5,2.41,11391,27484,2.40285714285714
"2014-01-24",10256.5,2.58,10156,26163,2.39285714285714
"2014-01-25",10256.5,2.57,10185,26163,2.38142857142857
"2014-01-26",10103.5,2.57,10180,26163,2.37714285714286
"2014-01-27",10059.5,3.06,9988,30558,2.47571428571429
"2014-01-28",10002.5,3.09,9931,30711,2.62
"2014-01-29",10010,2.47,9882,24432,2.67857142857143
"2014-01-30",10884,2.26,10812,24432,2.65714285714286
"2014-01-31",11673,1.95,11601,22598,2.56714285714286
"2014-02-01",11673,1.95,11601,22598,2.47857142857143
"2014-02-02",11523,1.97,11451,22598,2.39285714285714
"2014-02-03",12391.5,2.06,11828,24418,2.25
"2014-02-04",12315.5,1.99,12331,24531,2.09285714285714
"2014-02-05",12034,1.28,11890,15169,1.92285714285714
"2014-02-06",12002,2.79,11858,33125,1.99857142857143
"2014-02-07",11806.5,1.85,11811,21870,1.98428571428571
"2014-02-08",11806.5,1.37,11663,16009,1.90142857142857
"2014-02-09",11906.5,1.36,11763,16009,1.81428571428571
"2014-02-10",11900,1.96,11476,22451,1.8
"2014-02-11",12279,1.89,11890,22522,1.78571428571429
"2014-02-12",10074.5,3.31,9931,32831,2.07571428571429
"2014-02-13",10288.5,3.24,10145,32855,2.14
"2014-02-14",10265.5,3.25,10122,32933,2.34
"2014-02-15",10265.5,3.25,10122,32933,2.60857142857143
"2014-02-16",10218.5,3.27,10075,32933,2.88142857142857
"2014-02-17",10104.5,3.31,9961,32933,3.07428571428571
"2014-02-18",9027.5,3.72,8884,33044,3.33571428571429
"2014-02-19",8103.5,4.15,7960,33044,3.45571428571429
"2014-02-20",9253.5,3.37,9110,30661,3.47428571428571
"2014-02-21",9082.5,3.69,8939,32978,3.53714285714286
"2014-02-22",9082.5,3.69,8939,32978,3.6
"2014-02-23",8354.5,4.02,8211,32978,3.70714285714286
"2014-02-24",9731.5,3.44,9588,33009,3.72571428571429
"2014-02-25",9241.5,3.63,9098,33009,3.71285714285714
"2014-02-26",8941.5,3.44,8798,30307,3.61142857142857
"2014-02-27",10109.5,3.3,9966,32920,3.60142857142857
"2014-02-28",8346.5,4.01,8203,32920,3.64714285714286
"2014-03-01",8346.5,4.01,8203,32920,3.69285714285714
"2014-03-02",7715.5,4.35,7572,32920,3.74
"2014-03-03",9062.5,3.71,8919,33120,3.77857142857143
"2014-03-04",9687.5,3.47,9544,33143,3.75571428571429
"2014-03-05",10360.5,3.24,10217,33143,3.72714285714286
"2014-03-06",10552,2.63,10408,27347,3.63142857142857
"2014-03-07",10320,2.68,10104,27082,3.44142857142857
