"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-11-15",9977,0.49,9891,4800,0
"2017-11-16",9950,1.16,9903,11481,0
"2017-11-17",9961,1.47,9783,14400,0
"2017-11-18",9961,1.46,9869,14400,0
"2017-11-19",10008,1.22,9869,12000,0
"2017-11-20",9940,1.95,9848,19221,0
"2017-11-21",10168,1.92,10012,19200,1.38142857142857
"2017-11-22",10165,1.69,10073,17009,1.55285714285714
"2017-11-23",10121,1.89,10019,18891,1.65714285714286
"2017-11-24",9778,1.95,9686,18906,1.72571428571429
"2017-11-25",9778,1.95,9686,18906,1.79571428571429
"2017-11-26",9827,1.94,9735,18906,1.89857142857143
"2017-11-27",10096,1.76,9685,17017,1.87142857142857
"2017-11-28",10263,2.16,10171,21964,1.90571428571429
"2017-11-29",10078,2.2,9986,21964,1.97857142857143
"2017-11-30",9776,2.52,9684,24364,2.06857142857143
"2017-12-01",10027,2.55,9696,24728,2.15428571428571
"2017-12-02",10027,1.95,9935,19417,2.15428571428571
"2017-12-03",10118,1.94,10026,19417,2.15428571428571
"2017-12-04",10164,2.12,10034,21250,2.20571428571429
"2017-12-05",10463,2.49,10299,25686,2.25285714285714
"2017-12-06",10440,2.09,10446,21789,2.23714285714286
"2017-12-07",10341,2.4,10190,24483,2.22
"2017-12-08",10176,2.46,10090,24830,2.20714285714286
"2017-12-09",10176,2.46,10084,24830,2.28
"2017-12-10",10436,2.7,10084,27230,2.38857142857143
"2017-12-11",10491,2.14,10441,22387,2.39142857142857
"2017-12-12",10695,1.87,10511,19645,2.30285714285714
"2017-12-13",11115,1.8,10885,19610,2.26142857142857
"2017-12-14",11246,1.07,11098,11831,2.07142857142857
"2017-12-15",10980,1.37,10796,14782,1.91571428571429
"2017-12-16",10980,1.37,10796,14782,1.76
"2017-12-17",11078,1.13,10899,12362,1.53571428571429
"2017-12-18",11258,0.93,11079,10325,1.36285714285714
"2017-12-19",11268,1.37,11029,15127,1.29142857142857
"2017-12-20",11067,1.64,10890,17890,1.26857142857143
"2017-12-21",11236,1.6,10883,17374,1.34428571428571
"2017-12-22",11174,1.19,10990,13112,1.31857142857143
"2017-12-23",11174,1.19,10990,13112,1.29285714285714
"2017-12-24",11174,1.19,10990,13112,1.30142857142857
"2017-12-25",11174,1.19,10990,13112,1.33857142857143
"2017-12-26",11148,1.38,10883,14976,1.34
"2017-12-27",11028,1.33,10844,14471,1.29571428571429
"2017-12-28",10810,1.58,10626,16755,1.29285714285714
"2017-12-29",10664,1.61,10480,16857,1.35285714285714
"2017-12-30",10664,1.61,10480,16857,1.41285714285714
"2017-12-31",10457,1.64,10273,16857,1.47714285714286
"2018-01-01",10457,1.64,10273,16857,1.54142857142857
"2018-01-02",10524,1.9,10139,19288,1.61571428571429
"2018-01-03",10626,2.1,10484,22024,1.72571428571429
"2018-01-04",10120,1.73,9936,17230,1.74714285714286
"2018-01-05",10059,1.75,9875,17318,1.76714285714286
"2018-01-06",10059,1.75,9875,17318,1.78714285714286
"2018-01-07",10007,1.76,9823,17318,1.80428571428571
"2018-01-08",10479,1.68,10295,17265,1.81
"2018-01-09",10981,1.38,10725,14792,1.73571428571429
"2018-01-10",11058,1.37,10874,14854,1.63142857142857
