"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2015-10-11",14893.02,4.18,14785,61776,0
"2015-10-12",14793.02,4.21,14685,61776,0
"2015-10-13",15611.04,0,14603,0,0
"2015-10-14",15611.04,0,0,0,0
"2015-10-15",15611.04,0,0,0,0
"2015-10-16",15611.04,0,0,0,0
"2015-10-17",15611.04,0,0,0,1.19857142857143
"2015-10-18",15611.04,0,0,0,0.601428571428571
"2015-10-19",15611.04,0,0,0,0
"2015-10-20",15611.04,0,0,0,0
"2015-10-21",15611.04,0,0,0,0
"2015-10-22",15611.04,0,0,0,0
"2015-10-23",15611.04,0,0,0,0
"2015-10-24",15611.04,0,0,0,0
"2015-10-25",15611.04,0,0,0,0
"2015-10-26",15611.04,0,0,0,0
"2015-10-27",15611.04,0,0,0,0
"2015-10-28",15611.04,0,0,0,0
"2015-10-29",15611.04,0,0,0,0
"2015-10-30",15611.04,0,0,0,0
"2015-10-31",15611.04,0,0,0,0
"2015-11-01",15611.04,0,0,0,0
"2015-11-02",15611.04,0,0,0,0
"2015-11-03",15611.04,0,0,0,0
"2015-11-04",15611.04,0,0,0,0
"2015-11-05",15611.04,0,0,0,0
"2015-11-06",15611.04,0,0,0,0
"2015-11-07",15611.04,0,0,0,0
"2015-11-08",15611.04,0,0,0,0
"2015-11-09",15829.06,3.99,15496,61776,0.57
"2015-11-10",15867.06,3.95,15651,61776,1.13428571428571
"2015-11-11",15592.06,4.02,15376,61776,1.70857142857143
"2015-11-12",14092.06,4.45,13876,61776,2.34428571428571
"2015-11-13",12629.06,4.98,12413,61776,3.05571428571429
"2015-11-14",12629.06,4.98,12413,61776,3.76714285714286
"2015-11-15",12629.06,4.98,12413,61776,4.47857142857143
"2015-11-16",14329.06,4.38,14113,61776,4.53428571428571
"2015-11-17",14367.06,4.37,14151,61776,4.59428571428571
"2015-11-18",15897.08,0,15719,0,4.02
"2015-11-19",15897.08,0,0,0,3.38428571428571
"2015-11-20",15897.08,0,0,0,2.67285714285714
"2015-11-21",15897.08,0,0,0,1.96142857142857
"2015-11-22",15897.08,0,0,0,1.25
"2015-11-23",15897.08,0,0,0,0.624285714285714
"2015-11-24",15897.08,0,0,0,0
"2015-11-25",15897.08,0,0,0,0
"2015-11-26",15897.08,0,0,0,0
"2015-11-27",15897.08,0,0,0,0
"2015-11-28",15897.08,0,0,0,0
"2015-11-29",15897.08,0,0,0,0
"2015-11-30",15897.08,0,0,0,0
"2015-12-01",15897.08,0,0,0,0
"2015-12-02",15897.08,0,0,0,0
"2015-12-03",15897.08,0,0,0,0
"2015-12-04",15897.08,0,0,0,0
"2015-12-05",15897.08,0,0,0,0
"2015-12-06",15897.08,0,0,0,0
"2015-12-07",15897.08,0,0,0,0
"2015-12-08",15897.08,0,0,0,0
"2015-12-09",15897.08,0,0,0,0
"2015-12-10",15897.08,0,0,0,0
"2015-12-11",15897.08,0,0,0,0
"2015-12-12",15897.08,0,0,0,0
"2015-12-13",15897.08,0,0,0,0
"2015-12-14",15897.08,0,0,0,0
"2015-12-15",15897.08,0,0,0,0
"2015-12-16",15897.08,0,0,0,0
"2015-12-17",15897.08,0,0,0,0
"2015-12-18",15897.08,0,0,0,0
"2015-12-19",15897.08,0,0,0,0
"2015-12-20",15897.08,0,0,0,0
"2015-12-21",15897.08,0,0,0,0
"2015-12-22",15897.08,0,0,0,0
"2015-12-23",15897.08,0,0,0,0
"2015-12-24",15897.08,0,0,0,0
"2015-12-25",15897.08,0,0,0,0
"2015-12-26",15897.08,0,0,0,0
"2015-12-27",15897.08,0,0,0,0
"2015-12-28",15897.08,0,0,0,0
"2015-12-29",15897.08,0,0,0,0
"2015-12-30",15897.08,0,0,0,0
"2015-12-31",15897.08,0,0,0,0
"2016-01-01",15897.08,0,0,0,0
"2016-01-02",15897.08,0,0,0,0
"2016-01-03",15897.08,0,0,0,0
"2016-01-04",15897.08,0,0,0,0
"2016-01-05",15897.08,0,0,0,0
"2016-01-06",15897.08,0,0,0,0
"2016-01-07",15897.08,0,0,0,0
"2016-01-08",15897.08,0,0,0,0
"2016-01-09",15897.08,0,0,0,0
"2016-01-10",15897.08,0,0,0,0
"2016-01-11",15897.08,0,0,0,0
"2016-01-12",15897.08,0,0,0,0
"2016-01-13",15897.08,0,0,0,0
"2016-01-14",15897.08,0,0,0,0
"2016-01-15",15897.08,0,0,0,0
"2016-01-16",15897.08,0,0,0,0
"2016-01-17",15897.08,0,0,0,0
"2016-01-18",15897.08,0,0,0,0
"2016-01-19",15897.08,0,0,0,0
"2016-01-20",15897.08,0,0,0,0
"2016-01-21",15897.08,0,0,0,0
"2016-01-22",15897.08,0,0,0,0
"2016-01-23",15897.08,0,0,0,0
"2016-01-24",15897.08,0,0,0,0
"2016-01-25",15897.08,0,0,0,0
"2016-01-26",15897.08,0,0,0,0
"2016-01-27",15897.08,0,0,0,0
"2016-01-28",15897.08,0,0,0,0
"2016-01-29",15897.08,0,0,0,0
"2016-01-30",15897.08,0,0,0,0
"2016-01-31",15897.08,0,0,0,0
"2016-02-01",15897.08,0,0,0,0
"2016-02-02",15897.08,0,0,0,0
"2016-02-03",15897.08,0,0,0,0
"2016-02-04",15897.08,0,0,0,0
"2016-02-05",15897.08,0,0,0,0
"2016-02-06",15897.08,0,0,0,0
"2016-02-07",15897.08,0,0,0,0
"2016-02-08",15897.08,0,0,0,0
"2016-02-09",15897.08,0,0,0,0
"2016-02-10",15897.08,0,0,0,0
"2016-02-11",15897.08,0,0,0,0
"2016-02-12",15897.08,0,0,0,0
"2016-02-13",15897.08,0,0,0,0
"2016-02-14",15897.08,0,0,0,0
"2016-02-15",15897.08,0,0,0,0
"2016-02-16",15897.08,0,0,0,0
"2016-02-17",15840.1,4.04,15300,61776,0.577142857142857
"2016-02-18",16415.1,3.89,15875,61776,1.13285714285714
"2016-02-19",16465.1,3.88,15925,61776,1.68714285714286
"2016-02-20",16465.1,3.88,15925,61776,2.24142857142857
"2016-02-21",15890.1,4.02,15350,61776,2.81571428571429
"2016-02-22",15428.1,4.15,14888,61776,3.40857142857143
"2016-02-23",16471.12,0,15618,0,3.40857142857143
"2016-02-24",16471.12,0,0,0,2.83142857142857
"2016-02-25",16471.12,0,0,0,2.27571428571429
"2016-02-26",16471.12,0,0,0,1.72142857142857
"2016-02-27",16471.12,0,0,0,1.16714285714286
"2016-02-28",16471.12,0,0,0,0.592857142857143
"2016-02-29",16471.12,0,0,0,0
"2016-03-01",16471.12,0,0,0,0
"2016-03-02",16301.14,3.92,15761,61776,0.56
"2016-03-03",16014.14,3.99,15474,61776,1.13
"2016-03-04",15801.14,4.05,15261,61776,1.70857142857143
"2016-03-05",15801.14,4.05,15261,61776,2.28714285714286
"2016-03-06",15876.14,4.03,15336,61776,2.86285714285714
"2016-03-07",15976.14,4,15436,61776,3.43428571428571
"2016-03-08",16519.16,0,15829,0,3.43428571428571
"2016-03-09",16519.16,0,0,0,2.87428571428571
"2016-03-10",16519.16,0,0,0,2.30428571428571
"2016-03-11",16519.16,0,0,0,1.72571428571429
"2016-03-12",16519.16,0,0,0,1.14714285714286
"2016-03-13",16519.16,0,0,0,0.571428571428571
"2016-03-14",16519.16,0,0,0,0
"2016-03-15",16519.16,0,0,0,0
"2016-03-16",16519.16,0,0,0,0
"2016-03-17",16519.16,0,0,0,0
"2016-03-18",16519.16,0,0,0,0
"2016-03-19",16519.16,0,0,0,0
"2016-03-20",16519.16,0,0,0,0
"2016-03-21",16519.16,0,0,0,0
"2016-03-22",16519.16,0,0,0,0
"2016-03-23",16519.16,0,0,0,0
"2016-03-24",16519.16,0,0,0,0
"2016-03-25",16519.16,0,0,0,0
"2016-03-26",16519.16,0,0,0,0
"2016-03-27",16519.16,0,0,0,0
"2016-03-28",16519.16,0,0,0,0
"2016-03-29",16519.16,0,0,0,0
"2016-03-30",16519.16,0,0,0,0
"2016-03-31",16519.16,0,0,0,0
"2016-04-01",16519.16,0,0,0,0
"2016-04-02",16519.16,0,0,0,0
"2016-04-03",16519.16,0,0,0,0
"2016-04-04",16519.16,0,0,0,0
"2016-04-05",16519.16,0,0,0,0
"2016-04-06",16519.16,0,0,0,0
"2016-04-07",16519.16,0,0,0,0
"2016-04-08",16519.16,0,0,0,0
"2016-04-09",16519.16,0,0,0,0
"2016-04-10",16519.16,0,0,0,0
"2016-04-11",16519.16,0,0,0,0
"2016-04-12",16519.16,0,0,0,0
"2016-04-13",16519.16,0,0,0,0
"2016-04-14",16519.16,0,0,0,0
"2016-04-15",16519.16,0,0,0,0
"2016-04-16",16519.16,0,0,0,0
"2016-04-17",16519.16,0,0,0,0
"2016-04-18",16519.16,0,0,0,0
"2016-04-19",16519.16,0,0,0,0
"2016-04-20",16519.16,0,0,0,0
"2016-04-21",16519.16,0,0,0,0
"2016-04-22",16519.16,0,0,0,0
"2016-04-23",16519.16,0,0,0,0
"2016-04-24",16519.16,0,0,0,0
"2016-04-25",16519.16,0,0,0,0
"2016-04-26",16519.16,0,0,0,0
"2016-04-27",16519.16,0,0,0,0
"2016-04-28",16462.18,3.93,15706,61776,0.561428571428571
"2016-04-29",15850.18,4.09,15094,61776,1.14571428571429
"2016-04-30",15850.18,4.09,15094,61776,1.73
"2016-05-01",15775.18,4.11,15019,61776,2.31714285714286
"2016-05-02",16487.18,3.93,15731,61776,2.87857142857143
"2016-05-03",15562.18,4.17,14806,61776,3.47428571428571
"2016-05-04",15500.18,4.19,14744,61776,4.07285714285714
"2016-05-05",15012.18,4.33,14256,61776,4.13
"2016-05-06",15550.18,4.18,14794,61776,4.14285714285714
"2016-05-07",15550.18,4.18,14794,61776,4.15571428571429
"2016-05-08",15587.18,4.2,14723,61776,4.16857142857143
"2016-05-09",15412.18,4.25,14548,61776,4.21428571428571
"2016-05-10",16780.2,0,15879,0,3.61857142857143
"2016-05-11",16780.2,0,0,0,3.02
"2016-05-12",16780.2,0,0,0,2.40142857142857
"2016-05-13",16780.2,0,0,0,1.80428571428571
"2016-05-14",16780.2,0,0,0,1.20714285714286
"2016-05-15",17161.22,3.88,15909,61776,1.16142857142857
"2016-05-16",17891.24,0,17190,0,0.554285714285714
"2016-05-17",17891.24,0,0,0,0.554285714285714
"2016-05-18",17891.24,0,0,0,0.554285714285714
"2016-05-19",18134.26,3.63,17020,61776,1.07285714285714
"2016-05-20",18402.28,0,17588,0,1.07285714285714
"2016-05-21",18402.28,0,0,0,1.07285714285714
"2016-05-22",18402.28,0,0,0,0.518571428571429
"2016-05-23",18402.28,0,0,0,0.518571428571429
"2016-05-24",18402.28,0,0,0,0.518571428571429
"2016-05-25",18402.28,0,0,0,0.518571428571429
"2016-05-26",18402.28,0,0,0,0
"2016-05-27",18402.28,0,0,0,0
"2016-05-28",18402.28,0,0,0,0
"2016-05-29",18402.28,0,0,0,0
"2016-05-30",18402.28,0,0,0,0
"2016-05-31",18402.28,0,0,0,0
"2016-06-01",18402.28,0,0,0,0
"2016-06-02",18402.28,0,0,0,0
"2016-06-03",18402.28,0,0,0,0
"2016-06-04",18402.28,0,0,0,0
"2016-06-05",18402.28,0,0,0,0
"2016-06-06",18402.28,0,0,0,0
"2016-06-07",18402.28,0,0,0,0
"2016-06-08",18402.28,0,0,0,0
"2016-06-09",18402.28,0,0,0,0
"2016-06-10",18402.28,0,0,0,0
"2016-06-11",18402.28,0,0,0,0
"2016-06-12",18233.3,3.58,17261,61776,0.511428571428571
"2016-06-13",17658.3,3.7,16686,61776,1.04
"2016-06-14",17420.3,3.76,16448,61776,1.57714285714286
"2016-06-15",17433.3,3.75,16461,61776,2.11285714285714
"2016-06-16",17958.3,3.64,16986,61776,2.63285714285714
"2016-06-17",17258.3,3.79,16286,61776,3.17428571428571
"2016-06-18",17258.3,3.79,16286,61776,3.71571428571429
"2016-06-19",18258.3,3.57,17286,61776,3.71428571428571
"2016-06-20",18001.32,0,17491,0,3.18571428571429
"2016-06-21",18001.32,0,0,0,2.64857142857143
"2016-06-22",18001.32,0,0,0,2.11285714285714
"2016-06-23",18001.32,0,0,0,1.59285714285714
"2016-06-24",18001.32,0,0,0,1.05142857142857
"2016-06-25",18001.32,0,0,0,0.51
"2016-06-26",18001.32,0,0,0,0
"2016-06-27",18001.32,0,0,0,0
"2016-06-28",18001.32,0,0,0,0
"2016-06-29",18001.32,0,0,0,0
"2016-06-30",18001.32,0,0,0,0
"2016-07-01",18001.32,0,0,0,0
"2016-07-02",18001.32,0,0,0,0
"2016-07-03",18001.32,0,0,0,0
"2016-07-04",18001.32,0,0,0,0
"2016-07-05",18001.32,0,0,0,0
"2016-07-06",18001.32,0,0,0,0
"2016-07-07",18001.32,0,0,0,0
"2016-07-08",18001.32,0,0,0,0
"2016-07-09",18001.32,0,0,0,0
"2016-07-10",18001.32,0,0,0,0
"2016-07-11",18001.32,0,0,0,0
"2016-07-12",18001.32,0,0,0,0
"2016-07-13",18001.32,0,0,0,0
"2016-07-14",18001.32,0,0,0,0
"2016-07-15",18001.32,0,0,0,0
"2016-07-16",18001.32,0,0,0,0
"2016-07-17",18001.32,0,0,0,0
"2016-07-18",18001.32,0,0,0,0
"2016-07-19",18001.32,0,0,0,0
"2016-07-20",18001.32,0,0,0,0
"2016-07-21",18001.32,0,0,0,0
"2016-07-22",18001.32,0,0,0,0
"2016-07-23",18001.32,0,0,0,0
"2016-07-24",18001.32,0,0,0,0
"2016-07-25",18001.32,0,0,0,0
"2016-07-26",18001.32,0,0,0,0
"2016-07-27",18001.32,0,0,0,0
"2016-07-28",18001.32,0,0,0,0
"2016-07-29",18001.32,0,0,0,0
"2016-07-30",18001.32,0,0,0,0
"2016-07-31",18001.32,0,0,0,0
"2016-08-01",18001.32,0,0,0,0
"2016-08-02",17906.34,3.67,16826,61776,0.524285714285714
"2016-08-03",18244.34,3.6,17164,61776,1.03857142857143
"2016-08-04",18406.34,3.57,17326,61776,1.54857142857143
"2016-08-05",19244.34,3.4,18164,61776,2.03428571428571
"2016-08-06",19244.34,3.4,18164,61776,2.52
"2016-08-07",19212.36,0,18049,0,2.52
"2016-08-08",19212.36,0,0,0,2.52
"2016-08-09",19212.36,0,0,0,1.99571428571429
"2016-08-10",19212.36,0,0,0,1.48142857142857
"2016-08-11",19212.36,0,0,0,0.971428571428571
"2016-08-12",19212.36,0,0,0,0.485714285714286
"2016-08-13",19212.36,0,0,0,0
"2016-08-14",19212.36,0,0,0,0
"2016-08-15",19212.36,0,0,0,0
"2016-08-16",19212.36,0,0,0,0
"2016-08-17",19212.36,0,0,0,0
"2016-08-18",19212.36,0,0,0,0
"2016-08-19",19212.36,0,0,0,0
"2016-08-20",19212.36,0,0,0,0
"2016-08-21",19212.36,0,0,0,0
"2016-08-22",19212.36,0,0,0,0
"2016-08-23",19212.36,0,0,0,0
"2016-08-24",19212.36,0,0,0,0
"2016-08-25",19212.36,0,0,0,0
"2016-08-26",19212.36,0,0,0,0
"2016-08-27",19212.36,0,0,0,0
"2016-08-28",19167.38,3.44,17979,61776,0.491428571428571
"2016-08-29",19798.4,0,18585,0,0.491428571428571
"2016-08-30",19798.4,0,0,0,0.491428571428571
"2016-08-31",19798.4,0,0,0,0.491428571428571
"2016-09-01",19741.42,3.33,18553,61776,0.967142857142857
"2016-09-02",20371.44,0,19183,0,0.967142857142857
"2016-09-03",20371.44,0,0,0,0.967142857142857
"2016-09-04",20371.44,0,0,0,0.475714285714286
"2016-09-05",20371.44,0,0,0,0.475714285714286
"2016-09-06",20371.44,0,0,0,0.475714285714286
"2016-09-07",20371.44,0,0,0,0.475714285714286
"2016-09-08",20371.44,0,0,0,0
"2016-09-09",20371.44,0,0,0,0
"2016-09-10",20371.44,0,0,0,0
"2016-09-11",19713.5,3.35,18418,61776,0.478571428571429
"2016-09-12",21800.5,3.01,20505,61776,0.908571428571429
"2016-09-13",21431.52,0,20086,0,0.908571428571429
"2016-09-14",21431.52,0,0,0,0.908571428571429
"2016-09-15",21431.52,0,0,0,0.908571428571429
"2016-09-16",21431.52,0,0,0,0.908571428571429
"2016-09-17",21431.52,0,0,0,0.908571428571429
"2016-09-18",21431.52,0,0,0,0.43
"2016-09-19",21431.52,0,0,0,0
"2016-09-20",21431.52,0,0,0,0
"2016-09-21",21431.52,0,0,0,0
"2016-09-22",21431.52,0,0,0,0
"2016-09-23",21431.52,0,0,0,0
"2016-09-24",21431.52,0,0,0,0
"2016-09-25",21431.52,0,0,0,0
"2016-09-26",21431.52,0,0,0,0
"2016-09-27",21431.52,0,0,0,0
"2016-09-28",21431.52,0,0,0,0
"2016-09-29",21431.52,0,0,0,0
"2016-09-30",21431.52,0,0,0,0
"2016-10-01",21431.52,0,0,0,0
"2016-10-02",21431.52,0,0,0,0
"2016-10-03",21431.52,0,0,0,0
"2016-10-04",21431.52,0,0,0,0
"2016-10-05",21431.52,0,0,0,0
"2016-10-06",21431.52,0,0,0,0
"2016-10-07",21431.52,0,0,0,0
"2016-10-08",21431.52,0,0,0,0
"2016-10-09",21431.52,0,0,0,0
"2016-10-10",21431.52,0,0,0,0
"2016-10-11",21674.54,3.09,20021,61776,0.441428571428571
"2016-10-12",21111.54,3.13,19708,61776,0.888571428571429
"2016-10-13",21011.54,3.15,19608,61776,1.33857142857143
"2016-10-14",21074.54,3.14,19671,61776,1.78714285714286
"2016-10-15",21074.54,3.14,19671,61776,2.23571428571429
"2016-10-16",20786.54,3.19,19383,61776,2.69142857142857
"2016-10-17",21211.54,3.12,19808,61776,3.13714285714286
"2016-10-18",21474.54,3.08,20071,61776,3.13571428571429
"2016-10-19",21579.56,0,20251,0,2.68857142857143
"2016-10-20",21579.56,0,0,0,2.23857142857143
"2016-10-21",21579.56,0,0,0,1.79
"2016-10-22",21579.56,0,0,0,1.34142857142857
"2016-10-23",21579.56,0,0,0,0.885714285714286
"2016-10-24",21579.56,0,0,0,0.44
"2016-10-25",21579.56,0,0,0,0
"2016-10-26",21579.56,0,0,0,0
"2016-10-27",21472.58,3.08,20069,61776,0.44
"2016-10-28",21372.58,3.09,19969,61776,0.881428571428571
"2016-10-29",21372.58,3.09,19969,61776,1.32285714285714
"2016-10-30",21547.58,3.07,20144,61776,1.76142857142857
"2016-10-31",21572.58,3.06,20169,61776,2.19857142857143
"2016-11-01",20222.58,3.28,18819,61776,2.66714285714286
"2016-11-02",19835.58,3.35,18432,61776,3.14571428571429
"2016-11-03",19447.58,3.42,18044,61776,3.19428571428571
"2016-11-04",19260.58,3.48,17749,61776,3.25
"2016-11-05",19260.58,3.48,17749,61776,3.30571428571429
"2016-11-06",20497.58,3.25,18986,61776,3.33142857142857
"2016-11-07",21640.6,0,19829,0,2.89428571428571
"2016-11-08",21640.6,0,0,0,2.42571428571429
"2016-11-09",21640.6,0,0,0,1.94714285714286
"2016-11-10",21640.6,0,0,0,1.45857142857143
"2016-11-11",21640.6,0,0,0,0.961428571428571
"2016-11-12",21640.6,0,0,0,0.464285714285714
"2016-11-13",21640.6,0,0,0,0
"2016-11-14",21640.6,0,0,0,0
"2016-11-15",21640.6,0,0,0,0
"2016-11-16",21640.6,0,0,0,0
"2016-11-17",21640.6,0,0,0,0
"2016-11-18",21640.6,0,0,0,0
"2016-11-19",21640.6,0,0,0,0
"2016-11-20",21640.6,0,0,0,0
"2016-11-21",21640.6,0,0,0,0
"2016-11-22",21640.6,0,0,0,0
"2016-11-23",21640.6,0,0,0,0
"2016-11-24",21640.6,0,0,0,0
"2016-11-25",21640.6,0,0,0,0
"2016-11-26",21640.6,0,0,0,0
"2016-11-27",21640.6,0,0,0,0
"2016-11-28",21640.6,0,0,0,0
"2016-11-29",21640.6,0,0,0,0
"2016-11-30",21640.6,0,0,0,0
"2016-12-01",21596.62,3.08,20085,61776,0.44
"2016-12-02",21733.62,3.05,20222,61776,0.875714285714286
"2016-12-03",21733.62,3.05,20222,61776,1.31142857142857
"2016-12-04",21308.62,3.14,19689,61776,1.76
"2016-12-05",22414.64,0,20820,0,1.76
"2016-12-06",22414.64,0,0,0,1.76
"2016-12-07",22414.64,0,0,0,1.76
"2016-12-08",22414.64,0,0,0,1.32
"2016-12-09",22414.64,0,0,0,0.884285714285714
