"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-10-06",250000,0,0,0,0
"2019-10-07",249640,1.56,248705,387492,0
"2019-10-08",248203,1.08,247017,266617,0
"2019-10-09",245210,3.49,247331,864321,0
"2019-10-10",225600,3.23,223670,722223,0
"2019-10-11",235614,4.6,236218,1087250,0
"2019-10-12",235614,0,0,0,1.99428571428571
"2019-10-13",235614,0,0,0,1.99428571428571
"2019-10-14",235614,0,0,0,1.77142857142857
"2019-10-15",235763,2.35,231660,544023,1.95285714285714
"2019-10-16",235742,2.32,234581,545015,1.78571428571429
"2019-10-17",234030,2.37,230845,546877,1.66285714285714
"2019-10-18",222462,3.76,227812,856135,1.54285714285714
"2019-10-19",222462,0,0,0,1.54285714285714
"2019-10-20",222462,0,0,0,1.54285714285714
"2019-10-21",220536,2.08,220466,458105,1.84
"2019-10-22",222511,2.08,220404,457431,1.80142857142857
"2019-10-23",226924,2.06,222379,457815,1.76428571428571
"2019-10-24",226924,0,0,0,1.42571428571429
"2019-10-25",228562,4.4,227622,1001404,1.51714285714286
"2019-10-26",228562,0,0,0,1.51714285714286
"2019-10-27",228562,0,0,0,1.51714285714286
"2019-10-28",228562,0,0,0,1.22
"2019-10-29",228562,0,0,0,0.922857142857143
"2019-10-30",228562,0,0,0,0.628571428571429
"2019-10-31",228562,0,0,0,0.628571428571429
"2019-11-01",228562,0,0,0,0
"2019-11-02",228562,0,0,0,0
"2019-11-03",228562,0,0,0,0
"2019-11-04",228562,0,0,0,0
"2019-11-05",228562,0,0,0,0
"2019-11-06",228562,0,0,0,0
"2019-11-07",228562,0,0,0,0
"2019-11-08",228562,0,0,0,0
"2019-11-09",228562,0,0,0,0
"2019-11-10",228562,0,0,0,0
"2019-11-11",228562,0,0,0,0
"2019-11-12",228562,0,0,0,0
"2019-11-13",228562,0,0,0,0
"2019-11-14",228562,0,0,0,0
"2019-11-15",228562,0,0,0,0
"2019-11-16",228562,0,0,0,0
"2019-11-17",228562,0,0,0,0
"2019-11-18",228562,0,0,0,0
"2019-11-19",228562,0,0,0,0
"2019-11-20",228562,0,0,0,0
"2019-11-21",228562,0,0,0,0
"2019-11-22",228562,0,0,0,0
"2019-11-23",228562,0,0,0,0
"2019-11-24",228562,0,0,0,0
"2019-11-25",228562,0,0,0,0
"2019-11-26",228562,0,0,0,0
"2019-11-27",228562,0,0,0,0
"2019-11-28",228562,0,0,0,0
"2019-11-29",228562,0,0,0,0
"2019-11-30",228562,0,0,0,0
"2019-12-01",228562,0,0,0,0
"2019-12-02",228562,0,0,0,0
"2019-12-03",228562,0,0,0,0
"2019-12-04",228562,0,0,0,0
"2019-12-05",228562,0,0,0,0
"2019-12-06",228562,0,0,0,0
"2019-12-07",228562,0,0,0,0
"2019-12-08",228562,0,0,0,0
"2019-12-09",228562,0,0,0,0
"2019-12-10",228562,0,0,0,0
"2019-12-11",228562,0,0,0,0
"2019-12-12",228562,0,0,0,0
"2019-12-13",228562,0,0,0,0
"2019-12-14",228562,0,0,0,0
"2019-12-15",228562,0,0,0,0
"2019-12-16",228562,0,0,0,0
"2019-12-17",228562,0,0,0,0
"2019-12-18",228562,0,0,0,0
"2019-12-19",228562,0,0,0,0
"2019-12-20",228562,0,0,0,0
"2019-12-21",228562,0,0,0,0
"2019-12-22",228562,0,0,0,0
"2019-12-23",228562,0,0,0,0
"2019-12-24",228562,0,0,0,0
"2019-12-25",228562,0,0,0,0
"2019-12-26",228562,0,0,0,0
"2019-12-27",228562,0,0,0,0
"2019-12-28",228562,0,0,0,0
"2019-12-29",228562,0,0,0,0
"2019-12-30",228562,0,0,0,0
"2019-12-31",228562,0,0,0,0
"2020-01-01",228562,0,0,0,0
"2020-01-02",228562,0,0,0,0
"2020-01-03",228562,0,0,0,0
"2020-01-04",228562,0,0,0,0
"2020-01-05",228562,0,0,0,0
"2020-01-06",228562,0,0,0,0
"2020-01-07",228562,0,0,0,0
"2020-01-08",228562,0,0,0,0
"2020-01-09",228562,0,0,0,0
"2020-01-10",228562,0,0,0,0
"2020-01-11",228562,0,0,0,0
"2020-01-12",228562,0,0,0,0
"2020-01-13",228562,0,0,0,0
"2020-01-14",228562,0,0,0,0
"2020-01-15",228562,0,0,0,0
"2020-01-16",228562,0,0,0,0
"2020-01-17",228562,0,0,0,0
"2020-01-18",228562,0,0,0,0
"2020-01-19",228562,0,0,0,0
"2020-01-20",228562,0,0,0,0
"2020-01-21",228562,0,0,0,0
"2020-01-22",228562,0,0,0,0
"2020-01-23",228562,0,0,0,0
"2020-01-24",228562,0,0,0,0
"2020-01-25",228562,0,0,0,0
"2020-01-26",228562,0,0,0,0
"2020-01-27",228562,0,0,0,0
"2020-01-28",228562,0,0,0,0
"2020-01-29",228562,0,0,0,0
"2020-01-30",228562,0,0,0,0
"2020-01-31",228562,0,0,0,0
"2020-02-01",228562,0,0,0,0
"2020-02-02",228562,0,0,0,0
"2020-02-03",228562,0,0,0,0
"2020-02-04",228562,0,0,0,0
"2020-02-05",228562,0,0,0,0
"2020-02-06",228562,0,0,0,0
"2020-02-07",228562,0,0,0,0
"2020-02-08",228562,0,0,0,0
"2020-02-09",228562,0,0,0,0
"2020-02-10",228562,0,0,0,0
"2020-02-11",228562,0,0,0,0
"2020-02-12",228562,0,0,0,0
"2020-02-13",228562,0,0,0,0
"2020-02-14",228562,0,0,0,0
"2020-02-15",228562,0,0,0,0
"2020-02-16",228562,0,0,0,0
"2020-02-17",228562,0,0,0,0
"2020-02-18",228562,0,0,0,0
"2020-02-19",228562,0,0,0,0
"2020-02-20",228562,0,0,0,0
"2020-02-21",228562,0,0,0,0
"2020-02-22",228562,0,0,0,0
"2020-02-23",228562,0,0,0,0
"2020-02-24",228562,0,0,0,0
"2020-02-25",228562,0,0,0,0
"2020-02-26",228562,0,0,0,0
"2020-02-27",228562,0,0,0,0
"2020-02-28",228562,0,0,0,0
"2020-02-29",228562,0,0,0,0
"2020-03-01",228562,0,0,0,0
"2020-03-02",228562,0,0,0,0
"2020-03-03",228562,0,0,0,0
"2020-03-04",228562,0,0,0,0
"2020-03-05",228562,0,0,0,0
"2020-03-06",228562,0,0,0,0
"2020-03-07",228562,0,0,0,0
"2020-03-08",228562,0,0,0,0
"2020-03-09",228562,0,0,0,0
"2020-03-10",228562,0,0,0,0
"2020-03-11",228562,0,0,0,0
"2020-03-12",228562,0,0,0,0
"2020-03-13",228562,0,0,0,0
"2020-03-14",228562,0,0,0,0
"2020-03-15",228562,0,0,0,0
"2020-03-16",228562,0,0,0,0
"2020-03-17",228562,0,0,0,0
"2020-03-18",230197.26,2.65,227753,603330,0.378571428571429
"2020-03-19",239140.39,2.7,238348,643703,0.764285714285714
"2020-03-20",248697.39,2.6,247905,643703,1.13571428571429
"2020-03-21",248697.39,2.6,247905,643703,1.50714285714286
"2020-03-22",248697.39,2.6,247905,643703,1.87857142857143
"2020-03-23",270642.05,2.87,247892,711837,2.28857142857143
"2020-03-24",247191.05,2.8,246399,689471,2.68857142857143
"2020-03-25",238603.23,4.01,235415,943575,2.88285714285714
"2020-03-26",234513.23,4.05,233721,945750,3.07571428571429
"2020-03-27",232830.23,4.08,232038,945750,3.28714285714286
"2020-03-28",232830.23,4.08,232038,945750,3.49857142857143
"2020-03-29",232830.23,4.08,232038,945750,3.71
"2020-03-30",230854.23,4.13,230062,950490,3.89
"2020-03-31",230519.23,4.14,229727,950490,4.08142857142857
"2020-04-01",233249.23,4.09,232457,950490,4.09285714285714
"2020-04-02",231336.23,4.12,230544,950490,4.10285714285714
"2020-04-03",235689.23,4.05,234765,950490,4.09857142857143
"2020-04-04",235689.23,4.05,234765,950490,4.09428571428571
"2020-04-05",235689.23,4.05,234765,950490,4.09
"2020-04-06",215861.23,4.42,214937,950490,4.13142857142857
"2020-04-07",214173.23,4.46,213249,950490,4.17714285714286
"2020-04-08",212310.23,4.5,211386,950490,4.23571428571429
"2020-04-09",215234.23,4.44,214310,950490,4.28142857142857
"2020-04-10",215234.23,4.44,214310,950490,4.33714285714286
"2020-04-11",215234.23,4.44,214310,950490,4.39285714285714
"2020-04-12",215234.23,4.44,214310,950490,4.44857142857143
"2020-04-13",211704.23,4.51,210780,950490,4.46142857142857
"2020-04-14",211704.23,4.51,210780,950490,4.46857142857143
"2020-04-15",205631.23,4.64,204707,950490,4.48857142857143
"2020-04-16",204872.23,4.66,203948,950490,4.52
"2020-04-17",207254.23,4.61,206330,950490,4.54428571428571
"2020-04-18",207254.23,4.61,206330,950490,4.56857142857143
"2020-04-19",207254.23,4.61,206330,950490,4.59285714285714
"2020-04-20",204962.23,4.66,204038,950490,4.61428571428571
"2020-04-21",202436.23,4.72,201512,950490,4.64428571428571
"2020-04-22",203210.23,4.7,202286,950490,4.65285714285714
"2020-04-23",203210.23,4.7,202286,950490,4.65857142857143
"2020-04-24",203210.23,4.7,202286,950490,4.67142857142857
"2020-04-25",203210.23,4.7,202286,950490,4.68428571428571
"2020-04-26",203210.23,4.7,202286,950490,4.69714285714286
"2020-04-27",203210.23,4.7,202286,950490,4.70285714285714
"2020-04-28",216246.23,4.41,215322,950490,4.65857142857143
"2020-04-29",216246.23,4.41,215322,950490,4.61714285714286
"2020-04-30",216246.23,4.41,215322,950490,4.57571428571429
"2020-05-01",216246.23,4.41,215322,950490,4.53428571428571
"2020-05-02",216246.23,4.41,215322,950490,4.49285714285714
"2020-05-03",216246.23,4.41,215322,950490,4.45142857142857
"2020-05-04",216246.23,4.41,215322,950490,4.41
"2020-05-05",202695.23,4.71,201639,950490,4.45285714285714
"2020-05-06",202695.23,4.71,201639,950490,4.49571428571429
"2020-05-07",202695.23,4.71,201639,950490,4.53857142857143
"2020-05-08",202695.23,4.71,201639,950490,4.58142857142857
"2020-05-09",202695.23,4.71,201639,950490,4.62428571428571
"2020-05-10",202695.23,4.71,201639,950490,4.66714285714286
"2020-05-11",215544.23,4.43,214488,950490,4.67
"2020-05-12",215544.23,NA,NA,NA,0
"2020-05-13",215544.23,NA,NA,NA,0
"2020-05-14",190416.23,NA,NA,NA,0
