"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-07-09",25064,0.43,24942,10825,0
"2019-07-10",25123,0.41,25038,10224,0
"2019-07-11",25157.6,0.71,25087,17852,0
"2019-07-12",25419.2,0.86,25105,21617,0
"2019-07-13",25419.2,0.75,25366,19079,0
"2019-07-14",25419.2,0.61,25366,15499,0
"2019-07-15",25499.8,0.9,25335,22699,0.667142857142857
"2019-07-16",25492.8,0.83,25362,20951,0.724285714285714
"2019-07-17",25377.8,1.19,25296,30162,0.835714285714286
"2019-07-18",25551.4,1.58,25036,39569,0.96
"2019-07-19",25612.4,1.45,25559,36972,1.04428571428571
"2019-07-20",25608.4,1.49,25559,38162,1.15
"2019-07-21",25608.4,1.22,25559,31240,1.23714285714286
"2019-07-22",25581.19,1.32,25559,33808,1.29714285714286
"2019-07-23",25702.2,0.52,25649,13410,1.25285714285714
"2019-07-24",25599.2,0.57,25562,14559,1.16428571428571
"2019-07-25",25688.2,0.66,25593,16907,1.03285714285714
"2019-07-26",25763.2,0.85,25675,21917,0.947142857142857
"2019-07-27",25763.2,0.65,25710,16803,0.827142857142857
"2019-07-28",25763.2,0.33,25710,8403,0.7
"2019-07-29",25744.2,0.44,25696,11188,0.574285714285714
"2019-07-30",25610.2,0.68,25682,17353,0.597142857142857
"2019-07-31",25425.2,0.49,25372,12343,0.585714285714286
"2019-08-01",23586.2,0.94,25683,24063,0.625714285714286
"2019-08-02",22894.2,1.03,23533,24307,0.651428571428571
"2019-08-03",22762.2,1.89,22841,43160,0.828571428571429
"2019-08-04",22762.2,1.6,22709,36400,1.01
"2019-08-05",19925.2,0.52,19872,10400,1.02142857142857
"2019-08-06",20523.2,0.58,20321,11710,1.00714285714286
"2019-08-07",20461.2,0.67,19844,13330,1.03285714285714
"2019-08-08",21043.2,0.4,20408,8130,0.955714285714286
"2019-08-09",21100.2,0.7,20937,14690,0.908571428571429
"2019-08-10",21104.2,0.31,20994,6510,0.682857142857143
"2019-08-11",21104.2,0,0,0,0.454285714285714
"2019-08-12",21138.2,0.33,20995,6848,0.427142857142857
"2019-08-13",21265.2,0.46,21032,9775,0.41
"2019-08-14",21391.2,0.48,21159,10245,0.382857142857143
"2019-08-15",21380.2,0.48,21274,10245,0.394285714285714
"2019-08-16",21779.2,0.15,21599,3195,0.315714285714286
"2019-08-17",21783.2,0.08,21673,1750,0.282857142857143
"2019-08-18",21783.2,0,0,0,0.282857142857143
"2019-08-19",21783.2,0,0,0,0.235714285714286
"2019-08-20",21892.2,0.36,21749,7730,0.221428571428571
"2019-08-21",21765.2,0.34,21659,7292,0.201428571428571
"2019-08-22",21881.2,0.4,21659,8732,0.19
"2019-08-23",21760.2,0.13,21775,2830,0.187142857142857
"2019-08-24",21718.2,0.34,21654,7390,0.224285714285714
"2019-08-25",21718.2,0.28,21612,6000,0.264285714285714
"2019-08-26",21850.2,0.28,21744,6000,0.304285714285714
"2019-08-27",21821.2,0.56,21617,12000,0.332857142857143
"2019-08-28",21932.2,0.27,21826,6000,0.322857142857143
"2019-08-29",22214.2,0.35,22098,7810,0.315714285714286
"2019-08-30",22233.2,0.71,22031,15685,0.398571428571429
"2019-08-31",22317.2,0.35,22127,7810,0.4
"2019-09-01",22317.2,0.29,22211,6340,0.401428571428571
"2019-09-02",22317.2,0.29,22211,6340,0.402857142857143
"2019-09-03",22120.2,0.58,22014,12680,0.405714285714286
"2019-09-04",22541.2,0.35,22382,7815,0.417142857142857
"2019-09-05",22717.8,0.19,22435,4205,0.394285714285714
"2019-09-06",22596.8,0.38,22509,8630,0.347142857142857
"2019-09-07",22593.8,1.02,22491,23025,0.442857142857143
"2019-09-08",22593.8,1.02,22491,23025,0.547142857142857
"2019-09-09",22703.8,1.02,22545,23025,0.651428571428571
"2019-09-10",22632.8,1.09,22474,24405,0.724285714285714
"2019-09-11",22408.7,1.03,22250,22830,0.821428571428571
"2019-09-12",22181.7,1.04,22023,22830,0.942857142857143
"2019-09-13",22059.7,1.09,22023,23955,1.04428571428571
"2019-09-14",22059.7,1.03,21901,22575,1.04571428571429
"2019-09-15",22059.7,1.03,21901,22575,1.04714285714286
"2019-09-16",22163.7,1.09,21901,23845,1.05714285714286
"2019-09-17",22288.7,1.08,22130,23845,1.05571428571429
"2019-09-18",22131.7,1.09,21973,23845,1.06428571428571
"2019-09-19",21727.3,1.04,21568,22465,1.06428571428571
"2019-09-20",22190.3,1.11,21568,23864,1.06714285714286
"2019-09-21",22190.3,1.03,22031,22739,1.06714285714286
"2019-09-22",22190.3,0.97,22031,21469,1.05857142857143
"2019-09-23",22347.3,0.97,22188,21469,1.04142857142857
"2019-09-24",22305.3,1.11,21886,24284,1.04571428571429
"2019-09-25",22430.3,0.81,22271,18084,1.00571428571429
"2019-09-26",22485.3,0.81,22315,18084,0.972857142857143
"2019-09-27",22694.3,0.53,22475,11884,0.89
"2019-09-28",22694.3,0.46,22535,10414,0.808571428571429
"2019-09-29",22694.3,0.4,22535,9015,0.727142857142857
"2019-09-30",22724.3,0.78,22516,17587,0.7
"2019-10-01",22687.3,0.57,22565,12782,0.622857142857143
"2019-10-02",22294.3,0.3,22135,6582,0.55
"2019-10-03",22740.3,0.36,21959,7832,0.485714285714286
"2019-10-04",23084.3,0.34,22925,7832,0.458571428571429
"2019-10-05",23083.3,0.4,22925,9260,0.45
"2019-10-06",23083.3,0.4,22925,9260,0.45
"2019-10-07",23240.3,0.46,23107,10610,0.404285714285714
"2019-10-08",22886.3,0.52,22674,11850,0.397142857142857
"2019-10-09",23118.3,0.58,22674,13165,0.437142857142857
"2019-10-10",23306.3,0.57,23094,13165,0.467142857142857
"2019-10-11",23453.3,0.62,23094,14280,0.507142857142857
"2019-10-12",23451.3,0.44,23241,10300,0.512857142857143
"2019-10-13",23451.3,0.44,23241,10300,0.518571428571429
"2019-10-14",23515.3,0.49,23315,11395,0.522857142857143
"2019-10-15",23213.3,0.5,23001,11395,0.52
"2019-10-16",23247.3,0.54,23001,12380,0.514285714285714
"2019-10-17",23113.3,0.54,22901,12380,0.51
"2019-10-18",23134.3,0.59,22901,13528,0.505714285714286
"2019-10-19",23132.3,0.89,22922,20323,0.57
"2019-10-20",23132.3,0.89,22922,20323,0.634285714285714
"2019-10-21",23017.3,0.89,22805,20323,0.691428571428571
"2019-10-22",23053.3,0.94,22840,21472,0.754285714285714
"2019-10-23",23165.3,0.98,22877,22522,0.817142857142857
"2019-10-24",23114.3,0.98,22902,22522,0.88
"2019-10-25",22707.3,1,22495,22522,0.938571428571429
"2019-10-26",22706.3,1.13,22495,25387,0.972857142857143
"2019-10-27",22706.3,1.13,22495,25387,1.00714285714286
"2019-10-28",22700.3,1.13,22488,25387,1.04142857142857
"2019-10-29",22794.3,1.21,22488,27187,1.08
"2019-10-30",22816.3,1.2,22604,27187,1.11142857142857
"2019-10-31",22809.3,1.25,22604,28142,1.15
"2019-11-01",22440.3,1.27,22228,28142,1.18857142857143
"2019-11-02",22440.3,1.21,22228,26902,1.2
"2019-11-03",22440.3,1.21,22228,26902,1.21142857142857
"2019-11-04",22448.3,1.21,22236,26902,1.22285714285714
"2019-11-05",22602.3,1.19,22330,26682,1.22
"2019-11-06",22666.3,1.22,22381,27414,1.22285714285714
"2019-11-07",22568.3,1.27,22307,28249,1.22571428571429
"2019-11-08",22516.3,1.27,22251,28249,1.22571428571429
"2019-11-09",22516.3,1.19,22251,26449,1.22285714285714
"2019-11-10",22516.3,1.19,22251,26449,1.22
"2019-11-11",22391.3,1.2,22126,26449,1.21857142857143
"2019-11-12",22336.3,1.2,22071,26449,1.22
"2019-11-13",22338.3,1.2,22073,26449,1.21714285714286
"2019-11-14",22340.3,1.2,22075,26449,1.20714285714286
"2019-11-15",21858.3,1.22,21593,26449,1.2
"2019-11-16",21857.3,1.37,21593,29665,1.22571428571429
"2019-11-17",21857.3,1.33,21593,28710,1.24571428571429
"2019-11-18",21833.3,1.37,21548,29440,1.27
"2019-11-19",21833.3,0.47,21577,10235,1.16571428571429
"2019-11-20",21862.3,0.52,21592,11125,1.06857142857143
"2019-11-21",21873.3,0.32,21597,6869,0.942857142857143
"2019-11-22",21995.3,0.72,21704,15654,0.871428571428571
"2019-11-23",21995.3,0.72,21730,15654,0.778571428571429
"2019-11-24",21995.3,0.72,21730,15654,0.691428571428571
"2019-11-25",21886.3,0.87,21730,18854,0.62
