"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-03-05",25000,0,0,0,0
"2017-03-06",24894,0.99,24791,24532,0
"2017-03-07",24631.5,1.33,24564,32568,0
"2017-03-08",24976.75,1.39,24665,34251,0
"2017-03-09",24767.75,1.15,24700,28388,0
"2017-03-10",24780.75,1.15,24713,28388,0
"2017-03-11",24776.75,1.15,24709,28388,1.02285714285714
"2017-03-12",24777.75,1.15,24688,28388,1.18714285714286
"2017-03-13",24833.75,1.11,24688,27379,1.20428571428571
"2017-03-14",24854.75,1.02,24759,25258,1.16
"2017-03-15",24779.75,1.25,24679,30798,1.14
"2017-03-16",24886,1.34,24790,33222,1.16714285714286
"2017-03-17",25029,1.3,24945,32312,1.18857142857143
"2017-03-18",25029,0.97,24961,24285,1.16285714285714
"2017-03-19",25029,0.97,24961,24285,1.13714285714286
"2017-03-20",25096,1.45,24994,36243,1.18571428571429
"2017-03-21",25197.5,1.28,25207,32332,1.22285714285714
"2017-03-22",25088.2,1.11,25154,27915,1.20285714285714
"2017-03-23",25360,1.48,25192,37240,1.22285714285714
"2017-03-24",25720,1.4,25288,35497,1.23714285714286
"2017-03-25",25720,1.35,25652,34596,1.29142857142857
"2017-03-26",25723,1.35,25655,34596,1.34571428571429
"2017-03-27",25909.45,1.27,25621,32508,1.32
"2017-03-28",25851.35,1.2,25782,30920,1.30857142857143
"2017-03-29",26115.35,1.43,25921,37082,1.35428571428571
"2017-03-30",26088.85,1.47,26057,38264,1.35285714285714
"2017-03-31",26191.35,1.34,25998,34787,1.34428571428571
"2017-04-01",26191.35,0.8,26123,20943,1.26571428571429
"2017-04-02",26191.35,0.8,26123,20943,1.18714285714286
"2017-04-03",26008.6,1.45,26012,37613,1.21285714285714
"2017-04-04",25789.35,1.46,25752,37485,1.25
"2017-04-05",25725.85,1.43,25571,36681,1.25
"2017-04-06",25806.85,1.2,25671,30785,1.21142857142857
"2017-04-07",25873.35,1.14,25652,29341,1.18285714285714
"2017-04-08",25873.35,0.96,25737,24696,1.20571428571429
"2017-04-09",25873.35,0.96,25737,24696,1.22857142857143
"2017-04-10",25997.35,0.94,25851,24279,1.15571428571429
"2017-04-11",26127.85,0.92,26007,24000,1.07857142857143
"2017-04-12",26180.35,0.85,25920,22125,0.995714285714286
"2017-04-13",26344.55,0.89,26118,23226,0.951428571428571
"2017-04-14",26344.55,0.89,26209,23226,0.915714285714286
"2017-04-15",26344.55,0.89,26209,23226,0.905714285714286
"2017-04-16",26344.55,0.89,26209,23226,0.895714285714286
"2017-04-17",26357.3,0.84,26193,21983,0.881428571428571
"2017-04-18",26440.3,0.76,26304,19960,0.858571428571429
"2017-04-19",26439.8,0.97,26318,25436,0.875714285714286
"2017-04-20",26530.8,0.96,26395,25436,0.885714285714286
"2017-04-21",26485.5,0.93,26293,24580,0.891428571428571
"2017-04-22",26485.5,0.86,26350,22719,0.887142857142857
"2017-04-23",26485.5,0.86,26350,22719,0.882857142857143
"2017-04-24",26372.5,0.92,26238,24076,0.894285714285714
"2017-04-25",26592,1.05,26436,27747,0.935714285714286
"2017-04-26",26739,1.04,26603,27747,0.945714285714286
"2017-04-27",26625,1.05,26489,27747,0.958571428571429
"2017-04-28",26295.65,1.18,26184,30905,0.994285714285714
"2017-04-29",26295.65,1.18,26160,30905,1.04
"2017-04-30",26299.65,1.18,26164,30905,1.08571428571429
"2017-05-01",26274.65,1.18,26139,30905,1.12285714285714
"2017-05-02",26234.65,1.18,26099,30905,1.14142857142857
