"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-06-30",50235,5.72,49902,285328,0
"2019-07-01",51346,1.99,51313,102000,0
"2019-07-02",51977,6.15,51374,315896,0
"2019-07-03",51977,0,0,0,0
"2019-07-04",51977,0,0,0,0
"2019-07-05",52165,3.75,52309,196024,0
"2019-07-06",52165,0,0,0,2.51571428571429
"2019-07-07",51390,4.94,51357,253552,2.40428571428571
"2019-07-08",53385,10.96,50872,557376,3.68571428571429
"2019-07-09",51454,8.07,50965,411376,3.96
"2019-07-10",47802,10.22,52196,533584,5.42
"2019-07-11",49903,7.11,49870,354448,6.43571428571429
"2019-07-12",48493,9.31,48493,451320,7.23
"2019-07-13",48493,3.57,48460,173032,7.74
"2019-07-14",48968,3.54,48935,173032,7.54
"2019-07-15",51955,8.1,53167,430832,7.13142857142857
"2019-07-16",54061,4.97,53723,267032,6.68857142857143
"2019-07-17",51927,8.65,48879,422840,6.46428571428571
"2019-07-18",48397,8.4,48089,404032,6.64857142857143
"2019-07-19",53433,7.94,48349,384104,6.45285714285714
"2019-07-20",53433,6.46,53400,344784,6.86571428571429
"2019-07-21",53957,6.65,53577,356360,7.31
"2019-07-22",50704,9.63,51167,492760,7.52857142857143
"2019-07-23",53244,10.68,49638,530344,8.34428571428571
"2019-07-24",50474,3.08,52339,160984,7.54857142857143
"2019-07-25",47128,8.26,48477,400592,7.52857142857143
"2019-07-26",47190,7.49,46597,348952,7.46428571428571
"2019-07-27",47190,4.74,47157,223704,7.21857142857143
"2019-07-28",47276,4.24,47137,199704,6.87428571428571
"2019-07-29",46903,0.72,47008,33872,5.60142857142857
"2019-07-30",46720,1.6,46762,74864,4.30428571428571
"2019-07-31",42944,2.8,46495,130000,4.26428571428571
"2019-08-01",42517,3.29,43101,141912,3.55428571428571
"2019-08-02",42218,3.1,42152,130608,2.92714285714286
"2019-08-03",42218,3.1,42152,130608,2.69285714285714
"2019-08-04",42139,0.97,42148,40992,2.22571428571429
"2019-08-05",43907,5.8,43341,251400,2.95142857142857
"2019-08-06",43931,8.78,42019,368936,3.97714285714286
"2019-08-07",49412,4.19,46420,194600,4.17571428571429
"2019-08-08",48943,6.32,48554,306640,4.60857142857143
"2019-08-09",49677,9.9,48036,475368,5.58
"2019-08-10",49677,9.58,49611,475368,6.50571428571429
"2019-08-11",47562,10.01,47496,475368,7.79714285714286
"2019-08-12",40460,10.1,44683,451368,8.41142857142857
"2019-08-13",37253,10.4,38592,401544,8.64285714285714
