"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2015-06-12",20000,0,0,0,0
"2015-06-13",20000,0,0,0,0
"2015-06-14",20000,0,0,0,0
"2015-06-15",20129,0.26,19997,5166,0
"2015-06-16",20215,0,20215,39,0
"2015-06-17",20292,0.19,20248,3756,0
"2015-06-18",20537,0.58,20432,11868,0.147142857142857
"2015-06-19",20710,0.17,20452,3390,0.171428571428571
"2015-06-20",20710,0.17,20452,3390,0.195714285714286
"2015-06-21",20650,0.17,20392,3390,0.22
"2015-06-22",20588,0.36,20357,7254,0.234285714285714
"2015-06-23",20656,0.78,20342,15812,0.345714285714286
"2015-06-24",20719,0.64,20357,12998,0.41
"2015-06-25",21012,1.27,20339,25853,0.508571428571429
"2015-06-26",21415.5,0.52,21147,11017,0.558571428571429
"2015-06-27",21415.5,0.52,21158,11075,0.608571428571429
"2015-06-28",22171.5,0.26,21155,5567,0.621428571428571
"2015-06-29",22443,1.08,22064,23863,0.724285714285714
"2015-06-30",22403,0.64,22170,14179,0.704285714285714
"2015-07-01",22222,1.46,21964,31996,0.821428571428571
"2015-07-02",22975,1.11,21948,24452,0.798571428571429
"2015-07-03",23384,1.05,22885,24109,0.874285714285714
"2015-07-04",23384,0.6,23126,13836,0.885714285714286
"2015-07-05",23194,0.6,22936,13836,0.934285714285714
"2015-07-06",23081,1.04,23148,23962,0.928571428571429
"2015-07-07",23129,0.64,22940,14663,0.928571428571429
"2015-07-08",23437,1.29,23084,29809,0.904285714285714
"2015-07-09",24100,1.38,23583,32508,0.942857142857143
"2015-07-10",24111,0.32,23756,7611,0.838571428571429
"2015-07-11",24111,0.32,23853,7689,0.798571428571429
"2015-07-12",24133,0.32,23851,7611,0.758571428571429
"2015-07-13",23838,0.65,22826,14898,0.702857142857143
"2015-07-14",23025,0.65,22767,14819,0.704285714285714
"2015-07-15",21261,1.19,21003,24937,0.69
"2015-07-16",21194,1.5,20936,31375,0.707142857142857
"2015-07-17",21029,1.5,20771,31234,0.875714285714286
"2015-07-18",21029,1.5,20771,31234,1.04428571428571
"2015-07-19",20808,1.54,20292,31234,1.21857142857143
"2015-07-20",21118,1.21,20602,24830,1.29857142857143
"2015-07-21",22769,1.08,22228,23950,1.36
"2015-07-22",21906,1.45,21587,31333,1.39714285714286
"2015-07-23",22456,1.46,22009,32037,1.39142857142857
"2015-07-24",22552,1.12,22036,24621,1.33714285714286
"2015-07-25",22552,1.12,22036,24621,1.28285714285714
"2015-07-26",22413,1.12,21897,24621,1.22285714285714
"2015-07-27",22357,1.57,21841,34254,1.27428571428571
"2015-07-28",22683,1.55,22167,34254,1.34142857142857
"2015-07-29",22219,1.13,21703,24585,1.29571428571429
"2015-07-30",22534,1.15,21270,24507,1.25142857142857
"2015-07-31",22327,1.46,21811,31842,1.3
"2015-08-01",22327,1.46,21811,31842,1.34857142857143
"2015-08-02",21966,1.48,21450,31842,1.4
"2015-08-03",21742,1.86,21071,39230,1.44142857142857
"2015-08-04",21569,1.5,21450,32134,1.43428571428571
"2015-08-05",21318,1.19,20802,24839,1.44285714285714
"2015-08-06",21838,2.02,20789,41903,1.56714285714286
"2015-08-07",21829,1.96,21313,41713,1.63857142857143
"2015-08-08",21829,1.96,21313,41713,1.71
"2015-08-09",21628,1.98,21112,41713,1.78142857142857
"2015-08-10",21821,1.96,21311,41791,1.79571428571429
"2015-08-11",20312,2.11,19796,41791,1.88285714285714
"2015-08-12",22203,2.03,21687,44036,2.00285714285714
"2015-08-13",21512,1.99,20996,41745,1.99857142857143
"2015-08-14",21908,2.02,21392,43189,2.00714285714286
"2015-08-15",21908,2.02,21392,43189,2.01571428571429
"2015-08-16",21582,2.05,21066,43189,2.02571428571429
"2015-08-17",22088,1.6,21572,34567,1.97428571428571
"2015-08-18",22534,1.92,21669,41613,1.94714285714286
"2015-08-19",23252,2.04,22129,45176,1.94857142857143
"2015-08-20",23859,1.9,22929,43537,1.93571428571429
"2015-08-21",23675,1.44,22901,33041,1.85285714285714
"2015-08-22",23675,1.44,22901,33041,1.77
"2015-08-23",23364,1.46,22590,32964,1.68571428571429
"2015-08-24",22944,2.29,21897,50149,1.78428571428571
"2015-08-25",22911,2.33,22389,52111,1.84285714285714
"2015-08-26",24580,1.2,23422,28212,1.72285714285714
"2015-08-27",24909,1.23,24149,29677,1.62714285714286
"2015-08-28",25467,1.02,24035,24429,1.56714285714286
"2015-08-29",25467,0.99,24693,24429,1.50285714285714
"2015-08-30",25049,1.01,24275,24429,1.43857142857143
"2015-08-31",25615,1.63,24585,40095,1.34428571428571
"2015-09-01",25131,1.74,24925,43283,1.26
"2015-09-02",24956,1.6,24182,38729,1.31714285714286
"2015-09-03",25737,1.46,24963,36371,1.35
"2015-09-04",24978,1.5,24204,36371,1.41857142857143
