"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2016-11-03",24752.3,0.51,24570,12502,0
"2016-11-04",24704.3,0.51,24522,12502,0
"2016-11-05",24747.3,0.51,24565,12502,0
"2016-11-06",24747.3,0.51,24565,12502,0
"2016-11-07",26273.3,0.48,26091,12502,0
"2016-11-08",26598.3,1.63,26289,42913,0
"2016-11-09",27893.3,1.55,27711,42913,0.814285714285714
"2016-11-10",27869.1,1.04,27687,28747,0.89
"2016-11-11",29635.1,0.98,29453,28747,0.957142857142857
"2016-11-12",29635.1,0.98,29453,28747,1.02428571428571
"2016-11-13",29635.1,0.98,29453,28747,1.09142857142857
"2016-11-14",29815.1,0.97,29633,28747,1.16142857142857
"2016-11-15",31075.1,0.93,30893,28747,1.06142857142857
"2016-11-16",30675.1,0.31,30888,9582,0.884285714285714
"2016-11-17",30988.1,0.31,30806,9582,0.78
"2016-11-18",31022.6,1,30801,30663,0.782857142857143
"2016-11-19",31022.6,0.99,30841,30663,0.784285714285714
"2016-11-20",31022.6,0.99,30841,30663,0.785714285714286
"2016-11-21",32446.16,1.01,31721,31999,0.791428571428571
"2016-11-22",32228.32,1.02,32312,33106,0.804285714285714
"2016-11-23",32137.52,0,32043,0,0.76
"2016-11-24",32137.52,0,0,0,0.715714285714286
"2016-11-25",32137.52,0,0,0,0.572857142857143
"2016-11-26",32137.52,0,0,0,0.431428571428571
"2016-11-27",32137.52,0,0,0,0.29
"2016-11-28",32137.52,0,0,0,0.145714285714286
"2016-11-29",32190.1,0.6,31951,19236,0.0857142857142857
"2016-11-30",31810.68,1.22,31629,38472,0.26
"2016-12-01",30378.68,1.27,30197,38472,0.441428571428571
"2016-12-02",30356.26,0.64,30174,19236,0.532857142857143
"2016-12-03",30356.26,0.64,30174,19236,0.624285714285714
"2016-12-04",30356.26,0.64,29992,19236,0.715714285714286
"2016-12-05",31509.84,0,29988,0,0.715714285714286
"2016-12-06",31962.52,1,31136,31236,0.772857142857143
"2016-12-07",32202.08,0,31836,0,0.598571428571429
"2016-12-08",32202.08,0,0,0,0.417142857142857
"2016-12-09",32248.6,0.51,31835,16089,0.398571428571429
"2016-12-10",32248.6,0.5,31885,16089,0.378571428571429
"2016-12-11",32248.6,0.5,31885,16089,0.358571428571429
"2016-12-12",31984.32,0.84,31882,26631,0.478571428571429
"2016-12-13",31693.56,0.42,31615,13315,0.395714285714286
"2016-12-14",31356.62,1.03,30993,31843,0.542857142857143
"2016-12-15",31702.89,0.89,31296,27851,0.67
"2016-12-16",32120.89,0.88,31757,27851,0.722857142857143
"2016-12-17",32120.89,0.88,31757,27851,0.777142857142857
"2016-12-18",32120.89,0.88,31757,27851,0.831428571428571
"2016-12-19",33164.89,1,31756,31797,0.854285714285714
"2016-12-20",33836.89,0.85,33284,28264,0.915714285714286
"2016-12-21",34273.89,0.73,33910,24731,0.872857142857143
