"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2019-05-21",9942,1.56,9860,15380,0
"2019-05-22",9945,1.56,9863,15380,0
"2019-05-23",9842,1.58,9760,15380,0
"2019-05-24",9842,1.58,9760,15380,0
"2019-05-25",9842,1.58,9760,15380,0
"2019-05-26",9842,1.58,9760,15380,0
"2019-05-27",9842,1.58,9760,15380,1.57428571428571
"2019-05-28",9842,1.58,9760,15380,1.57714285714286
"2019-05-29",9842,1.58,9760,15380,1.58
"2019-05-30",9842,1.58,9760,15380,1.58
"2019-05-31",9842,1.58,9760,15380,1.58
"2019-06-01",9842,1.58,9760,15380,1.58
"2019-06-02",9842,1.58,9760,15380,1.58
"2019-06-03",9510,1.63,9428,15380,1.58714285714286
"2019-06-04",9669,1.6,9587,15380,1.59
"2019-06-05",9813,1.58,9731,15380,1.59
"2019-06-06",9959,1.56,9877,15380,1.58714285714286
"2019-06-07",10137,1.53,10055,15380,1.58
"2019-06-08",10137,1.53,10055,15380,1.57285714285714
"2019-06-09",10137,1.53,10055,15380,1.56571428571429
"2019-06-10",10057,1.54,9975,15380,1.55285714285714
"2019-06-11",9979,1.55,9897,15380,1.54571428571429
"2019-06-12",9921,1.56,9839,15380,1.54285714285714
"2019-06-13",10093,1.54,10011,15380,1.54
"2019-06-14",10198,1.52,10116,15380,1.53857142857143
"2019-06-15",10198,1.52,10116,15380,1.53714285714286
"2019-06-16",10198,1.52,10116,15380,1.53571428571429
"2019-06-17",10277,1.51,10195,15380,1.53142857142857
"2019-06-18",10345,1.5,10263,15380,1.52428571428571
"2019-06-19",10346,1.5,10264,15380,1.51571428571429
"2019-06-20",10510,1.49,10346,15380,1.50857142857143
"2019-06-21",10398,1.5,10234,15380,1.50571428571429
"2019-06-22",10398,1.5,10234,15380,1.50285714285714
"2019-06-23",10398,1.5,10234,15380,1.5
"2019-06-24",10407,1.5,10243,15380,1.49857142857143
"2019-06-25",10394,1.5,10230,15380,1.49857142857143
"2019-06-26",10477,1.49,10313,15380,1.49714285714286
"2019-06-27",10243,1.53,10079,15380,1.50285714285714
"2019-06-28",10551,1.48,10387,15380,1.5
"2019-06-29",10551,1.48,10387,15380,1.49714285714286
"2019-06-30",10551,1.48,10387,15380,1.49428571428571
"2019-07-01",10447,1.5,10283,15380,1.49428571428571
"2019-07-02",10494,1.49,10330,15380,1.49285714285714
"2019-07-03",10783,1.45,10619,15380,1.48714285714286
"2019-07-04",10783,1.45,10619,15380,1.47571428571429
"2019-07-05",10904,1.43,10740,15380,1.46857142857143
"2019-07-06",10904,1.43,10740,15380,1.46142857142857
"2019-07-07",10904,1.43,10740,15380,1.45428571428571
"2019-07-08",10731,1.46,10567,15380,1.44857142857143
"2019-07-09",10873,1.44,10709,15380,1.44142857142857
"2019-07-10",10627,1.47,10463,15380,1.44428571428571
"2019-07-11",10599,1.47,10435,15380,1.44714285714286
"2019-07-12",10620,1.47,10456,15380,1.45285714285714
"2019-07-13",10620,1.47,10456,15380,1.45857142857143
