"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-07-11",99299,7.89,99299,783488
"2017-07-12",97718,12.1,97718,1181904
"2017-07-13",100896,12.22,98561,1204304
"2017-07-14",96411,12.14,96411,1170456
"2017-07-15",96411,12.14,96411,1170456
"2017-07-16",94579,11.39,94526,1076920
"2017-07-17",92119,11.85,92119,1091936
"2017-07-18",89241,12.68,93721,1188416
"2017-07-19",94841,11.58,92103,1066560
"2017-07-20",91008,11.58,91008,1054096
"2017-07-21",89809,11.84,89657,1061736
"2017-07-22",89809,11.82,89809,1061736
"2017-07-23",92682,11.18,90627,1013616
"2017-07-24",89111,12.19,89111,1086448
"2017-07-25",95812,12.39,95279,1180800
"2017-07-26",88021,12.54,90844,1139088
"2017-07-27",90992,12.92,86757,1121304
"2017-07-28",74911,12.32,79625,981136
"2017-07-29",74911,11.69,74378,869272
"2017-07-30",75479,10.05,74946,753432
"2017-07-31",77825,13.25,70554,935000
"2017-08-01",84784,10.96,84697,928496
"2017-08-02",75972,12.07,75439,910720
"2017-08-03",78731,12.03,71978,865920
"2017-08-04",87308,11.27,85260,960648
"2017-08-05",87308,10.76,86775,933560
"2017-08-06",87829,11.06,87306,965672
"2017-08-07",99333,10.8,91498,987776
"2017-08-08",89951,11,90613,996864
"2017-08-09",101832,10.51,97770,1027512
"2017-08-10",94447,11.29,93914,1059856
"2017-08-11",98473,10.82,97940,1059856
"2017-08-12",98473,10.82,97940,1059856
"2017-08-13",95703,10.55,95170,1003992
"2017-08-14",117529,10.75,105643,1135272
"2017-08-15",110214,10.94,113757,1244248
"2017-08-16",91548,11.21,95111,1065776
"2017-08-17",82878,11.39,79776,908504
"2017-08-18",90875,12.49,90342,1128568
"2017-08-19",90875,12.49,90342,1128568
"2017-08-20",87985,12.9,87452,1128568
"2017-08-21",67877,15.46,65809,1017680
"2017-08-22",71669,10.8,60364,652232
"2017-08-23",72267,11.75,71171,836608
"2017-08-24",60301,14.43,52721,760912
"2017-08-25",53871,14.48,49738,720000
"2017-08-26",53871,13.64,52805,720000
"2017-08-27",57180,12.83,56114,720000
"2017-08-28",48051,15.66,46985,735896
"2017-08-29",47005,17.94,40099,719416
"2017-08-30",55527,10.94,46878,512896
"2017-08-31",74412,9.46,70242,664568
"2017-09-01",80483,8.18,79417,649800
"2017-09-02",80483,8.18,79417,649800
"2017-09-03",72836,9.06,71770,650200
"2017-09-04",64242,10.87,53734,583968
"2017-09-05",62926,9.14,61860,565128
"2017-09-06",67934,9.37,67009,627544
"2017-09-07",67034,9.28,65968,611896
"2017-09-08",66165,10.43,65099,679064
"2017-09-09",66165,10.43,65099,679064
"2017-09-10",70441,9.79,69375,679064
"2017-09-11",76476,9.59,75410,723544
"2017-09-12",77996,8.75,76930,672792
"2017-09-13",85223,10.39,84157,874296
"2017-09-14",86992,12.61,85929,1083648
"2017-09-15",94798,12.5,84197,1052752
"2017-09-16",94798,12.11,93732,1134736
"2017-09-17",93389,12.33,91673,1130352
"2017-09-18",82740,12.77,81987,1046752
"2017-09-19",83319,12.46,82253,1024944
"2017-09-20",88906,14.16,84352,1194520
"2017-09-21",85578,13.62,84352,1148624
"2017-09-22",82986,16.69,81399,1358440
"2017-09-23",82986,14.68,81920,1202664
"2017-09-24",79592,15.04,77871,1171088
"2017-09-25",84793,14.22,83194,1183072
"2017-09-26",78172,14.96,76573,1145272
"2017-09-27",72517,13.71,71710,983272
"2017-09-28",64493,15.51,62894,975560
"2017-09-29",66878,16,60836,973128
"2017-09-30",66878,14.91,65279,973128
"2017-10-01",64360,15.51,62761,973128
"2017-10-02",54672,18.41,53073,977256
"2017-10-03",52815,20.07,53303,1069752
"2017-10-04",52282,18.28,48321,883528
"2017-10-05",49701,18.01,50348,906800
"2017-10-06",47723,17.45,52920,923200
"2017-10-07",47723,12.9,46124,594928
"2017-10-08",50440,12.18,48841,594928
"2017-10-09",44296,17.88,45989,822368
"2017-10-10",51118,12.04,43626,525088
"2017-10-11",48544,12.81,41595,532800
"2017-10-12",52380,18.83,45014,847472
"2017-10-13",52913,11.42,51314,585984
"2017-10-14",52913,11.42,51314,585984
"2017-10-15",52200,11.58,50601,585984
"2017-10-16",33860,13.16,32261,424592
"2017-10-17",42685,10.33,41086,424592
"2017-10-18",48297,9.09,46698,424592
"2017-10-19",42572,10.36,40973,424592
"2017-10-20",44872,9.81,43273,424592
"2017-10-21",44872,9.81,43273,424592
"2017-10-22",44872,9.81,43273,424592
"2017-10-23",39072,11.49,36940,424592
"2017-10-24",36372,12.4,34240,424592
"2017-10-25",35460,12.74,33328,424592
"2017-10-26",39597,11.33,37465,424592
"2017-10-27",47672,9.32,45540,424592
"2017-10-28",47672,9.32,45540,424592
"2017-10-29",48197,9.22,46065,424592
"2017-10-30",43672,10.22,41540,424592
"2017-10-31",29472,15.53,27340,424592
"2017-11-01",27294,14.18,25162,356848
"2017-11-02",32781,11.64,30649,356848
"2017-11-03",31631,12.1,29499,356848
"2017-11-04",31631,12.1,29499,356848
"2017-11-05",30094,12.76,27962,356848
"2017-11-06",25669,15.16,23537,356848
"2017-11-07",36456,10.4,34324,356848
"2017-11-08",45219,8.28,43087,356848
"2017-11-09",44906,8.34,42774,356848
"2017-11-10",48656,7.67,46524,356848
"2017-11-11",48656,7.67,46524,356848
"2017-11-12",47256,7.91,45124,356848
"2017-11-13",40856,9.22,38724,356848
"2017-11-14",44006,8.52,41874,356848
"2017-11-15",44006,8.52,41874,356848
"2017-11-16",44006,8.52,41874,356848
"2017-11-17",44006,8.52,41874,356848
"2017-11-18",44006,8.52,41874,356848
"2017-11-19",44006,8.52,41874,356848
"2017-11-20",44006,8.52,41874,356848
"2017-11-21",50231,7.42,48099,356848
"2017-11-22",46031,8.23,43366,356848
"2017-11-23",42756,8.9,40091,356848
"2017-11-24",37106,10.36,34441,356848
"2017-11-25",37106,10.36,34441,356848
"2017-11-26",37106,10.36,34441,356848
