"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-06-19",25000,0,0,0
"2016-06-20",24965.5,2.18,24833,54033
"2016-06-21",25020.5,2.17,24899,54033
"2016-06-22",25075.5,2.17,24954,54033
"2016-06-23",25123.5,2.16,25002,54033
"2016-06-24",25237.8,2.51,24999,62627
"2016-06-25",25237.8,2.49,25116,62627
"2016-06-26",25237.8,2.49,25116,62627
"2016-06-27",25172.8,2.5,25051,62627
"2016-06-28",25215.8,2.5,25094,62627
"2016-06-29",25210.8,2.5,25089,62627
"2016-06-30",25241.3,2.81,25086,70585
"2016-07-01",25278.05,3.37,24962,84113
"2016-07-02",25278.05,3.34,25156,84113
"2016-07-03",25278.05,3.34,25156,84113
"2016-07-04",25278.05,3.34,25156,84113
"2016-07-05",25169.55,3.93,25048,98436
"2016-07-06",25298.05,4.38,25035,109577
"2016-07-07",25312.05,4.35,25190,109577
"2016-07-08",25496.05,4.32,25374,109577
"2016-07-09",25496.05,4.32,25374,109577
"2016-07-10",25496.05,4.32,25374,109577
"2016-07-11",25513.05,4.32,25391,109577
"2016-07-12",25608.05,4.3,25486,109577
"2016-07-13",25909.05,4.25,25787,109577
"2016-07-14",25862.05,4.26,25740,109577
"2016-07-15",25878.05,4.25,25756,109577
"2016-07-16",25878.05,4.25,25756,109577
"2016-07-17",25878.05,4.25,25756,109577
"2016-07-18",25913.05,4.25,25791,109577
"2016-07-19",25885.05,4.27,25641,109577
"2016-07-20",25606.05,4.32,25362,109577
"2016-07-21",26246.05,4.21,26002,109577
"2016-07-22",26226.05,4.22,25982,109577
"2016-07-23",26226.05,4.22,25982,109577
"2016-07-24",26226.05,4.22,25982,109577
"2016-07-25",25555.05,4.91,25311,124400
"2016-07-26",25726.05,4.88,25482,124400
"2016-07-27",25523.05,4.92,25279,124400
"2016-07-28",25558.05,4.91,25314,124400
"2016-07-29",25053.8,5.82,24810,144293
"2016-07-30",25053.8,5.82,24810,144293
"2016-07-31",25053.8,5.82,24810,144293
"2016-08-01",24862.8,5.86,24619,144293
"2016-08-02",24607.8,5.92,24364,144293
"2016-08-03",24886.8,5.86,24643,144293
"2016-08-04",24648.8,5.91,24405,144293
"2016-08-05",25518.8,5.71,25275,144293
"2016-08-06",25518.8,5.71,25275,144293
"2016-08-07",25518.8,5.71,25275,144293
"2016-08-08",25363.8,5.74,25120,144293
"2016-08-09",25217.8,5.78,24974,144293
"2016-08-10",24880.8,5.86,24637,144293
"2016-08-11",25030.8,5.82,24787,144293
"2016-08-12",25138.8,5.8,24895,144293
"2016-08-13",25138.8,5.8,24895,144293
"2016-08-14",25138.8,5.8,24895,144293
"2016-08-15",25251.8,5.77,25008,144293
