"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-05-01",50153.1,6.18,49965,308880
"2016-05-02",46993.2,0,47805,0
"2016-05-03",46404.24,2.66,46404,123552
"2016-05-04",47562.36,5.42,45612,247104
"2016-05-05",45762.36,5.4,45762,247104
"2016-05-06",47812.36,5.17,47812,247104
"2016-05-07",47812.36,5.17,47812,247104
"2016-05-08",47962.36,5.15,47962,247104
"2016-05-09",48362.36,5.11,48362,247104
"2016-05-10",52562.36,4.7,52562,247104
"2016-05-11",48562.36,5.09,48562,247104
"2016-05-12",48434.44,0,51234,0
"2016-05-13",48813.5,2.55,48414,123552
"2016-05-14",48813.5,1.27,48814,61776
"2016-05-15",50216.74,8.94,48355,432432
"2016-05-16",50809.76,0,50648,0
"2016-05-17",54194.02,4.89,50557,247104
"2016-05-18",53737.22,4.65,53187,247104
"2016-05-19",55831.38,4.68,52856,247104
"2016-05-20",56990.46,3.26,56828,185328
"2016-05-21",56990.46,3.25,56990,185328
"2016-05-22",57028.46,3.25,57028,185328
"2016-05-23",56465.46,3.28,56465,185328
"2016-05-24",59407.52,2.17,57045,123552
"2016-05-25",55703.32,8.71,56753,494208
"2016-05-26",55703.32,0,0,0
"2016-05-27",56411.44,3.33,55661,185328
"2016-05-28",56411.44,0,0,0
"2016-05-29",56433.52,4.39,56309,247104
"2016-05-30",56483.52,4.37,56484,247104
"2016-05-31",58581.74,4.31,57394,247104
"2016-06-01",60226.86,4.27,57865,247104
"2016-06-02",58839.04,8.4,58839,494208
"2016-06-03",61142.64,8.26,59830,494208
"2016-06-04",61142.64,8.08,61143,494208
"2016-06-05",62342.64,7.93,62343,494208
"2016-06-06",58723.8,0,62343,0
"2016-06-07",60761.16,8.59,57548,494208
"2016-06-08",57645.24,4.29,57645,247104
"2016-06-09",59167.32,2.12,58417,123552
"2016-06-10",61122.88,8.43,58623,494208
"2016-06-11",61122.88,0,0,0
"2016-06-12",62762.02,7.08,61074,432432
"2016-06-13",62417.08,7.82,63204,494208
"2016-06-14",63859.64,7.9,62585,494208
"2016-06-15",67987.92,7.71,64088,494208
"2016-06-16",68417.02,7.61,64967,494208
"2016-06-17",65251.6,7.44,66452,494208
"2016-06-18",65251.6,0,0,0
"2016-06-19",65251.6,0,0,0
"2016-06-20",65251.6,0,0,0
"2016-06-21",65823.68,3.79,65186,247104
"2016-06-22",67159.72,2.85,65122,185328
"2016-06-23",54105.88,9.14,54068,494208
"2016-06-24",57860.44,9.4,52560,494208
"2016-06-25",57860.44,0,0,0
"2016-06-26",58582.52,4.28,57795,247104
"2016-06-27",51480.6,8.95,55193,494208
"2016-06-28",54201.08,10.32,47875,494208
"2016-06-29",56773.16,3.39,54635,185328
"2016-06-30",57224.3,4.35,56811,247104
"2016-07-01",55143.78,9.78,56869,555984
"2016-07-02",55143.78,1.12,55106,61776
"2016-07-03",54993.78,1.12,54956,61776
"2016-07-04",56648.98,6.78,54699,370656
"2016-07-05",55457.6,8.85,55858,494208
"2016-07-06",50728.4,9.75,50690,494208
"2016-07-07",50261.7,7.84,47286,370656
"2016-07-08",52452.12,9.26,53364,494208
"2016-07-09",52452.12,0,0,0
"2016-07-10",53021.28,9.48,52108,494208
"2016-07-11",53340.44,7,52927,370656
"2016-07-12",54062.52,4.64,53275,247104
"2016-07-13",53668.54,3.52,52618,185328
"2016-07-14",53494.04,7.25,51093,370656
"2016-07-15",51344.04,4.82,51306,247104
"2016-07-16",51344.04,4.82,51306,247104
"2016-07-17",54210.28,4.64,53272,247104
"2016-07-18",54432.36,9.29,53194,494208
"2016-07-19",54132.36,9.14,54094,494208
"2016-07-20",49664.84,9.96,49627,494208
"2016-07-21",43229.8,11.08,44604,494208
"2016-07-22",43101.88,5.74,43026,247104
"2016-07-23",43101.88,5.74,43026,247104
"2016-07-24",43242.94,1.44,43005,61776
"2016-07-25",45635.32,11.56,42759,494208
"2016-07-26",46641.02,10.76,45915,494208
"2016-07-27",46115.88,10.6,46640,494208
"2016-07-28",45854.2,10.8,45778,494208
"2016-07-29",43454.2,11.39,43378,494208
"2016-07-30",43454.2,11.39,43378,494208
"2016-07-31",42198.36,0,43322,0
"2016-08-01",40326.64,12.65,39076,494208
"2016-08-02",41360.44,12.36,39971,494208
"2016-08-03",42667.28,12,41191,494208
"2016-08-04",42074.76,14.71,41999,617760
"2016-08-05",34379.96,0,35929,0
"2016-08-06",34379.96,0,0,0
"2016-08-07",34379.96,0,0,0
"2016-08-08",34379.96,0,0,0
"2016-08-09",33668.28,14.45,34192,494208
"2016-08-10",34512.44,14.69,33636,494208
"2016-08-11",37520.56,10.24,36195,370656
"2016-08-12",37595.56,3.29,37520,123552
"2016-08-13",37595.56,3.29,37520,123552
"2016-08-14",37645.56,3.29,37570,123552
"2016-08-15",37444.9,12.98,38069,494208
"2016-08-16",37889.1,13.36,36988,494208
"2016-08-17",39161.2,9.61,38585,370656
"2016-08-18",39833.3,9.68,38307,370656
"2016-08-19",41477.5,12.67,39002,494208
"2016-08-20",41477.5,5.97,41364,247104
"2016-08-21",40877.5,6.06,40764,247104
"2016-08-22",41127.5,6.02,41014,247104
