"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-08-21",25000,0,0,0
"2016-08-22",25000,0,0,0
"2016-08-23",25000,0,0,0
"2016-08-24",25000,0,0,0
"2016-08-25",24906.04,3.27,24753,81000
"2016-08-26",24443.12,3.81,24405,93000
"2016-08-27",24443.12,0,0,0
"2016-08-28",24443.12,0,0,0
"2016-08-29",24369.16,3.35,24210,81000
"2016-08-30",23735.2,3.36,24122,81000
"2016-08-31",24721.24,3.45,23488,81000
"2016-09-01",25237.28,3.31,24474,81000
"2016-09-02",25443.32,3.24,24990,81000
"2016-09-03",25443.32,0,0,0
"2016-09-04",25443.32,0,0,0
"2016-09-05",25443.4,3.68,25292,93000
"2016-09-06",24735.48,3.74,24882,93000
"2016-09-07",25051.52,3.31,24489,81000
"2016-09-08",26267.56,3.27,24805,81000
"2016-09-09",27043.6,3.11,26021,81000
"2016-09-10",27043.6,0,0,0
"2016-09-11",27066.62,3.02,26804,81000
"2016-09-12",26157.68,3.47,26833,93000
"2016-09-13",26653.72,3.13,25911,81000
"2016-09-14",27289.76,3.07,26407,81000
"2016-09-15",27289.76,0,0,0
"2016-09-16",27206.84,3.39,27419,93000
"2016-09-17",27206.84,0,0,0
"2016-09-18",27499.86,3,26967,81000
"2016-09-19",27002.88,0,26920,0
"2016-09-20",26351.94,3.14,25776,81000
"2016-09-21",26707.98,3.09,26242,81000
"2016-09-22",27384.02,3.01,26878,81000
"2016-09-23",28667.04,0,28201,0
"2016-09-24",28667.04,0,0,0
"2016-09-25",28667.04,0,0,0
"2016-09-26",28828.08,2.87,28187,81000
"2016-09-27",29109.12,2.86,28348,81000
"2016-09-28",29412.2,3.26,28510,93000
"2016-09-29",29412.2,0,0,0
"2016-09-30",29412.2,0,0,0
"2016-10-01",29412.2,0,0,0
"2016-10-02",29412.2,0,0,0
"2016-10-03",28975.28,3.29,28288,93000
"2016-10-04",28963.3,2.84,28502,81000
"2016-10-05",29654.34,2.79,29033,81000
"2016-10-06",29843.4,2.78,29125,81000
"2016-10-07",30191.42,2.76,29370,81000
"2016-10-08",30191.42,2.72,29725,81000
"2016-10-09",30451.42,2.7,29985,81000
"2016-10-10",31240.48,2.71,29844,81000
"2016-10-11",31240.48,0,0,0
"2016-10-12",31240.48,0,0,0
"2016-10-13",30583.56,3.02,30837,93000
"2016-10-14",29917.64,3.16,29438,93000
"2016-10-15",29917.64,0,0,0
"2016-10-16",29917.64,0,0,0
"2016-10-17",29584.68,2.75,29438,81000
"2016-10-18",29403.74,2.8,28882,81000
"2016-10-19",29996.76,0,29541,0
"2016-10-20",30472.8,2.74,29517,81000
"2016-10-21",30472.8,0,0,0
"2016-10-22",30472.8,0,0,0
"2016-10-23",30325.82,2.73,29627,81000
"2016-10-24",30378.84,0,29670,0
"2016-10-25",30416.88,2.73,29666,81000
"2016-10-26",30416.88,0,0,0
"2016-10-27",30285.92,2.73,29704,81000
"2016-10-28",30906.96,2.74,29573,81000
"2016-10-29",30906.96,0,0,0
"2016-10-30",30906.96,0,0,0
"2016-10-31",32100,2.68,30194,81000
"2016-11-01",32100,0,0,0
"2016-11-02",32837.08,2.58,31401,81000
"2016-11-03",32734.12,2.52,32124,81000
"2016-11-04",32510.2,2.89,32199,93000
"2016-11-05",32510.2,0,0,0
"2016-11-06",32510.2,0,0,0
"2016-11-07",31900.3,2.98,31173,93000
"2016-11-08",33399.38,3.02,30823,93000
"2016-11-09",30955.4,0,31253,0
"2016-11-10",30955.4,0,0,0
"2016-11-11",31659.44,2.68,30242,81000
"2016-11-12",31659.44,0,0,0
"2016-11-13",31659.44,0,0,0
"2016-11-14",31453.5,2.66,30469,81000
"2016-11-15",32586.52,0,31988,0
"2016-11-16",32133.56,2.54,31874,81000
"2016-11-17",31582.62,2.63,30763,81000
"2016-11-18",31246.64,0,30597,0
"2016-11-19",31246.64,0,0,0
"2016-11-20",31701.66,2.67,30308,81000
"2016-11-21",32963.68,0,32153,0
"2016-11-22",32595.72,2.53,32018,81000
"2016-11-23",32595.72,0,0,0
"2016-11-24",32708.74,2.56,31657,81000
"2016-11-25",34311.76,0,32880,0
"2016-11-26",34311.76,0,0,0
"2016-11-27",34311.76,0,0,0
"2016-11-28",34276.8,2.43,33366,81000
"2016-11-29",34893.84,2.43,33331,81000
"2016-11-30",36343.88,2.39,33948,81000
"2016-12-01",35747.92,2.29,35398,81000
"2016-12-02",35747.92,0,0,0
"2016-12-03",35747.92,0,0,0
"2016-12-04",35747.92,0,0,0
"2016-12-05",34860.98,2.39,33929,81000
"2016-12-06",35286,0,34422,0
"2016-12-07",35740.04,2.36,34340,81000
"2016-12-08",35615.12,2.66,34937,93000
"2016-12-09",35582.16,2.34,34669,81000
