"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-01-17",250000,0,0,0
"2019-01-18",250000,0,0,0
"2019-01-19",250000,0,0,0
"2019-01-20",250422,2.9,249768,723291
"2019-01-21",251744,2.87,251512,722130
"2019-01-22",258268,0,254911,0
"2019-01-23",253021,1.35,252789,340339
"2019-01-24",236905,1.45,236673,343637
"2019-01-25",254722,1.34,254490,340339
"2019-01-26",254722,1.34,254490,340339
"2019-01-27",259433,1.31,259201,340339
"2019-01-28",264333,0,260535,0
"2019-01-29",264333,0,0,0
"2019-01-30",259536,0.93,259304,241398
"2019-01-31",257593,0.94,257361,241398
"2019-02-01",259872,0.93,259640,241398
"2019-02-02",259872,0.93,259640,241398
"2019-02-03",258737,0.93,258505,241398
"2019-02-04",257311,0.94,257079,241398
"2019-02-05",257568,0.94,257336,241398
"2019-02-06",267446,0,261098,0
"2019-02-07",267446,0,0,0
"2019-02-08",267446,0,0,0
"2019-02-09",267446,0,0,0
"2019-02-10",267446,0,0,0
"2019-02-11",264518,1.81,264286,478946
"2019-02-12",261500,1.83,261268,478946
"2019-02-13",255499,1.89,255910,483311
"2019-02-14",274144,1.77,270383,477612
"2019-02-15",274998,1.74,274766,477612
"2019-02-16",274998,1.74,274766,477612
"2019-02-17",277025,1.73,276561,477612
"2019-02-18",274481,1.74,274017,477612
"2019-02-19",281074,3.4,280610,955224
"2019-02-20",285791,1.67,286661,477612
"2019-02-21",286908,1.67,286444,477612
"2019-02-22",291248,0,292946,0
"2019-02-23",291248,0,0,0
"2019-02-24",291248,0,0,0
"2019-02-25",296149,0.01,290784,4322
"2019-02-26",307191,1.62,295685,479866
"2019-02-27",298127,1.61,297663,479866
"2019-02-28",309337,0,310760,0
"2019-03-01",313468,0.01,308873,4322
"2019-03-02",313468,0,0,0
"2019-03-03",313468,0,0,0
"2019-03-04",313468,0,0,0
"2019-03-05",313468,0,0,0
"2019-03-06",317248,1.53,313004,480000
"2019-03-07",317248,0,0,0
"2019-03-08",317248,0,0,0
"2019-03-09",317248,0,0,0
"2019-03-10",317248,0,0,0
"2019-03-11",321090,0.01,316784,4290
"2019-03-12",318721,0,320464,0
"2019-03-13",318721,0,0,0
"2019-03-14",326350,1.07,318257,339024
"2019-03-15",326350,0,0,0
"2019-03-16",326350,0,0,0
"2019-03-17",326350,0,0,0
"2019-03-18",326350,0,0,0
"2019-03-19",326350,0,0,0
"2019-03-20",325744,1.49,325654,483637
"2019-03-21",332148,1.46,330887,483637
"2019-03-22",336080,0,332157,0
"2019-03-23",336080,0,0,0
"2019-03-24",335799,1.44,335384,483637
"2019-03-25",337269,1.44,336573,483637
"2019-03-26",342995,1.06,338798,358736
"2019-03-27",342995,0,0,0
"2019-03-28",342806,1.41,342299,482102
"2019-03-29",339550,1.42,338854,482102
"2019-03-30",339550,1.42,338854,482102
"2019-03-31",344333,1.4,343637,482102
"2019-04-01",345474,0,341527,0
"2019-04-02",345474,0,0,0
"2019-04-03",346985,0.95,344778,326246
"2019-04-04",339385,0.96,338689,325258
"2019-04-05",338828,0.96,338132,323074
"2019-04-06",338828,0.96,338132,323074
"2019-04-07",338590,0.96,337894,323074
"2019-04-08",336518,1.92,336879,646147
"2019-04-09",341190,1.9,340494,646147
"2019-04-10",330667,1.96,329971,646147
"2019-04-11",330876,1.96,330180,646147
"2019-04-12",326847,1.98,326151,646147
"2019-04-13",326847,1.98,326151,646147
"2019-04-14",329423,1.97,328727,646147
"2019-04-15",327935,1.98,327239,649133
"2019-04-16",300420,2.95,299724,885122
"2019-04-17",299028,5.16,298100,1537662
"2019-04-18",289107,5.33,288179,1534628
