"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-10-15",25000,0,0,0
"2017-10-16",25000,0,0,0
"2017-10-17",25567.6,0.62,24766,15250
"2017-10-18",25791.88,1.98,25523,50427
"2017-10-19",26263.3,1.77,25540,45237
"2017-10-20",26942.24,2.02,26008,52593
"2017-10-21",26942.24,0,0,0
"2017-10-22",26942.24,0,0,0
"2017-10-23",26378.04,0.76,26712,20197
"2017-10-24",26527.88,1.93,26128,50467
"2017-10-25",26060.02,1.92,25814,49592
"2017-10-26",26549.74,1.97,25637,50613
"2017-10-27",27166.16,1.89,26288,49560
"2017-10-28",27166.16,0,0,0
"2017-10-29",27166.16,0,0,0
"2017-10-30",27161.22,0.18,26931,4940
"2017-10-31",27784.7,1.91,26731,51089
"2017-11-01",26737.62,1.81,27409,49585
"2017-11-02",27477.38,1.88,26456,49704
"2017-11-03",27996.48,1.86,27024,50244
"2017-11-04",27996.48,0,0,0
"2017-11-05",27996.48,0,0,0
"2017-11-06",28449.74,0.73,27760,20278
"2017-11-07",27858.9,1.88,27800,52395
"2017-11-08",28454.18,1.97,27631,54472
"2017-11-09",28823.86,1.91,27895,53300
"2017-11-10",28819.98,0.9,28581,25606
"2017-11-11",28819.98,0,0,0
"2017-11-12",28819.98,0,0,0
"2017-11-13",28731.46,0.18,28587,5288
"2017-11-14",30467.44,0.55,28484,15662
"2017-11-15",31697.8,0.52,29996,15525
"2017-11-16",32238.22,1.3,31217,40618
"2017-11-17",32761.64,0.35,31801,11045
"2017-11-18",32761.64,0,0,0
"2017-11-19",32761.64,0,0,0
"2017-11-20",32761.64,0,0,0
"2017-11-21",33401.78,1.21,32285,39215
"2017-11-22",33187.98,0.33,32935,10713
"2017-11-23",33187.98,0,0,0
"2017-11-24",33187.98,0,0,0
"2017-11-25",33187.98,0,0,0
"2017-11-26",33187.98,0,0,0
"2017-11-27",33187.98,0,0,0
"2017-11-28",32828.4,0.46,32717,14919
"2017-11-29",32856.06,0.32,32358,10324
"2017-11-30",33926.28,0.64,32382,20747
"2017-12-01",34063.84,0.31,33463,10463
"2017-12-02",34063.84,0,0,0
"2017-12-03",34063.84,0,0,0
"2017-12-04",34063.84,0,0,0
"2017-12-05",33814.7,0.16,33604,5229
"2017-12-06",34324.68,0.61,33346,20505
"2017-12-07",33957.66,0.63,33852,21347
"2017-12-08",34103.3,0.43,33489,14344
"2017-12-09",34103.3,0,0,0
"2017-12-10",34103.3,0,0,0
"2017-12-11",34103.3,0,0,0
"2017-12-12",33996.3,0.15,33638,5007
"2017-12-13",34153.86,0.14,33531,4665
"2017-12-14",34336.08,0.16,33693,5460
"2017-12-15",34269.56,0.3,33644,10030
"2017-12-16",34269.56,0,0,0
"2017-12-17",34269.56,0,0,0
"2017-12-18",34269.56,0,0,0
"2017-12-19",34426.46,0.15,33578,5156
"2017-12-20",33764.76,0.6,33639,20083
"2017-12-21",33474.64,0.14,33071,4713
"2017-12-22",33474.64,0,0,0
"2017-12-23",33474.64,0,0,0
"2017-12-24",33474.64,0,0,0
"2017-12-25",33474.64,0,0,0
"2017-12-26",33474.64,0,0,0
"2017-12-27",33474.64,0,0,0
"2017-12-28",33474.64,0,0,0
"2017-12-29",33474.64,0,0,0
"2017-12-30",33474.64,0,0,0
"2017-12-31",33474.64,0,0,0
"2018-01-01",33474.64,0,0,0
"2018-01-02",33474.64,0,0,0
"2018-01-03",33518.24,0.16,32780,5280
"2018-01-04",33519.4,0.15,32827,4956
"2018-01-05",33390.1,0.15,32827,4813
"2018-01-06",33390.1,0,0,0
"2018-01-07",33390.1,0,0,0
"2018-01-08",33390.1,0,0,0
"2018-01-09",33550.56,0.14,32700,4428
"2018-01-10",33550.56,0,0,0
"2018-01-11",33853.26,0.17,32858,5507
"2018-01-12",33853.26,0,0,0
"2018-01-13",33853.26,0,0,0
"2018-01-14",33853.26,0,0,0
"2018-01-15",33853.26,0,0,0
"2018-01-16",33796.08,0.31,32930,10056
"2018-01-17",33804.32,0.44,32870,14549
"2018-01-18",33616.44,0.62,32869,20505
"2018-01-19",33433.06,0.31,32693,10170
"2018-01-20",33433.06,0,0,0
"2018-01-21",33433.06,0,0,0
"2018-01-22",33012.56,0.14,32510,4637
"2018-01-23",33310.34,1.73,32054,55608
"2018-01-24",33354.58,1.53,31789,48733
"2018-01-25",31417.12,1.86,32394,60159
"2018-01-26",30703.6,1.87,30605,57155
"2018-01-27",30703.6,0,0,0
"2018-01-28",30703.6,0,0,0
"2018-01-29",30703.6,0,0,0
"2018-01-30",29779.08,1.93,29761,57553
"2018-01-31",30528.7,2.19,28821,63023
"2018-02-01",29209.94,2.15,28523,61255
"2018-02-02",28969.18,2.19,28139,61675
"2018-02-03",28969.18,0,0,0
"2018-02-04",28969.18,0,0,0
"2018-02-05",28524,0.69,28040,19411
"2018-02-06",29222.96,1.94,26614,51672
"2018-02-07",29906.26,2.13,27478,58498
"2018-02-08",28416.72,2.17,28505,61962
"2018-02-09",29266.18,2.23,28326,63217
"2018-02-10",29266.18,0,0,0
"2018-02-11",29266.18,0,0,0
"2018-02-12",29046.5,0.54,28325,15349
"2018-02-13",28973.5,2.26,27845,62998
"2018-02-14",29564.76,2.25,27778,62629
"2018-02-15",28969.5,2.22,28364,63096
"2018-02-16",30783.32,2.27,26745,60781
"2018-02-17",30783.32,0,0,0
"2018-02-18",30783.32,0,0,0
"2018-02-19",30783.32,0,0,0
"2018-02-20",30366.12,1.54,29608,45514
"2018-02-21",31524.02,2.04,29148,59601
"2018-02-22",31470.28,2.06,30314,62329
"2018-02-23",33726.58,2.08,30009,62533
"2018-02-24",33726.58,0,0,0
"2018-02-25",33726.58,0,0,0
"2018-02-26",33646.18,0.6,32555,19601
"2018-02-27",33892.34,1.83,32461,59448
"2018-02-28",35075.66,1.92,32686,62606
"2018-03-01",34910.36,1.82,33252,60607
"2018-03-02",35683.6,1.6,33760,53896
"2018-03-03",35683.6,0,0,0
"2018-03-04",35683.6,0,0,0
"2018-03-05",35683.6,0,0,0
"2018-03-06",35561.48,1,34488,34579
"2018-03-07",37208.56,1.62,34369,55708
"2018-03-08",38033.78,1.55,36012,55857
"2018-03-09",37109.5,1.68,36309,60933
"2018-03-10",37109.5,0,0,0
"2018-03-11",37109.5,0,0,0
"2018-03-12",37471.5,0.14,35955,5058
"2018-03-13",37308.02,0.8,36290,29202
"2018-03-14",36433,0.72,36137,26123
"2018-03-15",37339.36,1.73,35153,60856
"2018-03-16",38842.2,1.13,35913,40654
"2018-03-17",38842.2,0,0,0
"2018-03-18",38842.2,0,0,0
"2018-03-19",38916.84,0.14,37456,5195
"2018-03-20",39327.18,0.26,37533,9714
"2018-03-21",40090.72,0.4,37933,15029
"2018-03-22",39611.44,0.78,38684,30324
"2018-03-23",39432.9,0.13,38230,5159
"2018-03-24",39432.9,0,0,0
"2018-03-25",39432.9,0,0,0
"2018-03-26",39432.9,0,0,0
"2018-03-27",39079.86,0.39,38046,14994
"2018-03-28",39157.16,0.53,37679,19941
"2018-03-29",38777.16,0.24,37766,9235
"2018-03-30",38777.16,0,0,0
"2018-03-31",38777.16,0,0,0
"2018-04-01",38777.16,0,0,0
"2018-04-02",38631.3,0.12,37396,4314
"2018-04-03",38936.02,0.12,37245,4490
"2018-04-04",39306.26,0.14,37554,5151
"2018-04-05",39285.96,0.39,37920,14621
"2018-04-06",38962.92,0.14,37904,5177
"2018-04-07",38962.92,0,0,0
"2018-04-08",38962.92,0,0,0
"2018-04-09",38962.92,0,0,0
"2018-04-10",38725.4,0.14,37575,5076
"2018-04-11",38669.56,0.13,37344,4747
"2018-04-12",38557.66,0.26,37280,9600
"2018-04-13",38557.66,0,0,0
"2018-04-14",38557.66,0,0,0
"2018-04-15",38557.66,0,0,0
"2018-04-16",38557.66,0,0,0
"2018-04-17",38720.36,0.42,36944,15337
"2018-04-18",39038.12,0.81,37098,29888
"2018-04-19",37294.16,1.92,37395,71619
"2018-04-20",37542.76,1.23,35386,43364
"2018-04-21",37542.76,0,0,0
"2018-04-22",37542.76,0,0,0
"2018-04-23",37459.64,0.56,35923,20215
"2018-04-24",35048.36,2.11,34772,73214
"2018-04-25",34568.82,2.12,33020,69963
"2018-04-26",36097.62,2.17,32911,71426
"2018-04-27",34716.44,2.14,33781,72433
"2018-04-28",34716.44,0,0,0
"2018-04-29",34716.44,0,0,0
