"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-08-29",24985.7,0.22,24999,5508
"2016-08-30",25036.4,0.43,24984,10643
"2016-08-31",25067.4,0.42,25067,10643
"2016-09-01",25167.4,0.42,25167,10643
"2016-09-02",25266.4,0.42,25266,10643
"2016-09-03",25266.4,0.42,25266,10643
"2016-09-04",25266.4,0.42,25266,10643
"2016-09-05",25266.4,0.42,25204,10643
"2016-09-06",25321.1,0.57,25266,14322
"2016-09-07",25278.1,0.52,25216,13168
"2016-09-08",25439.1,0.52,25377,13168
"2016-09-09",25059.1,0.53,24997,13168
"2016-09-10",25059.1,0.53,24997,13168
"2016-09-11",25059.1,0.53,24997,13168
"2016-09-12",25154.1,0.52,25092,13168
"2016-09-13",24843.1,0.53,24781,13168
"2016-09-14",24710.1,0.71,24776,17488
"2016-09-15",24878.1,0.7,24816,17488
"2016-09-16",24894.1,0.7,24832,17488
"2016-09-17",24894.1,0.7,24832,17488
"2016-09-18",24894.1,0.7,24832,17488
"2016-09-19",24863.8,0.48,24831,11980
"2016-09-20",25022.5,0.41,24941,10319
"2016-09-21",25196.5,0.41,25135,10319
"2016-09-22",25139.5,0.41,25078,10319
"2016-09-23",25038.2,0.21,24993,5184
"2016-09-24",25038.2,0.21,24976,5184
"2016-09-25",25038.2,0.21,24976,5184
"2016-09-26",25092.2,0.21,25030,5184
"2016-09-27",25062.2,0.21,25000,5184
"2016-09-28",24990.2,0.21,24928,5184
"2016-09-29",24912.2,0.31,24926,7726
"2016-09-30",24834.2,0.31,24772,7726
"2016-10-01",24834.2,0.31,24772,7726
"2016-10-02",24834.2,0.31,24772,7726
"2016-10-03",24808.2,0.31,24746,7726
"2016-10-04",24878.2,0.31,24816,7726
"2016-10-05",25008.2,0.31,24884,7726
"2016-10-06",25002.2,0.31,24878,7726
"2016-10-07",25250.2,0.34,24943,8590
"2016-10-08",25250.2,0.34,25126,8590
"2016-10-09",25250.2,0.34,25126,8590
"2016-10-10",25443.2,0.34,25319,8590
"2016-10-11",25347.2,0.34,25223,8590
"2016-10-12",25324.2,0.34,25200,8590
"2016-10-13",25532.2,0.24,25197,5998
"2016-10-14",25470.2,0.24,25346,5998
"2016-10-15",25470.2,0.24,25346,5998
"2016-10-16",25470.2,0.24,25346,5998
"2016-10-17",25446.2,0.24,25322,5998
"2016-10-18",25474.2,0.24,25350,5998
"2016-10-19",25430.2,0.24,25306,5998
"2016-10-20",25420.2,0.24,25296,5998
"2016-10-21",25324.2,0.24,25200,5998
"2016-10-22",25324.2,0.24,25200,5998
"2016-10-23",25324.2,0.24,25200,5998
"2016-10-24",25288.2,0.45,25153,11242
"2016-10-25",25031.2,0.45,24907,11242
"2016-10-26",24830.2,0.32,24706,7786
"2016-10-27",24721.2,0.1,24587,2542
"2016-10-28",24713.2,0.1,24589,2542
"2016-10-29",24713.2,0.1,24589,2542
"2016-10-30",24713.2,0.1,24589,2542
"2016-10-31",24687.2,0,24585,0
"2016-11-01",24687.2,0,0,0
"2016-11-02",24687.2,0,0,0
"2016-11-03",24687.2,0,0,0
"2016-11-04",24687.2,0,0,0
"2016-11-05",24687.2,0,0,0
"2016-11-06",24687.2,0,0,0
"2016-11-07",24687.2,0,0,0
"2016-11-08",24687.2,0,0,0
"2016-11-09",24756.2,0.12,24500,2972
"2016-11-10",24855.2,0.12,24669,2972
"2016-11-11",24793.2,0.21,24664,5272
"2016-11-12",24793.2,0.21,24607,5272
"2016-11-13",24793.2,0.21,24607,5272
"2016-11-14",24874.6,0.32,24602,7834
"2016-11-15",24975.6,0.32,24790,7834
"2016-11-16",24827.6,0.32,24642,7834
"2016-11-17",24774.6,0.32,24589,7834
"2016-11-18",24663.6,0.32,24478,7834
"2016-11-19",24661.6,0.32,24476,7834
"2016-11-20",24661.6,0.32,24476,7834
"2016-11-21",24784.9,0.42,24474,10282
"2016-11-22",24832.9,0.42,24647,10282
"2016-11-23",25068.9,0.44,24840,10876
"2016-11-24",25068.9,0.44,24883,10876
"2016-11-25",25020.9,0.44,24835,10876
"2016-11-26",25020.9,0.44,24835,10876
"2016-11-27",25020.9,0.44,24835,10876
"2016-11-28",24856.9,0.44,24671,10876
"2016-11-29",24745.9,0.44,24560,10876
"2016-11-30",25026.3,0.43,24810,10788
"2016-12-01",25011.6,0.54,25056,13618
"2016-12-02",25018.1,0.55,24844,13770
"2016-12-03",25018.1,0.55,24832,13770
"2016-12-04",25018.1,0.56,24770,13770
"2016-12-05",25375.4,0.41,25176,10204
"2016-12-06",25513.1,0.29,25197,7236
"2016-12-07",25663.1,0.28,25415,7236
"2016-12-08",25739.4,0.4,25477,10178
"2016-12-09",25740.4,0.4,25492,10178
"2016-12-10",25740.4,0.4,25492,10178
"2016-12-11",25740.4,0.4,25492,10178
"2016-12-12",25576.1,0.3,25376,7715
"2016-12-13",25621.1,0.3,25373,7715
"2016-12-14",25444.1,0.21,25298,5241
"2016-12-15",25555.45,0.22,25188,5461
"2016-12-16",25765.75,0.12,25516,3054
"2016-12-17",25765.75,0.12,25518,3054
"2016-12-18",25767.75,0.12,25520,3054
"2016-12-19",25747.75,0.12,25500,3054
"2016-12-20",25761.75,0.12,25514,3054
"2016-12-21",25739.75,0.12,25492,3054
"2016-12-22",25690.9,0.58,25457,14798
"2016-12-23",25718.9,0.58,25471,14798
"2016-12-24",25718.9,0.58,25471,14798
"2016-12-25",25718.9,0.58,25471,14798
"2016-12-26",25718.9,0.58,25471,14798
"2016-12-27",25727.9,0.58,25480,14798
"2016-12-28",25745.3,0.33,25428,8464
"2016-12-29",25831.3,0.33,25583,8464
"2016-12-30",25757.3,0.33,25509,8464
"2016-12-31",25757.3,0.33,25509,8464
"2017-01-01",25757.3,0.33,25509,8464
"2017-01-02",25757.3,0.33,25509,8464
"2017-01-03",25827.05,0.12,25508,3054
"2017-01-04",25860.45,0.24,25537,6179
"2017-01-05",25899.45,0.24,25589,6179
"2017-01-06",25883.05,0.36,25588,9224
"2017-01-07",25883.05,0.36,25573,9224
"2017-01-08",25883.05,0.36,25573,9224
"2017-01-09",25859.05,0.36,25549,9224
"2017-01-10",25838.05,0.24,25547,6170
"2017-01-11",25843.05,0.34,25482,8729
"2017-01-12",25821.05,0.42,25531,10739
"2017-01-13",25880.25,0.52,25533,13273
"2017-01-14",25881.25,0.52,25571,13273
"2017-01-15",25881.25,0.52,25571,13273
"2017-01-16",25881.25,0.52,25571,13273
"2017-01-17",25945.15,0.61,25666,15745
"2017-01-18",25931.15,0.49,25621,12620
"2017-01-19",26019.15,0.59,25620,15038
"2017-01-20",26115.65,0.49,25814,12566
"2017-01-21",26115.65,0.49,25806,12566
"2017-01-22",26115.65,0.49,25806,12566
"2017-01-23",26182.35,0.63,25841,16323
"2017-01-24",26500.35,0.88,26190,23122
"2017-01-25",26662.85,0.73,26345,19162
"2017-01-26",26464.1,0.63,26349,16602
"2017-01-27",26408.15,0.53,26089,13703
"2017-01-28",26408.15,0.43,26098,11275
"2017-01-29",26410.15,0.43,26100,11275
"2017-01-30",26480.15,0.48,26099,12496
"2017-01-31",26626.85,0.47,26347,12448
"2017-02-01",26644.85,0.47,26335,12448
"2017-02-02",26682.85,0.47,26311,12448
"2017-02-03",26599.85,0.47,26228,12448
"2017-02-04",26599.85,0.47,26228,12448
"2017-02-05",26598.85,0.47,26227,12448
"2017-02-06",26728.65,0.62,26253,16162
"2017-02-07",26886.45,0.63,26240,16642
"2017-02-08",26852.45,0.48,26480,12632
"2017-02-09",26838.45,0.48,26466,12632
"2017-02-10",26721.45,0.57,26466,15123
"2017-02-11",26721.45,0.57,26349,15123
"2017-02-12",26718.45,0.57,26346,15123
"2017-02-13",26851.15,0.8,26344,20975
"2017-02-14",26650.15,0.57,26443,15123
"2017-02-15",26784.75,0.63,26276,16456
"2017-02-16",26858.75,0.72,26410,18910
"2017-02-17",26805.75,0.5,26395,13323
"2017-02-18",26805.75,0.42,26434,11160
"2017-02-19",26804.75,0.42,26433,11160
"2017-02-20",26804.75,0.42,26433,11160
"2017-02-21",27005.75,0.52,26430,13683
"2017-02-22",27006.75,0.51,26635,13683
"2017-02-23",26967.45,0.61,26627,16186
"2017-02-24",26839.45,0.28,26467,7510
"2017-02-25",26838.45,0.28,26466,7510
"2017-02-26",26838.45,0.28,26466,7510
"2017-02-27",26766.45,0.19,26419,5056
"2017-02-28",26669.55,0.29,26387,7713
"2017-03-01",26669.55,0,0,0
"2017-03-02",26669.55,0,0,0
"2017-03-03",26722.95,0.1,26296,2560
"2017-03-04",26722.95,0.1,26351,2560
"2017-03-05",26722.95,0.1,26289,2560
"2017-03-06",26742.95,0.1,26309,2560
