"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-01-08",49053.85,9.62,49633,477367
"2018-01-09",49051.4,7.67,48587,372889
"2018-01-10",48651.4,0.66,48618,32070
"2018-01-11",49572.65,1.77,48618,85835
"2018-01-12",50065.5,3.22,50254,161878
"2018-01-13",50065.5,2.34,50033,116988
"2018-01-14",50065.5,2.34,50033,116988
"2018-01-15",50187.5,2.33,50155,116988
"2018-01-16",50449.85,1.82,50155,91430
"2018-01-17",50404.2,1.79,50344,90358
"2018-01-18",50042.8,0.69,50190,34550
"2018-01-19",49860.4,0.22,49872,11075
"2018-01-20",49860.4,0.22,49827,11075
"2018-01-21",49860.4,0.22,49827,11075
"2018-01-22",50168.65,4.9,49703,243506
"2018-01-23",52174.7,4.49,50136,225242
"2018-01-24",53137.7,1.62,52717,85496
"2018-01-25",52867.5,0.51,52945,26760
"2018-01-26",52652.2,2.57,52619,135036
"2018-01-27",52652.2,2.57,52619,135036
"2018-01-28",52652.2,2.57,52619,135036
"2018-01-29",52554.9,2.34,52429,122471
"2018-01-30",52262.9,0.26,52100,13625
"2018-01-31",52262.9,0,0,0
"2018-02-01",52262.9,0,0,0
"2018-02-02",52262.9,0,0,0
"2018-02-03",52262.9,0,0,0
"2018-02-04",52262.9,0,0,0
"2018-02-05",55127.3,1.72,52223,89584
"2018-02-06",57086.5,0.86,55094,47442
"2018-02-07",57055.7,0.41,57051,23304
"2018-02-08",57262.5,0.63,57195,36225
"2018-02-09",58362.1,0.74,57525,42527
"2018-02-10",58362.1,0.12,58296,6967
"2018-02-11",58362.1,0.12,58296,6967
"2018-02-12",58165.1,0.21,58214,12375
"2018-02-13",58294.1,0,58233,0
"2018-02-14",58573.9,0.43,58224,24934
"2018-02-15",58976.9,0.2,58508,11750
"2018-02-16",58976.9,0,0,0
"2018-02-17",58976.9,0,0,0
"2018-02-18",58976.9,0,0,0
"2018-02-19",58976.9,0,0,0
"2018-02-20",58809.5,0.42,58909,25030
"2018-02-21",58757.5,0,58744,0
"2018-02-22",58757.5,0,0,0
"2018-02-23",58757.5,0,0,0
"2018-02-24",58757.5,0,0,0
"2018-02-25",58757.5,0,0,0
"2018-02-26",58757.5,0,0,0
"2018-02-27",58802.1,0.31,58690,18342
"2018-02-28",58874.7,0,58787,0
"2018-03-01",58810.3,0.5,58794,29183
"2018-03-02",59380.3,0.36,58744,21167
"2018-03-03",59380.3,0.24,59314,14460
"2018-03-04",59380.3,0.24,59314,14460
"2018-03-05",59645.9,0.42,59602,25262
"2018-03-06",59696.5,0.27,59699,15905
"2018-03-07",59696.5,0,0,0
"2018-03-08",59657.7,0.56,59628,33600
"2018-03-09",60074.8,0.72,59911,43311
"2018-03-10",60074.8,0.71,59976,42626
"2018-03-11",60074.8,0.71,59976,42626
"2018-03-12",60253.4,0.56,59976,33789
"2018-03-13",60253.4,0,0,0
"2018-03-14",60253.4,0,0,0
"2018-03-15",60253.4,0,0,0
"2018-03-16",60253.4,0,0,0
"2018-03-17",60253.4,0,0,0
"2018-03-18",60253.4,0,0,0
"2018-03-19",60472.2,1.35,60149,81243
"2018-03-20",60369.2,1.12,60270,67792
"2018-03-21",60340.2,1.13,60241,67792
"2018-03-22",60179.7,1.56,60081,93436
"2018-03-23",60645.7,1.42,60106,85487
"2018-03-24",60645.7,0.51,60547,31147
"2018-03-25",60645.7,0.51,60547,31147
"2018-03-26",60247.7,0.78,60262,46719
"2018-03-27",60106.7,0.52,60149,31147
"2018-03-28",60103.7,0.39,60005,23198
"2018-03-29",60103.7,0.39,60005,23198
"2018-03-30",60100.7,0,60005,0
"2018-03-31",60100.7,0,0,0
"2018-04-01",60100.7,0,0,0
"2018-04-02",60100.7,0,0,0
"2018-04-03",60100.7,0,0,0
"2018-04-04",60100.7,0,0,0
"2018-04-05",59981.9,0.88,59995,52500
"2018-04-06",60107.9,0.66,59739,39427
"2018-04-07",60105.9,0,60009,0
"2018-04-08",60105.9,0,0,0
"2018-04-09",60149.1,0.86,59983,51558
"2018-04-10",60133.1,0.86,60001,51558
"2018-04-11",59883.1,0.86,59751,51558
"2018-04-12",59879.1,0.65,59644,38653
"2018-04-13",59904.1,0.43,59747,25748
"2018-04-14",59884.1,0,59772,0
"2018-04-15",59884.1,0,0,0
"2018-04-16",59884.1,0,0,0
"2018-04-17",59884.1,0,0,0
"2018-04-18",59884.1,0,0,0
"2018-04-19",59904.7,0.28,59751,16828
"2018-04-20",60495.7,0.14,59773,8414
"2018-04-21",60495.7,0,0,0
"2018-04-22",60495.7,0,0,0
"2018-04-23",60495.7,0,0,0
"2018-04-24",60495.7,0,0,0
"2018-04-25",60377.5,0.78,60354,46842
"2018-04-26",60501.1,0.52,60315,31160
"2018-04-27",60540.1,0.39,60408,23319
"2018-04-28",60537.1,0,60408,0
"2018-04-29",60537.1,0,0,0
"2018-04-30",60526.3,0.52,60402,31540
"2018-05-01",60455.5,1.05,60400,63508
"2018-05-02",60115.3,2.01,59983,120448
"2018-05-03",60336.9,1.79,60040,107403
"2018-05-04",60585.3,0.78,59983,46620
"2018-05-05",60583.3,0,60453,0
"2018-05-06",60583.3,0,0,0
"2018-05-07",60583.3,0,0,0
"2018-05-08",60583.3,0,0,0
"2018-05-09",60583.3,0,0,0
"2018-05-10",60583.3,0,0,0
"2018-05-11",60583.3,0,0,0
"2018-05-12",60583.3,0,0,0
"2018-05-13",60583.3,0,0,0
"2018-05-14",60583.3,0,0,0
"2018-05-15",60583.3,0,0,0
"2018-05-16",61075.7,0.75,60985,45489
"2018-05-17",60965.3,0.26,60813,15928
"2018-05-18",60965.3,0,0,0
"2018-05-19",60965.3,0,0,0
"2018-05-20",60965.3,0,0,0
"2018-05-21",60823.1,1.35,60796,82056
"2018-05-22",60769.1,1.35,60604,82056
"2018-05-23",60752.3,1.62,60389,97544
"2018-05-24",60722.3,1.36,60557,82056
"2018-05-25",60686.3,1.36,60521,82056
"2018-05-26",60680.3,0,60521,0
"2018-05-27",60680.3,0,0,0
"2018-05-28",60680.3,0,0,0
"2018-05-29",60680.3,0,0,0
"2018-05-30",60672.9,0.12,60514,7395
"2018-05-31",60797.5,0.73,60390,44370
"2018-06-01",60797.5,0,0,0
"2018-06-02",60797.5,0,0,0
"2018-06-03",60797.5,0,0,0
"2018-06-04",60741.1,1.7,60552,103062
"2018-06-05",60735.1,1.7,60570,103062
"2018-06-06",60985,1.28,60514,77226
"2018-06-07",60630.9,0.85,60544,51390
"2018-06-08",60608.7,0,60477,0
"2018-06-09",60608.7,0,0,0
"2018-06-10",60608.7,0,0,0
"2018-06-11",60494,2.52,60307,152179
"2018-06-12",60245,2.53,60047,152179
"2018-06-13",60156,2.54,59958,152179
"2018-06-14",59766,2.55,59568,152179
"2018-06-15",59814.5,2.09,59568,124689
"2018-06-16",59808.5,0,59617,0
"2018-06-17",59808.5,0,0,0
"2018-06-18",59808.5,0,0,0
"2018-06-19",59808.5,0,0,0
"2018-06-20",59808.5,0,0,0
