"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-04-26",25016,0.58,24799,14507
"2018-04-27",25075,0.68,24833,16961
"2018-04-28",25075,0.46,24874,11545
"2018-04-29",25062,0.46,24861,11545
"2018-04-30",25164,0.56,24812,13944
"2018-05-01",25516,0.55,25279,13921
"2018-05-02",25576,0.57,25360,14461
"2018-05-03",25654,0.57,25350,14439
"2018-05-04",25823,0.57,25526,14439
"2018-05-05",25823,0.47,25622,12039
"2018-05-06",25714,0.54,25498,13894
"2018-05-07",25892,0.55,25513,13916
"2018-05-08",26144,0.7,25881,18146
"2018-05-09",26058,0.7,25901,18155
"2018-05-10",25710,0.54,25856,13874
"2018-05-11",25668,0.54,25467,13874
"2018-05-12",25668,0.54,25467,13874
"2018-05-13",25629,0.55,25428,13874
"2018-05-14",25866,0.54,25665,13874
"2018-05-15",26147,0.53,25990,13874
"2018-05-16",26008,0.54,25807,13866
"2018-05-17",26259,0.54,25850,13911
"2018-05-18",26148,0.44,25947,11503
"2018-05-19",26148,0.44,25947,11503
"2018-05-20",26259,0.44,26058,11503
"2018-05-21",26437,0.35,26081,9114
"2018-05-22",26409,0.69,26245,18181
"2018-05-23",26240,0.79,26217,20581
"2018-05-24",26346,0.6,26252,15781
"2018-05-25",26393,0.68,26140,17654
"2018-05-26",26393,0.67,26192,17632
"2018-05-27",26471,0.75,26049,19474
"2018-05-28",26233,0.85,25796,21835
"2018-05-29",26170,0.94,25707,24235
"2018-05-30",26341,0.98,25787,25385
"2018-05-31",26620,1.11,26121,29079
"2018-06-01",26492,1.02,26090,26663
"2018-06-02",26492,1.02,26090,26663
"2018-06-03",26450,0.84,26050,21863
"2018-06-04",26479,0.75,26121,19463
"2018-06-05",26698,0.84,26055,21945
"2018-06-06",26554,0.51,26227,13368
"2018-06-07",26589,1.06,26254,27881
"2018-06-08",26548,1.04,26187,27332
"2018-06-09",26548,0.86,26146,22510
"2018-06-10",26548,0.86,26146,22510
"2018-06-11",26548,0.86,26146,22510
"2018-06-12",26094,0.87,25728,22466
"2018-06-13",25883,0.88,25481,22473
"2018-06-14",25501,0.89,25902,23025
"2018-06-15",25377,0.43,25151,10918
"2018-06-16",25377,0.34,24975,8518
"2018-06-17",25332,0.44,24975,10918
"2018-06-18",25465,0.51,24930,12766
"2018-06-19",25306,0.53,25063,13318
"2018-06-20",25360,0.46,24916,11448
"2018-06-21",25362,0.53,24968,13248
"2018-06-22",25516,0.7,25087,17451
"2018-06-23",25516,0.53,25114,13228
"2018-06-24",25516,0.53,25114,13228
"2018-06-25",25516,0.53,25114,13228
"2018-06-26",25557,0.92,24956,22889
"2018-06-27",25643,0.82,24912,20489
"2018-06-28",25521,0.39,25040,9644
"2018-06-29",25521,0.39,24918,9622
"2018-06-30",25558,0.39,24955,9622
"2018-07-01",25558,0.39,24955,9622
"2018-07-02",25558,0.29,24955,7222
"2018-07-03",25713,0.29,25067,7222
"2018-07-04",25713,0.19,25110,4800
"2018-07-05",25780,0.19,25159,4800
"2018-07-06",25780,0.19,25177,4800
"2018-07-07",25780,0.19,25177,4800
"2018-07-08",25780,0.19,25177,4800
"2018-07-09",25634,0.1,25177,2400
"2018-07-10",25634,0,0,0
"2018-07-11",25690,0.53,25092,13348
"2018-07-12",25690,0.53,25087,13348
"2018-07-13",25690,0.53,25087,13348
"2018-07-14",25690,0.53,25087,13348
"2018-07-15",25736,0.63,25087,15748
"2018-07-16",25736,0.63,25133,15748
"2018-07-17",25728,0.82,25125,20503
"2018-07-18",25728,0.82,25125,20503
"2018-07-19",26503,0.72,25125,18103
"2018-07-20",26467,0.66,25871,17007
"2018-07-21",26467,0.66,25864,17050
"2018-07-22",27119,0.66,25864,16964
"2018-07-23",27119,0.64,26516,16963
"2018-07-24",27119,0.64,26516,16979
"2018-07-25",26402,0.74,25598,18903
"2018-07-26",26990,0.74,25598,18903
