"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2015-03-12",60966.24,6.2,59784,370656
"2015-03-13",60840.6,6.11,60709,370656
"2015-03-14",60840.6,6.11,60709,370656
"2015-03-15",60840.6,6.11,60709,370656
"2015-03-16",64014.96,5.91,62683,370656
"2015-03-17",64014.96,0,0,0
"2015-03-18",64014.96,0,0,0
"2015-03-19",64014.96,0,0,0
"2015-03-20",64014.96,0,0,0
"2015-03-21",64014.96,0,0,0
"2015-03-22",64014.96,0,0,0
"2015-03-23",64014.96,0,0,0
"2015-03-24",64014.96,0,0,0
"2015-03-25",64014.96,0,0,0
"2015-03-26",64719.2,0.97,63799,61776
"2015-03-27",64719.2,0,0,0
"2015-03-28",64719.2,0,0,0
"2015-03-29",64719.2,0,0,0
"2015-03-30",64719.2,0,0,0
"2015-03-31",63127.32,1.96,62995,123552
"2015-04-01",63727.32,1.94,63595,123552
"2015-04-02",64807.34,0.98,63238,61776
"2015-04-03",63588.36,1.95,63456,123552
"2015-04-04",63588.36,1.95,63456,123552
"2015-04-05",64213.36,1.93,64081,123552
"2015-04-06",65611.4,0.96,64192,61776
"2015-04-07",65740.46,0.94,65458,61776
"2015-04-08",65921.48,0,65651,0
"2015-04-09",66255.56,0.94,65762,61776
"2015-04-10",66255.56,0,0,0
"2015-04-11",66255.56,0,0,0
"2015-04-12",66255.56,0,0,0
"2015-04-13",66273.58,0.94,65985,61776
"2015-04-14",66663.68,0.93,66075,61776
"2015-04-15",66663.68,0,0,0
"2015-04-16",66837.72,0.93,66386,61776
"2015-04-17",65767.74,0.94,65504,61776
"2015-04-18",65767.74,0.94,65504,61776
"2015-04-19",66028.78,1.89,65490,123552
"2015-04-20",66952.82,0.93,66526,61776
"2015-04-21",67063.86,0.93,66750,61776
"2015-04-22",67181.88,0,66855,0
"2015-04-23",67379.92,0.92,66904,61776
"2015-04-24",67379.92,0,0,0
"2015-04-25",67379.92,0,0,0
"2015-04-26",67379.92,0,0,0
