"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-10-01",59750.3,0.32,59899,19085
"2019-10-02",59281.58,0.68,59652,40312
"2019-10-03",60069.24,0.88,59178,52139
"2019-10-04",60634.18,0.74,59961,44414
"2019-10-05",60634.18,0.44,60551,26837
"2019-10-06",60634.18,0.44,60551,26837
"2019-10-07",60623.73,0.61,60532,36699
"2019-10-08",59794.82,0.78,59712,46300
"2019-10-09",59928.53,0.88,59697,52248
"2019-10-10",60313.47,0.84,59832,50163
"2019-10-11",60896.47,0.67,60813,40467
"2019-10-12",60896.47,0.67,60813,40467
"2019-10-13",60896.47,0.67,60813,40467
"2019-10-14",60715.84,0.73,60795,44590
"2019-10-15",61652.84,0.54,61570,32996
"2019-10-16",62477.15,0.48,61570,29302
"2019-10-17",62546.23,0.25,62382,15672
"2019-10-18",62364.88,0.13,62460,7813
"2019-10-19",62364.88,0.09,62282,5814
"2019-10-20",62364.88,0.09,62282,5814
"2019-10-21",62409.08,0.06,62278,3835
"2019-10-22",62418.98,0,62326,0
"2019-10-23",62418.98,0,0,0
"2019-10-24",62418.98,0,0,0
"2019-10-25",62418.98,0,0,0
"2019-10-26",62418.98,0,0,0
"2019-10-27",62418.98,0,0,0
"2019-10-28",62418.98,0,0,0
"2019-10-29",62418.98,0,0,0
"2019-10-30",62115.08,0.44,62171,27588
"2019-10-31",62326.58,0.41,61877,25608
"2019-11-01",63106.55,0.46,62140,28654
"2019-11-02",63106.55,0.19,62941,11872
"2019-11-03",63106.55,0.19,62941,11872
"2019-11-04",63068.97,0.35,62926,21811
"2019-11-05",62851.97,0.16,62686,9938
"2019-11-06",62817.66,0.12,62679,7461
"2019-11-07",62901.22,0.11,62755,6999
"2019-11-08",62218.51,0.44,62053,27170
"2019-11-09",62218.51,0.44,62053,27170
"2019-11-10",62218.51,0.44,62053,27170
"2019-11-11",62596.62,0.75,62037,46451
"2019-11-12",62493.62,0.62,62328,38549
"2019-11-13",61729.22,0.56,62304,35003
"2019-11-14",60109.78,0.42,59870,24930
"2019-11-15",60523.08,0.42,60081,25243
"2019-11-16",60523.08,0.42,60357,25243
"2019-11-17",60523.08,0.42,60357,25243
"2019-11-18",60305.09,0.52,60332,31156
"2019-11-19",59962.86,0.71,59835,42717
"2019-11-20",59742.55,0.75,59778,44668
"2019-11-21",60079.95,0.69,59559,41130
"2019-11-22",60310.98,0.78,59899,46859
"2019-11-23",60310.98,0.75,60145,44931
"2019-11-24",60310.98,0.75,60145,44931
"2019-11-25",60938.2,0.78,60129,46860
"2019-11-26",60995.2,0.63,60829,38566
"2019-11-27",61276.06,0.93,60855,56501
"2019-11-28",61276.06,0.89,61110,54573
"2019-11-29",61465.06,0.86,61105,52591
"2019-11-30",61465.06,0.7,61299,42704
"2019-12-01",61465.06,0.7,61216,42704
"2019-12-02",61041.06,0.76,61201,46664
"2019-12-03",61087.42,0.89,60781,53945
"2019-12-04",61762.02,0.92,60828,55938
"2019-12-05",62036.5,0.74,61506,45679
"2019-12-06",62758.97,0.87,61768,53611
"2019-12-07",62758.97,0.79,62510,49200
"2019-12-08",62758.97,0.79,62510,49200
"2019-12-09",62721.75,0.72,62494,45248
"2019-12-10",62034.09,0.75,61943,46167
"2019-12-11",62839.53,0.94,61766,57910
"2019-12-12",63820,0.83,62583,52121
"2019-12-13",63662.86,0.7,63561,44679
"2019-12-14",63662.86,0.61,63414,38794
"2019-12-15",63662.86,0.61,63414,38794
"2019-12-16",64045.13,0.71,63392,44721
"2019-12-17",64426.25,0.8,63574,50649
"2019-12-18",63719.27,0.73,64164,46638
"2019-12-19",64567.03,0.67,63462,42620
"2019-12-20",64550.76,0.76,64109,48574
"2019-12-21",64550.76,0.76,64302,48574
"2019-12-22",64550.76,0.76,64302,48574
"2019-12-23",64247.9,0.72,64293,46598
"2019-12-24",63970.17,0.79,63991,50579
"2019-12-25",63970.17,0.76,63721,48581
"2019-12-26",65275.66,0.78,64436,50544
"2019-12-27",65768.87,0.81,65008,52419
"2019-12-28",65768.87,0.74,65520,48496
"2019-12-29",65768.87,0.74,65520,48496
"2019-12-30",65548.26,0.71,65255,46529
"2019-12-31",67112.99,0.89,65196,58333
"2020-01-01",67112.99,0.77,66781,51625
"2020-01-02",69341.94,0.74,66767,49626
"2020-01-03",67919.57,0.68,67355,45631
"2020-01-04",67919.57,0.68,67588,45631
"2020-01-05",67919.57,0.68,67588,45631
"2020-01-06",68322.29,0.65,67577,43646
"2020-01-07",68319.56,0.6,67959,40643
"2020-01-08",67991.17,0.57,67979,38647
"2020-01-09",67885.8,0.67,67368,45048
"2020-01-10",67600.56,0.73,67550,48991
"2020-01-11",67600.56,0.73,67269,48991
"2020-01-12",67600.56,0.73,67269,48991
"2020-01-13",67896.43,0.7,67262,47000
"2020-01-14",69286.03,0.81,67538,54834
"2020-01-15",69719.05,0.69,68929,47236
"2020-01-16",70523.3,0.48,69376,33435
"2020-01-17",70476.01,0.39,70184,27540
"2020-01-18",70476.01,0.36,70144,25562
"2020-01-19",70476.01,0.36,70144,25562
"2020-01-20",70476.01,0.36,70144,25562
"2020-01-21",70016.01,0.37,69684,25562
"2020-01-22",68977.73,1,68646,68927
"2020-01-23",68908.55,0.98,68636,66938
"2020-01-24",67480.55,0.97,67149,64979
"2020-01-25",67480.55,0.97,67149,64979
"2020-01-26",67480.55,0.97,67149,64979
"2020-01-27",66506.48,0.96,65494,62998
"2020-01-28",66767.92,0.74,66174,49187
"2020-01-29",65068.17,0.83,66426,55111
"2020-01-30",65055.17,0.76,64648,49153
"2020-01-31",64047.57,0.9,63633,57037
"2020-02-01",64047.57,0.9,63633,57037
"2020-02-02",64047.57,0.9,63633,57037
"2020-02-03",65185.69,0.87,63624,55068
"2020-02-04",65718.76,0.82,64755,53159
"2020-02-05",67178.41,0.73,65292,47345
"2020-02-06",67198.91,0.56,66742,37467
"2020-02-07",66370.37,0.72,65955,47321
"2020-02-08",66370.37,0.72,65955,47321
"2020-02-09",66370.37,0.72,65955,47321
"2020-02-10",66474.44,0.69,65946,45354
"2020-02-11",66013.24,0.84,66036,55347
"2020-02-12",66610.19,0.78,65583,51397
"2020-02-13",66652.21,0.63,66168,41425
"2020-02-14",66289.26,0.66,66231,43447
"2020-02-15",66289.26,0.66,65874,43455
