"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2016-05-24",1e+05,0,0,0
"2016-05-25",100288.19,1,99962,100370
"2016-05-26",100317.19,1,100284,100370
"2016-05-27",100558.38,0,100443,0
"2016-05-28",100558.38,0,0,0
"2016-05-29",100558.38,0,0,0
"2016-05-30",100558.38,0,0,0
"2016-05-31",101427.68,0.99,100525,99345
"2016-06-01",101797.68,0.98,101765,99345
"2016-06-02",101797.68,0.98,101765,99345
"2016-06-03",101797.68,0.98,101765,99345
"2016-06-04",101797.68,0.98,101765,99345
"2016-06-05",103791.68,0.96,103759,99345
"2016-06-06",102938.13,1,102915,102626
"2016-06-07",102938.13,1,102905,102626
"2016-06-08",103527.13,0.99,103494,102626
"2016-06-09",103426.67,0.99,103356,102035
"2016-06-10",103921.67,0.98,103889,102035
"2016-06-11",103921.67,0.98,103889,102035
"2016-06-12",103921.67,0.98,103889,102035
"2016-06-13",104377.67,0.98,104345,102035
"2016-06-14",104301.67,0.98,104269,102035
"2016-06-15",104697.67,0.97,104665,102035
"2016-06-16",105199.67,0.97,105167,102035
"2016-06-17",104552.67,0.98,104520,102035
"2016-06-18",104552.67,0.98,104520,102035
"2016-06-19",104552.67,0.98,104520,102035
"2016-06-20",102912.18,0.99,102879,102016
"2016-06-21",103200.18,0.99,103167,102016
"2016-06-22",103034.18,0.99,103001,102016
"2016-06-23",104356.18,0.98,104323,102016
"2016-06-24",100611.93,1,100501,100026
"2016-06-25",100611.93,0.99,100546,100026
"2016-06-26",100611.93,0.99,100546,100026
"2016-06-27",103109.93,0.97,103044,100026
"2016-06-28",103323.93,0.97,103258,100026
"2016-06-29",102534.93,0.98,102469,100026
"2016-06-30",102910.93,0.97,102845,100026
"2016-07-01",104141.93,0.96,104076,100026
"2016-07-02",104141.93,0.96,104076,100026
"2016-07-03",104141.93,0.96,104076,100026
"2016-07-04",104141.93,0.96,104076,100026
"2016-07-05",105438.93,0.95,105373,100026
"2016-07-06",105615.56,0,105639,0
"2016-07-07",105615.56,0,0,0
"2016-07-08",106643.56,0.99,105530,104220
"2016-07-09",106643.56,0.98,106578,104220
"2016-07-10",106643.56,0.98,106578,104220
"2016-07-11",106563.56,0.98,106498,104220
"2016-07-12",105623.56,0,105438,0
"2016-07-13",105623.56,0,0,0
"2016-07-14",105516.7,1,105451,104927
"2016-07-15",105498.7,1,105433,104927
"2016-07-16",105498.7,1,105433,104927
"2016-07-17",105498.7,1,105433,104927
"2016-07-18",105409.7,1,105344,104927
"2016-07-19",105463.7,1,105398,104927
"2016-07-20",105659.7,0.99,105594,104927
"2016-07-21",104587.7,1,104522,104927
"2016-07-22",104784.7,1,104719,104927
"2016-07-23",104784.7,1,104719,104927
"2016-07-24",104784.7,1,104686,104927
"2016-07-25",104230.7,1.01,104132,104927
"2016-07-26",105088.7,1,104990,104927
"2016-07-27",104677.7,1,104579,104927
"2016-07-28",104641.7,1,104543,104927
"2016-07-29",104337.7,1.01,104239,104927
"2016-07-30",104337.7,1.01,104239,104927
"2016-07-31",104337.7,1.01,104239,104927
"2016-08-01",104212.7,1.01,104114,104927
"2016-08-02",103087.84,0,103096,0
"2016-08-03",103087.84,0,0,0
"2016-08-04",102718.48,0.97,102985,99873
"2016-08-05",103101.48,0.97,103002,99873
"2016-08-06",103101.48,0.97,103002,99873
"2016-08-07",103101.48,0.97,103002,99873
"2016-08-08",102056.48,0.98,101957,99873
"2016-08-09",102184.48,0.98,102085,99873
"2016-08-10",100252.48,1,100153,99873
"2016-08-11",101293.48,0.99,101194,99873
"2016-08-12",101498.48,0.98,101399,99873
"2016-08-13",101498.48,0.98,101399,99873
"2016-08-14",101498.48,0.98,101399,99873
"2016-08-15",102402.48,0.98,102303,99873
"2016-08-16",101018.48,0.99,100919,99873
"2016-08-17",100954.48,0.99,100855,99873
"2016-08-18",101209.48,0.99,101110,99873
"2016-08-19",100512.93,1,100556,100054
"2016-08-20",100512.93,1,100414,100054
"2016-08-21",100512.93,1,100414,100054
"2016-08-22",99362.93,1.01,99264,100054
"2016-08-23",100056.93,1,99925,100054
"2016-08-24",95675.53,1.03,95544,98870
"2016-08-25",96872.53,1.02,96741,98870
"2016-08-26",96414.53,1.03,96283,98870
"2016-08-27",96414.53,1.03,96283,98870
