"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-04-05",50196,0.62,49748,31092
"2017-04-06",51076,2.6,49244,127920
"2017-04-07",44326,4.03,42844,172500
"2017-04-08",44326,3.91,44094,172500
"2017-04-09",44326,3.91,44094,172500
"2017-04-10",40366,4.29,41984,180100
"2017-04-11",39466,4.42,45154,199400
"2017-04-12",38626,4.36,38394,167440
"2017-04-13",40290,4.22,39395,166062
"2017-04-14",40290,4.15,40058,166062
"2017-04-15",40290,4.15,40058,166062
"2017-04-16",40290,4.15,40058,166062
"2017-04-17",31998,3.84,31766,122100
"2017-04-18",30559,4.97,30327,150590
"2017-04-19",28228,0,27922,0
"2017-04-20",28228,0,0,0
"2017-04-21",28228,0,0,0
"2017-04-22",28228,0,0,0
"2017-04-23",28228,0,0,0
"2017-04-24",28228,0,0,0
"2017-04-25",28228,0,0,0
"2017-04-26",28228,0,0,0
"2017-04-27",28228,0,0,0
"2017-04-28",28228,0,0,0
"2017-04-29",28228,0,0,0
"2017-04-30",28228,0,0,0
"2017-05-01",28228,0,0,0
"2017-05-02",28228,0,0,0
"2017-05-03",28228,0,0,0
"2017-05-04",28228,0,0,0
"2017-05-05",28228,0,0,0
"2017-05-06",28228,0,0,0
"2017-05-07",28228,0,0,0
"2017-05-08",28228,0,0,0
"2017-05-09",28228,0,0,0
"2017-05-10",28228,0,0,0
"2017-05-11",28228,0,0,0
"2017-05-12",28228,0,0,0
"2017-05-13",28228,0,0,0
"2017-05-14",28228,0,0,0
"2017-05-15",28228,0,0,0
"2017-05-16",28228,0,0,0
"2017-05-17",28228,0,0,0
"2017-05-18",28228,0,0,0
"2017-05-19",28228,0,0,0
"2017-05-20",28228,0,0,0
"2017-05-21",28228,0,0,0
"2017-05-22",28228,0,0,0
"2017-05-23",28228,0,0,0
"2017-05-24",28228,0,0,0
"2017-05-25",28228,0,0,0
"2017-05-26",28228,0,0,0
"2017-05-27",28228,0,0,0
"2017-05-28",28228,0,0,0
"2017-05-29",28228,0,0,0
"2017-05-30",28228,0,0,0
"2017-05-31",28228,0,0,0
"2017-06-01",28228,0,0,0
"2017-06-02",28228,0,0,0
"2017-06-03",28228,0,0,0
"2017-06-04",28228,0,0,0
"2017-06-05",28228,0,0,0
"2017-06-06",28228,0,0,0
"2017-06-07",28228,0,0,0
"2017-06-08",28228,0,0,0
"2017-06-09",28228,0,0,0
"2017-06-10",28228,0,0,0
"2017-06-11",28228,0,0,0
"2017-06-12",28228,0,0,0
"2017-06-13",28228,0,0,0
"2017-06-14",28228,0,0,0
"2017-06-15",28228,0,0,0
"2017-06-16",28228,0,0,0
"2017-06-17",28228,0,0,0
"2017-06-18",28228,0,0,0
"2017-06-19",28228,0,0,0
"2017-06-20",28228,0,0,0
"2017-06-21",28228,0,0,0
"2017-06-22",28228,0,0,0
"2017-06-23",28228,0,0,0
"2017-06-24",28228,0,0,0
"2017-06-25",28228,0,0,0
"2017-06-26",28228,0,0,0
"2017-06-27",28228,0,0,0
"2017-06-28",28228,0,0,0
"2017-06-29",28228,0,0,0
"2017-06-30",28228,0,0,0
"2017-07-01",28228,0,0,0
"2017-07-02",28228,0,0,0
"2017-07-03",28228,0,0,0
"2017-07-04",28228,0,0,0
"2017-07-05",28228,0,0,0
"2017-07-06",28228,0,0,0
"2017-07-07",28228,0,0,0
"2017-07-08",28228,0,0,0
"2017-07-09",28228,0,0,0
"2017-07-10",28228,0,0,0
"2017-07-11",28228,0,0,0
"2017-07-12",28228,0,0,0
"2017-07-13",28228,0,0,0
"2017-07-14",28228,0,0,0
"2017-07-15",28228,0,0,0
"2017-07-16",28228,0,0,0
"2017-07-17",28228,0,0,0
"2017-07-18",28228,0,0,0
"2017-07-19",28228,0,0,0
"2017-07-20",28228,0,0,0
"2017-07-21",28228,0,0,0
"2017-07-22",28228,0,0,0
"2017-07-23",28228,0,0,0
"2017-07-24",28228,0,0,0
"2017-07-25",28228,0,0,0
"2017-07-26",28228,0,0,0
"2017-07-27",28228,0,0,0
"2017-07-28",28228,0,0,0
"2017-07-29",28228,0,0,0
"2017-07-30",28228,0,0,0
"2017-07-31",28228,0,0,0
"2017-08-01",28228,0,0,0
"2017-08-02",28228,0,0,0
"2017-08-03",28228,0,0,0
"2017-08-04",28228,0,0,0
"2017-08-05",28228,0,0,0
"2017-08-06",28228,0,0,0
"2017-08-07",28228,0,0,0
"2017-08-08",28228,0,0,0
"2017-08-09",28228,0,0,0
"2017-08-10",28228,0,0,0
"2017-08-11",28228,0,0,0
"2017-08-12",28228,0,0,0
"2017-08-13",28228,0,0,0
"2017-08-14",28228,0,0,0
"2017-08-15",28228,0,0,0
"2017-08-16",28228,0,0,0
"2017-08-17",28228,0,0,0
"2017-08-18",28228,0,0,0
"2017-08-19",28228,0,0,0
"2017-08-20",28228,0,0,0
"2017-08-21",28228,0,0,0
"2017-08-22",28228,0,0,0
"2017-08-23",28228,0,0,0
"2017-08-24",28228,0,0,0
"2017-08-25",28228,0,0,0
"2017-08-26",28228,0,0,0
"2017-08-27",28228,0,0,0
"2017-08-28",28228,0,0,0
"2017-08-29",28228,0,0,0
"2017-08-30",28228,0,0,0
"2017-08-31",28228,0,0,0
"2017-09-01",28228,0,0,0
"2017-09-02",28228,0,0,0
"2017-09-03",28228,0,0,0
"2017-09-04",28228,0,0,0
"2017-09-05",28228,0,0,0
"2017-09-06",28228,0,0,0
"2017-09-07",28228,0,0,0
"2017-09-08",28228,0,0,0
"2017-09-09",28228,0,0,0
"2017-09-10",28228,0,0,0
"2017-09-11",28228,0,0,0
"2017-09-12",28228,0,0,0
"2017-09-13",28228,0,0,0
"2017-09-14",28228,0,0,0
"2017-09-15",28228,0,0,0
"2017-09-16",28228,0,0,0
"2017-09-17",28228,0,0,0
"2017-09-18",28228,0,0,0
"2017-09-19",28228,0,0,0
"2017-09-20",28228,0,0,0
"2017-09-21",28228,0,0,0
"2017-09-22",28228,0,0,0
"2017-09-23",28228,0,0,0
"2017-09-24",28228,0,0,0
"2017-09-25",28228,0,0,0
"2017-09-26",28228,0,0,0
"2017-09-27",28228,0,0,0
"2017-09-28",28228,0,0,0
"2017-09-29",28228,0,0,0
"2017-09-30",28228,0,0,0
"2017-10-01",28228,0,0,0
"2017-10-02",28228,0,0,0
"2017-10-03",28228,0,0,0
"2017-10-04",28228,0,0,0
"2017-10-05",28228,0,0,0
"2017-10-06",28228,0,0,0
"2017-10-07",28228,0,0,0
"2017-10-08",28228,0,0,0
"2017-10-09",28228,0,0,0
"2017-10-10",28228,0,0,0
"2017-10-11",28228,0,0,0
"2017-10-12",28228,0,0,0
"2017-10-13",28228,0,0,0
"2017-10-14",28228,0,0,0
"2017-10-15",28228,0,0,0
"2017-10-16",28228,0,0,0
"2017-10-17",28228,0,0,0
"2017-10-18",28228,0,0,0
"2017-10-19",28228,0,0,0
"2017-10-20",28228,0,0,0
"2017-10-21",28228,0,0,0
"2017-10-22",28228,0,0,0
"2017-10-23",28228,0,0,0
"2017-10-24",28228,0,0,0
"2017-10-25",28228,0,0,0
"2017-10-26",28228,0,0,0
"2017-10-27",28228,0,0,0
"2017-10-28",28228,0,0,0
"2017-10-29",28228,0,0,0
"2017-10-30",28228,0,0,0
"2017-10-31",28228,0,0,0
"2017-11-01",28228,0,0,0
"2017-11-02",28228,0,0,0
"2017-11-03",28228,0,0,0
"2017-11-04",28228,0,0,0
"2017-11-05",28228,0,0,0
"2017-11-06",28228,0,0,0
"2017-11-07",28228,0,0,0
"2017-11-08",28228,0,0,0
"2017-11-09",28228,0,0,0
"2017-11-10",28228,0,0,0
"2017-11-11",28228,0,0,0
"2017-11-12",28228,0,0,0
"2017-11-13",28228,0,0,0
"2017-11-14",28228,0,0,0
"2017-11-15",28228,0,0,0
"2017-11-16",28228,0,0,0
"2017-11-17",28228,0,0,0
"2017-11-18",28228,0,0,0
"2017-11-19",28228,0,0,0
"2017-11-20",28228,0,0,0
"2017-11-21",28228,0,0,0
"2017-11-22",28228,0,0,0
"2017-11-23",28228,0,0,0
"2017-11-24",28228,0,0,0
"2017-11-25",28228,0,0,0
"2017-11-26",28228,0,0,0
"2017-11-27",28228,0,0,0
"2017-11-28",28228,0,0,0
"2017-11-29",28228,0,0,0
"2017-11-30",28228,0,0,0
"2017-12-01",28228,0,0,0
"2017-12-02",28228,0,0,0
"2017-12-03",28228,0,0,0
"2017-12-04",28228,0,0,0
"2017-12-05",28228,0,0,0
"2017-12-06",28228,0,0,0
"2017-12-07",28228,0,0,0
"2017-12-08",28228,0,0,0
"2017-12-09",28228,0,0,0
"2017-12-10",28228,0,0,0
"2017-12-11",28228,0,0,0
"2017-12-12",28228,0,0,0
"2017-12-13",28228,0,0,0
"2017-12-14",28228,0,0,0
"2017-12-15",28228,0,0,0
"2017-12-16",28228,0,0,0
"2017-12-17",28228,0,0,0
"2017-12-18",28228,0,0,0
"2017-12-19",28228,0,0,0
"2017-12-20",28228,0,0,0
"2017-12-21",28228,0,0,0
"2017-12-22",28228,0,0,0
"2017-12-23",28228,0,0,0
"2017-12-24",28228,0,0,0
"2017-12-25",28228,0,0,0
"2017-12-26",28228,0,0,0
"2017-12-27",28228,0,0,0
"2017-12-28",28228,0,0,0
"2017-12-29",28228,0,0,0
"2017-12-30",28228,0,0,0
"2017-12-31",28228,0,0,0
"2018-01-01",28228,0,0,0
"2018-01-02",28228,0,0,0
"2018-01-03",28228,0,0,0
"2018-01-04",28228,0,0,0
"2018-01-05",28228,0,0,0
"2018-01-06",28228,0,0,0
"2018-01-07",28228,0,0,0
"2018-01-08",28228,0,0,0
"2018-01-09",28228,0,0,0
"2018-01-10",28228,0,0,0
"2018-01-11",28228,0,0,0
"2018-01-12",28228,0,0,0
"2018-01-13",28228,0,0,0
"2018-01-14",28228,0,0,0
"2018-01-15",28228,0,0,0
"2018-01-16",28228,0,0,0
"2018-01-17",28228,0,0,0
