"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-01-06",10000,0,0,0
"2019-01-07",9875,0.86,9718,8335
"2019-01-08",9754,0.87,9596,8335
"2019-01-09",8940,5.4,8755,47305
"2019-01-10",9466,5.11,9308,47533
"2019-01-11",10352,4.78,9937,47466
"2019-01-12",10352,4.3,10194,43840
"2019-01-13",10536,2.16,10280,22240
"2019-01-14",10067,4.72,9787,46240
"2019-01-15",10754,5.36,10417,55840
"2019-01-16",10551,1.85,10389,19200
"2019-01-17",10549,1.85,10393,19200
"2019-01-18",10299,0,10183,0
"2019-01-19",10299,0,0,0
"2019-01-20",10299,0,0,0
"2019-01-21",10299,0,0,0
"2019-01-22",10299,0.47,10141,4800
"2019-01-23",9986,1.47,9852,14466
"2019-01-24",9509,3.1,9337,28909
"2019-01-25",9108,3.77,8950,33709
"2019-01-26",9108,3.77,8950,33709
"2019-01-27",9168,2.68,8998,24109
"2019-01-28",9944,3.82,9618,36741
"2019-01-29",10696,4.05,9045,36589
"2019-01-30",10384,3.76,10226,38444
"2019-01-31",11170,4.22,10247,43244
"2019-02-01",11054,5.34,10803,57723
"2019-02-02",11054,5.3,10896,57723
"2019-02-03",10887,5.38,10730,57723
"2019-02-04",11513,5.08,11355,57723
"2019-02-05",13126,4.46,12968,57871
"2019-02-06",14165,3.72,12968,48271
"2019-02-07",14011,1.75,13695,24000
"2019-02-08",14177,0,13705,0
"2019-02-09",14177,0,0,0
"2019-02-10",14177,0,0,0
"2019-02-11",14177,0,0,0
"2019-02-12",13925,0.71,13609,9600
"2019-02-13",14938,3.54,13738,48675
"2019-02-14",15293,1.15,14598,16843
"2019-02-15",15109,0.96,14985,14400
"2019-02-16",15109,0.65,14793,9600
"2019-02-17",15012,1.89,14670,27664
"2019-02-18",15310,1.85,14994,27664
"2019-02-19",14967,3.01,14584,43832
"2019-02-20",14853,3.71,14248,52886
"2019-02-21",16088,2.83,15301,43311
"2019-02-22",16028,1.68,15786,26456
"2019-02-23",16028,1.68,15712,26456
"2019-02-24",15932,1.93,15610,30083
"2019-02-25",15892,3.2,15415,49370
"2019-02-26",14458,4.69,14132,66225
"2019-02-27",13581,4.99,13265,66225
"2019-02-28",14111,4.62,13284,61425
"2019-03-01",15741,2.97,14591,43286
