"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-07-16",50000,0,0,0
"2017-07-17",50000,0,0,0
"2017-07-18",50000,0,0,0
"2017-07-19",50000,0,0,0
"2017-07-20",50000,0,0,0
"2017-07-21",50000,0,0,0
"2017-07-22",50000,0,0,0
"2017-07-23",50000,0,0,0
"2017-07-24",50000,0,0,0
"2017-07-25",50000,0,0,0
"2017-07-26",50000,0,0,0
"2017-07-27",50000,0,0,0
"2017-07-28",50000,0,0,0
"2017-07-29",50000,0,0,0
"2017-07-30",50000,0,0,0
"2017-07-31",50000,0,0,0
"2017-08-01",50000,0,0,0
"2017-08-02",50000,0,0,0
"2017-08-03",50000,0,0,0
"2017-08-04",50000,0,0,0
"2017-08-05",50000,0,0,0
"2017-08-06",50000,0,0,0
"2017-08-07",50000,0,0,0
"2017-08-08",50000,0,0,0
"2017-08-09",50000,0,0,0
"2017-08-10",50000,0,0,0
"2017-08-11",50000,0,0,0
"2017-08-12",50000,0,0,0
"2017-08-13",50000,0,0,0
"2017-08-14",50000,0,0,0
"2017-08-15",50000,0,0,0
"2017-08-16",50000,0,0,0
"2017-08-17",50000,0,0,0
"2017-08-18",50000,0,0,0
"2017-08-19",50000,0,0,0
"2017-08-20",50000,0,0,0
"2017-08-21",50000,0,0,0
"2017-08-22",50000,0,0,0
"2017-08-23",50000,0,0,0
"2017-08-24",49976.05,0.46,49928,23130
"2017-08-25",50010.05,0.46,49944,23130
"2017-08-26",50010.05,0.46,49944,23130
"2017-08-27",50010.05,0.46,49944,23130
"2017-08-28",50020.05,0.46,49954,23130
"2017-08-29",50018.05,0.46,49952,23130
"2017-08-30",50040.05,0.46,49974,23130
"2017-08-31",50066.1,0,50000,0
"2017-09-01",50066.1,0,0,0
"2017-09-02",50066.1,0,0,0
"2017-09-03",50066.1,0,0,0
"2017-09-04",50066.1,0,0,0
"2017-09-05",50066.1,0,0,0
"2017-09-06",50066.1,0,0,0
"2017-09-07",50066.1,0,0,0
"2017-09-08",50066.1,0,0,0
"2017-09-09",50066.1,0,0,0
"2017-09-10",50066.1,0,0,0
"2017-09-11",50066.1,0.96,50000,47964
"2017-09-12",50066.1,0.96,50000,47964
"2017-09-13",50066.1,0.96,50000,47964
"2017-09-14",50066.1,0.96,50000,47964
"2017-09-15",50066.1,0.96,49967,47964
"2017-09-16",50246.1,0.96,50147,47964
"2017-09-17",50246.1,0.96,50147,47964
"2017-09-18",50294.1,0.96,50195,47964
"2017-09-19",50302.1,0.96,50203,47964
"2017-09-20",50350.15,1.44,50213,72148
"2017-09-21",50370.15,1.44,50271,72148
"2017-09-22",50394.15,1.43,50295,72148
"2017-09-23",50394.15,1.43,50295,72148
"2017-09-24",50394.15,1.43,50295,72148
"2017-09-25",50388.15,1.43,50289,72148
"2017-09-26",50405.7,1.61,50284,80763
"2017-09-27",50394.25,1.78,50301,89378
"2017-09-28",50440.3,2.05,50289,103118
"2017-09-29",50439.35,1.1,50334,55154
"2017-09-30",50439.35,1.1,50340,55154
"2017-10-01",50439.35,1.1,50340,55154
"2017-10-02",50435.9,0.92,50329,46539
"2017-10-03",50543.95,1.41,50331,71059
"2017-10-04",50593.95,1.41,50495,71059
"2017-10-05",50727.55,1.3,50484,65398
"2017-10-06",50731.1,1.12,50623,56783
"2017-10-07",50731.1,1.12,50632,56783
"2017-10-08",50731.1,1.12,50632,56783
"2017-10-09",50730.15,0.64,50644,32599
"2017-10-10",50744.15,0.64,50645,32599
"2017-10-11",50754.7,0.77,50645,38779
"2017-10-12",50761.7,0.77,50663,38779
"2017-10-13",50789.7,0.77,50691,38779
"2017-10-14",50789.7,0.77,50691,38779
"2017-10-15",50789.7,0.77,50691,38779
"2017-10-16",50824.8,0.8,50687,40607
"2017-10-17",50401.9,2.96,50270,148813
"2017-10-18",50317.9,2.97,50186,148813
"2017-10-19",50502.9,2.95,50371,148813
"2017-10-20",50318.95,2.48,50187,124293
"2017-10-21",50318.95,2.48,50187,124293
"2017-10-22",50318.95,2.48,50187,124293
"2017-10-23",50166.5,2.13,50187,106807
"2017-10-24",50186.5,1.94,50055,96900
"2017-10-25",50099.5,1.94,49968,96900
"2017-10-26",50141.5,1.94,50010,96900
"2017-10-27",50380.55,0.12,50010,6180
"2017-10-28",50380.55,0.12,50249,6180
"2017-10-29",50380.55,0.12,50249,6180
"2017-10-30",50336.55,0.12,50205,6180
"2017-10-31",50360.1,0,50205,0
"2017-11-01",50360.1,0,0,0
"2017-11-02",50360.1,0,0,0
"2017-11-03",50360.1,0,0,0
"2017-11-04",50360.1,0,0,0
"2017-11-05",50360.1,0,0,0
"2017-11-06",50360.1,0,0,0
"2017-11-07",50360.1,0,0,0
"2017-11-08",50360.1,0,0,0
"2017-11-09",50330.15,0.35,50198,17326
"2017-11-10",50322.15,0.35,50190,17326
"2017-11-11",50322.15,0.35,50190,17326
"2017-11-12",50322.15,0.35,50190,17326
"2017-11-13",50448.15,0.34,50283,17326
"2017-11-14",50466.15,0.34,50301,17326
"2017-11-15",50474.15,0.34,50309,17326
"2017-11-16",50496.15,0.34,50331,17326
"2017-11-17",50479.25,0.6,50320,30426
"2017-11-18",50479.25,0.6,50314,30426
