"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-12-19",25786.21,2.01,24961,50101
"2017-12-20",27538.21,1.62,27505,44495
"2017-12-21",34301.63,1.79,29123,52257
"2017-12-22",40064.11,1.74,34257,59680
"2017-12-23",40064.11,1.21,40031,48557
"2017-12-24",40064.11,1.21,40031,48557
"2017-12-25",40064.11,1.21,40031,48557
"2017-12-26",50130.16,1.21,50149,60771
"2017-12-27",46181.94,0.2,46141,9240
"2017-12-28",46142.31,1.71,45955,78506
"2017-12-29",46276.68,1.81,46204,83550
"2017-12-30",46276.68,0.78,46244,36214
"2017-12-31",46276.68,0.78,46244,36214
"2018-01-01",46276.68,0.78,46244,36214
"2018-01-02",49824.78,0.72,48796,35265
"2018-01-03",50886.78,0.6,50854,30465
"2018-01-04",51508.72,0.37,51044,18825
"2018-01-05",52360.66,0.63,52199,32853
"2018-01-06",52360.66,0.63,52328,32853
"2018-01-07",52360.66,0.63,52328,32853
"2018-01-08",52030.66,0.63,51998,32853
"2018-01-09",50894.58,0.45,51263,23135
"2018-01-10",50757.56,0.37,51223,18825
"2018-01-11",50726.54,0.44,50757,22253
"2018-01-12",50961.52,0.37,51186,18825
"2018-01-13",50961.52,0.37,50929,18825
"2018-01-14",50961.52,0.37,50929,18825
"2018-01-15",50961.52,0.37,50929,18825
"2018-01-16",49755.62,0.26,49849,13119
"2018-01-17",47778.6,0.41,48945,20073
"2018-01-18",47696.38,0.24,47744,11583
"2018-01-19",47696.38,0.17,47630,8319
"2018-01-20",47696.38,0.17,47630,8319
"2018-01-21",47696.38,0.17,47630,8319
"2018-01-22",47696.38,0.17,47630,8319
"2018-01-23",52943.88,0,47628,0
"2018-01-24",52943.88,0,0,0
"2018-01-25",52934.38,0.4,52877,21398
"2018-01-26",53045.32,0.33,52981,17543
"2018-01-27",53045.32,0.33,52979,17543
"2018-01-28",53045.32,0.33,52979,17543
"2018-01-29",52952.76,0.13,52978,6692
"2018-01-30",52783.76,0.08,52729,4205
"2018-01-31",52747.76,0.08,52682,4205
"2018-02-01",52698.76,0.08,52633,4205
"2018-02-02",53013.26,0.49,52600,25984
"2018-02-03",53013.26,0.49,52947,25984
"2018-02-04",53013.26,0.49,52947,25984
"2018-02-05",54389.23,0.63,52940,33186
"2018-02-06",52148.76,0.67,51650,34498
"2018-02-07",51115.26,0.55,51049,28129
"2018-02-08",50614.16,0.27,51048,13933
"2018-02-09",50639.16,0.3,50467,15162
"2018-02-10",50639.16,0.3,50573,15162
"2018-02-11",50639.16,0.3,50573,15162
"2018-02-12",50959.16,0.3,50893,15162
"2018-02-13",50751.16,0.19,50685,9406
"2018-02-14",50993.16,0.18,50927,9406
"2018-02-15",51205.16,0.26,51077,13114
"2018-02-16",51036.16,0.42,50970,21163
"2018-02-17",51036.16,0.42,50970,21163
"2018-02-18",51036.16,0.42,50937,21163
"2018-02-19",51036.16,0.42,50937,21163
"2018-02-20",51018.66,0.65,51059,33151
"2018-02-21",49767.66,0.67,49669,33151
"2018-02-22",49159.66,0.68,49061,33151
"2018-02-23",49614.66,0.67,49516,33151
"2018-02-24",49614.66,0.67,49516,33151
"2018-02-25",49614.66,0.67,49516,33151
"2018-02-26",50494.26,0.54,50198,27157
"2018-02-27",50427.26,0.08,50328,3919
"2018-02-28",50340.26,0.16,50318,7838
"2018-03-01",50302.26,0,50239,0
"2018-03-02",50302.26,0,0,0
"2018-03-03",50302.26,0,0,0
"2018-03-04",50302.26,0,0,0
"2018-03-05",50284.26,0.2,50199,9853
"2018-03-06",49877.26,0.09,49932,4258
"2018-03-07",49942.26,0.09,49843,4258
"2018-03-08",49981.26,0.09,49882,4258
"2018-03-09",50070.26,0.09,49971,4258
"2018-03-10",50070.26,0.09,49971,4258
"2018-03-11",50070.26,0.09,49971,4258
"2018-03-12",50079.26,0.09,49980,4258
"2018-03-13",50025.26,0.09,49926,4258
"2018-03-14",49994.26,0.09,49895,4258
"2018-03-15",49944.26,0.09,49845,4258
"2018-03-16",49923.26,0.09,49824,4258
"2018-03-17",49923.26,0.09,49824,4258
"2018-03-18",49923.26,0.09,49824,4258
"2018-03-19",49842.26,0,49683,0
"2018-03-20",49842.26,0,0,0
"2018-03-21",49842.26,0,0,0
"2018-03-22",49842.26,0,0,0
"2018-03-23",49842.26,0,0,0
"2018-03-24",49842.26,0,0,0
"2018-03-25",49842.26,0,0,0
"2018-03-26",49789.76,0.25,49708,12660
"2018-03-27",49713.26,6.45,49581,320000
"2018-03-28",49703.26,6.46,49571,320000
"2018-03-29",50149.26,0,50017,0
"2018-03-30",50149.26,0,0,0
"2018-03-31",50149.26,0,0,0
"2018-04-01",50149.26,0,0,0
"2018-04-02",49895.26,6.43,49763,320000
"2018-04-03",49621.26,0,49449,0
"2018-04-04",49621.26,0,0,0
"2018-04-05",49621.26,0,0,0
"2018-04-06",49621.26,0,0,0
"2018-04-07",49621.26,0,0,0
"2018-04-08",49621.26,0,0,0
"2018-04-09",49621.26,0,0,0
"2018-04-10",49621.26,0,0,0
"2018-04-11",49621.26,0,0,0
"2018-04-12",49621.26,0,0,0
"2018-04-13",49621.26,0,0,0
"2018-04-14",49621.26,0,0,0
"2018-04-15",49621.26,0,0,0
"2018-04-16",49621.26,0,0,0
"2018-04-17",49621.26,0,0,0
"2018-04-18",49738.76,0.53,49487,26360
"2018-04-19",50558.76,0.52,50394,26360
"2018-04-20",52958.76,0.5,52794,26360
"2018-04-21",52958.76,0.5,52794,26360
"2018-04-22",52958.76,0.5,52794,26360
"2018-04-23",53758.76,0.49,53594,26360
"2018-04-24",57018.76,0.46,56854,26360
"2018-04-25",53076.26,0.25,52911,13180
"2018-04-26",53356.26,0.25,53191,13180
"2018-04-27",52873.76,0.5,52709,26360
"2018-04-28",52873.76,0.5,52709,26360
"2018-04-29",52873.76,0.5,52709,26360
"2018-04-30",53573.76,0.49,53409,26360
"2018-05-01",51753.76,0.51,51589,26360
"2018-05-02",50751.26,0,51806,0
"2018-05-03",50751.26,0,0,0
"2018-05-04",50803.26,12.65,50578,640000
"2018-05-05",50803.26,12.64,50638,640000
"2018-05-06",50043.26,12.83,49878,640000
"2018-05-07",50219.26,6.4,50034,320000
"2018-05-08",49919.26,6.43,49754,320000
"2018-05-09",50104.26,6.41,49939,320000
"2018-05-10",49709.26,6.46,49544,320000
"2018-05-11",49219.26,6.52,49054,320000
"2018-05-12",49219.26,6.52,49054,320000
"2018-05-13",49489.26,6.49,49324,320000
"2018-05-14",49330.26,13.02,49165,640000
"2018-05-15",48967.26,6.55,48827,320000
"2018-05-16",48967.26,0,0,0
"2018-05-17",48763.26,6.58,48598,320000
"2018-05-18",48978.26,6.56,48780,320000
"2018-05-19",48978.26,6.56,48780,320000
"2018-05-20",49258.26,6.52,49060,320000
"2018-05-21",49143.26,6.54,48945,320000
"2018-05-22",48703.26,6.6,48505,320000
"2018-05-23",48378.26,6.64,48180,320000
"2018-05-24",48343.26,6.65,48145,320000
