"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-05-08",100225.54,1.37,99097,135906
"2018-05-09",101900.54,1.44,100247,144824
"2018-05-10",104139.21,1.49,102627,152552
"2018-05-11",104578.21,1.3,104346,135232
"2018-05-12",104578.21,1.3,104346,135232
"2018-05-13",105103.21,1.29,104871,135232
"2018-05-14",103807.73,1.29,103576,133934
"2018-05-15",102078.15,1.45,101643,147223
"2018-05-16",103124.15,1.43,102892,147223
"2018-05-17",103316.15,1.43,103084,147223
"2018-05-18",103629.45,1.46,102774,149680
"2018-05-19",103629.45,1.45,103397,149680
"2018-05-20",104724.45,1.43,104492,149680
"2018-05-21",106159.45,1.41,105927,149680
"2018-05-22",104822.25,1.42,104590,148306
"2018-05-23",105072.68,1.55,103957,161558
"2018-05-24",106033.29,1.63,103545,169001
"2018-05-25",104958.99,1.85,104740,193352
"2018-05-26",104958.99,1.26,104727,131576
"2018-05-27",105293.99,1.25,105062,131576
"2018-05-28",105013.99,1.26,104782,131576
"2018-05-29",99803.18,2.32,99571,231201
"2018-05-30",106289.18,1.02,105813,107649
"2018-05-31",104404.52,1.2,106177,127828
"2018-06-01",105227.22,0.61,104103,63862
"2018-06-02",105227.22,0.55,104995,57923
"2018-06-03",105227.22,0.55,104995,57923
"2018-06-04",105381.22,0.55,105149,57923
"2018-06-05",106008.87,1.08,105442,113433
"2018-06-06",108204.69,1.21,106764,128949
"2018-06-07",108908.24,1.2,107860,128913
"2018-06-08",109482.24,1.23,108236,133021
"2018-06-09",109482.24,1.22,109018,133151
"2018-06-10",109367.24,1.22,108903,133151
"2018-06-11",110385.24,1.21,108912,132016
"2018-06-12",110642.54,1.21,109970,133528
"2018-06-13",109489.26,1.18,109025,128562
"2018-06-14",110467.26,1.17,110003,128562
"2018-06-15",110266.6,1.66,108893,180406
"2018-06-16",110266.6,1.46,109803,160227
"2018-06-17",109677.6,0.97,109939,106283
"2018-06-18",109574.6,0.97,109111,106283
"2018-06-19",107513.6,2.16,106520,229835
"2018-06-20",109966.84,2.31,108807,251711
"2018-06-21",103515.14,2.46,103769,255508
"2018-06-22",103804.99,0.59,103389,60915
"2018-06-23",103804.99,0.59,103341,60915
"2018-06-24",103804.99,0.59,103341,60915
"2018-06-25",101871.49,1.83,101372,185915
"2018-06-26",102847.34,1.84,102383,188762
"2018-06-27",100659.13,1.82,103550,188769
"2018-06-28",102806.93,1.71,98638,168231
"2018-06-29",102847.27,1.86,102383,190492
"2018-06-30",102847.27,1.86,102383,190492
"2018-07-01",103372.27,1.85,102908,190492
"2018-07-02",103017.27,1.86,102553,190492
"2018-07-03",102050.27,1.92,101586,194712
"2018-07-04",101662.27,1.92,101198,194712
"2018-07-05",104793.86,1.92,102849,197214
"2018-07-06",106263.86,1.12,105629,117963
"2018-07-07",106263.86,1.11,105800,117963
"2018-07-08",106718.86,1.11,106023,117963
"2018-07-09",109414.63,1.23,108512,133985
"2018-07-10",109536.68,1.2,108621,130817
"2018-07-11",108905.98,1.17,107991,126712
"2018-07-12",110157.88,1.21,108768,131217
"2018-07-13",110707.43,1.27,109960,139436
"2018-07-14",110707.43,1.27,110011,139436
"2018-07-15",110967.43,1.26,110271,139436
"2018-07-16",110606.8,1.28,110058,140570
"2018-07-17",111157.6,1.22,110737,134776
"2018-07-18",111894.6,1.21,111199,134776
"2018-07-19",110541.6,1.23,109846,134776
"2018-07-20",110556.49,1.46,110162,160551
"2018-07-21",110556.49,1.46,109860,160551
"2018-07-22",110106.49,1.47,109410,160551
"2018-07-23",110111.49,1.47,109415,160551
"2018-07-24",110826.49,1.46,110130,160551
"2018-07-25",111850.49,1.48,109733,162553
"2018-07-26",111243.34,1.5,110547,165365
"2018-07-27",109399.19,1.5,108703,162553
"2018-07-28",108044.19,1.51,107348,162553
"2018-07-29",109149.19,1.5,108453,162553
"2018-07-30",107495.19,2.1,106799,224329
"2018-07-31",108543.19,2.08,107847,224329
"2018-08-01",107636.19,2.1,106940,224329
"2018-08-02",109185.19,1.51,107468,162553
"2018-08-03",110961.19,1.47,110265,162553
"2018-08-04",110961.19,1.47,110265,162553
"2018-08-05",111016.19,1.47,110320,162553
"2018-08-06",112678.99,1.44,110345,158757
"2018-08-07",113088.49,1.17,112123,131179
"2018-08-08",112521.49,1.18,111593,131179
"2018-08-09",112006.49,1.18,111078,131179
"2018-08-10",110914.26,1.66,109681,181997
"2018-08-11",110914.26,1.65,109986,181997
"2018-08-12",109634.26,1.67,108706,181997
"2018-08-13",107970.93,1.5,107043,160337
"2018-08-14",110053.93,1.47,109126,160337
"2018-08-15",107455.93,1.51,106528,160337
"2018-08-16",110037.53,1.52,107017,162362
"2018-08-17",110320.53,0.33,109393,36005
"2018-08-18",110320.53,0.33,109393,36005
"2018-08-19",110320.53,0.33,109393,36005
"2018-08-20",111225.53,2.19,109376,239117
"2018-08-21",110466.87,2.37,109539,259268
"2018-08-22",111625.87,2.34,110698,259268
"2018-08-23",111405.21,2.82,111012,313212
"2018-08-24",112697.21,1.29,111828,143893
"2018-08-25",112697.21,0.32,111769,36005
"2018-08-26",112697.21,0.32,111769,36005
"2018-08-27",113491.21,0.29,111768,32414
"2018-08-28",113207.21,0.26,112562,28823
"2018-08-29",113408.21,0.26,112480,28823
"2018-08-30",112477.21,2.56,111549,285879
"2018-08-31",113922.21,3.12,111064,346824
"2018-09-01",113922.21,3.07,112994,346824
"2018-09-02",113472.21,3.08,112544,346824
"2018-09-03",113042.21,3.09,112114,346824
"2018-09-04",111476.21,3.69,110454,407769
"2018-09-05",110834.21,4.29,109348,469545
"2018-09-06",109985.64,4.26,109627,467521
"2018-09-07",108499.64,1.39,107340,148689
"2018-09-08",108499.64,1.39,107340,148689
"2018-09-09",108499.64,1.39,107340,148689
"2018-09-10",109000.64,1.36,107474,146687
"2018-09-11",108049.22,1.53,106920,163361
"2018-09-12",109358.22,3.25,108351,351663
"2018-09-13",112178.72,3.18,109174,347343
"2018-09-14",112249.72,2.57,111090,285567
"2018-09-15",112249.72,2.57,111090,285567
"2018-09-16",111929.72,2.58,110770,285567
"2018-09-17",109922.72,2.63,108763,285567
"2018-09-18",110672.72,2.61,109513,285567
"2018-09-19",111908.72,2.58,110749,285567
"2018-09-20",114495.72,2.52,113336,285567
"2018-09-21",114915.72,2.9,113196,327875
"2018-09-22",114915.72,2.88,113756,327875
"2018-09-23",114076.72,2.43,112917,273931
"2018-09-24",113062.3,2.39,111902,266891
"2018-09-25",111351.8,3.11,110192,342392
"2018-09-26",112342.8,3.08,111183,342392
"2018-09-27",113051.8,3.06,111892,342392
"2018-09-28",112687.8,3.47,111203,385691
"2018-09-29",112687.8,3.46,111528,385691
"2018-09-30",112687.8,3.46,111528,385691
"2018-10-01",112879.8,3.45,111720,385691
"2018-10-02",114393.8,3.53,111720,394901
"2018-10-03",112024.8,3.57,110865,396187
"2018-10-04",107684.8,3.89,104896,407682
"2018-10-05",103942.3,4.58,101347,464536
"2018-10-06",103942.3,4.31,102550,441830
"2018-10-07",103942.3,4.14,102550,424721
"2018-10-08",103208.3,4.17,101816,424721
"2018-10-09",103392.3,4.16,102000,424721
"2018-10-10",90146.8,4.12,102000,420401
"2018-10-11",92099.8,2.54,90708,230097
"2018-10-12",92153.8,2.54,90762,230097
"2018-10-13",92151.8,2.57,90762,233014
"2018-10-14",92151.8,2.57,90762,233014
"2018-10-15",92172.8,2.57,90781,233014
"2018-10-16",93922.8,2.82,92100,259336
"2018-10-17",93045.8,2.87,91654,262790
"2018-10-18",91631.8,3.7,90240,334186
"2018-10-19",90999.8,3.8,89608,340784
"2018-10-20",90994.8,3.85,89608,345149
"2018-10-21",90994.8,3.22,89608,288497
"2018-10-22",90933.8,3.36,89460,301023
"2018-10-23",91255.8,3.68,88534,325445
"2018-10-24",89111.8,3.71,87720,325445
"2018-10-25",90390.8,3.02,87720,264500
"2018-10-26",90498.8,2.97,89107,264500
"2018-10-27",90487.8,3.21,89107,286422
"2018-10-28",90487.8,2.83,89107,252561
"2018-10-29",86923.8,2.89,85532,247361
"2018-10-30",89515.8,2.81,88124,247361
"2018-10-31",92591.8,2.71,91200,247361
"2018-11-01",95109.8,2.98,91527,272565
"2018-11-02",93028.8,3.62,91637,331421
"2018-11-03",93024.8,3.45,91637,316078
"2018-11-04",93024.8,3.03,91637,277228
"2018-11-05",94043.8,3,92420,277228
"2018-11-06",94482.8,3,92859,278840
"2018-11-07",97367.8,3.09,92859,287010
"2018-11-08",96221.8,2.98,94598,281710
"2018-11-09",96910.8,3.06,94598,289920
"2018-11-10",96910.8,2.96,95287,281750
"2018-11-11",96910.8,2.94,95287,280138
"2018-11-12",96172.8,2.31,94789,219193
