"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-11-18",10000,0,0,0
"2018-11-19",10017.33,0.5,9915,4947
"2018-11-20",10146.56,0.68,10063,6879
"2018-11-21",10134.11,0.68,10101,6896
"2018-11-22",10134.11,0.39,10071,3946
"2018-11-23",10143.65,0.69,10071,6927
"2018-11-24",10143.65,0.69,10081,6914
"2018-11-25",10143.65,0.69,10081,6914
"2018-11-26",10071.82,0.69,10078,6924
"2018-11-27",10038.82,0.69,10025,6869
"2018-11-28",10019.25,0.69,9963,6872
"2018-11-29",10051.21,0.69,9969,6918
"2018-11-30",10110.68,0.69,10013,6916
"2018-12-01",10110.68,0.69,10048,6909
"2018-12-02",10110.68,0.69,10048,6909
"2018-12-03",10190.79,0.68,10119,6879
"2018-12-04",10134.28,0.69,10068,6935
"2018-12-05",10134.28,0.69,10071,6937
"2018-12-06",10134.79,0.69,10072,6927
"2018-12-07",10148.7,0.68,10085,6895
"2018-12-08",10148.7,0.68,10086,6849
"2018-12-09",10148.7,0.68,10086,6849
"2018-12-10",10087.41,0.49,10083,4902
"2018-12-11",10117.41,0.69,10022,6935
"2018-12-12",10083.07,0.69,10004,6935
"2018-12-13",10099.68,0.49,10034,4888
"2018-12-14",10100.25,0.69,10032,6920
"2018-12-15",10100.25,0.69,10037,6898
"2018-12-16",10100.25,0.69,10037,6898
"2018-12-17",10038.14,0.7,9983,6962
"2018-12-18",10064.43,0.7,9938,6914
"2018-12-19",10167.9,0.7,9978,6943
"2018-12-20",10223.14,0.49,10040,4922
"2018-12-21",10229.6,0.1,10097,964
"2018-12-22",10229.6,0,0,0
"2018-12-23",10229.6,0,0,0
"2018-12-24",10229.6,0,0,0
"2018-12-25",10229.6,0,0,0
"2018-12-26",10229.6,0,0,0
"2018-12-27",10321.78,0.25,10102,2499
"2018-12-28",10421.35,0.24,10273,2474
"2018-12-29",10421.35,0.24,10295,2465
"2018-12-30",10421.35,0.24,10295,2465
"2018-12-31",10309.15,0.73,10203,7439
"2019-01-01",10309.15,0.73,10183,7439
"2019-01-02",10235.15,0.74,10109,7439
"2019-01-03",10398.63,0.73,10180,7419
"2019-01-04",10237.99,0.49,10138,4946
"2019-01-05",10237.99,0.49,10112,4946
"2019-01-06",10237.99,0.49,10112,4946
"2019-01-07",10245.5,0.74,10061,7417
"2019-01-08",10190.77,0.74,10116,7480
"2019-01-09",10148.93,0.74,10014,7454
"2019-01-10",10108.64,0.74,10035,7437
"2019-01-11",10051.71,0.25,9973,2483
"2019-01-12",10051.71,0.25,9926,2483
"2019-01-13",10051.71,0.25,9926,2483
"2019-01-14",10057.78,0.75,9959,7468
"2019-01-15",9978.12,0.25,9847,2483
"2019-01-16",9978.12,0,0,0
"2019-01-17",9978.12,0,0,0
"2019-01-18",9978.12,0,0,0
"2019-01-19",9978.12,0,0,0
"2019-01-20",9978.12,0,0,0
