"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-11-05",25000,0,0,0
"2018-11-06",25485,1,24962,24964
"2018-11-07",25480,0.95,25447,24132
"2018-11-08",25480,0,0,0
"2018-11-09",25480,0,0,0
"2018-11-10",25480,0,0,0
"2018-11-11",25480,0,0,0
"2018-11-12",25480,0,0,0
"2018-11-13",25480,0,0,0
"2018-11-14",25480,0,0,0
"2018-11-15",25480,0,0,0
"2018-11-16",26234,0.99,25442,25244
"2018-11-17",26234,0,0,0
"2018-11-18",26234,0,0,0
"2018-11-19",26234,0,0,0
"2018-11-20",26038,0.96,26196,25197
"2018-11-21",26067,0.99,26000,25843
"2018-11-22",26067,0,0,0
"2018-11-23",26067,0,0,0
"2018-11-24",26067,0,0,0
"2018-11-25",26067,0,0,0
"2018-11-26",26475,1.01,26024,26268
"2018-11-27",26882,0.98,26437,25915
"2018-11-28",26854,1,26839,26758
"2018-11-29",27354,0.95,26816,25377
"2018-11-30",27508.4,2.19,27306,59917
"2018-12-01",27508.4,0,0,0
"2018-12-02",27508.4,0,0,0
"2018-12-03",27508.4,0,0,0
"2018-12-04",29882.4,0.95,27470,25980
"2018-12-05",29882.4,0,0,0
"2018-12-06",30450.4,0.95,29811,28191
"2018-12-07",30450.4,0,0,0
"2018-12-08",30450.4,0,0,0
"2018-12-09",30450.4,0,0,0
"2018-12-10",30450.4,0,0,0
"2018-12-11",30450.4,0,0,0
"2018-12-12",30450.4,0,0,0
"2018-12-13",30450.4,0,0,0
"2018-12-14",30810.4,0.94,30379,28571
"2018-12-15",30810.4,0,0,0
"2018-12-16",30810.4,0,0,0
"2018-12-17",30277.01,0.95,30524,28910
"2018-12-18",29971.01,0.93,30206,28069
"2018-12-19",29971.01,0,0,0
"2018-12-20",30344.01,0.95,29900,28383
"2018-12-21",30344.01,0,0,0
"2018-12-22",30344.01,0,0,0
"2018-12-23",30344.01,0,0,0
"2018-12-24",30344.01,0,0,0
"2018-12-25",30344.01,0,0,0
"2018-12-26",31583.01,0.94,30273,28360
"2018-12-27",32059.01,0.94,31512,29584
"2018-12-28",32059.01,0,0,0
"2018-12-29",32059.01,0,0,0
"2018-12-30",32059.01,0,0,0
"2018-12-31",31821.15,0.94,31984,30039
"2019-01-01",31821.15,0,0,0
"2019-01-02",31821.15,0,0,0
"2019-01-03",32284.15,0.95,31750,30098
"2019-01-04",33376.15,0.93,32213,30070
"2019-01-05",33376.15,0,0,0
"2019-01-06",33376.15,0,0,0
"2019-01-07",33648.15,0.93,33272,31008
"2019-01-08",33759.15,0.93,33544,31094
"2019-01-09",33759.15,0,0,0
"2019-01-10",34118.15,0.94,33655,31502
"2019-01-11",34118.15,0,0,0
"2019-01-12",34118.15,0,0,0
"2019-01-13",34118.15,0,0,0
"2019-01-14",34013.15,0.94,34014,31809
"2019-01-15",34216.36,0.94,33903,31727
"2019-01-16",33750.4,0.92,34106,31541
"2019-01-17",33750.4,0,0,0
"2019-01-18",33155.4,0.94,33646,31791
"2019-01-19",33155.4,0,0,0
"2019-01-20",33155.4,0,0,0
"2019-01-21",33155.4,0,0,0
"2019-01-22",33155.4,0,0,0
"2019-01-23",32248.4,0.94,33051,30918
"2019-01-24",32248.4,0,0,0
"2019-01-25",32248.4,0,0,0
"2019-01-26",32248.4,0,0,0
"2019-01-27",32248.4,0,0,0
"2019-01-28",31518.24,0.95,31776,30336
"2019-01-29",31518.24,0,0,0
"2019-01-30",31453.89,0.45,31412,13984
"2019-01-31",31455.89,0,31357,38
"2019-02-01",31455.88,0,31357,0
"2019-02-02",31455.88,0,0,0
"2019-02-03",31455.88,0,0,0
"2019-02-04",31785.64,0.9,31315,28053
"2019-02-05",31820.22,0.45,31645,14120
"2019-02-06",31820.22,0,0,0
"2019-02-07",31889.6,0.89,31670,28085
"2019-02-08",31459.56,0.45,31750,14141
"2019-02-09",31459.56,0,0,0
"2019-02-10",31459.56,0,0,0
"2019-02-11",31459.56,0,0,0
"2019-02-12",31459.56,0,0,0
"2019-02-13",31135.75,0.89,31317,27828
"2019-02-14",31135.75,0,0,0
"2019-02-15",31272.55,0.44,30996,13514
"2019-02-16",31272.55,0,0,0
"2019-02-17",31272.55,0,0,0
"2019-02-18",31272.55,0,0,0
"2019-02-19",31272.55,0,0,0
"2019-02-20",31267.15,0.43,31132,13499
"2019-02-21",31267.15,0,0,0
"2019-02-22",31230.83,0.87,31158,26959
"2019-02-23",31230.83,0,0,0
"2019-02-24",31230.83,0,0,0
"2019-02-25",31280.01,0.43,31044,13488
"2019-02-26",31145.33,0.43,31139,13480
"2019-02-27",31205.81,0.44,31005,13492
"2019-02-28",31065.49,0.87,31216,27176
"2019-03-01",31275.65,0.44,30925,13488
"2019-03-02",31275.65,0,0,0
"2019-03-03",31275.65,0,0,0
