"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-01-12",24908.15,4.48,24828,111345
"2017-01-13",24738.15,4.5,24738,111345
"2017-01-14",24738.15,4.5,24738,111345
"2017-01-15",24738.15,4.5,24738,111345
"2017-01-16",24738.15,4.5,24738,111345
"2017-01-17",25060.15,4.44,25060,111345
"2017-01-18",25193.15,4.42,25193,111345
"2017-01-19",24790.15,4.54,24508,111345
"2017-01-20",25608.15,4.4,25326,111345
"2017-01-21",25588.15,4.4,25306,111345
"2017-01-22",25588.15,4.4,25306,111345
"2017-01-23",25223.15,4.46,24941,111345
"2017-01-24",25470.15,4.42,25188,111345
"2017-01-25",25293.75,4.55,24940,113445
"2017-01-26",25099.75,4.57,24818,113445
"2017-01-27",25044.75,4.58,24763,113445
"2017-01-28",25044.75,4.58,24763,113445
"2017-01-29",25044.75,4.58,24763,113445
"2017-01-30",24813.75,4.62,24532,113445
"2017-01-31",25169.75,4.56,24888,113445
"2017-02-01",25304.75,4.53,25023,113445
"2017-02-02",25231.75,4.55,24950,113445
"2017-02-03",25041.95,9.32,26115,243429
"2017-02-04",25041.95,4.6,24760,113890
"2017-02-05",25041.95,4.6,24760,113890
"2017-02-06",25465.95,4.52,25184,113890
"2017-02-07",25302.95,4.55,25021,113890
"2017-02-08",25167.95,4.58,24886,113890
"2017-02-09",25524.95,4.51,25243,113890
"2017-02-10",25304.95,4.55,25023,113890
"2017-02-11",25304.95,4.55,25023,113890
"2017-02-12",25304.95,4.55,25023,113890
"2017-02-13",25165.95,4.58,24884,113890
"2017-02-14",25279.95,4.56,24998,113890
"2017-02-15",24970.95,4.61,24689,113890
"2017-02-16",25258.55,4.7,24562,115480
"2017-02-17",25133.55,4.65,24852,115480
"2017-02-18",25133.55,4.65,24852,115480
"2017-02-19",25133.55,4.7,24570,115480
"2017-02-20",25133.55,4.7,24570,115480
"2017-02-21",25088.55,4.71,24525,115480
"2017-02-22",24808.55,4.76,24245,115480
"2017-02-23",25168.55,4.69,24605,115480
"2017-02-24",25493.55,4.63,24930,115480
"2017-02-25",25493.55,4.63,24930,115480
"2017-02-26",25493.55,4.63,24930,115480
"2017-02-27",25638.55,4.61,25075,115480
"2017-02-28",25033.55,4.72,24470,115480
"2017-03-01",25380.55,4.65,24817,115480
"2017-03-02",25458.55,4.64,24895,115480
"2017-03-03",25505.55,4.63,24942,115480
"2017-03-04",25505.55,4.63,24942,115480
"2017-03-05",25505.55,4.63,24942,115480
"2017-03-06",25732.15,4.65,24975,116110
"2017-03-07",25817.15,4.6,25253,116110
"2017-03-08",25693.15,4.62,25129,116110
"2017-03-09",25665.15,4.63,25101,116110
"2017-03-10",26025.15,4.56,25461,116110
"2017-03-11",26025.15,4.56,25461,116110
"2017-03-12",26025.15,4.56,25461,116110
"2017-03-13",26069.15,4.55,25505,116110
"2017-03-14",25792.15,4.6,25228,116110
"2017-03-15",26025.15,4.56,25461,116110
"2017-03-16",26297.15,4.51,25733,116110
"2017-03-17",26267.15,4.52,25703,116110
"2017-03-18",26267.15,4.52,25703,116110
"2017-03-19",26267.15,4.52,25703,116110
"2017-03-20",26171.45,5.38,25325,136204
"2017-03-21",27715.45,5.07,26869,136204
"2017-03-22",25613.45,5.5,24767,136204
"2017-03-23",26200.45,5.37,25354,136204
"2017-03-24",26233.45,5.37,25387,136204
"2017-03-25",26233.45,5.37,25387,136204
"2017-03-26",26233.45,5.37,25387,136204
"2017-03-27",26856.45,5.24,26010,136204
"2017-03-28",26404.45,5.33,25558,136204
"2017-03-29",26198.45,5.37,25352,136204
"2017-03-30",26118.45,5.39,25272,136204
"2017-03-31",26385.45,5.33,25539,136204
"2017-04-01",26385.45,5.33,25539,136204
"2017-04-02",26385.45,5.33,25539,136204
"2017-04-03",25683.45,5.48,24837,136204
"2017-04-04",26363.45,5.34,25517,136204
"2017-04-05",25804.45,5.46,24958,136204
"2017-04-06",25576.45,5.51,24730,136204
"2017-04-07",25751.45,5.47,24905,136204
"2017-04-08",25751.45,5.47,24905,136204
"2017-04-09",25751.45,5.47,24905,136204
"2017-04-10",25227.45,5.59,24381,136204
"2017-04-11",24269.45,5.81,23423,136204
"2017-04-12",23299.45,6.07,22453,136204
"2017-04-13",23581.45,5.99,22735,136204
"2017-04-14",23581.45,5.99,22735,136204
"2017-04-15",23581.45,5.99,22735,136204
"2017-04-16",23581.45,5.99,22735,136204
"2017-04-17",24357.45,5.79,23511,136204
"2017-04-18",24535.45,5.75,23689,136204
"2017-04-19",24233.45,5.9,23105,136204
"2017-04-20",24175.45,5.91,23047,136204
"2017-04-21",24501.45,5.83,23373,136204
"2017-04-22",24501.45,5.83,23373,136204
"2017-04-23",24501.45,5.83,23373,136204
"2017-04-24",26877.75,4.28,23368,99904
"2017-04-25",25902.75,4.03,24775,99904
"2017-04-26",26020.75,4.01,24893,99904
"2017-04-27",26044.75,4.01,24917,99904
"2017-04-28",26027.75,4.01,24900,99904
"2017-04-29",26027.75,4.01,24900,99904
"2017-04-30",26027.75,4.01,24900,99904
"2017-05-01",25787.75,4.05,24660,99904
"2017-05-02",25674.75,4.07,24547,99904
"2017-05-03",25711.75,4.06,24584,99904
"2017-05-04",25585.75,4.08,24458,99904
"2017-05-05",25558.75,4.09,24431,99904
"2017-05-06",25558.75,4.09,24431,99904
"2017-05-07",25558.75,4.09,24431,99904
"2017-05-08",25422.75,4.11,24295,99904
"2017-05-09",25377.75,4.12,24250,99904
"2017-05-10",25588.75,4.08,24461,99904
"2017-05-11",25692.75,4.07,24565,99904
"2017-05-12",25346.75,4.13,24219,99904
"2017-05-13",25346.75,4.13,24219,99904
"2017-05-14",25346.75,4.13,24219,99904
"2017-05-15",25104.75,4.17,23977,99904
"2017-05-16",25088.75,4.17,23961,99904
"2017-05-17",27328.75,3.81,26201,99904
"2017-05-18",27177.75,3.84,26050,99904
"2017-05-19",25731.75,4.11,24322,99904
"2017-05-20",25731.75,4.11,24322,99904
"2017-05-21",25731.75,4.11,24322,99904
"2017-05-22",25251.75,4.19,23842,99904
"2017-05-23",25090.75,4.22,23681,99904
"2017-05-24",25064.75,4.22,23655,99904
"2017-05-25",25049.75,4.23,23640,99904
"2017-05-26",25123.75,4.21,23714,99904
"2017-05-27",25348.75,4.17,23939,99904
"2017-05-28",25348.75,4.17,23939,99904
"2017-05-29",25348.75,4.17,23939,99904
"2017-05-30",24989.75,4.24,23580,99904
"2017-05-31",24955.75,4.24,23546,99904
"2017-06-01",24948.75,4.24,23539,99904
"2017-06-02",24992.75,4.24,23583,99904
"2017-06-03",24992.75,4.24,23583,99904
"2017-06-04",24992.75,4.24,23583,99904
"2017-06-05",24850.75,4.26,23441,99904
"2017-06-06",24849.75,4.26,23440,99904
"2017-06-07",24886.75,4.26,23477,99904
"2017-06-08",24743.75,4.28,23334,99904
"2017-06-09",24624.75,4.3,23215,99904
"2017-06-10",24624.75,4.3,23215,99904
"2017-06-11",24624.75,4.3,23215,99904
"2017-06-12",24721.75,4.29,23312,99904
"2017-06-13",24634.75,4.3,23225,99904
"2017-06-14",24705.75,4.29,23296,99904
"2017-06-15",24981.75,0.81,23567,19020
"2017-06-16",24970.75,0.81,23561,19020
"2017-06-17",24959.75,0.81,23550,19020
"2017-06-18",24959.75,0.81,23550,19020
"2017-06-19",24677.75,0.83,22986,19020
