"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2012-12-12",99965.45,0.2,99862,20023
"2012-12-13",99965.45,0.2,99842,20023
"2012-12-14",99972.45,0.2,99849,20023
"2012-12-15",99927.45,0.2,99804,20023
"2012-12-16",99927.45,0.2,99804,20023
"2012-12-17",99569.95,0.3,99447,29926
"2012-12-18",99401.45,0.2,99278,20023
"2012-12-19",99304.45,0.2,99181,20023
"2012-12-20",99206.45,0.2,99083,20023
"2012-12-21",99702.45,0.4,99579,39952
"2012-12-22",99515.45,0.4,99392,39952
"2012-12-23",99515.45,0.4,99392,39952
"2012-12-24",99377.45,0.4,99254,39952
"2012-12-25",99586.45,0.4,99463,39952
"2012-12-26",99070.45,0.4,98947,39952
"2012-12-27",99323.4,0.3,99080,29933
"2012-12-28",99365.4,0.3,99242,29933
"2012-12-29",99553.4,0.3,99430,29933
"2012-12-30",99553.4,0.3,99430,29933
"2012-12-31",98990.4,0.3,98867,29933
"2013-01-01",98990.4,0.3,98867,29933
"2013-01-02",98061.62,0.5,97939,48725
"2013-01-03",98422.19,0.39,98299,38725
"2013-01-04",98216.19,0.39,98093,38725
"2013-01-05",98096.19,0.4,97973,38725
"2013-01-06",98096.19,0.4,97973,38725
"2013-01-07",98364.57,0.5,97970,48811
"2013-01-08",98969.79,0.6,98847,58841
"2013-01-09",99269.88,0.69,99147,68861
"2013-01-10",99581.28,0.6,99458,60092
"2013-01-11",99538.28,0.61,99292,60092
"2013-01-12",99205.28,0.61,98959,60092
"2013-01-13",99205.28,0.61,98959,60092
"2013-01-14",99187.59,0.71,98942,70117
"2013-01-15",99745.59,0.5,99500,50008
"2013-01-16",99872.59,0.5,99627,50008
"2013-01-17",99946.19,0.49,99700,48834
"2013-01-18",99971.53,0.39,99726,38836
"2013-01-19",99731.53,0.39,99486,38836
"2013-01-20",99731.53,0.39,99486,38836
"2013-01-21",99731.53,0.39,99486,38836
"2013-01-22",99493.08,0.49,99476,48862
"2013-01-23",99669.45,0.59,99423,58764
"2013-01-24",99172.45,0.59,98926,58764
"2013-01-25",98227.45,0.6,97981,58764
"2013-01-26",98227.45,0.6,97981,58764
"2013-01-27",98226.45,0.6,97980,58764
"2013-01-28",98404.95,0.7,97986,68201
"2013-01-29",97970.15,0.6,97724,58203
"2013-01-30",98579.15,0.59,98333,58203
"2013-01-31",98427.91,1,98301,98286
"2013-02-01",97103.91,1.01,96858,98286
"2013-02-02",97166.91,1.01,96921,98286
"2013-02-03",97173.91,1.01,96928,98286
"2013-02-04",98085.91,1,97840,98286
"2013-02-05",96984.91,1.02,96739,98286
"2013-02-06",97288.91,1.01,97043,98286
"2013-02-07",97230.63,1.01,97046,97792
"2013-02-08",96936.63,1.01,96691,97792
"2013-02-09",96947.63,1.01,96702,97792
"2013-02-10",96947.63,1.01,96579,97792
"2013-02-11",97217.98,0.91,96849,87765
"2013-02-12",97068.98,0.91,96700,87765
"2013-02-13",96416.98,0.91,96048,87765
"2013-02-14",94804.98,0.93,94436,87765
"2013-02-15",94804.98,0.93,94436,87765
"2013-02-16",95392.98,0.92,95024,87765
"2013-02-17",95392.98,0.92,95024,87765
"2013-02-18",95392.98,0.92,95024,87765
"2013-02-19",94904.78,1.04,94536,97865
"2013-02-20",96729.09,0.93,94529,87831
"2013-02-21",97175.54,0.71,96807,68797
"2013-02-22",97557.54,0.21,97189,20073
"2013-02-23",97542.54,0.21,97174,20073
"2013-02-24",97542.54,0.21,97174,20073
"2013-02-25",97361.08,0.1,97172,10100
"2013-02-26",97193.78,0.52,96825,50368
"2013-02-27",98020.63,0.72,97652,70360
"2013-02-28",97953.73,0.62,97931,60417
"2013-03-01",98116.73,0.52,97748,51193
"2013-03-02",97939.73,0.52,97571,51193
"2013-03-03",97962.73,0.52,97594,51193
"2013-03-04",96720.73,0.53,96352,51193
"2013-03-05",97406.58,0.42,97038,41217
"2013-03-06",99652.13,0.3,99283,30238
"2013-03-07",100236.23,0.3,99867,30193
"2013-03-08",99937.23,0.3,99568,30193
"2013-03-09",99906.23,0.3,99537,30193
"2013-03-10",99906.23,0.3,99537,30193
"2013-03-11",99365.23,0.3,98996,30193
"2013-03-12",99537.74,0.51,99046,50283
"2013-03-13",98810.87,0.62,98319,61052
"2013-03-14",97912.87,0.52,97421,51072
"2013-03-15",98086.87,0.52,97595,51072
"2013-03-16",98086.87,0.52,97595,51072
"2013-03-17",98133.87,0.52,97642,51072
"2013-03-18",98127.82,0.93,97634,91267
"2013-03-19",97541.05,1.07,97049,104242
"2013-03-20",97269.05,1.08,96777,104242
"2013-03-21",97260.37,1.07,96777,104015
"2013-03-22",98102.36,0.96,97610,93741
"2013-03-23",98078.36,0.96,97586,93741
"2013-03-24",98078.36,0.96,97586,93741
"2013-03-25",98666.36,0.95,98174,93741
"2013-03-26",98363.36,0.96,97871,93741
"2013-03-27",94758.36,0.64,94266,60006
"2013-03-28",94976.81,0.64,94262,59888
"2013-03-29",94976.81,0.63,94485,59888
"2013-03-30",94976.81,0.63,94485,59888
