"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-01-24",50000,0,0,0
"2017-01-25",50000,0,0,0
"2017-01-26",50056.24,4.43,49766,220488
"2017-01-27",50056.24,0,0,0
"2017-01-28",50056.24,0,0,0
"2017-01-29",50056.24,0,0,0
"2017-01-30",50056.24,0,0,0
"2017-01-31",50056.24,0,0,0
"2017-02-01",50056.24,0,0,0
"2017-02-02",49424.26,1.09,49424,54000
"2017-02-03",49617.28,0,49424,0
"2017-02-04",49617.28,0,0,0
"2017-02-05",49617.28,0,0,0
"2017-02-06",49617.28,0,0,0
"2017-02-07",49617.28,0,0,0
"2017-02-08",49617.28,0,0,0
"2017-02-09",48088.42,2.4,49386,118488
"2017-02-10",48031.44,0,47799,0
"2017-02-11",48031.44,0,0,0
"2017-02-12",48031.44,0,0,0
"2017-02-13",48113.72,3.61,47752,172488
"2017-02-14",48113.72,0,0,0
"2017-02-15",48113.72,0,0,0
"2017-02-16",48072.88,3.6,47901,172488
"2017-02-17",48047.04,3.61,47835,172488
"2017-02-18",48047.04,0,0,0
"2017-02-19",48047.04,0,0,0
"2017-02-20",47961.2,2.48,47865,118488
"2017-02-21",47877.44,2.48,47695,118488
"2017-02-22",47896.6,2.49,47640,118488
"2017-02-23",47974.72,2.49,47673,118488
"2017-02-24",47974.72,0,0,0
"2017-02-25",47974.72,0,0,0
"2017-02-26",47974.72,0,0,0
"2017-02-27",48688.88,3.61,47737,172488
"2017-02-28",48688.88,0,0,0
"2017-03-01",48551.16,2.45,48339,118488
"2017-03-02",48509.28,2.45,48327,118488
"2017-03-03",48509.28,0,0,0
"2017-03-04",48509.28,0,0,0
"2017-03-05",48509.28,0,0,0
"2017-03-06",48792.7,3.57,48381,172488
"2017-03-07",48666.76,1.67,48515,81000
"2017-03-08",48825.92,3.56,48429,172488
"2017-03-09",48814.04,2.44,48602,118488
"2017-03-10",48300.08,1.67,48436,81000
"2017-03-11",48300.08,0,0,0
"2017-03-12",48300.08,0,0,0
"2017-03-13",48622.16,1.69,47908,81000
"2017-03-14",48996.32,3.58,48232,172488
"2017-03-15",48996.32,0,0,0
"2017-03-16",48992.36,1.67,48618,81000
"2017-03-17",49307.56,3.54,48709,172488
"2017-03-18",49307.56,0,0,0
"2017-03-19",49307.56,0,0,0
"2017-03-20",49307.56,0,0,0
"2017-03-21",49505.68,2.42,48902,118488
"2017-03-22",49684.84,3.51,49086,172488
"2017-03-23",49822.96,2.4,49279,118488
"2017-03-24",49451.08,2.4,49417,118488
"2017-03-25",49451.08,0,0,0
"2017-03-26",49451.08,0,0,0
"2017-03-27",49451.08,0,0,0
"2017-03-28",49451.08,0,0,0
"2017-03-29",49451.08,0,0,0
"2017-03-30",49451.08,0,0,0
"2017-03-31",49709.2,2.42,49045,118488
"2017-04-01",49709.2,0,0,0
