"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2020-02-10",30897.9,4.31,30667,132171
"2020-02-11",30878.94,5,28824,144218
"2020-02-12",31927.44,9.04,28808,260282
"2020-02-13",32478.7,7.39,31397,232104
"2020-02-14",33546.94,4.36,32204,140288
"2020-02-15",33546.94,4.21,33316,140288
"2020-02-16",32071.44,5.1,31840,162506
"2020-02-17",35436.94,4.83,32119,155100
"2020-02-18",34718.45,3.4,35042,118998
"2020-02-19",33833.71,5.74,31371,180172
"2020-02-20",36389.63,3.8,33935,128803
"2020-02-21",36389.63,0,0,0
"2020-02-22",36389.63,0,0,0
"2020-02-23",36437.63,1.28,36060,46332
"2020-02-24",36988.63,1.69,36539,61776
"2020-02-25",39182.13,5.34,34708,185328
"2020-02-26",39287.13,0.79,38953,30888
"2020-02-27",38998.13,5.01,37023,185328
"2020-02-28",43841.13,4.75,39019,185328
"2020-02-29",43841.13,0,0,0
"2020-03-01",43841.13,0,0,0
"2020-03-02",43996.13,0.35,43606,15444
"2020-03-03",45714.88,3.16,43656,137850
"2020-03-04",46557.13,1.68,46095,77220
"2020-03-05",47891.63,2.66,46501,123552
"2020-03-06",51813.63,4.58,50103,229302
"2020-03-07",51813.63,0,0,0
"2020-03-08",54693.63,4.3,50287,216216
"2020-03-09",60392.63,4.2,58892,247104
"2020-03-10",63288.17,5.52,58527,323013
"2020-03-11",56306.18,6.32,53270,336758
"2020-03-12",45332.82,9.96,43403,432484
"2020-03-13",74760.35,7.5,44871,336476
"2020-03-14",74760.35,0.19,74298,13983
"2020-03-15",74766.35,1.84,74947,137535
"2020-03-16",82267.95,2.36,75968,179484
"2020-03-17",90387.59,2.39,80859,193467
"2020-03-18",91218.59,2.83,87394,247104
"2020-03-19",91921.83,0.68,90745,61776
"2020-03-20",93342.33,0.54,91436,49280
"2020-03-21",93342.33,0.4,92880,36960
"2020-03-22",92846.81,1.24,89300,111056
"2020-03-23",99063.67,0.64,95766,61600
"2020-03-24",99726.39,0.63,98582,61776
"2020-03-25",102271.97,1.87,98916,185152
"2020-03-26",104194.81,2.43,101765,247104
"2020-03-27",104399.29,0.48,103680,49280
"2020-03-28",104399.29,0,0,0
"2020-03-29",104673.29,0.59,103929,61776
"2020-03-30",105027.29,0.59,104203,61776
"2020-03-31",105027.29,0,0,0
"2020-04-01",106207.73,0.47,104476,49280
"2020-04-02",106705.21,0.23,105738,24640
"2020-04-03",106705.21,0,0,0
"2020-04-04",106705.21,0,0,0
"2020-04-05",106705.21,0,0,0
"2020-04-06",103195.21,1.75,105999,185328
"2020-04-07",101815.21,3.42,90403,308880
"2020-04-08",99645.76,1.22,101054,123376
"2020-04-09",97593.36,1.61,95956,154176
"2020-04-10",97668.36,0.95,96975,92400
"2020-04-11",97668.36,0.95,96975,92400
"2020-04-12",101615.66,0.64,96971,61600
"2020-04-13",102190.64,0.62,100042,61600
"2020-04-14",100392.24,1.53,100674,154176
"2020-04-15",103962.67,0.74,99699,73920
"2020-04-16",100800.34,0.92,100712,92400
"2020-04-17",101656.99,0.73,101136,73920
"2020-04-18",101656.99,0.61,100964,61600
"2020-04-19",101893.99,0.61,101201,61600
"2020-04-20",104899.59,0.91,101967,92400
