"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2017-12-29",50000,0,0,0
"2017-12-30",50000,0,0,0
"2017-12-31",50000,0,0,0
"2018-01-01",50000,0,0,0
"2018-01-02",50000,0,0,0
"2018-01-03",49921.55,0.11,49810,5495
"2018-01-04",49918.6,0.2,49802,10085
"2018-01-05",49823.6,0.2,49642,10085
"2018-01-06",49823.6,0.2,49642,10085
"2018-01-07",49823.6,0.2,49642,10085
"2018-01-08",50053.6,0.2,49872,10085
"2018-01-09",49858.6,0.2,49677,10085
"2018-01-10",49788.6,0.2,49607,10085
"2018-01-11",49823.6,0.2,49642,10085
"2018-01-12",49888.6,0.2,49707,10085
"2018-01-13",49888.6,0.2,49707,10085
"2018-01-14",49888.6,0.2,49707,10085
"2018-01-15",49829.6,0.2,49648,10085
"2018-01-16",49303.6,0.21,49122,10085
"2018-01-17",49382.2,0.41,49122,20240
"2018-01-18",48994.25,0.51,48642,25040
"2018-01-19",49314.25,0.51,49132,25040
"2018-01-20",49314.25,0.51,49132,25040
"2018-01-21",49314.25,0.51,49132,25040
"2018-01-22",49854.25,0.5,49672,25040
"2018-01-23",48899.25,0.51,48717,25040
"2018-01-24",48294.25,0.52,48112,25040
"2018-01-25",48134.25,0.52,47952,25040
"2018-01-26",47429.25,0.53,47247,25040
"2018-01-27",47429.25,0.53,47247,25040
"2018-01-28",47429.25,0.53,47247,25040
"2018-01-29",46189.25,0.55,45825,25040
"2018-01-30",44965.25,0.56,44601,25040
"2018-01-31",45570.25,0.55,45206,25040
"2018-02-01",46502.25,0.54,46138,25040
"2018-02-02",43850.25,0.58,43486,25040
"2018-02-03",43850.25,0.58,43486,25040
"2018-02-04",43850.25,0.58,43486,25040
"2018-02-05",41286.25,0.61,40922,25040
"2018-02-06",40931.25,0.62,40567,25040
"2018-02-07",40018.25,0.63,39654,25040
"2018-02-08",38406.25,0.66,38042,25040
"2018-02-09",38664.25,0.65,38300,25040
"2018-02-10",38664.25,0.65,38300,25040
"2018-02-11",38664.25,0.65,38300,25040
"2018-02-12",37788.25,0.67,37424,25040
"2018-02-13",37009.25,0.68,36645,25040
"2018-02-14",36938.25,0.68,36574,25040
"2018-02-15",37250.25,0.68,36886,25040
"2018-02-16",37400.25,0.68,37036,25040
"2018-02-17",37400.25,0.68,37036,25040
"2018-02-18",37400.25,0.68,37036,25040
"2018-02-19",36926.25,0.68,36562,25040
"2018-02-20",36428.25,0.69,36064,25040
"2018-02-21",36530.25,0.69,36166,25040
"2018-02-22",36298.25,0.7,35934,25040
"2018-02-23",36439.25,0.69,36075,25040
"2018-02-24",36439.25,0.69,36075,25040
"2018-02-25",36439.25,0.69,36075,25040
"2018-02-26",36429.55,1.27,36066,45755
"2018-02-27",33972.45,1.45,33426,48590
"2018-02-28",32882.45,1.5,32336,48590
"2018-03-01",29026.35,2.18,28480,62225
"2018-03-02",27914.35,2.27,27368,62225
"2018-03-03",27914.35,2.27,27368,62225
"2018-03-04",27914.35,2.27,27368,62225
"2018-03-05",31753.35,1.99,31207,62225
"2018-03-06",30221.35,2.1,29675,62225
"2018-03-07",28389.35,2.23,27843,62225
"2018-03-08",31460.35,2.01,30914,62225
"2018-03-09",35479.35,1.78,34933,62225
"2018-03-10",35479.35,1.78,34933,62225
"2018-03-11",35479.35,1.78,34933,62225
"2018-03-12",35472.35,1.78,34926,62225
"2018-03-13",34135.35,1.85,33589,62225
"2018-03-14",32675.35,1.94,32129,62225
"2018-03-15",33049.35,1.91,32503,62225
"2018-03-16",34748.35,1.82,34202,62225
"2018-03-17",34748.35,1.82,34202,62225
"2018-03-18",34748.35,1.82,34202,62225
"2018-03-19",28172.35,2.25,27626,62225
"2018-03-20",29408.35,2.16,28862,62225
"2018-03-21",32018.35,1.98,31472,62225
"2018-03-22",27362.35,2.32,26816,62225
"2018-03-23",25639.35,2.48,25093,62225
"2018-03-24",25639.35,2.48,25093,62225
"2018-03-25",25639.35,2.48,25093,62225
"2018-03-26",23864.35,2.67,23318,62225
"2018-03-27",21993.35,2.9,21447,62225
"2018-03-28",18714.35,3.42,18168,62225
"2018-03-29",21183.35,3.04,20455,62225
"2018-03-30",21641.35,2.98,20913,62225
"2018-03-31",21641.35,2.98,20913,62225
"2018-04-01",21641.35,2.98,20913,62225
"2018-04-02",17762.35,3.65,17034,62225
"2018-04-03",18557.35,3.49,17829,62225
"2018-04-04",18833.35,3.44,18105,62225
"2018-04-05",20102.35,3.21,19374,62225
