"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-05-23",52500,0,0,0
"2019-05-24",52500,0,0,0
"2019-05-25",52500,0,0,0
"2019-05-26",52500,0,0,0
"2019-05-27",52500,0,0,0
"2019-05-28",52572,0.36,52207,18677
"2019-05-29",52632,0.24,52291,12730
"2019-05-30",52632,0,0,0
"2019-05-31",52488,0.42,52351,21948
"2019-06-01",52488,0.42,52195,22064
"2019-06-02",52488,0.42,52195,22064
"2019-06-03",51708,0.43,51415,22080
"2019-06-04",51192,0.44,50899,22149
"2019-06-05",51624,0.43,51331,22134
"2019-06-06",51120,0.68,50923,34832
"2019-06-07",50304,0.7,50011,34901
"2019-06-08",50304,0.7,50011,34901
"2019-06-09",50412,0.7,50011,34971
"2019-06-10",50352,0.7,50059,34879
"2019-06-11",50304,0.71,49963,35617
"2019-06-12",51720,0.76,50011,37792
"2019-06-13",52512,0.48,52075,25120
"2019-06-14",53088,0.45,52507,23553
"2019-06-15",53088,0.45,52795,23553
"2019-06-16",53196,0.41,52795,21413
"2019-06-17",53256,0,52903,46
"2019-06-18",53328,0,53035,0
"2019-06-19",53184,0.17,53035,8835
"2019-06-20",53004,0.41,52771,21541
"2019-06-21",52788,0.41,52495,21561
"2019-06-22",52788,0.41,52495,21561
"2019-06-23",52704,0.41,52118,21561
"2019-06-24",52488,0.83,52034,43184
"2019-06-25",52812,0.96,51950,50105
"2019-06-26",52008,0.79,51422,40594
"2019-06-27",51948,0.79,51362,40560
"2019-06-28",51624,0.79,51038,40565
"2019-06-29",51624,0.79,51038,40565
"2019-06-30",51816,0.65,50822,32857
"2019-07-01",52740,1.02,52166,53016
"2019-07-02",53088,1.01,52502,53017
"2019-07-03",52476,1.01,52502,52877
"2019-07-04",52764,0.82,52178,42797
"2019-07-05",54012,0.52,53270,27734
"2019-07-06",54012,0,0,0
"2019-07-07",54012,0,0,0
"2019-07-08",54048,0.55,53450,29135
"2019-07-09",54408,0.65,53462,34875
"2019-07-10",54432,0.35,53654,18609
"2019-07-11",53784,0.35,53198,18614
"2019-07-12",54120,0.58,53894,31110
"2019-07-13",54120,0.58,53534,31226
"2019-07-14",54024,0.58,53438,31226
"2019-07-15",53352,0.98,52766,51493
"2019-07-16",53880,0.97,53294,51475
"2019-07-17",54408,1.22,52790,64385
"2019-07-18",52680,1.73,52094,90295
"2019-07-19",53256,1.71,52670,90278
"2019-07-20",53376,1.71,52790,90278
"2019-07-21",53376,1.71,52790,90278
"2019-07-22",52968,1.24,52286,64574
"2019-07-23",53376,1.22,52497,64304
"2019-07-24",53472,1.22,52593,64301
"2019-07-25",54084,1.21,53205,64286
"2019-07-26",54696,1.19,53817,64286
"2019-07-27",54696,1.19,53817,64286
"2019-07-28",55104,1.19,54225,64286
"2019-07-29",55092,1.08,54009,58554
"2019-07-30",55368,0.38,54369,20462
"2019-07-31",54132,0.39,53253,20624
"2019-08-01",56376,0.46,55233,25200
"2019-08-02",56712,0.45,55833,25200
"2019-08-03",56712,0.45,55833,25200
"2019-08-04",56928,0.45,56049,25200
"2019-08-05",58080,0,57249,0
"2019-08-06",58080,0,0,0
"2019-08-07",57900,0.44,57033,25271
"2019-08-08",58740,0.45,57153,25438
"2019-08-09",58716,0.44,57897,25229
"2019-08-10",58716,0.44,57837,25229
"2019-08-11",58668,0.44,57789,25229
"2019-08-12",59064,0.65,57789,37843
"2019-08-13",59316,0,57729,29
"2019-08-14",61152,1.74,58341,101543
"2019-08-15",61404,0.84,60273,50875
"2019-08-16",61404,0,0,0
"2019-08-17",61404,0,0,0
"2019-08-18",61404,0,0,0
"2019-08-19",60912,0.32,60033,18914
"2019-08-20",60444,0.32,59949,19160
"2019-08-21",60840,0.33,59817,19676
"2019-08-22",60960,0.34,59812,20127
"2019-08-23",60696,2.12,59524,126000
"2019-08-24",60696,2.12,59524,126000
"2019-08-25",60480,2.12,59308,126000
"2019-08-26",62952,2.08,60700,126475
"2019-08-27",63648,1.44,61840,89061
"2019-08-28",63672,1.41,62476,88277
"2019-08-29",63672,0,0,0
"2019-08-30",63672,0,0,0
"2019-08-31",63672,0,0,0
"2019-09-01",63672,0,0,0
"2019-09-02",63672,0,0,0
"2019-09-03",62352,0.88,61180,53793
"2019-09-04",59172,1.1,58000,63576
"2019-09-05",58956,1.56,56944,88760
"2019-09-06",58920,1.56,57664,89887
"2019-09-07",58920,1.56,57748,89887
"2019-09-08",58572,1.57,57400,89887
"2019-09-09",55596,1.65,54424,89871
"2019-09-10",54024,2.18,52852,115115
"2019-09-11",55212,2.13,54040,114993
"2019-09-12",57300,0.74,53296,39342
"2019-09-13",58752,0.67,57580,38661
"2019-09-14",58752,0.67,57580,38661
"2019-09-15",58344,0.68,57172,38661
"2019-09-16",57840,0.68,56668,38787
"2019-09-17",57756,0.69,56584,38777
"2019-09-18",58584,0.01,56824,719
"2019-09-19",59280,0.01,58108,700
"2019-09-20",60492,0.01,59320,703
"2019-09-21",60492,0.01,59027,703
"2019-09-22",60048,0.01,58583,703
"2019-09-23",60468,0.76,59015,44903
"2019-09-24",60864,0.76,59399,44937
"2019-09-25",60072,0.76,59399,45364
"2019-09-26",59604,0.02,58139,1168
"2019-09-27",58632,0.02,57167,1167
"2019-09-28",58632,0.02,57167,1167
"2019-09-29",58716,0.02,57251,1167
"2019-09-30",57120,0.02,55655,1166
"2019-10-01",59760,0.02,58295,1170
"2019-10-02",62184,0.02,60719,1176
"2019-10-03",64692,0.41,61871,25200
"2019-10-04",64776,0,63179,0
"2019-10-05",64776,0,0,0
"2019-10-06",64776,0,0,0
"2019-10-07",64836,0.4,63311,25200
"2019-10-08",65136,0.41,63227,25671
"2019-10-09",65556,0.41,63311,25669
"2019-10-10",65208,0.4,63803,25667
"2019-10-11",63000,0.44,60623,26594
"2019-10-12",63000,0.43,61535,26594
"2019-10-13",62868,0.43,61403,26594
"2019-10-14",63816,0.43,62351,26595
"2019-10-15",60396,0.46,58931,27052
"2019-10-16",59304,0.47,57839,27054
"2019-10-17",57336,0.49,55871,27288
"2019-10-18",56964,0.49,55499,27293
"2019-10-19",56964,0.49,55499,27293
"2019-10-20",58392,0.48,56927,27293
"2019-10-21",56256,0.5,54498,27288
"2019-10-22",60996,0.46,59238,27291
"2019-10-23",57036,0.95,55278,52487
"2019-10-24",58968,0.92,57210,52488
"2019-10-25",60540,0.89,58782,52487
"2019-10-26",60540,0.89,58782,52487
"2019-10-27",59928,0.9,58170,52487
"2019-10-28",56100,0.97,54342,52482
"2019-10-29",56136,0.97,54378,52483
"2019-10-30",53400,1.02,51642,52484
"2019-10-31",61140,0.87,59370,51566
"2019-11-01",59808,0.89,58050,51565
"2019-11-02",59808,0.89,58050,51565
"2019-11-03",59472,0.89,57714,51565
"2019-11-04",59784,0.89,58026,51561
"2019-11-05",61644,0.86,59886,51554
"2019-11-06",64956,0.82,63198,51556
"2019-11-07",62160,0.85,60402,51553
"2019-11-08",64656,0.02,60642,1154
"2019-11-09",64656,0.02,62898,1154
"2019-11-10",64704,0.02,62946,1154
"2019-11-11",64920,0.02,63162,1155
"2019-11-12",66444,0.02,64686,1156
"2019-11-13",67632,0.02,65874,1158
"2019-11-14",68844,0,65874,0
"2019-11-15",68844,0,0,0
"2019-11-16",68844,0,0,0
"2019-11-17",68844,0,0,0
"2019-11-18",68844,0,0,0
"2019-11-19",68844,0,0,0
"2019-11-20",69036,0.02,67021,1160
"2019-11-21",67812,0.02,65761,1160
"2019-11-22",70440,0.02,68389,1160
"2019-11-23",70440,0.02,68389,1160
"2019-11-24",69504,0.02,67453,1160
"2019-11-25",68832,0.02,66781,1157
"2019-11-26",67920,0.02,65869,1156
"2019-11-27",66348,0.02,64297,1150
"2019-11-28",66348,0.02,64297,1151
"2019-11-29",66348,0.02,64297,1151
"2019-11-30",66348,0.02,64297,1151
"2019-12-01",66348,0.02,64297,1151
"2019-12-02",65172,0.02,63121,1156
"2019-12-03",66984,0.02,64933,1160
"2019-12-04",65748,0.02,63697,1157
"2019-12-05",65340,0.02,63289,1159
"2019-12-06",68688,0.02,66637,1161
"2019-12-07",68688,0.02,66637,1161
"2019-12-08",68784,0.02,66733,1161
"2019-12-09",67860,0.02,65809,1161
"2019-12-10",66000,0.02,63949,1159
"2019-12-11",64560,0.02,62509,1161
"2019-12-12",57216,0.02,55165,1153
"2019-12-13",61452,0.02,59401,1153
"2019-12-14",61452,0.02,59401,1153
"2019-12-15",61452,0.02,59401,1153
"2019-12-16",61452,0.02,59401,1150
"2019-12-17",61452,0.02,59401,1151
"2019-12-18",61452,0.02,59401,1150
"2019-12-19",61452,0.02,59401,1152
"2019-12-20",62928,0.02,60584,1151
"2019-12-21",62928,0.02,60584,1151
"2019-12-22",62928,0.02,60584,1151
"2019-12-23",62928,0.02,60584,1152
"2019-12-24",62940,0.02,60596,1152
"2019-12-25",62940,0.02,60596,1152
"2019-12-26",60240,0.02,57896,1149
"2019-12-27",57552,0.02,55208,1152
"2019-12-28",57552,0.02,55208,1152
"2019-12-29",57936,0.02,55592,1152
"2019-12-30",60360,0.02,58016,1157
"2019-12-31",59568,0.02,57224,1160
"2020-01-01",59568,0.02,57224,1160
"2020-01-02",65568,0.02,63224,1161
"2020-01-03",66060,0.02,63716,1166
"2020-01-04",66060,0.02,63716,1166
"2020-01-05",66624,0.02,64280,1166
"2020-01-06",62208,0.02,59864,1163
"2020-01-07",67560,0.02,65216,1162
"2020-01-08",62124,0.02,59780,1155
"2020-01-09",60792,0.02,58448,1151
"2020-01-10",60660,0.02,58316,1151
"2020-01-11",60660,0.02,58316,1151
"2020-01-12",60660,0.02,58316,1151
"2020-01-13",60660,0.02,58316,1146
"2020-01-14",60660,0.02,58316,1146
"2020-01-15",60660,0.02,58316,1147
"2020-01-16",56016,0.02,53672,1144
"2020-01-17",58872,0.02,56528,1144
"2020-01-18",58872,0.02,56528,1144
"2020-01-19",58152,0.02,55515,1144
"2020-01-20",59220,0.02,56583,1144
"2020-01-21",60120,0.02,57483,1147
"2020-01-22",61200,0.02,58563,1147
"2020-01-23",64224,0.02,61587,1151
"2020-01-24",66960,0.02,64323,1153
"2020-01-25",66960,0.02,64323,1153
"2020-01-26",68136,0.02,65499,1153
"2020-01-27",68436,0,65187,0
"2020-01-28",68988,0,0,0
"2020-01-29",68988,0,0,0
"2020-01-30",68988,0,0,0
"2020-01-31",68736,0.39,66387,25665
"2020-02-01",68736,0.39,66099,25665
"2020-02-02",68832,0.39,66195,25665
"2020-02-03",69264,0.39,66627,25664
"2020-02-04",68256,0.39,65619,25660
"2020-02-05",68424,0.39,65787,25659
"2020-02-06",68928,0.39,66291,25658
"2020-02-07",70440,0.01,67551,459
"2020-02-08",70440,0,0,0
"2020-02-09",70440,0,0,0
"2020-02-10",70440,0,0,0
"2020-02-11",70440,0,0,0
"2020-02-12",70440,0,0,0
"2020-02-13",70440,0,0,0
"2020-02-14",70440,0,0,0
"2020-02-15",70440,0,0,0
"2020-02-16",70440,0,0,0
"2020-02-17",70440,0,0,0
"2020-02-18",70440,0,0,0
"2020-02-19",70440,0,0,0
"2020-02-20",70440,0,0,0
"2020-02-21",70440,0,0,0
"2020-02-22",70440,0,0,0
"2020-02-23",70440,0,0,0
"2020-02-24",70440,0,0,0
"2020-02-25",69936,0.19,67510,12614
"2020-02-26",69228,0.38,66910,25457
"2020-02-27",69888,0.39,65518,25689
"2020-02-28",70860,0.37,68386,25462
"2020-02-29",70860,0.37,67930,25462
"2020-03-01",70200,0.38,67270,25462
"2020-03-02",68616,0.39,65686,25462
"2020-03-03",68628,0.39,65698,25464
"2020-03-04",69300,0.38,66370,25463
"2020-03-05",68760,0.39,65830,25466
"2020-03-06",68460,0.39,65530,25468
"2020-03-07",68460,0.39,65530,25468
"2020-03-08",68460,0.39,65530,25475
"2020-03-09",67560,0.4,65686,25967
"2020-03-10",65172,0.42,62242,25944
"2020-03-11",68856,0.39,65926,25952
"2020-03-12",69984,0.39,67054,25951
"2020-03-13",64176,0.42,61246,25929
"2020-03-14",64176,0.42,61246,25929
"2020-03-15",66072,0.7,63142,44182
"2020-03-16",68136,0.67,65206,43924
"2020-03-17",74232,0.63,68746,42972
"2020-03-18",75456,0.35,72526,25229
"2020-03-19",76536,0,72797,29
"2020-03-20",76512,0,0,0
"2020-03-21",76512,0,0,0
"2020-03-22",76536,0,0,0
"2020-03-23",76536,0,0,0
"2020-03-24",76536,0,0,0
"2020-03-25",76594,0,0,0
"2020-03-26",76704,0,73367,110
"2020-03-27",77246,0,73563,222
"2020-03-28",77246,0,0,0
"2020-03-29",77252,0,0,0
"2020-03-30",77258,0,0,0
"2020-03-31",77255,0,0,0
"2020-04-01",77260,0,0,0
"2020-04-02",77738,0.23,74016,16979
"2020-04-03",77740,0,0,0
"2020-04-04",77740,0,0,0
"2020-04-05",77739,0,0,0
"2020-04-06",77734,0,0,0
"2020-04-07",78257,0.23,74502,17152
"2020-04-08",78256,0,0,0
"2020-04-09",78253,0,0,0
"2020-04-10",78251,0,0,0
"2020-04-11",78251,0,0,0
"2020-04-12",78251,0,0,0
"2020-04-13",78247,0,0,0
"2020-04-14",78248,0.44,75025,32756
"2020-04-15",79601,0.43,75025,32502
"2020-04-16",79597,0,0,0
"2020-04-17",79596,0,0,0
"2020-04-18",79596,0,0,0
"2020-04-19",79599,0,0,0
"2020-04-20",80363,0.43,76087,32593
"2020-04-21",80365,0,0,0
"2020-04-22",80365,0,0,0
"2020-04-23",80359,0,0,0
"2020-04-24",80059,0.32,76543,24112
"2020-04-25",80059,0.32,76543,24112
"2020-04-26",79671,0.43,76085,32626
"2020-04-27",79516,0.43,76000,32664
"2020-04-28",78526,0.43,75139,32573
"2020-04-29",78095,0.44,74579,32646
"2020-04-30",79180,0.44,74967,32718
"2020-05-01",79954,0.32,76049,24112
"2020-05-02",79954,0.32,76438,24112
"2020-05-03",80437,0.31,76921,24112
"2020-05-04",80297,0.31,76848,24000
"2020-05-05",80312,0.31,76796,24000
"2020-05-06",80506,0.31,76990,24000
"2020-05-07",79288,0.32,75772,24000
"2020-05-08",79327,0.32,75811,24000
"2020-05-09",79327,0.32,75811,24000
"2020-05-10",79051,0.32,75535,24000
"2020-05-11",80305,0.32,76375,24111
"2020-05-12",79960,0.32,76444,24112
"2020-05-13",80432,0.31,76472,24000
"2020-05-14",80291,0.31,76775,24000
"2020-05-15",80690,0.31,77174,24000
"2020-05-16",80690,0.31,77174,24000
"2020-05-17",80357,0.31,76548,24000
"2020-05-18",79411,0.32,76176,24112
"2020-05-19",78701,0.32,74892,24111
"2020-05-20",78595,0.32,74786,24112
"2020-05-21",79154,0.49,74399,36112
"2020-05-22",79601,0.32,75853,24446
"2020-05-23",79601,0.32,75792,24446
"2020-05-24",79716,0.32,75907,24446
"2020-05-25",79191,0.32,75382,24446
"2020-05-26",77590,0.66,73758,48446
"2020-05-27",77293,0.66,73484,48446
"2020-05-28",75928,0.67,72119,48446
