"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-01-26",25000,0,0,0
"2019-01-27",25000,0,0,0
"2019-01-28",24822,0.81,24933,20110
"2019-01-29",25034.5,0.98,24758,24197
"2019-01-30",24822.5,0.98,24761,24197
"2019-01-31",25708.5,0.94,25647,24197
"2019-02-01",30847.5,0.79,30786,24197
"2019-02-02",30847.5,0.79,30786,24197
"2019-02-03",30847.5,0.79,30786,24197
"2019-02-04",31838.5,0.76,31777,24197
"2019-02-05",28840,0.68,31954,21764
"2019-02-06",31269.5,0.87,28771,24950
"2019-02-07",29632.5,0.76,29571,22474
"2019-02-08",28685,0.88,28623,25058
"2019-02-09",28685,0.88,28623,25058
"2019-02-10",28685,0.88,28623,25058
"2019-02-11",26244.9,1.72,28342,48763
"2019-02-12",26927.9,1.79,26183,46984
"2019-02-13",27563.2,3.31,27501,91157
"2019-02-14",32205.9,5,27501,137447
"2019-02-15",27421.9,5.48,27262,149497
"2019-02-16",27421.9,5.46,27360,149497
"2019-02-17",27421.9,5.46,27360,149497
"2019-02-18",27486.9,5.45,27425,149497
"2019-02-19",31675.9,4.73,31614,149497
"2019-02-20",27978.7,6.37,27917,177887
"2019-02-21",27234.7,7.03,27917,196187
"2019-02-22",27504.7,6.1,27443,167467
"2019-02-23",27504.7,6.1,27443,167467
"2019-02-24",27504.7,6.1,27443,167467
"2019-02-25",27636.7,6.09,27513,167467
"2019-02-26",27626.7,6.09,27503,167467
"2019-02-27",26229.7,6.41,26106,167467
"2019-02-28",25078.7,6.71,24955,167467
"2019-03-01",26869.7,6.26,26746,167467
"2019-03-02",26869.7,6.26,26746,167467
"2019-03-03",26869.7,6.26,26746,167467
"2019-03-04",24418.7,6.89,24295,167467
"2019-03-05",22283.7,7.56,22160,167467
"2019-03-06",20374.7,8.27,20251,167467
"2019-03-07",18357.5,7.6,18234,138547
"2019-03-08",18468.5,7.55,18345,138547
"2019-03-09",18468.5,7.55,18345,138547
"2019-03-10",18468.5,7.55,18345,138547
"2019-03-11",21243.5,6.56,21120,138547
"2019-03-12",20253.5,6.88,20130,138547
"2019-03-13",21712.5,6.42,21589,138547
"2019-03-14",21709.5,6.42,21586,138547
"2019-03-15",21591.5,6.45,21468,138547
"2019-03-16",21591.5,6.45,21468,138547
"2019-03-17",21591.5,6.45,21468,138547
"2019-03-18",21598.5,6.45,21475,138547
"2019-03-19",21319.5,6.54,21196,138547
"2019-03-20",21688.5,6.42,21565,138547
"2019-03-21",20048.5,6.95,19925,138547
"2019-03-22",21263.5,6.55,21140,138547
"2019-03-23",21263.5,6.55,21140,138547
"2019-03-24",21263.5,6.55,21140,138547
"2019-03-25",21263.5,6.55,21140,138547
"2019-03-26",21263.5,6.55,21140,138547
"2019-03-27",21263.5,6.55,21140,138547
"2019-03-28",21263.5,6.55,21140,138547
"2019-03-29",21263.5,6.55,21140,138547
"2019-03-30",21263.5,6.55,21140,138547
"2019-03-31",21263.5,6.55,21140,138547
"2019-04-01",21263.5,6.55,21140,138547
"2019-04-02",21263.5,6.55,21140,138547
"2019-04-03",21263.5,6.55,21140,138547
"2019-04-04",21263.5,6.55,21140,138547
"2019-04-05",21302.5,6.56,21117,138547
"2019-04-06",21302.5,6.56,21117,138547
"2019-04-07",21302.5,6.56,21117,138547
"2019-04-08",21302.5,6.56,21117,138547
"2019-04-09",21302.5,6.56,21117,138547
"2019-04-10",21302.5,6.56,21117,138547
"2019-04-11",21302.5,6.56,21117,138547
"2019-04-12",22116.5,6.32,21931,138547
"2019-04-13",22116.5,6.32,21931,138547
"2019-04-14",22116.5,6.32,21931,138547
"2019-04-15",22116.5,6.32,21931,138547
"2019-04-16",22116.5,6.32,21931,138547
"2019-04-17",22116.5,6.32,21931,138547
"2019-04-18",22963.5,6.08,22778,138547
"2019-04-19",22963.5,6.08,22778,138547
"2019-04-20",22963.5,6.08,22778,138547
"2019-04-21",22963.5,6.08,22778,138547
"2019-04-22",22963.5,6.08,22778,138547
"2019-04-23",22963.5,6.08,22778,138547
"2019-04-24",22963.5,6.08,22778,138547
"2019-04-25",22351.5,6.25,22166,138547
"2019-04-26",22351.5,6.25,22166,138547
"2019-04-27",22351.5,6.25,22166,138547
"2019-04-28",22351.5,6.25,22166,138547
"2019-04-29",22351.5,6.25,22166,138547
"2019-04-30",24380.5,5.74,24133,138547
"2019-05-01",24380.5,5.74,24133,138547
"2019-05-02",24380.5,5.74,24133,138547
"2019-05-03",24380.5,5.74,24133,138547
"2019-05-04",24380.5,5.74,24133,138547
"2019-05-05",24380.5,5.74,24133,138547
"2019-05-06",24380.5,5.74,24133,138547
"2019-05-07",24380.5,5.74,24133,138547
"2019-05-08",19226.5,7.3,18979,138547
"2019-05-09",19226.5,7.3,18979,138547
"2019-05-10",19226.5,7.3,18979,138547
"2019-05-11",19226.5,7.3,18979,138547
"2019-05-12",19226.5,7.3,18979,138547
"2019-05-13",19226.5,7.3,18979,138547
"2019-05-14",19226.5,7.3,18979,138547
"2019-05-15",19226.5,7.3,18979,138547
"2019-05-16",19226.5,7.3,18979,138547
"2019-05-17",19226.5,7.3,18979,138547
"2019-05-18",19226.5,6.34,18979,120247
"2019-05-19",19226.5,6.34,18979,120247
"2019-05-20",19226.5,6.34,18979,120247
"2019-05-21",19226.5,6.34,18979,120247
"2019-05-22",19226.5,6.34,18979,120247
"2019-05-23",19226.5,6.34,18979,120247
"2019-05-24",19226.5,6.34,18979,120247
"2019-05-25",19226.5,6.34,18979,120247
"2019-05-26",19226.5,6.34,18979,120247
"2019-05-27",19226.5,6.34,18979,120247
"2019-05-28",19226.5,6.34,18979,120247
"2019-05-29",19226.5,6.34,18979,120247
"2019-05-30",19226.5,6.34,18979,120247
"2019-05-31",19226.5,6.34,18979,120247
"2019-06-01",19226.5,6.34,18979,120247
"2019-06-02",19226.5,6.34,18979,120247
"2019-06-03",19226.5,6.34,18979,120247
"2019-06-04",19226.5,6.34,18979,120247
"2019-06-05",19226.5,6.34,18979,120247
"2019-06-06",19226.5,6.34,18979,120247
"2019-06-07",19226.5,6.34,18979,120247
"2019-06-08",19226.5,6.34,18979,120247
"2019-06-09",19226.5,6.34,18979,120247
"2019-06-10",19226.5,6.34,18979,120247
"2019-06-11",11267.5,10.97,10958,120247
"2019-06-12",11267.5,10.97,10958,120247
"2019-06-13",11267.5,10.97,10958,120247
"2019-06-14",11267.5,10.97,10958,120247
"2019-06-15",11267.5,10.97,10958,120247
"2019-06-16",11267.5,10.97,10958,120247
"2019-06-17",11267.5,10.97,10958,120247
"2019-06-18",11267.5,10.97,10958,120247
"2019-06-19",9855.5,12.6,9546,120247
"2019-06-20",9855.5,12.6,9546,120247
"2019-06-21",9855.5,12.6,9546,120247
"2019-06-22",9848.5,16.41,9546,156612
"2019-06-23",9848.5,16.41,9546,156612
"2019-06-24",9848.5,16.41,9546,156612
"2019-06-25",9848.5,16.41,9546,156612
"2019-06-26",9848.5,16.41,9546,156612
"2019-06-27",9848.5,16.41,9546,156612
"2019-06-28",9848.5,16.41,9546,156612
"2019-06-29",9848.5,16.41,9546,156612
"2019-06-30",9848.5,16.41,9546,156612
"2019-07-01",9848.5,16.41,9546,156612
"2019-07-02",9848.5,16.41,9546,156612
"2019-07-03",9848.5,16.41,9546,156612
"2019-07-04",9848.5,16.41,9546,156612
"2019-07-05",9848.5,16.41,9546,156612
"2019-07-06",9848.5,16.41,9546,156612
"2019-07-07",9848.5,16.41,9546,156612
"2019-07-08",9848.5,16.41,9546,156612
"2019-07-09",9848.5,16.41,9546,156612
"2019-07-10",9848.5,16.41,9546,156612
"2019-07-11",9848.5,16.41,9546,156612
"2019-07-12",9848.5,16.41,9546,156612
"2019-07-13",9848.5,16.41,9546,156612
"2019-07-14",9848.5,16.41,9546,156612
"2019-07-15",9848.5,16.41,9546,156612
"2019-07-16",9848.5,16.41,9546,156612
"2019-07-17",9848.5,16.41,9546,156612
"2019-07-18",9848.5,16.41,9546,156612
"2019-07-19",9848.5,16.41,9546,156612
"2019-07-20",9848.5,14.84,9546,141632
