"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2020-03-24",37400.02,1.12,35172,39396
"2020-03-25",37718.15,0.96,37215,35594
"2020-03-26",37993.18,0.96,37415,36067
"2020-03-27",38107.93,0.3,37786,11343
"2020-03-28",38107.93,0.21,37950,7795
"2020-03-29",38027.93,0.21,37870,7795
"2020-03-30",38086.31,0.53,37830,20016
"2020-03-31",38039.57,0.39,37754,14891
"2020-04-01",38206.87,0.43,37882,16130
"2020-04-02",38139.97,1.67,38038,63405
"2020-04-03",39670.29,1.8,39385,70817
"2020-04-04",39670.29,0.21,39512,8268
"2020-04-05",39725.29,0.21,39567,8268
"2020-04-06",40582.04,1.8,39710,71673
"2020-04-07",40976.78,1.47,40497,59508
"2020-04-08",41024.47,1.55,40802,63405
"2020-04-09",43391.42,1.94,40945,79256
"2020-04-10",43398.42,0.23,43240,9743
"2020-04-11",43398.42,0.23,43240,9743
"2020-04-12",43317.25,0.34,43216,14495
"2020-04-13",44348.77,1.62,42978,69513
"2020-04-14",44465.84,0.33,44250,14495
"2020-04-15",44658.93,0.32,44370,14376
"2020-04-16",47605.54,1.85,48020,89000
"2020-04-17",47480.78,0.21,47373,9743
"2020-04-18",47480.78,0.21,47323,9743
"2020-04-19",47451.78,0.21,47294,9743
"2020-04-20",47628.65,0.63,47270,29920
"2020-04-21",47732.99,0.37,47430,17727
"2020-04-22",47825.69,2.2,47516,104685
"2020-04-23",48225.69,0.81,47492,38255
"2020-04-24",48344.93,0.28,47947,13475
"2020-04-25",48344.93,0.28,48029,13475
"2020-04-26",48408.61,0.14,48086,6737
"2020-04-27",48411.95,0.1,48118,4872
"2020-04-28",48382.73,0.2,48155,9743
"2020-04-29",48382.07,0.1,48079,4872
"2020-04-30",48476.97,0.2,48069,9743
"2020-05-01",48526.39,0.51,48299,24830
"2020-05-02",48526.39,0.2,48210,9743
"2020-05-03",48601.39,0.2,48285,9743
"2020-05-04",48635.41,0.6,48309,28751
"2020-05-05",48874.4,0.59,48416,28751
"2020-05-06",48956.56,0.6,48556,28991
"2020-05-07",48959.46,0.21,48635,10335
"2020-05-08",48968.28,0.49,48603,23880
"2020-05-09",48968.28,0.2,48652,9743
"2020-05-10",48982.87,0.3,48649,14495
"2020-05-11",48903.28,0.59,48464,28751
"2020-05-12",48986.16,1.18,48357,57214
"2020-05-13",49179.1,0.49,48670,23999
"2020-05-14",49167.4,0.21,48873,10335
"2020-05-15",49532.16,0.49,48913,23760
"2020-05-16",49532.16,0,0,0
"2020-05-17",49571.75,0.1,49216,4752
"2020-05-18",49848.49,0.39,49240,19247
"2020-05-19",49763.47,0.29,49546,14495
"2020-05-20",49887.39,0.39,49447,19247
"2020-05-21",49802.22,0.58,49591,28751
"2020-05-22",49712.04,0.96,49308,47471
"2020-05-23",49712.04,0,0,0
"2020-05-24",49712.04,0,0,0
"2020-05-25",49684.72,0.2,49238,9743
"2020-05-26",49781.72,0.2,49308,9743
"2020-05-27",49835.84,0.21,49429,10335
"2020-05-28",49794.42,0.4,49315,19839
"2020-05-29",49819.42,0.21,49345,10335
"2020-05-30",49819.42,0.21,49345,10335
